"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","individualCount","institutionID","higherGeography","endDayOfYear","startDayOfYear","higherClassification","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","references","habitat","verbatimEventDate","preparations","verbatimElevation","identificationQualifier","fieldNumber","verbatimLocality","rights","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","verbatimTaxonRank","identificationRemarks","typeStatus","organismID","datasetID","accessRights","dynamicProperties","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"35","Acritopappus confertus",1087683290,-10.755278,-37.3425,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:46:59.210+0000","2018-09-24T19:50:10.052+0000",132,"none","PRESERVED_SPECIMEN",3101589,6,7707728,220,414,3065,3101588,3101589,3101589,"Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Acritopappus","Acritopappus confertus","Acritopappus","confertus","SPECIES","ACCEPTED","2011-02-01T00:00:00",NA,NA,"SOUTH_AMERICA","Sergipe",2010,12,1,"2010-12-01T00:00:00","2018-08-31T18:21:43.000+0000","2018-12-08T13:05:57.819+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000019720","461","ASE - Herbário da Universidade Federal de Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana","pt","ASE",1087683290,"BRA:UFS:ASE:0000019720","Collection","Santos, LAS; Arbo, MM; Alves, J","19720","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Erva aprox 1 m de altura, Flores esbranquiçadas.; Erva aprox 1 m de altura, Flores esbranquiçadas.; Borda de mata.","Nascimento - Júnior, JE","","",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"",NA,NA,"","","","","",NA,"","","","Areia Branca","Sergipe","brazil",3769,"Areia Branca",2800506,-37.331991,-10.788646,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.755278,-37.3425,"original coordinates","original coordinates OK"
"36","Acritopappus confertus",1077231268,-11.625833,-40.999722,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:40.234+0000","2018-12-03T16:16:20.493+0000",122,"none","PRESERVED_SPECIMEN",3101589,6,7707728,220,414,3065,3101588,3101589,3101589,"Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Acritopappus","Acritopappus confertus","Acritopappus","confertus","SPECIES","ACCEPTED","2009-07-01T00:00:00",891,0,"SOUTH_AMERICA","Bahia",2009,1,23,"2009-01-23T00:00:00","2018-08-28T18:57:06.000+0000","2018-12-06T14:16:34.659+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000088706","175","ALCB - Herbário Alexandre Leal Costa","Morro do Chapéu","Piemonte da Diamantina, Platô Monumento Natural da Cachoeira do Ferro Doido","pt","ALCB",1077231268,"BRA:UFBA:ALCB:0000088706","Collection","Gomes, FS; Oliveira, JPL; Ballejos, J","88706","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 2 m alt. Folhas cartáceas, discolores, brilhantes. Flores com corola lilás.; afloramento rochoso.","Gomes, FS","","",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"",NA,NA,"","","","","",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.625833,-40.999722,"original coordinates","original coordinates OK"
"37","Acritopappus confertus",1077230856,-12.798333,-41.353611,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:39.927+0000","2018-12-03T16:16:20.180+0000",122,"none","PRESERVED_SPECIMEN",3101589,6,7707728,220,414,3065,3101588,3101589,3101589,"Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Acritopappus","Acritopappus confertus","Acritopappus","confertus","SPECIES","ACCEPTED","2009-03-01T00:00:00",668,0,"SOUTH_AMERICA","Bahia",2009,2,25,"2009-02-25T00:00:00","2018-08-28T18:57:06.000+0000","2018-12-06T14:16:34.596+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000088213","14575","ALCB - Herbário Alexandre Leal Costa","Andaraí","Chapada Diamantina, Trilha Andaraí-Paty","pt","ALCB",1077230856,"BRA:UFBA:ALCB:0000088213","Collection","Guedes, ML; Gomes, FS; Guaré, F","88213","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 1,50m de alt. Folhas cartáceas, com bastante óleo essencial. Capítulos passados.","Roque, N","","",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"",NA,NA,"","","","","",NA,"","","","Andaraí","Bahia","brazil",3495,"Andaraí",2901304,-41.195404,-12.758895,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.798333,-41.353611,"original coordinates","original coordinates OK"
"38","Acritopappus confertus",1090473860,-13.389444,-41.889722,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:59.019+0000","2018-11-24T12:33:59.140+0000",122,"none","PRESERVED_SPECIMEN",3101589,6,7707728,220,414,3065,3101588,3101589,3101589,"Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Acritopappus","Acritopappus confertus","Acritopappus","confertus","SPECIES","ACCEPTED","none",NA,NA,"","Bahia",2009,3,3,"2009-03-03T00:00:00","2018-11-14T14:06:05.000+0000","2018-12-08T04:42:42.166+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000079641","4891","CEPEC - Herbário do Centro de Pesquisas do Cacau","RIO DE CONTAS","Serra do Mato Grosso.","pt","CEPEC",1090473860,"BRA:CEPLAC:CEPEC:0000079641","Collection","B. Stannard","79641","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","M. L. Guedes","08/05/1997","",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"",NA,NA,"","","","","",NA,"","","","RIO DE CONTAS","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.389444,-41.889722,"original coordinates","original coordinates OK"
"39","Acritopappus confertus",1087678631,-10.758056,-37.315,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:46:57.654+0000","2018-09-24T19:50:08.002+0000",132,"none","PRESERVED_SPECIMEN",3101589,6,7707728,220,414,3065,3101588,3101589,3101589,"Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Acritopappus","Acritopappus confertus","Acritopappus","confertus","SPECIES","ACCEPTED","none",NA,NA,"SOUTH_AMERICA","Sergipe",2009,4,16,"2009-04-16T00:00:00","2018-08-31T18:21:43.000+0000","2018-12-08T13:05:55.762+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000014958","114","ASE - Herbário da Universidade Federal de Sergipe","Areia Branca","Povoado Caroba","pt","ASE",1087678631,"BRA:UFS:ASE:0000014958","Collection","Lima, JS","14958","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbórea, fruto roxo. Folha e fruto, utilização para diabetes e alimentação.; Arbórea, fruto roxo. Folha e fruto, utilização para diabetes e alimentação.; Borda de mata.","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"",NA,NA,"","","","","",NA,"","","","Areia Branca","Sergipe","brazil",3769,"Areia Branca",2800506,-37.331991,-10.788646,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.758056,-37.315,"original coordinates","original coordinates OK"
"40","Acritopappus confertus",1257669065,-13,-41.366667,"cdround,gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T07:52:44.402+0000","2018-06-20T07:52:44.581+0000",28,"none","PRESERVED_SPECIMEN",3101589,6,7707728,220,414,3065,3101588,3101589,3101589,"Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Acritopappus","Acritopappus confertus","Acritopappus","confertus","SPECIES","ACCEPTED","none",1020,NA,"SOUTH_AMERICA","Bahia",2009,5,23,"2009-05-23T00:00:00","2012-04-11T13:59:00.000+0000","2018-12-07T13:06:29.660+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:100319530","Roque 1987","Tropicos","","Chapada Diamantina, trilha Cruzeiro dos Bebados até Medonha.","","MO",1257669065,"urn:catalog:MO:Tropicos:100319530","PhysicalObject","Nadia Roque","100319530","MO","MOBOT","","","","",1,"","",NA,NA,"","No opinion","ICNafp","Mucugê",2712079,"http://www.tropicos.org/Specimen/100319530","http://biocol.org/urn:lsid:biocol.org:col:15859","","","","","","",NA,"",NA,NA,"","","","","",NA,"","","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13,-41.366667,"original coordinates","original coordinates outside municipality original in  falls in mucuge"
"41","Acritopappus confertus",1317955991,-13,-41.37,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","none","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2018-07-02T13:18:44.291+0000","2018-04-02T15:56:16.750+0000",58,"none","PRESERVED_SPECIMEN",3101589,6,7707728,220,414,3065,3101588,3101589,3101589,"Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Acritopappus","Acritopappus confertus","Acritopappus","confertus","SPECIES","ACCEPTED","none",1020,NA,"","Bahia",2009,5,23,"2009-05-23T00:00:00","","2018-12-07T20:34:15.105+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://n2t.net/ark:/65665/321502558-d12c-4b81-89c8-00f38ac7fdb6","88839","NMNH Extant Biology","","Brasil, Bahia, Mucuge, Chapada Diamantina, trilha Cruzeiro dos Bebados ate Medonha.","","Botany",1317955991,"http://n2t.net/ark:/65665/321502558-d12c-4b81-89c8-00f38ac7fdb6","PhysicalObject","N. Roque & Alunos da Botanica III","3602313","US","","","","","",1,"http://biocol.org/urn:lsid:biocol.org:col:34871","South America - Neotropics, Brazil, Bahia",143,143,"Plantae, Dicotyledonae, Asterales, Asteraceae","","","",NA,"","","","","","","","",NA,"",NA,NA,"","","","","",NA,"","","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13,-41.37,"original coordinates","original coordinates outside municipality original in  falls in mucuge"
"42","Acritopappus confertus",1077231377,-13,-41.366667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:40.467+0000","2018-12-03T16:16:20.560+0000",122,"none","PRESERVED_SPECIMEN",3101589,6,7707728,220,414,3065,3101588,3101589,3101589,"Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Acritopappus","Acritopappus confertus","Acritopappus","confertus","SPECIES","ACCEPTED","none",1020,0,"SOUTH_AMERICA","Bahia",2009,5,23,"2009-05-23T00:00:00","2018-08-28T18:57:06.000+0000","2018-12-06T14:16:34.810+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000088839","1987","ALCB - Herbário Alexandre Leal Costa","Mucugê","Chapada Diamantina, trilha Cruzeiro dos Bêbados até Medonha","pt","ALCB",1077231377,"BRA:UFBA:ALCB:0000088839","Collection","Roque, N; Alunos de Botânica III","88839","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 1,5m alt. Brácteas involucrais verdes, corola rósea.","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"",NA,NA,"","","","","",NA,"","","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13,-41.366667,"original coordinates","original coordinates OK"
"43","Acritopappus confertus",1077231468,-13,-41.366667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:40.198+0000","2018-12-03T16:16:20.564+0000",122,"none","PRESERVED_SPECIMEN",3101589,6,7707728,220,414,3065,3101588,3101589,3101589,"Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Acritopappus","Acritopappus confertus","Acritopappus","confertus","SPECIES","ACCEPTED","none",1020,0,"SOUTH_AMERICA","Bahia",2009,5,23,"2009-05-23T00:00:00","2018-08-28T18:57:06.000+0000","2018-12-06T14:16:35.071+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000088915","2064","ALCB - Herbário Alexandre Leal Costa","Mucugê","Chapada Diamantina, trilha Cruzeiro dos Bêbados até Medonha","pt","ALCB",1077231468,"BRA:UFBA:ALCB:0000088915","Collection","Roque, N; Alunos de Botânica III","88915","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","cerca de 1,5 m alt. Brácteas involucrais verdes, flores lilases.; ecótono entre campos rupestre e Mata Semidecídua.","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"",NA,NA,"","","","","",NA,"","","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13,-41.366667,"original coordinates","original coordinates OK"
"44","Acritopappus confertus",1828977515,-13.0008,-41.3858,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","none","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2018-07-02T13:33:05.803+0000","2018-04-02T17:57:02.819+0000",58,"none","PRESERVED_SPECIMEN",3101589,6,7707728,220,414,3065,3101588,3101589,3101589,"Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Acritopappus","Acritopappus confertus","Acritopappus","confertus","SPECIES","ACCEPTED","none",987,NA,"","Bahia",2009,7,4,"2009-07-04T00:00:00","","2018-12-07T13:47:35.526+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://n2t.net/ark:/65665/3c5a52374-0744-4f6a-8dd9-88952c39f309","2122","NMNH Extant Biology","","Chapada Diamantina, ca. 3 km do Cemitério em direção à Mucugê","","Botany",1828977515,"http://n2t.net/ark:/65665/3c5a52374-0744-4f6a-8dd9-88952c39f309","PhysicalObject","N. Roque, P. Acevedo-Rodriguez, V. Funk & S. Keeley","3713463","US","","","","","",1,"http://biocol.org/urn:lsid:biocol.org:col:34871","South America - Neotropics, Brazil, Bahia, Mucugê",185,185,"Plantae, Dicotyledonae, Asterales, Asteraceae","","","Mucugê",NA,"","","","campos rupestres","","","","",NA,"",NA,NA,"","","","","",NA,"","","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.0008,-41.3858,"original coordinates","original coordinates outside municipality original in  falls in mucuge"
"45","Acritopappus confertus",1077231570,-13.000833,-41.385833,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:40.592+0000","2018-12-03T16:16:20.697+0000",122,"none","PRESERVED_SPECIMEN",3101589,6,7707728,220,414,3065,3101588,3101589,3101589,"Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Acritopappus","Acritopappus confertus","Acritopappus","confertus","SPECIES","ACCEPTED","2009-07-01T00:00:00",987,0,"SOUTH_AMERICA","Bahia",2009,7,4,"2009-07-04T00:00:00","2018-08-28T18:57:06.000+0000","2018-12-06T14:16:34.767+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000089015","2123","ALCB - Herbário Alexandre Leal Costa","Mucugê","Chapada Diamantina, ca. 3km do Cemitério em direção à Mucugê","pt","ALCB",1077231570,"BRA:UFBA:ALCB:0000089015","Collection","Roque, N; Acevedo-Rodríguez, P; Funk, V; Keeley, S","89015","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 2m alt.; folhas discolores. Brácteas involucrais verdes, corola lilás.","Roque, N; Liro, RM","","",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"",NA,NA,"","","","","",NA,"","","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.000833,-41.385833,"original coordinates","original coordinates OK"
"46","Acritopappus confertus",1087678789,-10.758056,-37.315,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:46:57.708+0000","2018-09-24T19:50:08.018+0000",132,"none","PRESERVED_SPECIMEN",3101589,6,7707728,220,414,3065,3101588,3101589,3101589,"Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Acritopappus","Acritopappus confertus","Acritopappus","confertus","SPECIES","ACCEPTED","none",NA,NA,"SOUTH_AMERICA","Sergipe",2009,11,17,"2009-11-17T00:00:00","2018-08-31T18:21:43.000+0000","2018-12-08T13:05:55.745+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000015138","53","ASE - Herbário da Universidade Federal de Sergipe","Areia Branca","Povoado Caroba","pt","ASE",1087678789,"BRA:UFS:ASE:0000015138","Collection","Lima, JF","15138","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbórea. Caule e frutos utilizados para esteio/alimentação animal.; Arbórea. Caule e frutos utilizados para esteio/alimentação animal.; Interior da mata","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"",NA,NA,"","","","","",NA,"","","","Areia Branca","Sergipe","brazil",3769,"Areia Branca",2800506,-37.331991,-10.788646,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.758056,-37.315,"original coordinates","original coordinates OK"
"47","Acritopappus confertus",1094875273,-12.683333,-41.3,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:27.754+0000","2018-09-10T18:27:11.096+0000",124,"none","PRESERVED_SPECIMEN",3101589,6,7707728,220,414,3065,3101588,3101589,3101589,"Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Acritopappus","Acritopappus confertus","Acritopappus","confertus","SPECIES","ACCEPTED","2010-01-01T00:00:00",1050,50,"","Bahia",2008,3,NA,"2008-03-01T00:00:00","","2018-09-10T18:27:33.669+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000158148","210","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mucugê","","pt","HUEFS",1094875273,"BRA:UEFS:HUEFS:0000158148","Collection","Pigozzo, C.M.","158148","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo rupestre.","N.Roque","","",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"",NA,NA,"","","","","",NA,"","","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.683333,-41.3,"original coordinates","original coordinates outside municipality original in mucuge falls in andarai"
"48","Acritopappus confertus",1090470479,-12.994722,-41.353889,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:56.317+0000","2018-11-24T12:33:56.329+0000",122,"none","PRESERVED_SPECIMEN",3101589,6,7707728,220,414,3065,3101588,3101589,3101589,"Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Acritopappus","Acritopappus confertus","Acritopappus","confertus","SPECIES","ACCEPTED","none",NA,NA,"","Bahia",2008,5,4,"2008-05-04T00:00:00","2018-11-14T14:06:05.000+0000","2018-12-08T04:42:40.821+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000075788","135","CEPEC - Herbário do Centro de Pesquisas do Cacau","MUCUGÊ","Unidade de Manejo Sustentável, área em torno da toca do administrador, próx. confluência Rio Mucugê/Rio Cumbuca.","pt","CEPEC",1090470479,"BRA:CEPLAC:CEPEC:0000075788","Collection","H. P. Bautista","75788","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","H. P. Bautista","30/06/1997","",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"",NA,NA,"","","","","",NA,"","","","MUCUGÊ","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.994722,-41.353889,"original coordinates","original coordinates OK"
"49","Acritopappus confertus",1094884817,-11.34,-41.243611,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:33.425+0000","2018-09-10T18:27:15.613+0000",124,"none","PRESERVED_SPECIMEN",3101589,6,7707728,220,414,3065,3101588,3101589,3101589,"Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Acritopappus confertus (Gardn.) R.M.King & H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Acritopappus","Acritopappus confertus","Acritopappus","confertus","SPECIES","ACCEPTED","2016-08-01T00:00:00",1087,0,"","Bahia",2008,6,29,"2008-06-29T00:00:00","","2018-09-10T18:27:41.010+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000167743","5848","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","Parque Estadual de Morro do Chapéu","pt","HUEFS",1094884817,"BRA:UEFS:HUEFS:0000167743","Collection","França, F.","167743","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Tabuleiro","M.G.Staudt","","",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"",NA,NA,"","","","","",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.34,-41.243611,"original coordinates","original coordinates OK"
