"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","otherCatalogNumbers","fieldNotes","identificationQualifier","individualCount","institutionID","higherGeography","endDayOfYear","startDayOfYear","higherClassification","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","references","habitat","verbatimEventDate","preparations","coordinateUncertaintyInMeters","verbatimElevation","dynamicProperties","georeferenceProtocol","fieldNumber","rights","typeStatus","organismID","datasetID","accessRights","typifiedName","infraspecificEpithet","taxonRemarks","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"26","Vernonanthura petiolaris",1086908848,-23.472222,-46.771667,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:55.448+0000","2018-11-24T08:56:55.515+0000",126,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","none","São Paulo",2007,9,24,"2007-09-24T00:00:00","2018-11-05T15:52:13.000+0000","2018-12-08T13:01:16.718+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000040232","247","SPSF - Herbário Dom Bento José Pickel","São Paulo","P.E.Jaraguá","pt","SPSF",1086908848,"BRA:IF:SPSF:0000040232","Collection","R.Esteves & R.C.Sousa & H.F.A.Pereira & R.L.M.Garcia","40232","IF","Instituto Florestal, IF","COLETA: Árvore 10m.&nf;Flores cor creme.; GEOGRAFIA: Trilha das Garças.;","",780,0,"SOUTH_AMERICA","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","São Paulo","São Paulo","brazil",1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.472222,-46.771667,"original coordinates","original coordinates OK"
"27","Vernonanthura petiolaris",1090626181,-13.897778,-39.457222,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:48.891+0000","2018-09-25T14:05:39.472+0000",126,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2014-01-01T00:00:00","Bahia",2007,10,22,"2007-10-22T00:00:00","2018-08-21T18:24:54.000+0000","2018-12-08T04:43:53.523+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000206145","1564","SPF - Herbário da Universidade de São Paulo","Ilhéus","APA do Pratigi","pt","SPF",1090626181,"BRA:USP:SPF:0000206145","Collection","Ferreira, FM","206145","USP","Universidade de São Paulo, USP","","Vega, AJ",670,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Ilhéus","Bahia","brazil",3250,"Ilhéus",2913606,-39.190761,-14.766458,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.897778,-39.457222,"original coordinates","original coordinates outside municipality original in ilheus falls in ibirapitanga"
"28","Vernonanthura petiolaris",1090625906,-14.420278,-40.122778,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:48.803+0000","2018-09-25T14:05:39.251+0000",126,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2014-01-01T00:00:00","Bahia",2007,10,24,"2007-10-24T00:00:00","2018-08-21T18:24:54.000+0000","2018-12-08T04:43:53.340+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000205870","1692","SPF - Herbário da Universidade de São Paulo","Boa Nova","","pt","SPF",1090625906,"BRA:USP:SPF:0000205870","Collection","Ferreira, FM","205870","USP","Universidade de São Paulo, USP","","Vega, AJ",915,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Boa Nova","Bahia","brazil",3306,"Boa Nova",2903706,-40.231587,-14.358016,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.420278,-40.122778,"original coordinates","original coordinates OK"
"29","Vernonanthura petiolaris",1424232062,-18.272222,-43.712778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:19.591+0000","2018-09-24T20:01:37.561+0000",207,"none","PRESERVED_SPECIMEN",5396761,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonia petiolaris DC.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonia","petiolaris","SPECIES","SYNONYM","none","Minas Gerais",2007,11,16,"2007-11-16T00:00:00","","2018-12-06T16:58:23.921+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:515331","4870","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Diamantina","Estrada para Conselheiro Mata, 4 km da rodovia Diamantina - Gouveia (BR 367). Afloramentos rochosos entremeados de pequenos campos arenosos.","","RB",1424232062,"urn:catalog:JBRJ:RB:515331","PhysicalObject","R.C. Forzza; R. Mello-Silva, R. F. Monteiro & M. M. Saavedra","RB00515331","JBRJ","","Arbusto virgato, em brejo seco, ca. 2 m alt. Folhas discolores. Capítulos com brácteas verdes; corola alva a levemente rosada; estilete alvo.","P.N.Soares",1413,NA,"","RB 458347","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.272222,-43.712778,"original coordinates","original coordinates OK"
"30","Vernonanthura petiolaris",1424234206,-18.524722,-43.449444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:20.793+0000","2018-09-24T20:01:38.963+0000",207,"none","PRESERVED_SPECIMEN",5396761,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonia petiolaris DC.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonia","petiolaris","SPECIES","SYNONYM","none","Minas Gerais",2007,11,15,"2007-11-15T00:00:00","2017-10-19T05:31:52.734+0000","2018-12-06T16:58:24.879+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:517485","535","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Serro","Estrada Serro - Milho Verde, 10,2 km do início da estrada. Lajeados com solo arenoso, próximo a riacho com mata ciliar.","","RB",1424234206,"urn:catalog:JBRJ:RB:517485","PhysicalObject","M.M. Saavedra; R. Mello-Silva, R.C. Forzza & R.F. Monteiro","RB00517485","JBRJ","","Arbusto, ca. 2m alt., folhas levemente discolores, pilosas na face abaxial, brácteas involucrais verdes, papus creme, corola e ramos do estilete alvos","P.N.Soares",998,NA,"","RB 460302","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Serro","Minas Gerais","brazil",2710,"Serro",3167103,-43.402461,-18.536962,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.524722,-43.449444,"original coordinates","original coordinates OK"
"31","Vernonanthura petiolaris",1889187044,-23.24,-45.11,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:02.195+0000","2018-12-03T16:41:34.634+0000",122,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2008-01-01T00:00:00","São Paulo",2007,12,17,"2007-12-17T00:00:00","2018-11-21T16:21:00.000+0000","2018-12-03T16:43:01.830+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000200707","N880","UEC - Herbário da Universidade Estadual de Campinas","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","pt","UEC",1889187044,"BRA:UNICAMP:UEC:0000200707","Collection","Pereira, L.S.; Belinello, R.; Gomes, J.A.M.A.","200707","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Parcela N - Projeto Biota-FAPESP. Árvore com 14 metros de altura. Frequência da espécie na parcela: n=3; Mata Atlântica","Semir, J.; Egea, M.M.",1017.5,27.5,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","São Luiz do Paraitinga","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.24,-45.11,"original coordinates","original coordinates OK"
"32","Vernonanthura petiolaris",1424234180,-22.564167,-42.281945,"cdround,gass84,preneglat,preneglon,rdatm","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:20.792+0000","2018-09-24T20:01:38.950+0000",207,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","none","Rio de Janeiro",2006,4,NA,"2006-04-01T00:00:00","","2018-12-06T16:58:24.876+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:517439","","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Silva Jardim","Floresta ombrófila densa das terras baixas.","","RB",1424234180,"urn:catalog:JBRJ:RB:517439","PhysicalObject","Sansevero, J.B.B; Pintor, A.M e Tavares, A.O","RB00517439","JBRJ","","Arbusto com 2 m de altura e 2 cm de DAP. Coletada em uma área perturbada pelo fogo na ReBio Poço das Antas.","Borges, R.X",90,NA,"","RB 460268","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Silva Jardim","Rio de Janeiro","brazil",1506,"Silva Jardim",3305604,-42.414048,-22.567613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.564167,-42.281945,"original coordinates","original coordinates OK"
"33","Vernonanthura petiolaris",1086905806,-23.4425,-46.626667,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:54.040+0000","2018-11-24T08:56:54.098+0000",126,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","none","São Paulo",2006,6,30,"2006-06-30T00:00:00","2018-11-05T15:52:13.000+0000","2018-12-08T13:01:15.249+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000037096","1024","SPSF - Herbário Dom Bento José Pickel","São Paulo","","pt","SPSF",1086905806,"BRA:IF:SPSF:0000037096","Collection","F.A.R.D.P.Arzolla & G.C.R.Paula & F.E.S.P.Vilela & C.S.Nunes & V.Gregorato & J.R.Santos","37096","IF","Instituto Florestal, IF","COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrófila densa montana&nf;;","",NA,NA,"SOUTH_AMERICA","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","São Paulo","São Paulo","brazil",1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.4425,-46.626667,"original coordinates","original coordinates OK"
"34","Vernonanthura petiolaris",1086905818,-23.448056,-46.640278,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:54.041+0000","2018-11-24T08:56:54.094+0000",126,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","none","São Paulo",2006,7,17,"2006-07-17T00:00:00","2018-11-05T15:52:13.000+0000","2018-12-08T13:01:15.072+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000037095","1023","SPSF - Herbário Dom Bento José Pickel","São Paulo","","pt","SPSF",1086905818,"BRA:IF:SPSF:0000037095","Collection","F.A.R.D.P.Arzolla & G.C.R.Paula & F.E.S.P.Vilela & C.S.Nunes & V.Gregorato & J.R.Santos","37095","IF","Instituto Florestal, IF","COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrófila densa montana&nf;;","",NA,NA,"SOUTH_AMERICA","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","São Paulo","São Paulo","brazil",1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.448056,-46.640278,"original coordinates","original coordinates OK"
"35","Vernonanthura petiolaris",1424223355,-22.377222,-44.76,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:14.192+0000","2018-09-24T20:01:33.177+0000",207,"none","PRESERVED_SPECIMEN",5396761,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonia petiolaris DC.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonia","petiolaris","SPECIES","SYNONYM","none","Minas Gerais",2006,10,17,"2006-10-17T00:00:00","2017-10-19T05:14:36.114+0000","2018-12-06T16:58:19.036+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:492810","293-06","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Itamonte","Parque Nacional do Itatiaia. km 1da estrada Garganta do Registro - Agulhas Negras.","","RB",1424223355,"urn:catalog:JBRJ:RB:492810","PhysicalObject","M. Salazar Yepes; A. A. Carvalho & C. M. Sakuragui","RB00492810","JBRJ","","Arbusto apoiante","",1760,NA,"","RB 444375","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Itamonte","Minas Gerais","brazil",1606,"Itamonte",3133006,-44.758791,-22.289104,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.377222,-44.76,"original coordinates","original coordinates outside municipality original in itamonte falls in resende"
"36","Vernonanthura petiolaris",1424230010,-22.505,-43.178611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:18.334+0000","2018-09-24T20:01:36.551+0000",207,"none","PRESERVED_SPECIMEN",5396761,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonia petiolaris DC.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonia","petiolaris","SPECIES","SYNONYM","none","Rio de Janeiro",2005,4,10,"2005-04-10T00:00:00","2017-10-18T13:26:45.210+0000","2018-12-06T16:58:22.926+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:511687","20","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Petrópolis","Feira livre do Alto da Serra.","","RB",1424230010,"urn:catalog:JBRJ:RB:511687","PhysicalObject","Leitão, F.","RB00511687","JBRJ","","Planta adquirida na feira livre do Alto da Serra. Folhas alternas, pecioladas.  Medicinal.","R. L. Esteves",NA,NA,"","RB 454883","","aff.",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Petrópolis","Rio de Janeiro","brazil",1574,"Petrópolis",3303906,-43.155902,-22.393567,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.505,-43.178611,"original coordinates","original coordinates OK"
"37","Vernonanthura petiolaris",1563409665,-23.3819,-46.5202,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:42.348+0000","2018-12-03T16:41:41.928+0000",122,"none","PRESERVED_SPECIMEN",5396761,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonia petiolaris DC.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonia","petiolaris","SPECIES","SYNONYM","2015-12-01T00:00:00","São Paulo",2005,12,12,"2005-12-12T00:00:00","2018-11-21T16:21:22.000+0000","2018-12-07T14:53:37.388+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000160267","6054","UEC - Herbário da Universidade Estadual de Campinas","Embu das Artes","Itatuba, Avenida 7 de Setembro. Fundo do pesqueiro do Sr. Franscisco do Xuxu ( Datum Córrego alegre, Zona 23k)","pt","UEC",1563409665,"BRA:UNICAMP:UEC:0000160267","Collection","Ivanauskas, N.M.; Souza, F.M.; Polisel, R.T.; Santos, V.S.","160267","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore de 10m; frutos velhos com papus branco.","Semir, J.",805,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Embu das Artes","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.3819,-46.5202,"original coordinates","original coordinates outside municipality original in embu das artes falls in guarulhos"
"38","Vernonanthura petiolaris",1090735227,-18.666861,-52.86275,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:17.710+0000","2018-07-04T12:03:43.403+0000",126,"none","PRESERVED_SPECIMEN",5396761,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonia petiolaris DC.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonia","petiolaris","SPECIES","SYNONYM","none","Mato Grosso do Sul",2004,10,26,"2004-10-26T00:00:00","2018-06-12T18:31:27.000+0000","2018-12-08T04:44:31.296+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000016585","28","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Costa Rica","Fazenda Pouso Frio","pt","CGMS",1090735227,"BRA:UFMS:CGMS:0000016585","Collection","J.M. Longo","16585","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","odor bem adocicadoHABITAT:Cerrado; HABITO:Arbusto.;FLOR:Flor creme.;","A. Pott; V.J. Pott",NA,NA,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Costa Rica","Mato Grosso do Sul","brazil",2713,"Costa Rica",5003256,-53.203254,-18.520189,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-18.666861,-52.86275,"original coordinates","original coordinates outside municipality original in costa rica falls in chapadao do sul"
"39","Vernonanthura petiolaris",1090735263,-18.666861,-52.86275,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:17.729+0000","2018-07-04T12:03:43.428+0000",126,"none","PRESERVED_SPECIMEN",5396761,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonia petiolaris DC.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonia","petiolaris","SPECIES","SYNONYM","none","Mato Grosso do Sul",2004,10,26,"2004-10-26T00:00:00","2018-06-12T18:31:27.000+0000","2018-12-08T04:44:31.345+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000016586","29","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Costa Rica","Fazenda Pouso Frio","pt","CGMS",1090735263,"BRA:UFMS:CGMS:0000016586","Collection","J.M. Longo","16586","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","odor bem adocicadoHABITAT:Cerrado; HABITO:Arbusto.;FLOR:Flor creme.;","A. Pott; V.J. Pott",NA,NA,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Costa Rica","Mato Grosso do Sul","brazil",2713,"Costa Rica",5003256,-53.203254,-18.520189,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-18.666861,-52.86275,"original coordinates","original coordinates outside municipality original in costa rica falls in chapadao do sul"
