"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","continent","language","ownerInstitutionCode","elevationAccuracy","coordinateUncertaintyInMeters","references","institutionID","county","preparations","georeferencedDate","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","habitat","verbatimElevation","fieldNotes","higherGeography","higherClassification","fieldNumber","organismID","datasetID","accessRights","eventRemarks","individualCount","identificationQualifier","infraspecificEpithet","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"79","Leandra acutiflora",1077356717,-22.416667,-42.516667,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:19.560+0000","2018-10-24T15:38:46.003+0000",122,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","none",700,"Rio de Janeiro",2007,3,20,"2007-03-20T00:00:00","2018-10-01T14:09:49.000+0000","2018-12-06T14:17:35.678+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000033143","957","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","Nova Friburgo","Distrito de Macaé de Cima, Reserva Ecológica de Macaé de Cima, formação de mata Atlântica de altitude. Margem da estrada para o Sítio Sophronites, após entroncamento para Sítio do João Luiz.","FLOR",1077356717,"BRA:UFSC:FLOR:0000033143","Collection","Baumgratz, J.F.A.; Reginato, M.; Heiden, G.; Iganci, J.R.V. & Soares Filho, H.F.S.","33143","","Universidade Federal de Santa Catarina (UFSC)","arbusto com ramos e pecíolo verdes; folhas verdes levemente discolores, flor inflorescência verdejovens verdes, 1,2m altura. Recebido de RB Nª 439224.","","","pt","Universidade Federal de Santa Catarina (UFSC)",0,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Nova Friburgo","Rio de Janeiro","brazil",1598,"Nova Friburgo",3303401,-42.501539,-22.319613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.416667,-42.516667,"original coordinates","original coordinates OK"
"80","Leandra acutiflora",1424248030,-22.566667,-43.466667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:28.944+0000","2018-09-24T20:01:46.376+0000",207,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2007-01-01T00:00:00",830,"Rio de Janeiro",2007,4,19,"2007-04-19T00:00:00","2017-10-18T12:22:49.965+0000","2018-12-06T16:58:31.715+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:531220","985","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Iguaçu","Reserva Biológica do Tinguá, região denominada Mato Escuro. na área do Rancho dos Bobos.","RB",1424248030,"urn:catalog:JBRJ:RB:531220","PhysicalObject","J. F. A. Baumgratz ; S. S. Neto, L. S. Sylvestre & L. A. F. Santos Filho","RB00531220","RB 439708","JBRJ","Arbusto ca. 2 m de altura; ramos, pecíolos e inflorescência verdes; folhas verdes discolores; domácias em tufo de pêlos, alvo-amarelados; frutos jovens verdes.","J. F. A. Baumgratz & L. A. F. Santos Filho","","","",NA,NA,"","","","","","","","",NA,NA,"","","","","Subosque da floresta atlântica montana","","",NA,NA,"","","",NA,"","","","","Nova Iguaçu","Rio de Janeiro","brazil",1460,"Nova Iguaçu",3303500,-43.503733,-22.689201,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.566667,-43.466667,"original coordinates","original coordinates OK"
"81","Leandra acutiflora",1424217266,-22.588889,-43.484167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:10.587+0000","2018-09-24T20:01:30.077+0000",207,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2008-01-01T00:00:00",1400,"Rio de Janeiro",2007,5,22,"2007-05-22T00:00:00","2017-10-19T12:03:54.948+0000","2018-12-06T16:58:15.627+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:487195","6616","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Iguaçu","Rébio de Tinguá.","RB",1424217266,"urn:catalog:JBRJ:RB:487195","PhysicalObject","Haroldo C. de Lima ; R. D. Ribeiro, A. A. Calvet & W. Silva","RB00487195","RB 440512","JBRJ","Arbusto com 1,5 de altura. Frutos imaturos esverdeados e maduros lilás-arrouxeados. Fotos H.C.L.","J.F. Baumgratz","","","",100,NA,"","","","","","","","",NA,NA,"","","","","Frequente na floresta alto-montana.","","",NA,NA,"","","",NA,"","","","","Nova Iguaçu","Rio de Janeiro","brazil",1460,"Nova Iguaçu",3303500,-43.503733,-22.689201,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.588889,-43.484167,"original coordinates","original coordinates OK"
"82","Leandra acutiflora",1077471471,-25.179639,-49.975556,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:03.977+0000","2018-11-24T12:32:03.993+0000",118,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2010-01-01T00:00:00",915,"Paraná",2007,11,2,"2007-11-02T00:00:00","2018-10-30T18:01:17.000+0000","2018-12-06T14:18:22.960+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000006211","1738","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Ponta Grossa","Buraco do Padre","HCF",1077471471,"BRA:UTFPR:HCF:0000006211","Collection","M.G. Caxambu","6211","","Universidade Tecnológica Federal do Paraná (UTFPR)","erva rupícola, heliófita. Flores brancas.","J. Cordeiro & V.C. Martin","","pt","Universidade Tecnológica Federal do Paraná (UTFPR)",0,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Ponta Grossa","Paraná","brazil",912,"Ponta Grossa",4119905,-50.080932,-25.14133,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.179639,-49.975556,"original coordinates","original coordinates OK"
"83","Leandra acutiflora",1848114807,-26.250556,-49.378611,"cdround,gass84","05776b2b-eda0-4a70-ba81-986e3f100e1a","efe6e324-c6aa-4ed0-9693-80e7ba5bab12","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:07.742+0000","2018-09-25T14:35:34.842+0000",81,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2007-12-01T00:00:00",NA,"Santa Catarina",2007,11,30,"2007-11-30T00:00:00","2018-08-22T15:17:02.000+0000","2018-12-08T15:07:38.038+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JOI - Herbário Joinvillea","BRA:UNIVILLE:JOI:0000008701","502","JOI - Herbário Joinvillea","São Francisco do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - Rugendas - Rio Natal","JOI",1848114807,"BRA:UNIVILLE:JOI:0000008701","Collection","Meyer, F.S.","8701","","UNIVILLE","","Camargo, E.A","","pt","Universidade da Região de Joinville (UNIVILLE)",NA,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","São Francisco do Sul","Santa Catarina","brazil",789,"São Francisco do Sul",4216206,-48.63917,-26.261705,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.250556,-49.378611,"original coordinates","original coordinates outside municipality original in sao francisco do sul falls in sao bento do sul"
"84","Leandra acutiflora",1086670207,-26.250556,-49.378611,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:44.674+0000","2018-09-24T16:36:50.970+0000",125,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2008-07-01T00:00:00",NA,"Santa Catarina",2007,11,23,"2007-11-23T00:00:00","2018-08-21T19:32:45.000+0000","2018-12-06T13:38:50.430+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000065310","461","UPCB - Herbário do Departamento de Botânica","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","UPCB",1086670207,"BRA:UFPR:UPCB:0000065310","Collection","Meyer, F.S.","65310","","UFPR","Arbusto 1,5 m alt, coletado no sub-bosque de Floresta Ombrófila Densa Montana. Flores com pétalas brancas..","Camargo, E.A.","","pt","Universidade Federal do Paraná, UFPR",NA,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.250556,-49.378611,"original coordinates","original coordinates OK"
"85","Leandra acutiflora",1077389547,-27.007778,-49.111944,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:38:59.562+0000","2018-10-24T15:38:00.809+0000",121,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2010-04-14T00:00:00",160,"Santa Catarina",2007,11,8,"2007-11-08T00:00:00","2018-10-11T17:22:18.000+0000","2018-12-06T14:17:52.270+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000010476","556","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","Morro do Spitzkopf.","FURB",1077389547,"BRA:FURB:FURB:0000010476","Collection","Grippa, C.R.; Souza, N.L. de & Stano, F.","10476","","Universidade Regional de Blumenau, FURB","Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo: VIII.","Oliveira, AA de","","pt","Universidade Regional de Blumenau, FURB",0,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.007778,-49.111944,"original coordinates","original coordinates OK"
"86","Leandra acutiflora",1089089277,-23.2159,-45.0503,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:37.075+0000","2018-12-03T16:41:30.121+0000",122,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2008-10-01T00:00:00",380,"São Paulo",2006,8,12,"2006-08-12T00:00:00","2018-11-21T16:32:23.000+0000","2018-12-08T04:38:14.096+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000148855","365","UEC - Herbário da Universidade Estadual de Campinas","Ubatuba","Fazenda Capricórnio, Parcela J","UEC",1089089277,"BRA:UNICAMP:UEC:0000148855","Collection","Aranha, B.A.","148855","","UNICAMP","","Aranha, B.A.","","pt","Universidade Estadual de Campinas, UNICAMP",0,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.2159,-45.0503,"original coordinates","original coordinates outside municipality original in ubatuba falls in cunha"
"87","Leandra acutiflora",1089086135,-24.53,-47.55,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:35.165+0000","2018-12-03T16:41:28.955+0000",122,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2012-01-01T00:00:00",100,"São Paulo",2006,11,20,"2006-11-20T00:00:00","2018-11-21T16:32:23.000+0000","2018-12-08T04:38:12.498+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000144425","954","UEC - Herbário da Universidade Estadual de Campinas","Cananéia","Fazenda Folha Larga, Trilha no interior da mata.","UEC",1089086135,"BRA:UNICAMP:UEC:0000144425","Collection","Silva, M.J.; Dias, A.S.; Camargo, R.","144425","","UNICAMP","Árvore cerca de 5m de altura, flores brancas; estames esbranquiçados.","Caddah, M.K.","","pt","Universidade Estadual de Campinas, UNICAMP",0,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Cananéia","São Paulo","brazil",925,"Cananéia",3509908,-48.007886,-25.018214,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.53,-47.55,"original coordinates","original coordinates outside municipality original in cananeia falls in iguape"
"88","Leandra acutiflora",1455394396,-23.25,-45.033333,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:55.966+0000","2018-09-24T16:36:58.253+0000",125,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2014-01-01T00:00:00",1071,"São Paulo",2006,11,16,"2006-11-16T00:00:00","2018-08-21T19:32:45.000+0000","2018-12-09T07:19:26.314+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000088786","357","UPCB - Herbário do Departamento de Botânica","Cunha","Parque Estadual da Serra do Mar, estrada municipal, cerca de 4km da sede. Floresta Ombrófila Densa alto-montana","UPCB",1455394396,"BRA:UFPR:UPCB:0000088786","Collection","Lucas, E.J. et al.","88786","","UFPR","Arbusto de 3m de altura, sépalas verdes, corola alva. Material prensado em álcool..","Goldenberg, R.","","pt","Universidade Federal do Paraná, UFPR",0,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Cunha","São Paulo","brazil",1322,"Cunha",3513603,-44.939787,-23.050544,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.25,-45.033333,"original coordinates","original coordinates OK"
"89","Leandra acutiflora",1424138240,-22.450556,-43.009444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:39:21.146+0000","2018-09-24T20:00:48.628+0000",207,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","none",1380,"Rio de Janeiro",2004,11,24,"2004-11-24T00:00:00","2017-10-19T04:06:59.520+0000","2018-12-06T16:57:33.661+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:402358","1279","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos, valley of the Rio Frade. Parque Nacional da Serra dos Órgãos","RB",1424138240,"urn:catalog:JBRJ:RB:402358","PhysicalObject","C. Seele","RB00402358","RB 425467","JBRJ","treelet","C. Seele, J. Wesenberg","","","",NA,NA,"","","","","","","","",NA,NA,"","","","","montane forest","","",NA,NA,"","","",NA,"","","","","Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.450556,-43.009444,"original coordinates","original coordinates OK"
"90","Leandra acutiflora",1424138227,-22.450556,-43.009444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:39:21.181+0000","2018-09-24T20:00:48.710+0000",207,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","none",1380,"Rio de Janeiro",2004,11,24,"2004-11-24T00:00:00","2017-10-19T04:05:06.329+0000","2018-12-06T16:57:33.503+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:402361","427","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos, valley of the Rio Frade. Parque Nacional da Serra dos Órgãos","RB",1424138227,"urn:catalog:JBRJ:RB:402361","PhysicalObject","C. Seele","RB00402361","RB 425466","JBRJ","treelet","C. Seele, J. Wesenberg","","","",NA,NA,"","","","","","","","",NA,NA,"","","","","montane forest","","",NA,NA,"","","",NA,"","","","","Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.450556,-43.009444,"original coordinates","original coordinates OK"
"91","Leandra acutiflora",1087379398,-23.996167,-46.747444,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:39.725+0000","2018-09-25T13:56:01.593+0000",120,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2005-06-01T00:00:00",NA,"São Paulo",2004,12,16,"2004-12-16T00:00:00","2018-09-10T11:14:24.000+0000","2018-12-08T13:04:25.558+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000378846","778","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha da Bica. Ao lado da bica","SP",1087379398,"BRA:IBt:SP:0000378846","Collection","Affonso, P; et al.","378846","","Instituto de Botânica, IBT","","Chiea, SAC","","pt","Instituto de Botânica, IBT",NA,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","São Paulo","São Paulo","brazil",1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.996167,-46.747444,"original coordinates","original coordinates outside municipality original in sao paulo falls in itanhaem"
"92","Leandra acutiflora",1135906463,-24.18,-48.21,"gass84,txmatfuz","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:15.920+0000","2018-01-05T16:39:34.214+0000",81,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","none",NA,"São Paulo",2003,4,19,"2003-04-19T00:00:00","2015-08-18T19:37:09.000+0000","2018-12-06T21:48:03.533+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA084779","72","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Ribeirão Grande","Parque Estadual Intervales - trilha saindo 500, antes da sede do núcleo Barra Grande em direcão a E.E Xitue Floresta Ombrófila Densa Montana vegetação conservada com escorregamentos naturais e cin","ESA",1135906463,"BRA:ESALQ:ESA:0ESA084779","Collection","Araki, D.F.; Rother, D.C.; Oliveira S.H.; Toledo, R.M.; Tamashiro J.Y.; Rodrigues, R.R.; Souza, V.C.; Paula-Souza, J.; Muniz, M.R.A.; Ivanauskas, N.M.","ESA084779","","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","Martins, A.B","","pt","Escola Superior de Agricultura Luiz de Queiroz, ESALQ",NA,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Ribeirão Grande","São Paulo","brazil",1023,"Ribeirão Grande",3543253,-48.358648,-24.188385,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.18,-48.21,"original coordinates","original coordinates outside municipality original in ribeirao grande falls in capao bonito"
