"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","otherCatalogNumbers","fieldNotes","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","verbatimElevation","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","individualCount","higherGeography","higherClassification","georeferencedDate","depth","depthAccuracy","scientificNameID","dynamicProperties","fieldNumber","eventTime","acceptedNameUsage","verbatimCoordinateSystem","locationID","datasetID","accessRights","identificationID","parentNameUsage","identificationRemarks","organismID","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"30","Byrsonima lancifolia",1087367162,-18.547778,-51.986389,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:33.340+0000","2018-09-25T13:54:13.698+0000",120,"none","PRESERVED_SPECIMEN",7285620,6,7707728,220,1414,6676,3191347,7285620,7285620,"Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima lancifolia","Byrsonima","lancifolia","SPECIES","ACCEPTED","2003-01-01T00:00:00",500,0,"Goiás",1998,8,20,"1998-08-20T00:00:00","2018-09-10T11:12:05.000+0000","2018-12-08T13:04:19.792+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000335060","2025","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Serranópolis","Fazenda Bonito, rio Verdinho, ca. 39 km da cidade","pt","SP",1087367162,"BRA:IBt:SP:0000335060","Collection","Fonseca, ML; Alvarenga, D; Aparecida da Silva, M; Arruda, VR","335060","Instituto de Botânica, IBT","Instituto de Botânica, IBT","","Mamede, MCH","","","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,NA,NA,"",NA,"","","",NA,"","",NA,"","",NA,"","","Serranópolis","Goiás","brazil",2765,"Serranópolis",5220504,-52.21204,-18.225544,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-18.547778,-51.986389,"original coordinates","original coordinates OK"
"31","Byrsonima lancifolia",1801149242,-12.559444,-41.418333,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:35.591+0000","2018-09-25T14:04:59.365+0000",126,"none","PRESERVED_SPECIMEN",7285620,6,7707728,220,1414,6676,3191347,7285620,7285620,"Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima lancifolia","Byrsonima","lancifolia","SPECIES","ACCEPTED","2013-09-12T00:00:00",650,0,"Bahia",1997,1,28,"1997-01-28T00:00:00","2018-08-21T18:35:38.000+0000","2018-12-08T01:46:33.463+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000130038","PCD4583","SPF - Herbário da Universidade de São Paulo","Lençóis","Trilha Lençóis-Capão. Campo rupestre. Vegetação com algumas espécies arbóreas. Pedregoso.","pt","SPF",1801149242,"BRA:USP:SPF:0000130038","Collection","Stannard, BL","130038","USP","Universidade de São Paulo, USP","Arbusto ca. 3 m. Crescendo entre rochas. Folhas discoores, coriáceas. Inflorescência com flores amarelas.","Queiroz, EP","","","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,NA,NA,"",NA,"","","",NA,"","",NA,"","",NA,"","","Lençóis","Bahia","brazil",3540,"Lençóis",2919306,-41.334774,-12.419573,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.559444,-41.418333,"original coordinates","original coordinates OK"
"32","Byrsonima lancifolia",1213551108,-13.5,-47.5,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:27.094+0000","2018-01-05T18:34:11.299+0000",114,"none","PRESERVED_SPECIMEN",7285620,6,7707728,220,1414,6676,3191347,7285620,7285620,"Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima lancifolia","Byrsonima","lancifolia","SPECIES","ACCEPTED","2010-07-08T00:00:00",9999,0,"Goiás",1996,11,25,"1996-11-25T00:00:00","","2018-07-08T01:32:02.001+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000094437","3316","UB - Herbário da Universidade de Brasília","Teresina de Goiás","Teresina de Goiás","pt","UB",1213551108,"BRA:UnB:UB:0000094437","Collection","Pereira, BAS","94437","UnB","Universidade de Brasília (UnB)","","Queiroz, EP","SOUTH_AMERICA","","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,NA,NA,"",NA,"","","",NA,"","",NA,"","",NA,"","","Teresina de Goiás","Goiás","brazil",3380,"Teresina de Goiás",5221080,-47.237536,-13.682488,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.5,-47.5,"original coordinates","original coordinates outside municipality original in teresina de goias falls in cavalcante"
"33","Byrsonima lancifolia",1931092538,-14.1361863978701,-47.5101417129434,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:24:31.715+0000","2018-10-19T15:09:22.757+0000",96,"none","PRESERVED_SPECIMEN",7285620,6,7707728,220,1414,6676,3191347,7285620,7285620,"Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima lancifolia","Byrsonima","lancifolia","SPECIES","ACCEPTED","1991-03-01T00:00:00",1100,0,"GoiÃ¡s",1991,1,27,"1991-01-27T00:00:00","","2018-12-08T04:58:31.953+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","eb30885e-e764-42c5-89f5-70eaee9e9a74","7502","Vascular plants","","","en","NY",1931092538,"eb30885e-e764-42c5-89f5-70eaee9e9a74","PhysicalObject","R. A. Wasum","00893669","NY","","","S. F. Smith","SOUTH_AMERICA","","",44724,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971522","No campo rupestre.","http://biocol.org/urn:lsid:biocol.org:col:15556","Alto ParaÃ­so de GoiÃ¡s","sheet","3609 ft","ICN","27 Jan 1991","Other source",27,27,"http://biocol.org/urn:lsid:biocol.org:col:15556","CRIA (Centro de ReferÃªncia em InformaÃ§Ã£o Ambiental)","","","",NA,"","","",NA,NA,NA,"",NA,"","","",NA,"","",NA,"","",NA,"","","","GoiÃ¡s","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.1361863978701,-47.5101417129434,"original coordinates","original coordinates outside municipality original in  falls in alto paraiso de goias"
"34","Byrsonima lancifolia",1087343455,-18.333333,-43.55,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:10.535+0000","2018-09-25T13:50:57.409+0000",120,"none","PRESERVED_SPECIMEN",7285620,6,7707728,220,1414,6676,3191347,7285620,7285620,"Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima lancifolia","Byrsonima","lancifolia","SPECIES","ACCEPTED","1994-01-01T00:00:00",1000,0,"Minas Gerais",1991,2,15,"1991-02-15T00:00:00","2018-09-10T11:12:05.000+0000","2018-12-08T13:04:09.555+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000266403","5124","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Diamantina","15 km SE de Diamantina, camino a Milho Verde","pt","SP",1087343455,"BRA:IBt:SP:0000266403","Collection","Arbo, MM; Menezes, NL; Schinini, A; Campos, MTVA","266403","Instituto de Botânica, IBT","Instituto de Botânica, IBT","","Mamede, MCH","","","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,NA,NA,"",NA,"","","",NA,"","",NA,"","",NA,"","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.333333,-43.55,"original coordinates","original coordinates OK"
"35","Byrsonima lancifolia",1801147672,-18.683333,-43.7,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:25.036+0000","2018-09-25T14:04:35.692+0000",126,"none","PRESERVED_SPECIMEN",7285620,6,7707728,220,1414,6676,3191347,7285620,7285620,"Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima lancifolia","Byrsonima","lancifolia","SPECIES","ACCEPTED","2013-09-12T00:00:00",900,0,"Minas Gerais",1991,2,13,"1991-02-13T00:00:00","2018-08-21T18:35:38.000+0000","2018-12-08T01:46:32.679+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000083705","5023","SPF - Herbário da Universidade de São Paulo","Congonhas do Norte","Camino a Gouveia. Campo rupestre, suelo arenoso. Entre piedras.","pt","SPF",1801147672,"BRA:USP:SPF:0000083705","Collection","Arbo, MM","83705","USP","Universidade de São Paulo, USP","Arbusto, hojas discoloras, haz lustroso, enves blanco-grisaceo, flores amarillas, petalo sup. anaranjado.","Queiroz, EP","","","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,NA,NA,"",NA,"","","",NA,"","",NA,"","",NA,"","","Congonhas do Norte","Minas Gerais","brazil",2659,"Congonhas do Norte",3118106,-43.695861,-18.847739,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.683333,-43.7,"original coordinates","original coordinates outside municipality original in congonhas do norte falls in conceicao do mato dentro"
"36","Byrsonima lancifolia",1090890303,-2.491389,-44.269167,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:26.440+0000","2018-11-23T18:22:26.473+0000",122,"none","PRESERVED_SPECIMEN",7285620,6,7707728,220,1414,6676,3191347,7285620,7285620,"Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima lancifolia","Byrsonima","lancifolia","SPECIES","ACCEPTED","1987-08-27T00:00:00",NA,NA,"Maranhão",1987,8,27,"1987-08-27T00:00:00","2018-11-01T18:57:54.000+0000","2018-12-09T06:15:03.572+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000002424","","MAR - Herbário do Maranhão","São Luís","Calhau","pt","MAR",1090890303,"BRA:UFMA:MAR:0000002424","Collection","Maria Cristina Lima C. Marques","2424","UFMA","Universidade Federal do Maranhão (UFMA)","","Museu Goeldi","","","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,NA,NA,"",NA,"","","",NA,"","",NA,"","",NA,"","","São Luís","Maranhão","brazil",5407,"São Luís",2111300,-44.309201,-2.631207,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.491389,-44.269167,"original coordinates","original coordinates OK"
"37","Byrsonima lancifolia",1929262031,-18.9223812705864,-48.277403976008,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:21:25.504+0000","2018-11-18T15:21:25.542+0000",96,"none","PRESERVED_SPECIMEN",7285620,6,7707728,220,1414,6676,3191347,7285620,7285620,"Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima lancifolia","Byrsonima","lancifolia","SPECIES","ACCEPTED","none",0,0,"Minas Gerais",1987,10,23,"1987-10-23T00:00:00","","2018-12-08T06:50:36.858+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","69b3c8f4-2b51-42b9-a65f-19e3a1793b08","1213","Vascular plants","","Reserva EcolÃ³gica do Panga, UberlÃ¢ndia.","en","NY",1929262031,"69b3c8f4-2b51-42b9-a65f-19e3a1793b08","PhysicalObject","G. M. AraÃºjo","00893664","NY","","","","SOUTH_AMERICA","","",58223,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971506","Borda de cerrado.","http://biocol.org/urn:lsid:biocol.org:col:15556","UberlÃ¢ndia","sheet","","ICN","23 Oct 1987","Other source",296,296,"http://biocol.org/urn:lsid:biocol.org:col:15556","CRIA (Centro de ReferÃªncia em InformaÃ§Ã£o Ambiental)","","","",NA,"","","",NA,NA,NA,"",NA,"","","",NA,"","",NA,"","",NA,"","","","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.9223812705864,-48.277403976008,"original coordinates","original coordinates outside municipality original in  falls in uberlandia"
"38","Byrsonima lancifolia",1213551227,-15.1603,-48.2839,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:27.098+0000","2018-01-05T18:34:11.313+0000",114,"none","PRESERVED_SPECIMEN",7285620,6,7707728,220,1414,6676,3191347,7285620,7285620,"Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima lancifolia","Byrsonima","lancifolia","SPECIES","ACCEPTED","none",9999,0,"Goiás",1983,4,6,"1983-04-06T00:00:00","","2018-07-08T01:32:01.946+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000094495","MH185","UB - Herbário da Universidade de Brasília","Padre Bernardo","Padre Bernardo","pt","UB",1213551227,"BRA:UnB:UB:0000094495","Collection","Haridasan, M","94495","UnB","Universidade de Brasília (UnB)","","Incógnito","SOUTH_AMERICA","","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,NA,NA,"",NA,"","","",NA,"","",NA,"","",NA,"","","Padre Bernardo","Goiás","brazil",3160,"Padre Bernardo",5215603,-48.304649,-15.360738,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.1603,-48.2839,"original coordinates","original coordinates OK"
"39","Byrsonima lancifolia",1930806506,-5.8368045894939,-47.0671024650443,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:04:42.880+0000","2018-11-18T16:04:42.883+0000",96,"none","PRESERVED_SPECIMEN",7285620,6,7707728,220,1414,6676,3191347,7285620,7285620,"Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima lancifolia","Byrsonima","lancifolia","SPECIES","ACCEPTED","none",0,0,"MaranhÃ£o",1982,8,19,"1982-08-19T00:00:00","","2018-12-08T10:54:15.250+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","d6f8f02a-19ce-4552-b8d6-a568e47dd2c0","820","Vascular plants","","Mangaba.","en","NY",1930806506,"d6f8f02a-19ce-4552-b8d6-a568e47dd2c0","PhysicalObject","U. N. Maciel","00893662","NY","","","M. R. dos Santos","SOUTH_AMERICA","","",32202,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971448","Cerrado.  Solo arenoso com afloramento.","http://biocol.org/urn:lsid:biocol.org:col:15556","Montes Altos","sheet","","ICN","19 Aug 1982","Other source",231,231,"http://biocol.org/urn:lsid:biocol.org:col:15556","CRIA (Centro de ReferÃªncia em InformaÃ§Ã£o Ambiental)","","","",NA,"","","",NA,NA,NA,"",NA,"","","",NA,"","",NA,"","",NA,"","","","MaranhÃ£o","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-5.8368045894939,-47.0671024650443,"original coordinates","original coordinates outside municipality original in  falls in montes altos"
"40","Byrsonima lancifolia",1424007327,-16.583333,-42.65,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:38:00.356+0000","2018-09-24T19:59:38.824+0000",207,"none","PRESERVED_SPECIMEN",7285620,6,7707728,220,1414,6676,3191347,7285620,7285620,"Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima lancifolia","Byrsonima","lancifolia","SPECIES","ACCEPTED","none",690,NA,"Minas Gerais",1981,11,14,"1981-11-14T00:00:00","2017-10-19T01:39:16.969+0000","2018-12-06T16:56:15.837+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:211665","253","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Francisco Sá","","","RB",1424007327,"urn:catalog:JBRJ:RB:211665","PhysicalObject","J. E. M. Brazão","RB00211665","JBRJ","","Árvore bastante frequente apresentando 3m de alt, botões e flores amarelas.","M. P. M. de Lima","","RB 219531","Veget. secundária da floresta estacional decidual.",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,NA,NA,"",NA,"","","",NA,"","",NA,"","",NA,"","","Francisco Sá","Minas Gerais","brazil",3003,"Francisco Sá",3126703,-43.478085,-16.39455,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.583333,-42.65,"original coordinates","original coordinates outside municipality original in francisco sa falls in josenopolis"
"41","Byrsonima lancifolia",1090425935,-12.85,-41.2,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:18.810+0000","2018-11-24T12:33:18.952+0000",122,"none","PRESERVED_SPECIMEN",7285620,6,7707728,220,1414,6676,3191347,7285620,7285620,"Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima lancifolia","Byrsonima","lancifolia","SPECIES","ACCEPTED","none",NA,NA,"Bahia",1980,1,24,"1980-01-24T00:00:00","2018-11-14T17:46:41.000+0000","2018-12-08T04:42:21.906+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000025119","20560","CEPEC - Herbário do Centro de Pesquisas do Cacau","ANDARAÍ","Entre Andarai/Igatu.","pt","CEPEC",1090425935,"BRA:CEPLAC:CEPEC:0000025119","Collection","R. M. Harley","25119","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","T. S. dos Santos","","31/03/1982","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,NA,NA,"",NA,"","","",NA,"","",NA,"","",NA,"","","ANDARAÍ","Bahia","brazil",3495,"Andaraí",2901304,-41.195404,-12.758895,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.85,-41.2,"original coordinates","original coordinates outside municipality original in andarai falls in nova redencao"
"42","Byrsonima lancifolia",1090496797,-11.620833,-40.990833,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:17.758+0000","2018-11-24T12:34:17.777+0000",122,"none","PRESERVED_SPECIMEN",7285620,6,7707728,220,1414,6676,3191347,7285620,7285620,"Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima lancifolia","Byrsonima","lancifolia","SPECIES","ACCEPTED","none",NA,NA,"Bahia",1980,6,1,"1980-06-01T00:00:00","2018-11-14T14:20:00.000+0000","2018-12-08T04:42:52.324+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000105673","247","CEPEC - Herbário do Centro de Pesquisas do Cacau","MORRO DO CHAPÉU","Cachoeira do ferro Doido, abaixo do Rio (no leito seco do rio).","pt","CEPEC",1090496797,"BRA:CEPLAC:CEPEC:0000105673","Collection","M. J. G. Andrade","105673","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","E. P. Queiroz","","24/03/2011","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,NA,NA,"",NA,"","","",NA,"","",NA,"","",NA,"","","MORRO DO CHAPÉU","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.620833,-40.990833,"original coordinates","original coordinates OK"
"43","Byrsonima lancifolia",1260207636,-12.75,-60.16666,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T08:01:38.695+0000","2016-03-21T15:51:42.035+0000",28,"none","PRESERVED_SPECIMEN",7285620,6,7707728,220,1414,6676,3191347,7285620,7285620,"Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima lancifolia","Byrsonima","lancifolia","SPECIES","ACCEPTED","1980-01-01T00:00:00",NA,NA,"Amazonas",1979,10,26,"1979-10-26T00:00:00","2008-05-27T22:02:00.000+0000","2018-12-09T16:36:31.342+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:2851533","Vieira 653","Tropicos","","Vilhena, cerrado.","","MO",1260207636,"urn:catalog:MO:Tropicos:2851533","PhysicalObject","M.G. Vieira","2851533","MO","MOBOT","","W.R. Anderson","SOUTH_AMERICA","","",NA,"","","","","","","ICNafp","","",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859","","No opinion","19500198","http://www.tropicos.org/Specimen/2851533",NA,"","","",NA,NA,NA,"",NA,"","","",NA,"","",NA,"","",NA,"","","","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-12.75,-60.16666,"original coordinates","original coordinates outside municipality original in  falls in vilhena"
"44","Byrsonima lancifolia",1929251557,-12.75,-60.17,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:21:20.324+0000","2018-11-18T15:21:20.341+0000",96,"none","PRESERVED_SPECIMEN",7285620,6,7707728,220,1414,6676,3191347,7285620,7285620,"Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima lancifolia","Byrsonima","lancifolia","SPECIES","ACCEPTED","none",0,0,"RondÃ´nia",1979,10,26,"1979-10-26T00:00:00","","2018-12-08T13:21:16.573+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","68fb5162-25a0-4645-85fe-ad504391b51d","653","Vascular plants","","A 20 km do acampamento Vilhena","en","NY",1929251557,"68fb5162-25a0-4645-85fe-ad504391b51d","PhysicalObject","M. G. Vieira","475394","NY","","","W. R. Anderson","SOUTH_AMERICA","","",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=480186","Cerrado","http://biocol.org/urn:lsid:biocol.org:col:15556","","sheet","","ICN","26 Oct 1979","",299,299,"http://biocol.org/urn:lsid:biocol.org:col:15556","","","","",NA,"","","",NA,NA,NA,"",NA,"","","",NA,"","",NA,"","",NA,"","","","RondÃ´nia","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-12.75,-60.17,"original coordinates","original coordinates outside municipality original in  falls in vilhena"
