"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","otherCatalogNumbers","fieldNotes","individualCount","preparations","institutionID","higherGeography","endDayOfYear","county","startDayOfYear","higherClassification","references","habitat","nomenclaturalCode","verbatimEventDate","verbatimElevation","collectionID","georeferenceProtocol","georeferenceSources","coordinateUncertaintyInMeters","georeferencedDate","georeferencedBy","verbatimSRS","disposition","datasetID","accessRights","bibliographicCitation","typeStatus","typifiedName","organismID","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"25","Allagoptera caudescens",1123813872,-18.975556,-40.769444,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:43.578+0000","2017-12-15T16:34:43.062+0000",129,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","none",300,0,"","Espírito Santo",2007,8,16,"2007-08-16T00:00:00","2018-12-08T12:04:56.601+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000031181",3252,"MBML-Herbario - Herbário Mello Leitão","Águia Branca","Pedra redonda. Prop.Jorge Wrublewski","pt","MBML-HERBARIO",1123813872,"BRA:MBML:MBML-HERBARIO:0000031181","Collection","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","31181","MBML","Museu de Biologia Professor Mello Leitão, MBML","Estipe 2,5m, bainha 0,8m, folhas discolor verde e prateadas, pecíolo 0,4m. Infrutescência jóvem de cor branca. 111 pares de folíolo. Raque 3m.","H.Q.Boudet Fernandes/19-02-2008","2017-09-14T14:49:58.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Águia Branca","Espírito Santo","brazil",2639,"Águia Branca",3200136,-40.748582,-18.971321,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.975556,-40.769444,"original coordinates","original coordinates OK"
"26","Allagoptera caudescens",1123811013,-19.348333,-40.551111,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:39.428+0000","2017-12-15T16:34:41.836+0000",129,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","2008-02-20T00:00:00",150,0,"","Espírito Santo",2006,1,19,"2006-01-19T00:00:00","2018-12-08T12:04:55.389+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000028332",1756,"MBML-Herbario - Herbário Mello Leitão","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","pt","MBML-HERBARIO",1123811013,"BRA:MBML:MBML-HERBARIO:0000028332","Collection","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","28332","MBML","Museu de Biologia Professor Mello Leitão, MBML","Árvore 8m, DAP 15cm, frutos cor verde, folha face abaxial cinza, (carpoteca). Interior de mata pedregosa na base de afloramentos rochosos (Gruta a base da mata)","H.Q. Boudet Fernandes/20-02-2008","2017-09-14T14:49:58.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Marilândia","Espírito Santo","brazil",2552,"Marilândia",3203353,-40.516813,-19.436738,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.348333,-40.551111,"original coordinates","original coordinates outside municipality original in marilandia falls in colatina"
"27","Allagoptera caudescens",1123815369,-18.892222,-40.73,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:45.765+0000","2017-12-15T16:34:43.882+0000",129,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","2006-02-01T00:00:00",300,0,"","Espírito Santo",2006,2,1,"2006-02-01T00:00:00","2018-12-08T12:04:57.350+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000032673",566,"MBML-Herbario - Herbário Mello Leitão","Águia Branca","Aguas Claras, Escola Agroecológica.","pt","MBML-HERBARIO",1123815369,"BRA:MBML:MBML-HERBARIO:0000032673","Collection","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","32673","MBML","Museu de Biologia Professor Mello Leitão, MBML","Unicaule com 10m de alt. Frutos verdes. Folha abaxial prata. Mata. Carpoteca.","L.F.S. Magnago e V. Demuner, 1/2/2006","2017-09-14T14:49:58.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Águia Branca","Espírito Santo","brazil",2639,"Águia Branca",3200136,-40.748582,-18.971321,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.892222,-40.73,"original coordinates","original coordinates outside municipality original in aguia branca falls in nova venecia"
"28","Allagoptera caudescens",1123809479,-20.058611,-40.470639,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:37.977+0000","2017-12-15T16:34:40.802+0000",129,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","2008-02-20T00:00:00",200,0,"","Espírito Santo",2006,2,15,"2006-02-15T00:00:00","2018-12-08T12:04:54.726+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000026786",1830,"MBML-Herbario - Herbário Mello Leitão","Santa Leopoldina","Serra do Ramalhete, Fazenda Caioaba, Prop.: Cláudio Virloni, trilha do Córrego Caioaba","pt","MBML-HERBARIO",1123809479,"BRA:MBML:MBML-HERBARIO:0000026786","Collection","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","26786","MBML","Museu de Biologia Professor Mello Leitão, MBML","Árvore 14m, frutos imaturos verdes, folha face abaxial prata (carpoteca). Interior de mata.","H.Q. Boudet Fernandes/20-02-2008","2017-09-14T14:49:58.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Santa Leopoldina","Espírito Santo","brazil",2380,"Santa Leopoldina",3204500,-40.540501,-20.123027,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.058611,-40.470639,"original coordinates","original coordinates OK"
"29","Allagoptera caudescens",1123809467,-18.907028,-40.734722,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:37.924+0000","2017-12-15T16:34:40.664+0000",129,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","2008-02-20T00:00:00",150,0,"","Espírito Santo",2006,3,15,"2006-03-15T00:00:00","2018-12-08T12:04:54.721+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000026780",1981,"MBML-Herbario - Herbário Mello Leitão","Águia Branca","Assentamento 16 de Abril","pt","MBML-HERBARIO",1123809467,"BRA:MBML:MBML-HERBARIO:0000026780","Collection","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen, Clara.","26780","MBML","Museu de Biologia Professor Mello Leitão, MBML","Árvore 8m, frutos verdes, folha face abaxial prata. Interior de mata. Carpoteca","H.Q. Boudet Fernandes/20-02-2008","2017-09-14T14:49:58.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Águia Branca","Espírito Santo","brazil",2639,"Águia Branca",3200136,-40.748582,-18.971321,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.907028,-40.734722,"original coordinates","original coordinates outside municipality original in aguia branca falls in nova venecia"
"30","Allagoptera caudescens",1123809828,-20.103333,-40.448333,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:38.205+0000","2017-12-15T16:34:40.853+0000",129,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","2006-07-05T00:00:00",200,0,"","Espírito Santo",2006,6,30,"2006-06-30T00:00:00","2018-12-08T12:04:54.956+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000027151",2538,"MBML-Herbario - Herbário Mello Leitão","Santa Leopoldina","Colina Verde (lado esquerdo da casa), Prop.: Israel Elias Ramos","pt","MBML-HERBARIO",1123809828,"BRA:MBML:MBML-HERBARIO:0000027151","Collection","V. Demuner; M.A.B. Lopes, T. Cruz, Elias Bausen","27151","MBML","Museu de Biologia Professor Mello Leitão, MBML","Árvore 12m, inflorescência masculina, pétalas brancas, estames marrom claro. Interior de mata.","V. Demuner & L.F.S. Magnago, 05-jul-06","2017-09-14T14:49:58.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Santa Leopoldina","Espírito Santo","brazil",2380,"Santa Leopoldina",3204500,-40.540501,-20.123027,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.103333,-40.448333,"original coordinates","original coordinates OK"
"31","Allagoptera caudescens",1123811151,-18.892222,-40.73,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:39.729+0000","2017-12-15T16:34:41.915+0000",129,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","2006-09-05T00:00:00",300,0,"","Espírito Santo",2006,9,5,"2006-09-05T00:00:00","2018-12-08T12:04:55.497+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000028455",1285,"MBML-Herbario - Herbário Mello Leitão","Águia Branca","Aguas Claras, Escola Agroecológica.","pt","MBML-HERBARIO",1123811151,"BRA:MBML:MBML-HERBARIO:0000028455","Collection","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","28455","MBML","Museu de Biologia Professor Mello Leitão, MBML","Unicaule com 5m de alt. Folha abaxial prateada. Frutos verdes. Mata.","L.F.S. Magnago & V. Demuner, 5/9/2006","2017-09-14T14:49:58.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Águia Branca","Espírito Santo","brazil",2639,"Águia Branca",3200136,-40.748582,-18.971321,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.892222,-40.73,"original coordinates","original coordinates outside municipality original in aguia branca falls in nova venecia"
"32","Allagoptera caudescens",1077598406,-10.548056,-36.799444,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:46.359+0000","2018-11-23T18:20:46.398+0000",125,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","none",NA,NA,"","Alagoas",2005,7,17,"2005-07-17T00:00:00","2018-12-09T10:54:55.254+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000023126",160,"MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Junqueiro","Povoado Olho D'água (Torre da Pioneira).","pt","MAC",1077598406,"BRA:IMA:MAC:0000023126","Collection","A.L.S.Santos","23126","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Árvore ca. de 4m de altura. Frutos verdes.; Floresta Estacional.","R.P.Lyra-Lemos","2018-11-22T16:35:47.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Junqueiro","Alagoas","brazil",3935,"Junqueiro",2704005,-36.439985,-9.857597,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-10.548056,-36.799444,"original coordinates","original coordinates outside municipality original in junqueiro falls in japoata"
"33","Allagoptera caudescens",1424341040,-20.150556,-40.448611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:25.299+0000","2018-09-24T20:02:36.361+0000",207,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","none",NA,NA,"","Espírito Santo",2005,8,20,"2005-08-20T00:00:00","2018-12-06T16:59:29.711+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:631571",9,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Leopoldina","Distrito de Mangaraí, Cahoeira do Retiro.","","RB",1424341040,"urn:catalog:JBRJ:RB:631571","PhysicalObject","Crepaldi, M.O.S; Dechoum, M","RB00631571","JBRJ","","","H.B.Fernandes","2014-07-08T04:10:32.816+0000","RB 441613","Floresta secundária, no domínio da mata Atlântica.",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Santa Leopoldina","Espírito Santo","brazil",2380,"Santa Leopoldina",3204500,-40.540501,-20.123027,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.150556,-40.448611,"original coordinates","original coordinates OK"
"34","Allagoptera caudescens",1077598928,-9.880556,-36.429444,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:46.863+0000","2018-11-23T18:20:46.870+0000",125,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","none",NA,NA,"","Alagoas",2005,10,2,"2005-10-02T00:00:00","2018-12-09T10:54:55.424+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000023777",176,"MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Junqueiro","Povoado Olho D'água (Chã do Birro).","pt","MAC",1077598928,"BRA:IMA:MAC:0000023777","Collection","A.L.S.Santos","23777","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Árvore ca. de 5m de altura. Inflorescência amarela.; Floresta Estacional.","R.P.Lyra-Lemos","2018-11-22T16:35:47.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Junqueiro","Alagoas","brazil",3935,"Junqueiro",2704005,-36.439985,-9.857597,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.880556,-36.429444,"original coordinates","original coordinates OK"
"35","Allagoptera caudescens",1094173901,-15.063333,-39.293333,"gass84","fffdea53-c113-4cdc-896e-a9c5fd726591","1c72778c-05de-4f31-b83a-ff541ce5dff7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:24.050+0000","2018-09-25T15:14:15.105+0000",81,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","none",NA,NA,"","Bahia",2005,10,13,"2005-10-13T00:00:00","2018-12-09T06:20:45.444+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","UESC - Herbário Universidade Estadual de Santa Cruz","BRA:UESC:UESC:0000011126",NA,"UESC - Herbário Universidade Estadual de Santa Cruz","Buerarema","","pt","UESC",1094173901,"BRA:UESC:UESC:0000011126","Collection","Santos, C.A.B","11126","UESC","Universidade Estadual de Santa Cruz (UESC)","Árvore, DAP 53 cm. Tronco ereto medindo cerca de 6 a 12 m de altura;","","2018-08-22T12:18:14.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Buerarema","Bahia","brazil",3218,"Buerarema",2904704,-39.278439,-14.98845,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.063333,-39.293333,"original coordinates","original coordinates outside municipality original in buerarema falls in sao jose da vitoria"
"36","Allagoptera caudescens",1090515416,-13.328889,-39.090278,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:33.908+0000","2018-11-24T12:34:33.916+0000",122,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","none",NA,NA,"","Bahia",2004,5,5,"2004-05-05T00:00:00","2018-12-08T04:42:59.980+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000127508",1144,"CEPEC - Herbário do Centro de Pesquisas do Cacau","VALENÇA","Estrada de Valença para Guaibim ca. 2km entrada a esquerda, 8km, ramal vicinal à esquerda, ca.1km. RPPN Á.gua Branca","pt","CEPEC",1090515416,"BRA:CEPLAC:CEPEC:0000127508","Collection","Sant`Ana, S.C.","127508","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Unicata.","Sem Informação","2018-11-14T18:04:44.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"VALENÇA","Bahia","brazil",3417,"Valença",2932903,-39.198775,-13.359908,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.328889,-39.090278,"original coordinates","original coordinates OK"
"37","Allagoptera caudescens",1090623993,-19.150833,-40.069167,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:44.293+0000","2018-09-25T14:05:25.044+0000",126,"none","PRESERVED_SPECIMEN",2732046,6,7707728,196,552,7681,2732026,2732046,2732046,"Allagoptera caudescens Kuntze","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Allagoptera","caudescens","SPECIES","ACCEPTED","2013-05-15T00:00:00",68,0,"","Espírito Santo",2002,1,31,"2002-01-31T00:00:00","2018-12-08T04:43:52.437+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000179350",342,"SPF - Herbário da Universidade de São Paulo","Linhares","Reserva Natural Vale, Estrada do Flamengo, Km 0,2.","pt","SPF",1090623993,"BRA:USP:SPF:0000179350","Collection","Marcato, AC; Pirani, JR; Groppo, M; Fiaschi, P; Folli, DA","179350","USP","Universidade de São Paulo, USP","Alt. 1,5m, caule subterrâneo, folhas 10, bainha+pecíolo 23 cm, raque 201 cm, folíolos 72, mediano 50x2,5cm. Flores pistiladas de outro indivíduo.; mata de tabuleiro, solo muito arenoso.","Almeida-Costa, DG","2018-08-21T18:23:35.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.150833,-40.069167,"original coordinates","original coordinates OK"
"38","Allagoptera caudescens",1090623763,-19.883333,-40.75,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:43.726+0000","2018-09-25T14:05:23.594+0000",126,"none","PRESERVED_SPECIMEN",2732046,6,7707728,196,552,7681,2732026,2732046,2732046,"Allagoptera caudescens Kuntze","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Allagoptera","caudescens","SPECIES","ACCEPTED","2013-05-15T00:00:00",250,0,"","Espírito Santo",2002,1,30,"2002-01-30T00:00:00","2018-12-08T04:43:52.291+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000176585",338,"SPF - Herbário da Universidade de São Paulo","Santa Teresa","Estação Biológica de Santa Lúcia, Estação Biológica Santa Lúcia, próximo ao túmulo de A. Ruschi.","pt","SPF",1090623763,"BRA:USP:SPF:0000176585","Collection","Marcato, AC; Pirani, JR; Groppo, M; Fiaschi, P","176585","USP","Universidade de São Paulo, USP","Alt. total ca. 5 m, caule 1,5m, folhas 12, bainha+pecíolo 99cm, raque 3,72 m compr., folíolos 104-105, mediano 77 x 5,6cm, frutos imaturos verdes.","Almeida-Costa, DG","2018-08-21T18:23:35.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.883333,-40.75,"original coordinates","original coordinates OK"
