"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","continent","otherCatalogNumbers","fieldNotes","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","habitat","georeferenceProtocol","eventRemarks","higherClassification","coordinateUncertaintyInMeters","references","institutionID","identificationRemarks","verbatimEventDate","endDayOfYear","startDayOfYear","georeferenceSources","higherGeography","rights","verbatimElevation","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Myrcia linearifolia",1587327471,-15.925277,-48.023055,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:40.124+0000","2018-11-23T18:21:40.301+0000",123,"none","PRESERVED_SPECIMEN",4,3174392,6,7707728,220,690,5014,7395601,3174392,3174392,"Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia linearifolia","Myrcia","linearifolia","SPECIES","ACCEPTED","none",1188,0,"Distrito Federal",2013,8,6,"2013-08-06T00:00:00","2018-11-23T18:22:57.359+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000095983","116","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Fazenda Sucupira.","pt","CEN",1587327471,"BRA:Cenargen:CEN:0000095983","Collection","Exsicatas","Aelton Biasi Giroldo","95983","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","J. E. Q. Faria Júnior","","","","","","","",NA,"","","","","","",NA,"","","","",NA,NA,"","","","","",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.925277,-48.023055,"original coordinates","original coordinates OK"
"12","Myrcia linearifolia",1095260271,-15.93,-48.003611,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:34.922+0000","2018-11-23T18:21:35.140+0000",123,"none","PRESERVED_SPECIMEN",1,3174392,6,7707728,220,690,5014,7395601,3174392,3174392,"Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia linearifolia","Myrcia","linearifolia","SPECIES","ACCEPTED","none",NA,NA,"Distrito Federal",2013,9,10,"2013-09-10T00:00:00","2018-11-23T18:22:50.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000085197","2624","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Riacho Fundo - RA XVII, Núcleo Bandeirante - RA VIII. ARIE da Granja do Ipê.","pt","CEN",1095260271,"BRA:Cenargen:CEN:0000085197","Collection","Unicata","Roberto Fontes Vieira","85197","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Presença de odor característico. Botões e pétalas roxas com estames brancos. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","","","","","","","","",NA,"","","","","","",NA,"","","","",NA,NA,"","","","","",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.93,-48.003611,"original coordinates","original coordinates OK"
"13","Myrcia linearifolia",1095257924,-15.952222,-47.874166,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:33.751+0000","2018-11-23T18:21:33.864+0000",123,"none","PRESERVED_SPECIMEN",2,3174392,6,7707728,220,690,5014,7395601,3174392,3174392,"Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia linearifolia","Myrcia","linearifolia","SPECIES","ACCEPTED","none",1128,0,"Distrito Federal",2012,4,11,"2012-04-11T00:00:00","2018-11-23T18:22:48.301+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000082846","2416","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Reserva IBGE, área queimada Bienal Modal.","pt","CEN",1095257924,"BRA:Cenargen:CEN:0000082846","Collection","Exsicatas","Roberto Fontes Vieira","82846","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Início de botões florais. Material estéril. Exsicatas referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","C. E. B. Proença","","","","","","","",NA,"","","","","","",NA,"","","","",NA,NA,"","","","","",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.952222,-47.874166,"original coordinates","original coordinates OK"
"14","Myrcia linearifolia",1094916090,-15.952222,-47.874167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:49.826+0000","2018-09-10T18:27:33.154+0000",124,"none","PRESERVED_SPECIMEN",NA,3174392,6,7707728,220,690,5014,7395601,3174392,3174392,"Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia linearifolia","Myrcia","linearifolia","SPECIES","ACCEPTED","none",1128,0,"Distrito Federal",2012,4,11,"2012-04-11T00:00:00","2018-09-10T18:28:00.231+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000199494","2416","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Brasilia","Reserva IBGE, área queimada Bienal Modal.","pt","HUEFS",1094916090,"BRA:UEFS:HUEFS:0000199494","Collection","","Vieira, R.F.","199494","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","","","","",NA,"","","","","","",NA,"","","","",NA,NA,"","","","","",NA,"","","Brasilia","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.952222,-47.874167,"original coordinates","original coordinates OK"
"15","Myrcia linearifolia",1213649609,-15.607778,-47.736389,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:29.904+0000","2018-01-05T18:34:55.086+0000",114,"none","PRESERVED_SPECIMEN",NA,3174392,6,7707728,220,690,5014,7395601,3174392,3174392,"Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia linearifolia","Myrcia","linearifolia","SPECIES","ACCEPTED","2012-09-10T00:00:00",1163,0,"Distrito Federal",2012,7,21,"2012-07-21T00:00:00","2018-07-08T01:34:54.534+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000193139","58","UB - Herbário da Universidade de Brasília","Brasília","Reserva Ecológica Mirante - Embrapa Cerrados","pt","UB",1213649609,"BRA:UnB:UB:0000193139","Collection","","Melo, MD; et al.","193139","UnB","Universidade de Brasília (UnB)","Subarbusto com até 1,5 m de altura; Folhas simples,oposta; Fruto com até 1 cm de comprimento, roxo quando maduro, indeiscente, do tipo bacóide.; Cerrado Típico","Melo, MD","","SOUTH_AMERICA","","","","","",NA,"","","","","","",NA,"","","","",NA,NA,"","","","","",NA,"","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.607778,-47.736389,"original coordinates","original coordinates OK"
"16","Myrcia linearifolia",1094916096,-15.916667,-47.866667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:49.830+0000","2018-09-10T18:27:33.129+0000",124,"none","PRESERVED_SPECIMEN",NA,3174392,6,7707728,220,690,5014,7395601,3174392,3174392,"Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia linearifolia","Myrcia","linearifolia","SPECIES","ACCEPTED","none",1145,0,"Distrito Federal",2012,8,1,"2012-08-01T00:00:00","2018-09-10T18:28:00.327+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000199495","2474","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Brasilia","IBGE.","pt","HUEFS",1094916096,"BRA:UEFS:HUEFS:0000199495","Collection","","Vieira, R.F.","199495","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","","","","",NA,"","","","","","",NA,"","","","",NA,NA,"","","","","",NA,"","","Brasilia","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.916667,-47.866667,"original coordinates","original coordinates OK"
"17","Myrcia linearifolia",1095257922,-15.923055,-47.874444,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:33.771+0000","2018-11-23T18:21:33.877+0000",123,"none","PRESERVED_SPECIMEN",3,3174392,6,7707728,220,690,5014,7395601,3174392,3174392,"Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia linearifolia","Myrcia","linearifolia","SPECIES","ACCEPTED","none",1145,0,"Distrito Federal",2012,8,1,"2012-08-01T00:00:00","2018-11-23T18:22:48.344+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000082872","2474","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Estrada que beira a cerca dividindo o JBB e IBGE.","pt","CEN",1095257922,"BRA:Cenargen:CEN:0000082872","Collection","Exsicatas","Roberto Fontes Vieira","82872","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Exsicatas referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","C. E. B. Proença","","","","","","","",NA,"","","","","","",NA,"","","","",NA,NA,"","","","","",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.923055,-47.874444,"original coordinates","original coordinates OK"
"18","Myrcia linearifolia",1213664773,-15.633333,-47.716667,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:39.091+0000","2018-01-05T18:35:01.907+0000",114,"none","PRESERVED_SPECIMEN",NA,3174392,6,7707728,220,690,5014,7395601,3174392,3174392,"Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia linearifolia","Myrcia","linearifolia","SPECIES","ACCEPTED","2013-02-01T00:00:00",9999,0,"Distrito Federal",2012,8,10,"2012-08-10T00:00:00","2018-07-08T01:34:54.562+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000208346","3","UB - Herbário da Universidade de Brasília","Planaltina","Reserva da Embrapa Cerrados","pt","UB",1213664773,"BRA:UnB:UB:0000208346","Collection","","Rios, MNS","208346","UnB","Universidade de Brasília (UnB)","Projeto Década; Subarbusto ca. de 1m; folhas pequenas, lineares; flores brancas, estames brancos; Cerrado sentido restrito","Faria, JEQ","","SOUTH_AMERICA","","","","","",NA,"","","","","","",NA,"","","","",NA,NA,"","","","","",NA,"","","Planaltina","Distrito Federal","brazil",NA,"",NA,NA,NA,"","","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.633333,-47.716667,"original coordinates","original coordinates outside municipality original in planaltina falls in brasilia"
"19","Myrcia linearifolia",1213664778,-15.633333,-47.716667,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:39.108+0000","2018-01-05T18:35:01.944+0000",114,"none","PRESERVED_SPECIMEN",NA,3174392,6,7707728,220,690,5014,7395601,3174392,3174392,"Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia linearifolia","Myrcia","linearifolia","SPECIES","ACCEPTED","2013-02-01T00:00:00",9999,0,"Distrito Federal",2012,9,13,"2012-09-13T00:00:00","2018-07-08T01:34:54.525+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000208345","7","UB - Herbário da Universidade de Brasília","Planaltina","Reserva da Embrapa Cerrados","pt","UB",1213664778,"BRA:UnB:UB:0000208345","Collection","","Rios, MNS","208345","UnB","Universidade de Brasília (UnB)","Projeto Década; Subarbusto ca. de 1,1m; folhas simples, lineares; flores brancas; estames brancos; Cerrado sentido restrito","Faria, JEQ","","SOUTH_AMERICA","","","","","",NA,"","","","","","",NA,"","","","",NA,NA,"","","","","",NA,"","","Planaltina","Distrito Federal","brazil",NA,"",NA,NA,NA,"","","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.633333,-47.716667,"original coordinates","original coordinates outside municipality original in planaltina falls in brasilia"
"20","Myrcia linearifolia",1094922038,-13.661944,-45.477222,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:52.039+0000","2018-09-10T18:27:36.682+0000",124,"none","PRESERVED_SPECIMEN",NA,3174392,6,7707728,220,690,5014,7395601,3174392,3174392,"Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia linearifolia","Myrcia","linearifolia","SPECIES","ACCEPTED","2014-11-01T00:00:00",NA,NA,"Goiás",2012,10,20,"2012-10-20T00:00:00","2018-09-10T18:28:03.581+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000205436","52","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Cavalcante","Engenho II, próximo ao Calunga.","pt","HUEFS",1094922038,"BRA:UEFS:HUEFS:0000205436","Collection","","Bezerra, K.M.G.","205436","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo sujo úmido, solo arenoso.","L.Lima","","","","","","","",NA,"","","","","","",NA,"","","","",NA,NA,"","","","","",NA,"","","Cavalcante","Goiás","brazil",3384,"Cavalcante",5205307,-47.696037,-13.635097,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.661944,-45.477222,"original coordinates","original coordinates outside municipality original in cavalcante falls in correntina"
"21","Myrcia linearifolia",1213652003,-15.666694,-47.868361,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:31.256+0000","2018-01-05T18:34:56.191+0000",114,"none","PRESERVED_SPECIMEN",NA,3174392,6,7707728,220,690,5014,7395601,3174392,3174392,"Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia linearifolia","Myrcia","linearifolia","SPECIES","ACCEPTED","none",9999,0,"Distrito Federal",2011,9,6,"2011-09-06T00:00:00","2018-07-08T01:34:54.518+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000195552","11","UB - Herbário da Universidade de Brasília","Brasília","Reserva da contagem","pt","UB",1213652003,"BRA:UnB:UB:0000195552","Collection","","Bezerra, KMG","195552","UnB","Universidade de Brasília (UnB)","Arbusto ca. 50 cm, ramos adultos esfoliantes, botões vináceos, pétalas brancas, sem odor.; Área de cerrado rupestre","","","SOUTH_AMERICA","","","","","",NA,"","","","","","",NA,"","","","",NA,NA,"","","","","",NA,"","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.666694,-47.868361,"original coordinates","original coordinates OK"
"22","Myrcia linearifolia",1213652030,-15.547222,-47.564972,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:31.297+0000","2018-01-05T18:34:56.193+0000",114,"none","PRESERVED_SPECIMEN",NA,3174392,6,7707728,220,690,5014,7395601,3174392,3174392,"Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia linearifolia","Myrcia","linearifolia","SPECIES","ACCEPTED","none",9999,0,"Distrito Federal",2011,9,27,"2011-09-27T00:00:00","2018-07-08T01:34:54.538+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000195563","22","UB - Herbário da Universidade de Brasília","Brasília","Estação Ecológica Águas Emendadas","pt","UB",1213652030,"BRA:UnB:UB:0000195563","Collection","","Bezerra, KMG","195563","UnB","Universidade de Brasília (UnB)","Arbusto ca. 70 cm, ramos castanhos e esfoliantes. Inflorescência indumentada, flores brancas e inodoras, lobos do cálice vináceos.; Campo de Murundu, próximo a vereda","","","SOUTH_AMERICA","","","","","",NA,"","","","","","",NA,"","","","",NA,NA,"","","","","",NA,"","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.547222,-47.564972,"original coordinates","original coordinates OK"
"23","Myrcia linearifolia",1095260948,-15.547222,-47.565,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:35.279+0000","2018-11-23T18:21:35.444+0000",123,"none","PRESERVED_SPECIMEN",1,3174392,6,7707728,220,690,5014,7395601,3174392,3174392,"Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia linearifolia","Myrcia","linearifolia","SPECIES","ACCEPTED","none",NA,NA,"Distrito Federal",2011,9,27,"2011-09-27T00:00:00","2018-11-23T18:22:50.652+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000085916","22","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","estação de Águas Ecológica de Emendadas, proximo a vereda","pt","CEN",1095260948,"BRA:Cenargen:CEN:0000085916","Collection","Exsicatas","Kadja Milena Gomes-Bezerra","85916","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Ramos castanhos e estiolantes, inflorescência indumentada, flores brancas e inodoras, lobos do cálice vináceos, Doação Herbário UB - Distrito Federal","","","","","","","","",NA,"","","","","","",NA,"","","","",NA,NA,"","","","","",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.547222,-47.565,"original coordinates","original coordinates OK"
"24","Myrcia linearifolia",1499617395,-10.34469,-46.30025,"gass84","0ec3229f-2b53-484e-817a-de8ceb1fce2b","cc8ec135-6ade-4a8e-8b31-475dc1d3c433","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.341+0000","2017-12-29T14:16:01.003+0000",125,"none","PRESERVED_SPECIMEN",NA,3174392,6,7707728,220,690,5014,7395601,3174392,3174392,"Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia linearifolia","Myrcia","linearifolia","SPECIES","ACCEPTED","2014-01-01T00:00:00",508,0,"Tocantins",2010,8,1,"2010-08-01T00:00:00","2018-12-06T10:30:39.069+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos","BRA:UTFPR:DVPR:0000003913","3151","DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos","Mateiros","APA do Jalapão, arredores de Mateiros","pt","DVPR",1499617395,"BRA:UTFPR:DVPR:0000003913","Collection","","Caxambu, M.G.; et al.; et al.","3913","UTFPR","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto heliófito, ca. 1,70 m. Frutos imaturos verdes. Flores rosadas, com filetes amarelos. Odorífera.; Solo: Neossolo Quartzênico não Hidromórfico, Relevo: suave - ondualdo - Vegetação: Savana (campo sujo)","Barboza, E.","2017-09-19T18:45:56.000+0000","","","","","","",NA,"","","","","","",NA,"","","","",NA,NA,"","","","","",NA,"","","Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.34469,-46.30025,"original coordinates","original coordinates OK"
"25","Myrcia linearifolia",1095635948,-10.593972,-46.599306,"gass84,iddatunl","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:33.326+0000","2018-06-04T19:36:08.505+0000",118,"none","PRESERVED_SPECIMEN",NA,3174392,6,7707728,220,690,5014,7395601,3174392,3174392,"Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia linearifolia","Myrcia","linearifolia","SPECIES","ACCEPTED","2013-01-01T00:00:00",817,0,"Tocantins",2010,8,2,"2010-08-02T00:00:00","2018-07-07T12:43:45.015+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000391380","3217","MBM - Herbário do Museu Botânico Municipal","Mateiros","Parque Estadual Jalapão, Serra do Espírito Santo","pt","MBM",1095635948,"BRA:MBM:MBM:0000391380","Collection","","Caxambu, MG","391380","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore heliófita, ca. 3m. Frutos imaturos verdes.; Relevo: montanhoso. Vegetação: Savana (cerrado sensu strictu).","Barboza, E","","SOUTH_AMERICA","","","","","",NA,"","","","","","",NA,"","","","",NA,NA,"","","","","",NA,"","","Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.593972,-46.599306,"original coordinates","original coordinates OK"
