"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","locality","modified","otherCatalogNumbers","continent","fieldNotes","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","identificationRemarks","verbatimElevation","establishmentMeans","typeStatus","typifiedName","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","georeferencedDate","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"42","Eugenia kleinii",1077397010,-27.090278,-49.590555,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:03.969+0000","2018-10-24T15:38:04.385+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-25T00:00:00","Santa Catarina",2009,12,10,"2009-12-10T00:00:00","2018-12-06T14:17:55.118+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000017969","1505","FURB - Herbário Dr. Roberto Miguel Klein","Rio do Sul","pt","FURB",1077397010,"BRA:FURB:FURB:0000017969","Collection","Korte, A.; Kniess, A.","17969","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 573 (Arbusto)","Sobral, M",792,0,"Mirador.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Rio do Sul","Santa Catarina","brazil",617,"Rio do Sul",4214805,-49.629696,-27.195941,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.090278,-49.590555,"original coordinates","original coordinates OK"
"43","Eugenia kleinii",1840941103,-21.620556,-48.537222,"gass84,preneglat,preneglon","f70fdd5a-e761-43b6-a854-462826cc7933","92bd7d31-3255-4f1c-8552-cbb6fbe60478","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:20:55.075+0000","2018-10-02T19:47:16.262+0000",113,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","none","São Paulo",2008,3,26,"2008-03-26T00:00:00","2018-12-08T19:50:45.995+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SJRP - Herbário de São José do Rio Preto","BRA:UNESPSJRP:SJRP:0000033123","2909","SJRP - Herbário de São José do Rio Preto","Matão (G9)","pt","SJRP",1840941103,"BRA:UNESPSJRP:SJRP:0000033123","Collection","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","33123","UNESPSJRP","Universidade Estadual Paulista, UNESP","Geografia: Árvore, 3m, fruto vermelho.","",NA,NA,"Fazenda Cambuhy","2018-10-01T18:11:04.000+0000","","SOUTH_AMERICA","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Matão (G9)","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-21.620556,-48.537222,"original coordinates","original coordinates outside municipality original in matao (g9) falls in matao"
"44","Eugenia kleinii",1086908631,-23.451667,-46.763056,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:55.334+0000","2018-11-24T08:56:55.388+0000",126,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2008-04-09T00:00:00","São Paulo",2008,3,25,"2008-03-25T00:00:00","2018-12-08T13:01:16.555+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000040027","1088","SPSF - Herbário Dom Bento José Pickel","São Paulo","pt","SPSF",1086908631,"BRA:IF:SPSF:0000040027","Collection","F.M.Souza & R.C.Sousa & M.D.Bel & A.N.Oliveira","40027","IF","Instituto Florestal, IF","COLETA: Árvore, 3,5m. Frutos imaturos verdes.; GEOGRAFIA: Trilha do Pai Zé;","O.T. Aguiar",972,0,"Parque Estadual do Jaraguá","2018-11-05T15:57:37.000+0000","","SOUTH_AMERICA","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","São Paulo","São Paulo","brazil",1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.451667,-46.763056,"original coordinates","original coordinates OK"
"45","Eugenia kleinii",1077360752,-27.633611,-48.480833,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:21.825+0000","2018-10-24T15:38:47.606+0000",122,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","1905-06-30T00:00:00","Santa Catarina",2008,7,24,"2008-07-24T00:00:00","2018-12-06T14:17:38.095+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000037214","11065","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","Florianópolis","pt","FLOR",1077360752,"BRA:UFSC:FLOR:0000037214","Collection","Falkenberg, D.B.; Oliveira, C.P.L. de","37214","Universidade Federal de Santa Catarina (UFSC)","Universidade Federal de Santa Catarina (UFSC)","arvoreta, 6m altura, 15 cm dAp, flor em botão, pétalas brancas","Falkenberg, D.B.",180,0,"Morro do Canto da Lagoa, Ilha de Santa Catarina.","2018-10-01T14:28:15.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Florianópolis","Santa Catarina","brazil",517,"Florianópolis",4205407,-48.489329,-27.585684,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.633611,-48.480833,"original coordinates","original coordinates OK"
"46","Eugenia kleinii",1208829149,-23.230556,-46.935833,"gass84,iddatunl","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:01.233+0000","2017-12-29T14:12:34.903+0000",140,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-01T00:00:00","São Paulo",2008,9,16,"2008-09-16T00:00:00","2018-07-06T21:46:49.117+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000007880","76","HUFSJ - Herbário da Universidade Federal de São João Del Rei","Jundiaí","pt","HUFSJ",1208829149,"BRA:UFSJ:HUFSJ:0000007880","Collection","Santos, LB; Assis, MA; Carvalho, CS; et","7880","UFSJ","Universidade Federal de São João Del Rei (UFSJ)","Floresta Estacional Semidecidual. Próximo ao Mirante. Arvoreta, 3m de altura, frutos imaturos roxos.","Sobral, M",626.5,524.5,"Reserva Biológica Municipal da Serra do Japi.","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Jundiaí","São Paulo","brazil",1271,"Jundiaí",3525904,-46.912706,-23.194593,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.230556,-46.935833,"original coordinates","original coordinates OK"
"47","Eugenia kleinii",1840940884,-21.620556,-48.537222,"gass84,preneglat,preneglon","f70fdd5a-e761-43b6-a854-462826cc7933","92bd7d31-3255-4f1c-8552-cbb6fbe60478","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:20:54.736+0000","2018-10-02T19:47:15.986+0000",113,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","none","São Paulo",2008,11,6,"2008-11-06T00:00:00","2018-12-08T19:50:45.922+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SJRP - Herbário de São José do Rio Preto","BRA:UNESPSJRP:SJRP:0000032700","2602","SJRP - Herbário de São José do Rio Preto","Matão (G9)","pt","SJRP",1840940884,"BRA:UNESPSJRP:SJRP:0000032700","Collection","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","32700","UNESPSJRP","Universidade Estadual Paulista, UNESP","Geografia: Arbusto, frutos maduros amarelos e imaturos verde.","",NA,NA,"Fazenda Cambuhy","2018-10-01T18:11:04.000+0000","","SOUTH_AMERICA","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Matão (G9)","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-21.620556,-48.537222,"original coordinates","original coordinates outside municipality original in matao (g9) falls in matao"
"48","Eugenia kleinii",1090142450,-23.230278,-46.935556,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:57.276+0000","2017-12-29T14:12:32.251+0000",140,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-01T00:00:00","São Paulo",2007,8,14,"2007-08-14T00:00:00","2018-12-08T04:39:52.486+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000001799","6840","HUFSJ - Herbário da Universidade Federal de São João Del Rei","Jundiaí","pt","HUFSJ",1090142450,"BRA:UFSJ:HUFSJ:0000001799","Collection","Lombardi, JA; Saka, MN; Hieda, SM","1799","UFSJ","Universidade Federal de São João Del Rei (UFSJ)","Mata Atlântica. Floresta estacional semidecídua, borda da trilha. Arvoreta ca. 3m, folhas cartáceas, flores alvo-rosadas.","Sobral, M",917.5,67.5,"Reserva Biológica Municipal da Serra do Japi, Base-Mirante- estrada para DAE.","2015-11-26T17:12:43.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Jundiaí","São Paulo","brazil",1271,"Jundiaí",3525904,-46.912706,-23.194593,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.230278,-46.935556,"original coordinates","original coordinates OK"
"49","Eugenia kleinii",1086907972,-23.451667,-46.765556,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:55.096+0000","2018-11-24T08:56:55.219+0000",126,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2007-10-25T00:00:00","São Paulo",2007,8,7,"2007-08-07T00:00:00","2018-12-08T13:01:16.211+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000039363","181","SPSF - Herbário Dom Bento José Pickel","São Paulo","pt","SPSF",1086907972,"BRA:IF:SPSF:0000039363","Collection","R.Esteves & R.C.Sousa & J.B.Silva & J.M.Silva","39363","IF","Instituto Florestal, IF","COLETA: Arbusto, 2m. Flores brancas perfumadas, presença de polinizadores (abelha).; GEOGRAFIA: Trilha do Pai Zé;","O.T. Aguiar",1007,0,"Parque Estadual do Jaraguá","2018-11-05T15:57:37.000+0000","","SOUTH_AMERICA","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","São Paulo","São Paulo","brazil",1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.451667,-46.765556,"original coordinates","original coordinates OK"
"50","Eugenia kleinii",1090142429,-25.661944,-46.465556,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:57.277+0000","2017-12-29T14:12:32.253+0000",140,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-01T00:00:00","São Paulo",2007,8,13,"2007-08-13T00:00:00","2018-12-08T04:39:52.494+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000001801","6783","HUFSJ - Herbário da Universidade Federal de São João Del Rei","Jundiaí","pt","HUFSJ",1090142429,"BRA:UFSJ:HUFSJ:0000001801","Collection","Lombardi, JA; Saka, MN; Hieda, SM","1801","UFSJ","Universidade Federal de São João Del Rei (UFSJ)","Mata Atlântica. Floresta estacional semidecídua, borda da trilha. Arvoreta, ca. 2,5m, folhas cartáceas, flores alvas.","Sobral, M",985,0,"Reserva Biológica Municipal da Serra do Japi, trilha estrada TV Cultura-Cidinho-Base.","2015-11-26T17:12:43.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Jundiaí","São Paulo","brazil",1271,"Jundiaí",3525904,-46.912706,-23.194593,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-25.661944,-46.465556,"original coordinates","original coordinates outside Brazil"
"51","Eugenia kleinii",1077389999,-27.120278,-49.254722,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:38:59.958+0000","2018-10-24T15:38:01.080+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2009-07-17T00:00:00","Santa Catarina",2007,10,12,"2007-10-12T00:00:00","2018-12-06T14:17:52.475+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000010916","698","FURB - Herbário Dr. Roberto Miguel Klein","Apiúna","pt","FURB",1077389999,"BRA:FURB:FURB:0000010916","Collection","Grippa, C.R.; Bachmann, V.","10916","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo VII.","Sobral, M",350,0,"Jundiá.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Apiúna","Santa Catarina","brazil",636,"Apiúna",4201257,-49.364272,-27.12418,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.120278,-49.254722,"original coordinates","original coordinates OK"
"52","Eugenia kleinii",1086909175,-23.452778,-46.765833,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:55.628+0000","2018-11-24T08:56:55.652+0000",126,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2014-09-06T00:00:00","São Paulo",2007,11,4,"2007-11-04T00:00:00","2018-12-08T13:01:16.872+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000040596","1287","SPSF - Herbário Dom Bento José Pickel","São Paulo","pt","SPSF",1086909175,"BRA:IF:SPSF:0000040596","Collection","F. A. R. D. P. Arzolla & G.C.R.de Paula & C.S.Nunes & V.Gregorato","40596","IF","Instituto Florestal, IF","COLETA: Floresta Ombrófila Densa Montana&nf;Arvoreta 4m, frutos arroxeados.; GEOGRAFIA: Trilha do Pai Zé.&nf;Estádio médio de regeneração.;","O.T. Aguiar",1040,0,"P.E.Jaraguá","2018-11-05T15:57:37.000+0000","","SOUTH_AMERICA","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","São Paulo","São Paulo","brazil",1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.452778,-46.765833,"original coordinates","original coordinates OK"
"53","Eugenia kleinii",1089091100,-23.27104,-46.45566,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:38.044+0000","2018-12-03T16:41:31.280+0000",122,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2008-07-01T00:00:00","São Paulo",2007,11,4,"2007-11-04T00:00:00","2018-12-08T04:38:14.853+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000150854","1288","UEC - Herbário da Universidade Estadual de Campinas","São Paulo","pt","UEC",1089091100,"BRA:UNICAMP:UEC:0000150854","Collection","Arzolla, FARDP; Paula, G.C.R.; Nunes, C.S.; Gregorato, V.","150854","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Arvoreta, 4m de alt., flores alvas.; Floresta Ombrófila Densa Montana","Aguiar, O.T.",1040,0,"Parque Estadual do Jaraguá, Trilha do Pai Zé","2018-11-21T16:35:13.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","São Paulo","São Paulo","brazil",1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.27104,-46.45566,"original coordinates","original coordinates outside municipality original in sao paulo falls in nazare paulista"
"54","Eugenia kleinii",1086909225,-23.452778,-46.765833,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:55.637+0000","2018-11-24T08:56:55.661+0000",126,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2017-09-06T00:00:00","São Paulo",2007,11,4,"2007-11-04T00:00:00","2018-12-08T13:01:16.782+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000040597","1288","SPSF - Herbário Dom Bento José Pickel","São Paulo","pt","SPSF",1086909225,"BRA:IF:SPSF:0000040597","Collection","F. A. R. D. P. Arzolla & G.C.R.de Paula & C.S.Nunes & V.Gregorato","40597","IF","Instituto Florestal, IF","COLETA: Floresta Ombrófila Densa Montana&nf;Arvoreta 4m, flores alvas.; GEOGRAFIA: Trilha do Pai Zé.;","O.T. Aguiar",1040,0,"P.E.Jaraguá","2018-11-05T15:57:37.000+0000","","SOUTH_AMERICA","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","São Paulo","São Paulo","brazil",1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.452778,-46.765833,"original coordinates","original coordinates OK"
"55","Eugenia kleinii",1086661063,-25.483333,-48.983333,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:39.629+0000","2017-12-29T14:11:21.873+0000",125,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2006-01-01T00:00:00","Paraná",2006,2,28,"2006-02-28T00:00:00","2018-12-06T13:38:46.167+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000056125","699","UPCB - Herbário do Departamento de Botânica","Piraquara","pt","UPCB",1086661063,"BRA:UFPR:UPCB:0000056125","Collection","Reginato, M.","56125","UFPR","Universidade Federal do Paraná, UFPR","Arvoreta 4m, pétalas e e estames alvos, cálice avermelhado. FOM/FODM..","Reginato, M.",1100,0,"Mananciais da Serra, Represa do Carvalhinho","2017-11-30T17:18:14.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.483333,-48.983333,"original coordinates","original coordinates OK"
"56","Eugenia kleinii",1090142441,-23.205833,-46.091667,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:57.234+0000","2017-12-29T14:12:32.247+0000",140,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-01T00:00:00","São Paulo",2006,10,19,"2006-10-19T00:00:00","2018-12-08T04:39:52.487+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000001796","6477","HUFSJ - Herbário da Universidade Federal de São João Del Rei","Jundiaí","pt","HUFSJ",1090142441,"BRA:UFSJ:HUFSJ:0000001796","Collection","Lombardi, JA","1796","UFSJ","Universidade Federal de São João Del Rei (UFSJ)","Mata Atlântica. Floresta estacional semidecídua. Arvoreta ca.4m, folhas coriáceas, frutos maduros roxos.","Sobral, M",651,549,"Reserva Biológica Municipal da Serra do Japi.","2015-11-26T17:12:43.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Jundiaí","São Paulo","brazil",1271,"Jundiaí",3525904,-46.912706,-23.194593,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.205833,-46.091667,"original coordinates","original coordinates outside municipality original in jundiai falls in igarata"
