"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","modified","continent","locality","identifiedBy","elevation","elevationAccuracy","individualCount","preparations","otherCatalogNumbers","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","identificationRemarks","georeferenceProtocol","georeferenceSources","identificationQualifier","higherGeography","eventRemarks","higherClassification","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"111","Psidium schenckianum",1077225309,-12.145278,-39.7375,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:36.007+0000","2018-12-03T16:16:17.336+0000",122,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2013-03-14T00:00:00","Bahia",2006,12,8,"2006-12-08T00:00:00","2018-12-06T14:16:32.319+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000075474","12879","ALCB - Herbário Alexandre Leal Costa","Ipirá","pt","ALCB",1077225309,"BRA:UFBA:ALCB:0000075474","Collection","Guedes, ML; Rigueira, D; Alunos de Botânica III","75474","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 2m. Folhas cartáceas, discolores. Flores brancas. Frutos marrons.","2018-08-28T19:14:29.000+0000","SOUTH_AMERICA","Paraguaçu, Próximo à torre de Televisão","Ibrahim, M",NA,NA,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Ipirá","Bahia","brazil",3566,"Ipirá",2914000,-39.782055,-12.19977,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.145278,-39.7375,"original coordinates","original coordinates OK"
"112","Psidium schenckianum",1077225368,-11.6775,-41.010833,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:36.113+0000","2018-12-03T16:16:17.336+0000",122,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2013-03-14T00:00:00","Bahia",2006,12,9,"2006-12-09T00:00:00","2018-12-06T14:16:32.392+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000075536","12916","ALCB - Herbário Alexandre Leal Costa","Morro do Chapéu","pt","ALCB",1077225368,"BRA:UFBA:ALCB:0000075536","Collection","Guedes, ML; Rigueira, D; Alunos de Botânica III","75536","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 2m. Folhas cartáceas, discolores. Flores com pétalas e estames brancos. Freqüente.","2018-08-28T19:14:29.000+0000","SOUTH_AMERICA","Piemonte da Diamantina, Ventura para Cidade das Pedras","Ibrahim, M",NA,NA,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.6775,-41.010833,"original coordinates","original coordinates OK"
"113","Psidium schenckianum",1135912478,-12.532361,-40.259083,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:19.971+0000","2018-01-05T16:39:36.684+0000",81,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","none","Bahia",2005,2,4,"2005-02-04T00:00:00","2018-12-06T21:48:07.586+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA091049","5415","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Itaberaba","pt","ESA",1135912478,"BRA:ESALQ:ESA:0ESA091049","Collection","Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Tsuji, R.","ESA091049","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","2015-08-18T19:41:24.000+0000","","Rod. BR 242 (em direção a Salvador) , entrando por uma estrada de terra à direita a 1,3km do Posto Policial na entrada de Itaberaba","Proença, C.",270,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Itaberaba","Bahia","brazil",3530,"Itaberaba",2914703,-40.259745,-12.497351,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.532361,-40.259083,"original coordinates","original coordinates OK"
"114","Psidium schenckianum",1928958120,-12.2997,-40.4908,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:53:21.698+0000","2018-11-18T14:53:21.719+0000",96,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2006-01-01T00:00:00","Bahia",2005,3,24,"2005-03-24T00:00:00","2018-12-08T19:30:36.782+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","5430e307-06db-4901-a854-a411f8448629","330","Vascular plants","","en","NY",1928958120,"5430e307-06db-4901-a854-a411f8448629","PhysicalObject","D. B. O. S. Cardoso","1182761","NY","","","","SOUTH_AMERICA","Serra do OrodÃ³, base da encosta da serra.","L. P. de Queiroz; D. B. O. S. Cardoso",440,0,NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1408943","TransiÃ§Ã£o mata estacional semidecidual-caatinga.","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","24 Mar 2005",83,"Ruy Barbosa",83,"1444 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"","","","","","","","",NA,"","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.2997,-40.4908,"original coordinates","original coordinates outside municipality original in  falls in ruy barbosa"
"115","Psidium schenckianum",1929171092,-10.855,-39.0372,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:16:00.816+0000","2018-11-18T15:16:00.822+0000",96,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2008-01-01T00:00:00","Bahia",2005,4,21,"2005-04-21T00:00:00","2018-12-07T18:07:54.019+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","63420224-3969-4f93-9fa0-00699e46f8f8","500","Vascular plants","","en","NY",1929171092,"63420224-3969-4f93-9fa0-00699e46f8f8","PhysicalObject","D. B. O. S. Cardoso","1146343","NY","","","","SOUTH_AMERICA","Povoado Bizamum. Serra Grande.","L. R. Landrum",452,0,NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1337125","Caatinga arbÃ³reo-arbustiva densa com palmeiras no topo da serra. Solo argiloso a ligeiramente pedregoso.","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","21 Apr 2005",111,"Tucano",111,"1483 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"","","","","","","","",NA,"","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.855,-39.0372,"original coordinates","original coordinates outside municipality original in  falls in quijingue"
"116","Psidium schenckianum",1213599143,-13.934167,-42.471111,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:56.920+0000","2018-01-05T18:34:32.597+0000",114,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","none","Bahia",2005,4,12,"2005-04-12T00:00:00","2018-07-08T01:35:51.678+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000142590","760","UB - Herbário da Universidade de Brasília","Caetité","pt","UB",1213599143,"BRA:UnB:UB:0000142590","Collection","Miranda, EB; Sobrinho, JC; Castro, RM; Conceição, SF","142590","UnB","Universidade de Brasília (UnB)","Folhas coriáceas, verdes, dicolores.; Arbusto 1,7m. Frutos imaturos verdes.; Caatinga antropizada","","SOUTH_AMERICA","Ca. 14km ao norte de Caetité em direção à Mamiaçu, estrada de terra à esquerda da estrada principal","Proença, CEB",894,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Caetité","Bahia","brazil",3351,"Caetité",2905206,-42.492478,-13.971521,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.934167,-42.471111,"original coordinates","original coordinates OK"
"117","Psidium schenckianum",1077219641,-10.5,-39,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:31.981+0000","2018-12-03T16:16:13.417+0000",122,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2010-05-01T00:00:00","Bahia",2004,3,21,"2004-03-21T00:00:00","2018-12-06T14:16:29.975+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000065699","10838","ALCB - Herbário Alexandre Leal Costa","Euclides da Cunha","pt","ALCB",1077219641,"BRA:UFBA:ALCB:0000065699","Collection","Guedes, ML; Xavier, AB; Anjos, BA dos","65699","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca. 4m. Folhas cartáceas, discolores, aromáticas. Frutos imaturos verdes.; arbustiva-arbórea","2018-08-28T19:14:28.000+0000","SOUTH_AMERICA","Noroeste, Sítio do Jaime","Ibrahim, M",NA,NA,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Euclides da Cunha","Bahia","brazil",3835,"Euclides da Cunha",2910701,-38.91516,-10.465307,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.5,-39,"original coordinates","original coordinates OK"
"118","Psidium schenckianum",1087635918,-10.871944,-38.770556,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:33.889+0000","2017-12-29T14:10:05.959+0000",121,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2005-01-01T00:00:00","Bahia",2004,4,9,"2004-04-09T00:00:00","2018-12-08T13:05:36.869+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000097113","16","BHCB - Herbário da Universidade Federal de Minas Gerais","Tucano","pt","BHCB",1087635918,"BRA:UFMG:BHCB:0000097113","Collection","Cardoso, D","97113","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Árvore, ca. 3m alt. Folhas cartáceas, pubescentes e concolores verdes. Frutos imaturos verdes e maduros amarelos.","2017-03-31T18:00:46.000+0000","SOUTH_AMERICA","Sítio do Mandacuru, Caatinga arbóreo-arbustiva. Solo arenoso e pedregoso.","",0,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Tucano","Bahia","brazil",3747,"Tucano",2931905,-38.787914,-10.98809,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.871944,-38.770556,"original coordinates","original coordinates OK"
"119","Psidium schenckianum",1077219702,-11.55,-41.15,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:31.899+0000","2018-12-03T16:16:13.478+0000",122,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2013-03-14T00:00:00","Bahia",2004,4,4,"2004-04-04T00:00:00","2018-12-06T14:16:29.854+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000065808","10989","ALCB - Herbário Alexandre Leal Costa","Morro do Chapéu","pt","ALCB",1077219702,"BRA:UFBA:ALCB:0000065808","Collection","Guedes, ML; Alunos de Botânica III; Alunos de Botânica III","65808","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca. 2m. Folhas cartáceas, discolores. Frutos axilares verdes.; arbustiva-arbórea","2018-08-28T19:14:29.000+0000","SOUTH_AMERICA","Piemonte da Diamantina, Ventura","Ibrahim, M",NA,NA,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.55,-41.15,"original coordinates","original coordinates OK"
"120","Psidium schenckianum",1094821011,-9.333333,-38.483333,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:51.934+0000","2018-09-10T18:26:43.977+0000",124,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2008-07-01T00:00:00","Bahia",2004,10,9,"2004-10-09T00:00:00","2018-09-10T18:26:56.626+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000103281","23","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Glória","pt","HUEFS",1094821011,"BRA:UEFS:HUEFS:0000103281","Collection","Colaço, M.","103281","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga arbórea. Areias quartzosas.","","","Serrota.","L.Landrum",NA,NA,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Glória","Bahia","brazil",4059,"Glória",2911402,-38.433583,-9.18968,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.333333,-38.483333,"original coordinates","original coordinates OK"
"121","Psidium schenckianum",1094809462,-10.981667,-38.641389,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:43.913+0000","2018-09-10T18:26:38.571+0000",124,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2014-04-01T00:00:00","Bahia",2004,12,30,"2004-12-30T00:00:00","2018-09-10T18:26:50.156+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000091593","218","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Tucano","pt","HUEFS",1094809462,"BRA:UEFS:HUEFS:0000091593","Collection","Cardoso, D.","91593","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado. Solo arenoso.","","","Boqueirão dos Anum. Fazenda Ataíde, ca. 15,2 km de Tucano.","K.Coutinho",356,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Tucano","Bahia","brazil",3747,"Tucano",2931905,-38.787914,-10.98809,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.981667,-38.641389,"original coordinates","original coordinates OK"
"122","Psidium schenckianum",1077220842,-13.160556,-41.423611,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:32.553+0000","2018-12-03T16:16:14.468+0000",122,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2016-06-01T00:00:00","Bahia",2004,12,12,"2004-12-12T00:00:00","2018-12-06T14:16:30.609+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000067579","1111","ALCB - Herbário Alexandre Leal Costa","Mucugê","pt","ALCB",1077220842,"BRA:UFBA:ALCB:0000067579","Collection","Stradmann, MTS; Castilho, P","67579","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de 60cm. Folhas coriáceas, discolores. Frutos vermelhos.; arbustiva-arbórea","2018-08-28T19:14:29.000+0000","SOUTH_AMERICA","Chapada Diamantina, Fazenda Caraíbas","Stadnik, A",NA,NA,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.160556,-41.423611,"original coordinates","original coordinates OK"
"123","Psidium schenckianum",1094786948,-11.617222,-40.991111,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:30.481+0000","2018-09-10T18:26:25.852+0000",124,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2004-04-01T00:00:00","Bahia",2003,1,29,"2003-01-29T00:00:00","2018-09-10T18:26:36.463+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000068939","4034","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","pt","HUEFS",1094786948,"BRA:UEFS:HUEFS:0000068939","Collection","França, F.","68939","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Vegetação ripária arbustivo-arbórea baixa.","","","Rio Ferro Doido","M.Sobral",730,15,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.617222,-40.991111,"original coordinates","original coordinates OK"
"124","Psidium schenckianum",1094796119,-12.531944,-41.587222,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:35.916+0000","2018-09-10T18:26:31.044+0000",124,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","none","Bahia",2003,3,28,"2003-03-28T00:00:00","2018-09-10T18:26:41.695+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000078115","3600","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Palmeiras","pt","HUEFS",1094796119,"BRA:UEFS:HUEFS:0000078115","Collection","Melo, E.","78115","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga.","","","Caminho para Serra Preta.","",800,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.531944,-41.587222,"original coordinates","original coordinates OK"
"125","Psidium schenckianum",1094795716,-12.533056,-41.553056,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:35.723+0000","2018-09-10T18:26:30.904+0000",124,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","none","Bahia",2003,3,21,"2003-03-21T00:00:00","2018-09-10T18:26:41.601+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000077763","3534","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Palmeiras","pt","HUEFS",1094795716,"BRA:UEFS:HUEFS:0000077763","Collection","Melo, E.","77763","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga sobre solo argiloso.","","","Caminho para Conceição dos Gados","",NA,NA,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.533056,-41.553056,"original coordinates","original coordinates OK"
