"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","individualCount","habitat","georeferenceProtocol","eventRemarks","higherClassification","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","identificationRemarks","verbatimElevation","collectionID","higherGeography","fieldNumber","verbatimLocality","previousIdentifications","identificationQualifier","coordinateUncertaintyInMeters","georeferenceSources","georeferencedDate","organismID","datasetID","accessRights","typeStatus","typifiedName","infraspecificEpithet","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"55","Myrcia hebepetala",1077393766,-27.27,-49.23,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:02.271+0000","2018-10-24T15:38:03.062+0000",121,"none","PRESERVED_SPECIMEN",3174205,6,7707728,220,690,5014,7395601,3174205,3174205,"Myrcia hebepetala DC.","Myrcia hebepetala DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hebepetala","Myrcia","hebepetala","SPECIES","ACCEPTED","2009-09-24T00:00:00",526,0,"","Santa Catarina",2009,9,24,"2009-09-24T00:00:00","2018-10-11T17:23:37.000+0000","2018-12-06T14:17:53.861+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000014728","340","FURB - Herbário Dr. Roberto Miguel Klein","Botuverá","Cinema.","pt","FURB",1077393766,"BRA:FURB:FURB:0000014728","Collection","Korte, A.; Cadorin, T.J. & Gasper, A.L. de","14728","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 466","Korte, A","","",NA,"","","","","","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","",NA,"","","","",NA,"Botuverá","Santa Catarina","brazil",611,"Botuverá",4202701,-49.124803,-27.219971,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.27,-49.23,"original coordinates","original coordinates OK"
"56","Myrcia hebepetala",1077394352,-27.000556,-49.050833,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:02.478+0000","2018-10-24T15:38:02.450+0000",121,"none","PRESERVED_SPECIMEN",3174205,6,7707728,220,690,5014,7395601,3174205,3174205,"Myrcia hebepetala DC.","Myrcia hebepetala DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hebepetala","Myrcia","hebepetala","SPECIES","ACCEPTED","2009-10-07T00:00:00",215,0,"","Santa Catarina",2009,10,7,"2009-10-07T00:00:00","2018-10-11T17:23:37.000+0000","2018-12-06T14:17:54.237+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000015262","976","FURB - Herbário Dr. Roberto Miguel Klein","Gaspar","Gaspar Alto, Rua Hésio Silveira de Souza.","pt","FURB",1077394352,"BRA:FURB:FURB:0000015262","Collection","Stival-Santos, A.; Legal, E. & Silveira, S.","15262","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 637 (Arbórea)","Stival-Santos, A","","",NA,"","","","","","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","",NA,"","","","",NA,"Gaspar","Santa Catarina","brazil",680,"Gaspar",4205902,-48.966255,-26.931179,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.000556,-49.050833,"original coordinates","original coordinates OK"
"57","Myrcia hebepetala",1086961767,-23.896389,-51.167639,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:51.135+0000","2018-09-14T17:57:08.314+0000",126,"none","PRESERVED_SPECIMEN",3174205,6,7707728,220,690,5014,7395601,3174205,3174205,"Myrcia hebepetala DC.","Myrcia hebepetala DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hebepetala","Myrcia","hebepetala","SPECIES","ACCEPTED","2009-10-01T00:00:00",0,0,"","Paraná",2009,10,2,"2009-10-02T00:00:00","2018-09-12T15:54:47.000+0000","2018-12-08T13:01:40.029+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000046388","148","FUEL - Herbário da Universidade Estadual de Londrina","Tamarana","Recanto do Pinhão","pt","FUEL",1086961767,"BRA:UEL:FUEL:0000046388","Collection","Ferreira Jr, M; Dall#?#Agnol, RF; Francisco, EM","46388","Universidade Estadual de Londrina, UEL","Universidade Estadual de Londrina, UEL","Árvore 11m. Folha pilosa. PAP = 40 cm. T2P9C (8866).","Sobral, M","","",NA,"","","","","","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","",NA,"","","","",NA,"Tamarana","Paraná","brazil",1087,"Tamarana",4126678,-51.052235,-23.822543,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-23.896389,-51.167639,"original coordinates","original coordinates OK"
"58","Myrcia hebepetala",1087527312,-27.450278,-49.230556,"cdround,gass84","05776b2b-eda0-4a70-ba81-986e3f100e1a","efe6e324-c6aa-4ed0-9693-80e7ba5bab12","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:09.480+0000","2018-09-25T14:35:54.910+0000",81,"none","PRESERVED_SPECIMEN",3174205,6,7707728,220,690,5014,7395601,3174205,3174205,"Myrcia hebepetala DC.","Myrcia hebepetala DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hebepetala","Myrcia","hebepetala","SPECIES","ACCEPTED","2009-11-05T00:00:00",850,0,"","Santa Catarina",2009,11,5,"2009-11-05T00:00:00","2018-08-22T15:17:29.000+0000","2018-12-08T13:04:57.646+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JOI - Herbário Joinvillea","BRA:UNIVILLE:JOI:0000011995","720","JOI - Herbário Joinvillea","Leoberto Leal","Rio Feijão.","pt","JOI",1087527312,"BRA:UNIVILLE:JOI:0000011995","Collection","A. Korte","11995","UNIVILLE","Universidade da Região de Joinville (UNIVILLE)","; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","A. Korte","","",NA,"","","","","","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","",NA,"","","","",NA,"Leoberto Leal","Santa Catarina","brazil",549,"Leoberto Leal",4209805,-49.257122,-27.471866,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.450278,-49.230556,"original coordinates","original coordinates OK"
"59","Myrcia hebepetala",1094716960,-27.450278,-49.230556,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:44.753+0000","2018-11-24T12:32:44.776+0000",128,"none","PRESERVED_SPECIMEN",3174205,6,7707728,220,690,5014,7395601,3174205,3174205,"Myrcia hebepetala DC.","Myrcia hebepetala DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hebepetala","Myrcia","hebepetala","SPECIES","ACCEPTED","2009-11-05T00:00:00",850,0,"","",2009,11,5,"2009-11-05T00:00:00","","2018-11-24T12:32:45.036+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000009719","720","CRI - Herbário Pe. Dr. Raulino Reitz","Leoberto","Rio Feijão.","pt","CRI",1094716960,"BRA:UNESC:CRI:0000009719","Collection","A. Korte; A. Kniess","9719","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Floresta Ombrófila Densa","A. Korte","","",NA,"","","","","","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","",NA,"","","","",NA,"Leoberto","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-27.450278,-49.230556,"original coordinates","original coordinates outside municipality original in leoberto falls in leoberto leal"
"60","Myrcia hebepetala",1077396210,-27.629167,-49.410833,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:03.507+0000","2018-10-24T15:38:04.077+0000",121,"none","PRESERVED_SPECIMEN",3174205,6,7707728,220,690,5014,7395601,3174205,3174205,"Myrcia hebepetala DC.","Myrcia hebepetala DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hebepetala","Myrcia","hebepetala","SPECIES","ACCEPTED","2009-11-28T00:00:00",772,0,"","Santa Catarina",2009,11,28,"2009-11-28T00:00:00","2018-10-11T17:23:37.000+0000","2018-12-06T14:17:54.838+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000017152","1083","FURB - Herbário Dr. Roberto Miguel Klein","Alfredo Wagner","Soldadinho.","pt","FURB",1077396210,"BRA:FURB:FURB:0000017152","Collection","Korte, A.; Kniess, A.","17152","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 310 (Arbórea)","Korte, A","","",NA,"","","","","","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","",NA,"","","","",NA,"Alfredo Wagner","Santa Catarina","brazil",488,"Alfredo Wagner",4200705,-49.330592,-27.706005,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.629167,-49.410833,"original coordinates","original coordinates OK"
"61","Myrcia hebepetala",1077396155,-27.630278,-49.500556,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:03.472+0000","2018-10-24T15:38:04.037+0000",121,"none","PRESERVED_SPECIMEN",3174205,6,7707728,220,690,5014,7395601,3174205,3174205,"Myrcia hebepetala DC.","Myrcia hebepetala DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hebepetala","Myrcia","hebepetala","SPECIES","ACCEPTED","2009-11-25T00:00:00",642,0,"","Santa Catarina",2009,11,25,"2009-11-25T00:00:00","2018-10-11T17:23:37.000+0000","2018-12-06T14:17:54.791+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000017122","76","FURB - Herbário Dr. Roberto Miguel Klein","Alfredo Wagner","Alto Limeirinha.","pt","FURB",1077396155,"BRA:FURB:FURB:0000017122","Collection","Korte, A.; Kniess, A.","17122","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 309 (Arbórea)","Korte, A","","",NA,"","","","","","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","",NA,"","","","",NA,"Alfredo Wagner","Santa Catarina","brazil",488,"Alfredo Wagner",4200705,-49.330592,-27.706005,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.630278,-49.500556,"original coordinates","original coordinates OK"
"62","Myrcia hebepetala",1077398181,-27.631389,-49.321111,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:04.647+0000","2018-10-24T15:38:04.767+0000",121,"none","PRESERVED_SPECIMEN",3174205,6,7707728,220,690,5014,7395601,3174205,3174205,"Myrcia hebepetala DC.","Myrcia hebepetala DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hebepetala","Myrcia","hebepetala","SPECIES","ACCEPTED","2010-01-25T00:00:00",942,0,"","Santa Catarina",2009,12,1,"2009-12-01T00:00:00","2018-10-11T17:23:37.000+0000","2018-12-06T14:17:55.684+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000019150","1236","FURB - Herbário Dr. Roberto Miguel Klein","Alfredo Wagner","Rio das Demoras.","pt","FURB",1077398181,"BRA:FURB:FURB:0000019150","Collection","Korte, A.; Kniess, A.","19150","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 311 (Arvoreta)","Korte, A","","",NA,"","","","","","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","",NA,"","","","",NA,"Alfredo Wagner","Santa Catarina","brazil",488,"Alfredo Wagner",4200705,-49.330592,-27.706005,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.631389,-49.321111,"original coordinates","original coordinates OK"
"63","Myrcia hebepetala",1094716946,-27.631389,-49.321111,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:44.754+0000","2018-11-24T12:32:44.778+0000",128,"none","PRESERVED_SPECIMEN",3174205,6,7707728,220,690,5014,7395601,3174205,3174205,"Myrcia hebepetala DC.","Myrcia hebepetala DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hebepetala","Myrcia","hebepetala","SPECIES","ACCEPTED","2010-01-25T00:00:00",942,0,"","",2009,12,1,"2009-12-01T00:00:00","","2018-11-24T12:32:45.074+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000009704","1236","CRI - Herbário Pe. Dr. Raulino Reitz","Alfredo","Rio das Demoras.","pt","CRI",1094716946,"BRA:UNESC:CRI:0000009704","Collection","A. Korte; A. Kniess","9704","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Floresta Ombrófila Mista","A. Korte","","",NA,"","","","","","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","",NA,"","","","",NA,"Alfredo","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-27.631389,-49.321111,"original coordinates","original coordinates outside municipality original in alfredo falls in alfredo wagner"
"64","Myrcia hebepetala",1077386806,-26.189722,-49.41,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:38:57.841+0000","2018-10-24T15:37:59.707+0000",121,"none","PRESERVED_SPECIMEN",3174205,6,7707728,220,690,5014,7395601,3174205,3174205,"Myrcia hebepetala DC.","Myrcia hebepetala DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hebepetala","Myrcia","hebepetala","SPECIES","ACCEPTED","2008-04-01T00:00:00",810,0,"","Santa Catarina",2008,1,10,"2008-01-10T00:00:00","2018-10-11T17:23:37.000+0000","2018-12-06T14:17:50.923+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000007770","114","FURB - Herbário Dr. Roberto Miguel Klein","São Bento do Sul","Rodovia Morris (3095).","pt","FURB",1077386806,"BRA:FURB:FURB:0000007770","Collection","Verdi, M.; Dreveck, S. & Godoy, M.B.","7770","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 1044 (ponto descartado).","Sobral, M","","",NA,"","","","","","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","",NA,"","","","",NA,"São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.189722,-49.41,"original coordinates","original coordinates OK"
"65","Myrcia hebepetala",1077387869,-26.46,-51.03,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:38:58.358+0000","2018-10-24T15:38:00.043+0000",121,"none","PRESERVED_SPECIMEN",3174205,6,7707728,220,690,5014,7395601,3174205,3174205,"Myrcia hebepetala DC.","Myrcia hebepetala DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hebepetala","Myrcia","hebepetala","SPECIES","ACCEPTED","2008-04-01T00:00:00",1090,0,"","Santa Catarina",2008,1,14,"2008-01-14T00:00:00","2018-10-11T17:23:37.000+0000","2018-12-06T14:17:51.250+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000008800","1229","FURB - Herbário Dr. Roberto Miguel Klein","Matos Costa","Pedra Branca.","pt","FURB",1077387869,"BRA:FURB:FURB:0000008800","Collection","Gasper, A.L. de; Brogni, E. & Wolff, A.G.B.","8800","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 933.","Sobral, M","","",NA,"","","","","","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","",NA,"","","","",NA,"Matos Costa","Santa Catarina","brazil",764,"Matos Costa",4210704,-51.142051,-26.480843,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.46,-51.03,"original coordinates","original coordinates OK"
"66","Myrcia hebepetala",1077388638,-26.461667,-50.940833,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:38:58.835+0000","2018-10-24T15:38:00.670+0000",121,"none","PRESERVED_SPECIMEN",3174205,6,7707728,220,690,5014,7395601,3174205,3174205,"Myrcia hebepetala DC.","Myrcia hebepetala DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hebepetala","Myrcia","hebepetala","SPECIES","ACCEPTED","2008-04-01T00:00:00",1143,0,"","Santa Catarina",2008,1,15,"2008-01-15T00:00:00","2018-10-11T17:23:37.000+0000","2018-12-06T14:17:51.827+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000009574","1256","FURB - Herbário Dr. Roberto Miguel Klein","Porto União","Cabeceira Barra Grande.","pt","FURB",1077388638,"BRA:FURB:FURB:0000009574","Collection","Gasper, A.L. de; Brogni, E.","9574","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","IFFSC 934/O/49.","Sobral, M","","",NA,"","","","","","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","",NA,"","","","",NA,"Porto União","Santa Catarina","brazil",780,"Porto União",4213609,-51.008113,-26.383318,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.461667,-50.940833,"original coordinates","original coordinates OK"
"67","Myrcia hebepetala",1086909261,-23.936667,-47.695278,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:55.689+0000","2018-11-24T08:56:55.730+0000",126,"none","PRESERVED_SPECIMEN",3174205,6,7707728,220,690,5014,7395601,3174205,3174205,"Myrcia hebepetala DC.","Myrcia hebepetala DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hebepetala","Myrcia","hebepetala","SPECIES","ACCEPTED","2017-04-03T00:00:00",700,0,"SOUTH_AMERICA","São Paulo",2008,3,21,"2008-03-21T00:00:00","2018-11-05T15:57:57.000+0000","2018-12-08T13:01:16.934+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000040681","690","SPSF - Herbário Dom Bento José Pickel","Juquitiba","bairro dos Carmos","pt","SPSF",1086909261,"BRA:IF:SPSF:0000040681","Collection","R.T. Polisel","40681","IF","Instituto Florestal, IF","COLETA: Arvoreta 4m, botões escuros.; GEOGRAFIA: Propriedade do Tio Jack;","O.T. Aguiar","","",NA,"","","","","","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","",NA,"","","","",NA,"Juquitiba","São Paulo","brazil",1055,"Juquitiba",3526209,-47.024742,-23.955226,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.936667,-47.695278,"original coordinates","original coordinates outside municipality original in juquitiba falls in pilar do sul"
"68","Myrcia hebepetala",1135823867,-27.355833,-52.758056,"gass84","52b78a58-c84a-4370-bb14-b27a007d5da6","7cf67ac2-f2f2-42bd-92e4-c2eac0b21039","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:00.526+0000","2017-12-29T14:09:23.650+0000",128,"none","PRESERVED_SPECIMEN",3174213,6,7707728,220,690,5014,7395601,3174205,3174205,"Gomidesia affinis (Cambess.) Diego Legrand","Myrcia hebepetala DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hebepetala","Gomidesia","affinis","SPECIES","SYNONYM","none",NA,NA,"","Rio Grande do Sul",2008,4,1,"2008-04-01T00:00:00","2017-11-08T11:14:35.000+0000","2018-12-06T21:47:06.842+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUCS - Herbário da Universidade de Caxias do Sul","BRA:UCS:HUCS:0000034221","34","HUCS - Herbário da Universidade de Caxias do Sul","Nonoai","","pt","HUCS",1135823867,"BRA:UCS:HUCS:0000034221","Collection","Zanotto, M.","34221","UCS","Universidade de Caxias do Sul (UCS)","","Zanotto, M.","","",NA,"","","","","","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","",NA,"","","","",NA,"Nonoai","Rio Grande do Sul","brazil",573,"Nonoai",4312708,-52.857175,-27.369521,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-27.355833,-52.758056,"original coordinates","original coordinates OK"
"69","Myrcia hebepetala",1087182621,-19.974722,-43.603056,"gass84","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:48.331+0000","2018-01-05T18:24:12.283+0000",137,"none","PRESERVED_SPECIMEN",3174205,6,7707728,220,690,5014,7395601,3174205,3174205,"Myrcia hebepetala DC.","Myrcia hebepetala DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hebepetala","Myrcia","hebepetala","SPECIES","ACCEPTED","none",868,0,"","Minas Gerais",2008,5,7,"2008-05-07T00:00:00","2016-05-17T18:57:59.000+0000","2018-12-08T13:03:11.408+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000007748","2662","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Barão de Cocais","Mina de Gongo Soco; Região da Barragem de Rejeito","pt","BHZB",1087182621,"BRA:FZB-BH:BHZB:0000007748","Collection","Rezende, S.G.","7748","FZB-BH","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)","; Habitat: Floresta Estacional Semidecidual Montana; Bioma: Cerrado","Sobral, M.","","",NA,"","","","","","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","",NA,"","","","",NA,"Barão de Cocais","Minas Gerais","brazil",2452,"Barão de Cocais",3105400,-43.496196,-19.892185,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.974722,-43.603056,"original coordinates","original coordinates OK"
