"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","day","otherCatalogNumbers","fieldNotes","continent","identificationQualifier","preparations","county","fieldNumber","verbatimLocality","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","coordinateUncertaintyInMeters","georeferenceSources","verbatimElevation","organismID","datasetID","accessRights","identificationRemarks","georeferencedDate","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"26","Calyptranthes strigipes",1089109736,-23.22,-44.48,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:47.724+0000","2018-12-03T16:41:24.761+0000",122,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",1997,1,"1997-01-24T00:00:00","2018-11-21T16:35:04.000+0000","2018-12-08T04:38:24.378+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000173783","2415","UEC - Herbário da Universidade Estadual de Campinas","Ubatuba","Picinguaba.","pt","UEC",1089109736,"BRA:UNICAMP:UEC:0000173783","Collection","Sanchez, M.; Pedroni, F.","173783","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore número 367 com 20m de altura, vegetativo.; Mata Atlântica de Encosta, margens do Rio da Fazenda.","Sanchez, M.",24,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.22,-44.48,"original coordinates","original coordinates outside Brazil"
"27","Calyptranthes strigipes",1089109743,-23.22,-44.48,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:47.705+0000","2018-12-03T16:41:24.726+0000",122,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",1997,1,"1997-01-24T00:00:00","2018-11-21T16:35:04.000+0000","2018-12-08T04:38:24.419+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000173789","723","UEC - Herbário da Universidade Estadual de Campinas","Ubatuba","Picinguaba. às margens do Rio da Fazenda.","pt","UEC",1089109743,"BRA:UNICAMP:UEC:0000173789","Collection","Sanchez, M.; Pedroni, F.","173789","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore 353 com 20m de altura, casca não é lisa nem marmorada, levemente desfoliante, vegetativo.; Mata Atlantica de Encosta.","Sanchez, M.",24,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.22,-44.48,"original coordinates","original coordinates outside Brazil"
"28","Calyptranthes strigipes",1089109674,-23.1809,-44.4861,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:47.843+0000","2018-12-03T16:41:24.740+0000",122,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",1997,5,"1997-05-29T00:00:00","2018-11-21T16:35:04.000+0000","2018-12-08T04:38:24.360+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000173722","1339","UEC - Herbário da Universidade Estadual de Campinas","Ubatuba","Picinguaba. Morro do Corisco., altitude 600m.","pt","UEC",1089109674,"BRA:UNICAMP:UEC:0000173722","Collection","Sanchez, M.; Pedroni, F.; Laps, R.R.; Belinello, R.","173722","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore 884 com 24m de altura,final de floração.; Mata Atlantica de Encosta.","Sanchez, M.",29,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.1809,-44.4861,"original coordinates","original coordinates outside Brazil"
"29","Calyptranthes strigipes",1090557684,-24.715,-47.8811,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:15.192+0000","2018-06-04T12:02:19.075+0000",129,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","2011-04-10T00:00:00",NA,NA,"São Paulo",1995,1,"1995-01-10T00:00:00","2018-05-22T12:53:57.000+0000","2018-12-08T04:43:19.372+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000029789","1046","IAC - Herbário do Instituto Agronômico de Campinas","Pariquera-Açu","IAC, Estação Experimental","pt","IAC",1090557684,"BRA:IAC:IAC:0000029789","Collection","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","29789","IAC","Instituto Agronômico de Campinas, IAC","","F.F. Mazine-Capelo",10,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Pariquera-Açu","São Paulo","brazil",959,"Pariquera-Açu",3536208,-47.84981,-24.678057,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.715,-47.8811,"original coordinates","original coordinates OK"
"30","Calyptranthes strigipes",1089049096,-24.363,-47.5306,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:11.928+0000","2018-12-03T16:41:12.827+0000",122,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","1996-10-08T00:00:00",NA,NA,"São Paulo",1995,8,"1995-08-24T00:00:00","2018-11-21T16:35:04.000+0000","2018-12-08T04:37:50.967+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000095549","294","UEC - Herbário da Universidade Estadual de Campinas","Pariquera-Açu","Estação Experimental do IAC","pt","UEC",1089049096,"BRA:UNICAMP:UEC:0000095549","Collection","Ivanauskas, N.M.","95549","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore de 8m. Casca externa descamante em placas. Frutos jovens, amarelos.","",24,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Pariquera-Açu","São Paulo","brazil",959,"Pariquera-Açu",3536208,-47.84981,-24.678057,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.363,-47.5306,"original coordinates","original coordinates outside municipality original in pariquera-acu falls in iguape"
"31","Calyptranthes strigipes",1087366736,-24.675833,-47.876944,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:32.963+0000","2018-09-25T13:54:08.618+0000",120,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","1996-10-08T00:00:00",NA,NA,"São Paulo",1995,9,"1995-09-28T00:00:00","2018-09-10T11:16:55.000+0000","2018-12-08T13:04:19.640+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000334075","425","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Pariquera-Açu","Propriedade de Antonio Povinski, floresta atlântica","pt","SP",1087366736,"BRA:IBt:SP:0000334075","Collection","Ivanauskas, NM","334075","Instituto de Botânica, IBT","Instituto de Botânica, IBT","Árvore 4,5m alt., casca externa rosa, fissurada, longitudinalmente, frutos vermelhos","Kawasaki, ML",28,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Pariquera-Açu","São Paulo","brazil",959,"Pariquera-Açu",3536208,-47.84981,-24.678057,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.675833,-47.876944,"original coordinates","original coordinates OK"
"32","Calyptranthes strigipes",1212574198,-22.43333,-42.83333,"gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","none","86c2834b-fcd6-418d-9b32-aca45110a0fe","FR","DWC_ARCHIVE","2018-12-05T15:48:51.872+0000","2018-05-04T08:59:36.805+0000",189,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",1992,2,"1992-02-07T00:00:00","2015-07-01T11:53:19.000+0000","2018-12-06T10:51:20.996+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00966426","","","","","","P",1212574198,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00966426","","Peron, M.","P00966426","MNHN","","","Araujo",7,"","","",NA,"hb","Guapimirim","925","Estação Ecologica Estadual de Paraíso; Trilha para Marquitas, àrea FP08.","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","","Rio de Janeiro","brazil",NA,"",NA,NA,NA,"","","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.43333,-42.83333,"original coordinates","original coordinates outside municipality original in  falls in cachoeiras de macacu"
"33","Calyptranthes strigipes",1928677640,-22.433333,-42.833333,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:51:16.309+0000","2018-11-18T14:51:16.381+0000",96,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","none",0,0,"Rio de Janeiro",1992,2,"1992-02-07T00:00:00","2017-05-17T06:20:00.000+0000","2018-12-08T19:28:03.889+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","40539f06-72e7-499f-bed4-ebde6356a126","925","Vascular plants","","EstaÃ§Ã£o EcolÃ³gica Estadual de ParaÃ­so. Trilha para Mariquitas.","en","NY",1928677640,"40539f06-72e7-499f-bed4-ebde6356a126","PhysicalObject","M. V. Peron","02695797","NY","","","",7,"","","SOUTH_AMERICA",NA,"sheet","Guapimirim","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2983374","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","7 Feb 1992",38,38,"http://biocol.org/urn:lsid:biocol.org:col:15556","","","","","",NA,"","",NA,"","","","","","","","Rio de Janeiro","brazil",NA,"",NA,NA,NA,"","","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.433333,-42.833333,"original coordinates","original coordinates outside municipality original in  falls in cachoeiras de macacu"
"34","Calyptranthes strigipes",912293918,-20.72,-41.53,"gass84","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","none","996e30f8-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2018-06-12T07:03:12.310+0000","2018-04-09T10:56:28.559+0000",96,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","none",NA,NA,"",1988,3,"1988-03-21T00:00:00","","2018-12-07T23:22:23.008+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","K000343610","2421","","Santa Teresa","Valao de Sao Lorenco, Reserva Biologica de Caixa D'Agua.","","Herbarium",912293918,"http://specimens.kew.org/herbarium/K000343610","","Boudet Fernandes, H.Q.","K000343610","K","","","Sobral, M.",21,"","","",NA,"","","","","","","","",NA,NA,"","Mata primaria, fundo de vale, ao sol. Floresta de encosta","Santa Teresa","Gazetteer","Tree 18m.","MYRTACEAE",NA,"","",NA,"","","","","","","Santa Teresa","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-20.72,-41.53,"original coordinates","original coordinates outside municipality original in santa teresa falls in alegre"
"35","Calyptranthes strigipes",1123787130,-19.931111,-40.620556,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:16.965+0000","2017-12-15T16:34:26.242+0000",129,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","none",NA,NA,"Espírito Santo",1988,3,"1988-03-21T00:00:00","2017-09-14T14:23:31.000+0000","2018-12-08T12:04:44.580+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000004433","2521","MBML-Herbario - Herbário Mello Leitão","Santa Teresa","Valão de São Lourenço","pt","MBML-HERBARIO",1123787130,"BRA:MBML:MBML-HERBARIO:0000004433","Collection","H. Q. Boudet Fernandes","4433","MBML","Museu de Biologia Professor Mello Leitão, MBML","Árvore 18m, fuste 13m X 35cm, casca parda esfoliante levemente rimosa, râmulos e inflorescência e folhas com indumento castanho, fundo de vale, ao sol, mata primária.","M. Sobral/1995",21,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.931111,-40.620556,"original coordinates","original coordinates OK"
"36","Calyptranthes strigipes",1252620297,-22.433333,-42.833333,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:47.441+0000","2018-09-25T14:05:33.799+0000",126,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",1985,11,"1985-11-23T00:00:00","2018-08-21T18:39:22.000+0000","2018-12-08T15:43:37.556+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000198819","2633","SPF - Herbário da Universidade de São Paulo","Magé","Estação Ecológica Estadual do Paraíso","pt","SPF",1252620297,"BRA:USP:SPF:0000198819","Collection","Lima, HC","198819","USP","Universidade de São Paulo, USP","","Barroso, GM",23,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Magé","Rio de Janeiro","brazil",1489,"Magé",3302502,-43.112115,-22.608989,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.433333,-42.833333,"original coordinates","original coordinates outside municipality original in mage falls in cachoeiras de macacu"
"37","Calyptranthes strigipes",1928221839,-25.4324846429367,-48.7122581210216,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:47:54.973+0000","2018-11-18T14:47:55.057+0000",96,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","1979-01-01T00:00:00",0,0,"Paraná",1978,12,"1978-12-14T00:00:00","","2018-12-05T23:34:08.969+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","1ff98425-3cb1-4c90-a72f-66fc95751728","41780","Vascular plants","","Rio Pequeno","en","NY",1928221839,"1ff98425-3cb1-4c90-a72f-66fc95751728","PhysicalObject","G. G. Hatschbach","561647","NY","","Xiloteca.","G. G. Hatschbach",14,"","","SOUTH_AMERICA",NA,"sheet","Antonina","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=608604","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","14 Dec 1978",348,348,"http://biocol.org/urn:lsid:biocol.org:col:15556","Mata pluvial","","Other source","","",38300,"CRIA (Centro de Referência em Informação Ambiental)","",NA,"","","","","","","","Paraná","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4324846429367,-48.7122581210216,"original coordinates","original coordinates outside municipality original in  falls in antonina"
"38","Calyptranthes strigipes",912286634,-22.95,-43.3,"gass84","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","none","996e30f8-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2018-06-12T07:03:10.441+0000","2018-04-09T10:56:15.217+0000",96,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","none",690,10,"",1972,1,"1972-01-04T00:00:00","2008-07-09T10:14:09.373+0000","2018-12-07T23:22:19.200+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","K000331233","8184","","(Guanabara)","Morro da Fazenda da Tijuca.","","Herbarium",912286634,"http://specimens.kew.org/herbarium/K000331233","","Sucre, D.","K000331233","K","","","Barroso, G.M.",4,"","","",NA,"","","","","","","","",NA,NA,"","","(Guanabara)","Map estimate","Tree 18m.","MYRTACEAE",NA,"","",NA,"","","","","","","(Guanabara)","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-22.95,-43.3,"original coordinates","original coordinates outside municipality original in (guanabara) falls in rio de janeiro"
"39","Calyptranthes strigipes",1928774599,-25.4807848457141,-48.8347668975131,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:51:59.362+0000","2018-10-19T13:53:13.452+0000",96,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","1969-01-01T00:00:00",35,15,"ParanÃ¡",1969,1,"1969-01-23T00:00:00","","2018-12-08T19:28:56.186+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","47327c11-f11e-4738-95da-a77d52728a09","20886","Vascular plants","","Col. Floresta.","en","NY",1928774599,"47327c11-f11e-4738-95da-a77d52728a09","PhysicalObject","G. G. Hatschbach","1016109","NY","","","G. G. Hatschbach",23,"","","SOUTH_AMERICA",NA,"sheet","Morretes","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1141485","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","23 Jan 1969",23,23,"http://biocol.org/urn:lsid:biocol.org:col:15556","Mata pluvial pluvial, base do morro.","","Other source","","",30514,"CRIA (Centro de ReferÃªncia em InformaÃ§Ã£o Ambiental)","66-164 ft",NA,"","","","","","","","ParanÃ¡","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4807848457141,-48.8347668975131,"original coordinates","original coordinates outside municipality original in  falls in morretes"
"40","Calyptranthes strigipes",912286657,-25.47,-49.78,"gass84","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","none","996e30f8-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2018-06-12T07:03:10.503+0000","2018-04-09T10:56:15.157+0000",96,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","none",NA,NA,"",1969,1,"1969-01-23T00:00:00","","2018-12-07T23:22:19.234+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","K000331231","20886","","Morretes","Col. Floresta","","Herbarium",912286657,"http://specimens.kew.org/herbarium/K000331231","","Hatschbach, G.; Koczicki, C.","K000331231","K","","","Hatschbach, G.",23,"","","",NA,"","","","","","","","",NA,NA,"","Mata pluvial, base do morro.","Morretes","Gazetteer","Treelet 10m x 18cm.","MYRTACEAE",NA,"","",NA,"","","","","","","Morretes","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-25.47,-49.78,"original coordinates","original coordinates outside municipality original in morretes falls in porto amazonas"
"41","Calyptranthes strigipes",912286607,-27.12,-51.47,"gass84","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","none","996e30f8-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2018-06-12T07:03:10.502+0000","2018-04-09T10:56:15.173+0000",96,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","none",NA,NA,"",1959,8,"1959-08-21T00:00:00","2008-07-09T10:14:08.527+0000","2018-12-07T23:22:19.166+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","K000331230","8975","","Blumenau","Morro Spitzkopf.","","Herbarium",912286607,"http://specimens.kew.org/herbarium/K000331230","","Klein, R.M.; Reitz, P.R","K000331230","K","","","Legrand, C.D.",21,"","","",NA,"","","","","","","","",NA,NA,"","Mata","Blumenau","Gazetteer","Tree 10m., immature green fruit.","MYRTACEAE",NA,"","",NA,"","","","","","","Blumenau","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-27.12,-51.47,"original coordinates","original coordinates outside municipality original in blumenau falls in luzerna"
