"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","locality","modified","otherCatalogNumbers","continent","individualCount","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","georeferenceSources","created","associatedSequences","taxonID","higherClassification","nomenclaturalStatus","bibliographicCitation","verbatimElevation","fieldNumber","verbatimLocality","higherGeography","georeferenceProtocol","eventRemarks","identificationQualifier","identificationRemarks","previousIdentifications","coordinateUncertaintyInMeters","rights","organismID","datasetID","accessRights","georeferencedDate","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"70","Myrcia spectabilis",1213529278,-27.059,-49.078,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:53.003+0000","2017-12-29T14:11:32.103+0000",125,"none","PRESERVED_SPECIMEN",3175158,6,7707728,220,690,5014,7395601,3175158,3175158,"Myrcia spectabilis DC.","Myrcia spectabilis DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia spectabilis","Myrcia","spectabilis","SPECIES","ACCEPTED","2012-07-01T00:00:00","Santa Catarina",2011,12,2,"2011-12-02T00:00:00","2018-07-08T01:34:54.802+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000083687","44","UPCB - Herbário do Departamento de Botânica","Blumenau","pt","UPCB",1213529278,"BRA:UFPR:UPCB:0000083687","Collection","Caglioni, E.","83687","UFPR","Universidade Federal do Paraná, UFPR","Arvoreta de 3,5m de altura com botão floral, em floresta secundária. Parque Nacional da Serra do Itajaí..","Sobral, M.",320,0,"Floresta Ombrófila Densa","","","",NA,"","","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","","","",NA,NA,NA,NA,"","","","","","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.059,-49.078,"original coordinates","original coordinates OK"
"71","Myrcia spectabilis",1087384403,-23.769289,-46.297311,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:42.362+0000","2018-09-25T13:56:46.877+0000",120,"none","PRESERVED_SPECIMEN",3175158,6,7707728,220,690,5014,7395601,3175158,3175158,"Myrcia spectabilis DC.","Myrcia spectabilis DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia spectabilis","Myrcia","spectabilis","SPECIES","ACCEPTED","2010-02-01T00:00:00","São Paulo",2010,1,27,"2010-01-27T00:00:00","2018-12-08T13:04:28.189+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000429392","5349","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Santo André","pt","SP",1087384403,"BRA:IBt:SP:0000429392","Collection","Almeida Scabbia, RJ; Lopes, IM; Villagra, BLP","429392","Instituto de Botânica, IBT","Instituto de Botânica, IBT","","Almeida Scabbia, RJ",NA,NA,"Paranapiacaba, trilha da Pontinha","2018-09-10T11:18:56.000+0000","","",NA,"","","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","","","",NA,NA,NA,NA,"","","","","","Santo André","São Paulo","brazil",1110,"Santo André",3547809,-46.443939,-23.726284,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.769289,-46.297311,"original coordinates","original coordinates OK"
"72","Myrcia spectabilis",1077398960,-26.368056,-49.139722,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:05.031+0000","2018-10-24T15:38:05.040+0000",121,"none","PRESERVED_SPECIMEN",3175158,6,7707728,220,690,5014,7395601,3175158,3175158,"Myrcia spectabilis DC.","Myrcia spectabilis DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia spectabilis","Myrcia","spectabilis","SPECIES","ACCEPTED","2010-04-08T00:00:00","Santa Catarina",2010,2,1,"2010-02-01T00:00:00","2018-12-06T14:17:55.835+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000019876","1690","FURB - Herbário Dr. Roberto Miguel Klein","Jaraguá do Sul","pt","FURB",1077398960,"BRA:FURB:FURB:0000019876","Collection","Dreveck, S.; Carneiro, F.E.","19876","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 994 (Arvoreta)","Oliveira, AA de",205,0,"Ano Bom / Braço Esquerdo.","2018-10-11T17:23:42.000+0000","","",NA,"","","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","","","",NA,NA,NA,NA,"","","","","","Jaraguá do Sul","Santa Catarina","brazil",762,"Jaraguá do Sul",4208906,-49.160057,-26.480983,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.368056,-49.139722,"original coordinates","original coordinates OK"
"73","Myrcia spectabilis",1077409334,-27.09,-49.32,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:11.503+0000","2018-10-24T15:38:09.180+0000",121,"none","PRESERVED_SPECIMEN",3175158,6,7707728,220,690,5014,7395601,3175158,3175158,"Myrcia spectabilis DC.","Myrcia spectabilis DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia spectabilis","Myrcia","spectabilis","SPECIES","ACCEPTED","2010-08-15T00:00:00","Santa Catarina",2010,3,19,"2010-03-19T00:00:00","2018-12-06T14:18:00.064+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000030260","2263","FURB - Herbário Dr. Roberto Miguel Klein","Apiúna","pt","FURB",1077409334,"BRA:FURB:FURB:0000030260","Collection","Korte, A.; Kniess, A.","30260","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 576 (Arbórea)","Sobral, M",358,0,"Jundiá.","2018-10-11T17:23:43.000+0000","","",NA,"","","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","","","",NA,NA,NA,NA,"","","","","","Apiúna","Santa Catarina","brazil",636,"Apiúna",4201257,-49.364272,-27.12418,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.09,-49.32,"original coordinates","original coordinates OK"
"74","Myrcia spectabilis",1077401642,-27.479167,-48.43,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:06.609+0000","2018-10-24T15:38:06.143+0000",121,"none","PRESERVED_SPECIMEN",3175158,6,7707728,220,690,5014,7395601,3175158,3175158,"Myrcia spectabilis DC.","Myrcia spectabilis DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia spectabilis","Myrcia","spectabilis","SPECIES","ACCEPTED","2010-03-12T00:00:00","Santa Catarina",2010,3,12,"2010-03-12T00:00:00","2018-12-06T14:17:57.088+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000022572","1611","FURB - Herbário Dr. Roberto Miguel Klein","Florianópolis","pt","FURB",1077401642,"BRA:FURB:FURB:0000022572","Collection","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","22572","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC e8005a (Arbórea)","Schmitt, JL",211,0,"Vargem Grande.","2018-10-11T17:23:42.000+0000","","",NA,"","","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","","","",NA,NA,NA,NA,"","","","","","Florianópolis","Santa Catarina","brazil",517,"Florianópolis",4205407,-48.489329,-27.585684,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.479167,-48.43,"original coordinates","original coordinates OK"
"75","Myrcia spectabilis",1077402633,-27,-49.41,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:07.101+0000","2018-10-24T15:38:06.524+0000",121,"none","PRESERVED_SPECIMEN",3175158,6,7707728,220,690,5014,7395601,3175158,3175158,"Myrcia spectabilis DC.","Myrcia spectabilis DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia spectabilis","Myrcia","spectabilis","SPECIES","ACCEPTED","2010-03-15T00:00:00","Santa Catarina",2010,3,15,"2010-03-15T00:00:00","2018-12-06T14:17:57.445+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000023564","2862","FURB - Herbário Dr. Roberto Miguel Klein","Ascurra","pt","FURB",1077402633,"BRA:FURB:FURB:0000023564","Collection","Korte, A.; Kniess, A.","23564","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 633 (Arbórea)","Korte, A",281,0,"Guaricanas.","2018-10-11T17:23:42.000+0000","","",NA,"","","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","","","",NA,NA,NA,NA,"","","","","","Ascurra","Santa Catarina","brazil",672,"Ascurra",4201703,-49.396504,-26.97331,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27,-49.41,"original coordinates","original coordinates OK"
"76","Myrcia spectabilis",1213518798,-8.3925,-35.5,"gass84,iddatunl","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:07.469+0000","2018-11-23T18:21:07.544+0000",125,"none","PRESERVED_SPECIMEN",3175158,6,7707728,220,690,5014,7395601,3175158,3175158,"Myrcia spectabilis DC.","Myrcia spectabilis DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia spectabilis","Myrcia","spectabilis","SPECIES","ACCEPTED","2011-05-01T00:00:00","Pernambuco",2010,3,2,"2010-03-02T00:00:00","2018-11-23T18:21:56.758+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000051460","630","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Igarassu","pt","MAC",1213518798,"BRA:IMA:MAC:0000051460","Collection","J.A.N.Souza; J.D.Garcia; E.Pessoa; J.A.Gomes; S.O.Santos","51460","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Árvore ca. 4 m de altura. Fruto exocarpo amarelo, mesocarpo e endocarpo alvos, semente desenvolvida. Embrião mircióide, alvo.; Mata Atlântica.","B.S.Amorim",NA,NA,"Mata de Piedade, Habitat de interior sombreado, próximo à córrego d'água.","","","",NA,"","","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","","","",NA,NA,NA,NA,"","","","","","Igarassu","Pernambuco","brazil",4313,"Igarassu",2606804,-34.960275,-7.817322,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.3925,-35.5,"original coordinates","original coordinates outside municipality original in igarassu falls in amaraji"
"77","Myrcia spectabilis",1077408976,-27.181389,-49.231389,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:11.291+0000","2018-10-24T15:38:08.985+0000",121,"none","PRESERVED_SPECIMEN",3175158,6,7707728,220,690,5014,7395601,3175158,3175158,"Myrcia spectabilis DC.","Myrcia spectabilis DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia spectabilis","Myrcia","spectabilis","SPECIES","ACCEPTED","2010-08-15T00:00:00","Santa Catarina",2010,3,16,"2010-03-16T00:00:00","2018-12-06T14:17:59.911+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000029906","1715","FURB - Herbário Dr. Roberto Miguel Klein","Presidente Nereu","pt","FURB",1077408976,"BRA:FURB:FURB:0000029906","Collection","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","29906","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC e518b (Arbórea)","Sobral, M",533,0,"Braço do Salão - Fazenda Sabiá.","2018-10-11T17:23:43.000+0000","","",NA,"","","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","","","",NA,NA,NA,NA,"","","","","","Presidente Nereu","Santa Catarina","brazil",598,"Presidente Nereu",4214102,-49.353809,-27.267513,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.181389,-49.231389,"original coordinates","original coordinates OK"
"78","Myrcia spectabilis",1077408895,-26.1,-48.69,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:11.271+0000","2018-10-24T15:38:09.050+0000",121,"none","PRESERVED_SPECIMEN",3175158,6,7707728,220,690,5014,7395601,3175158,3175158,"Myrcia spectabilis DC.","Myrcia spectabilis DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia spectabilis","Myrcia","spectabilis","SPECIES","ACCEPTED","2010-09-30T00:00:00","Santa Catarina",2010,3,20,"2010-03-20T00:00:00","2018-12-06T14:17:59.890+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000029826","1937","FURB - Herbário Dr. Roberto Miguel Klein","Itapoá","pt","FURB",1077408895,"BRA:FURB:FURB:0000029826","Collection","Dreveck, S.; Carneiro, F.E.","29826","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 1069 (Arbusto)","Dreveck, S",20,0,"","2018-10-11T17:23:43.000+0000","","",NA,"","","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","","","",NA,NA,NA,NA,"","","","","","Itapoá","Santa Catarina","brazil",812,"Itapoá",4208450,-48.652853,-26.082161,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.1,-48.69,"original coordinates","original coordinates OK"
"79","Myrcia spectabilis",1077403451,-27.27,-49.14,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:07.634+0000","2018-10-24T15:38:06.878+0000",121,"none","PRESERVED_SPECIMEN",3175158,6,7707728,220,690,5014,7395601,3175158,3175158,"Myrcia spectabilis DC.","Myrcia spectabilis DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia spectabilis","Myrcia","spectabilis","SPECIES","ACCEPTED","2010-03-30T00:00:00","Santa Catarina",2010,3,30,"2010-03-30T00:00:00","2018-12-06T14:17:57.726+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000024377","2206","FURB - Herbário Dr. Roberto Miguel Klein","Botuverá","pt","FURB",1077403451,"BRA:FURB:FURB:0000024377","Collection","Stival-Santos, A.; Legal, E. & Silveira, S.","24377","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 467 (Arbusto)","Stival-Santos, A",639,0,"Reserva Biológica Canela Preta.","2018-10-11T17:23:43.000+0000","","",NA,"","","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","","","",NA,NA,NA,NA,"","","","","","Botuverá","Santa Catarina","brazil",611,"Botuverá",4202701,-49.124803,-27.219971,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.27,-49.14,"original coordinates","original coordinates OK"
"80","Myrcia spectabilis",1077407485,-28.17,-49.41,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:10.418+0000","2018-10-24T15:38:08.440+0000",121,"none","PRESERVED_SPECIMEN",3175158,6,7707728,220,690,5014,7395601,3175158,3175158,"Myrcia spectabilis DC.","Myrcia spectabilis DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia spectabilis","Myrcia","spectabilis","SPECIES","ACCEPTED","2010-05-15T00:00:00","Santa Catarina",2010,4,23,"2010-04-23T00:00:00","2018-12-06T14:17:59.412+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000028441","2010","FURB - Herbário Dr. Roberto Miguel Klein","Orleans","pt","FURB",1077407485,"BRA:FURB:FURB:0000028441","Collection","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","28441","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC e142b (Arbórea)","Sobral, M",445,0,"Rio Minador.","2018-10-11T17:23:43.000+0000","","",NA,"","","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","","","",NA,NA,NA,NA,"","","","","","Orleans","Santa Catarina","brazil",372,"Orleans",4211702,-49.372507,-28.280894,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.17,-49.41,"original coordinates","original coordinates OK"
"81","Myrcia spectabilis",1077404388,-28.08,-48.78,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:08.232+0000","2018-10-24T15:38:07.111+0000",121,"none","PRESERVED_SPECIMEN",3175158,6,7707728,220,690,5014,7395601,3175158,3175158,"Myrcia spectabilis DC.","Myrcia spectabilis DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia spectabilis","Myrcia","spectabilis","SPECIES","ACCEPTED","2010-05-27T00:00:00","Santa Catarina",2010,4,30,"2010-04-30T00:00:00","2018-12-06T14:17:58.068+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000025313","4557","FURB - Herbário Dr. Roberto Miguel Klein","Paulo Lopes","pt","FURB",1077404388,"BRA:FURB:FURB:0000025313","Collection","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","25313","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 174 (Arbórea)","Verdi, M",126,0,"Laranjal.","2018-10-11T17:23:43.000+0000","","",NA,"","","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","","","",NA,NA,NA,NA,"","","","","","Paulo Lopes","Santa Catarina","brazil",427,"Paulo Lopes",4212304,-48.761062,-27.964846,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.08,-48.78,"original coordinates","original coordinates OK"
"82","Myrcia spectabilis",1094716332,-28.08,-48.78,"gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:44.218+0000","2018-11-24T12:32:44.275+0000",128,"none","PRESERVED_SPECIMEN",3175158,6,7707728,220,690,5014,7395601,3175158,3175158,"Myrcia spectabilis DC.","Myrcia spectabilis DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia spectabilis","Myrcia","spectabilis","SPECIES","ACCEPTED","2010-05-27T00:00:00","",2010,4,30,"2010-04-30T00:00:00","2018-11-24T12:32:44.328+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000009031","4557","CRI - Herbário Pe. Dr. Raulino Reitz","Paulo","pt","CRI",1094716332,"BRA:UNESC:CRI:0000009031","Collection","M. Verdi; N. L. de Souza, G. Klemz e D. H. Klettenberg","9031","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Floresta Ombrófila Densa","M. Verdi",126,0,"Laranjal.","","","",NA,"","","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","","","",NA,NA,NA,NA,"","","","","","Paulo","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-28.08,-48.78,"original coordinates","original coordinates outside municipality original in paulo falls in paulo lopes"
"83","Myrcia spectabilis",1077409216,-28.17,-49.322222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:11.444+0000","2018-10-24T15:38:09.136+0000",121,"none","PRESERVED_SPECIMEN",3175158,6,7707728,220,690,5014,7395601,3175158,3175158,"Myrcia spectabilis DC.","Myrcia spectabilis DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia spectabilis","Myrcia","spectabilis","SPECIES","ACCEPTED","2010-08-15T00:00:00","Santa Catarina",2010,4,14,"2010-04-14T00:00:00","2018-12-06T14:17:59.968+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000030186","4439","FURB - Herbário Dr. Roberto Miguel Klein","Grão Pará","pt","FURB",1077409216,"BRA:FURB:FURB:0000030186","Collection","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","30186","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 143 (Arvoreta)","Sobral, M",332,0,"Barra do Rio do Meio.","2018-10-11T17:23:43.000+0000","","",NA,"","","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","","","",NA,NA,NA,NA,"","","","","","Grão Pará","Santa Catarina","brazil",394,"Grão Pará",4206108,-49.314586,-28.155019,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.17,-49.322222,"original coordinates","original coordinates OK"
"84","Myrcia spectabilis",1077404323,-27.089444,-48.599722,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:08.200+0000","2018-10-24T15:38:07.293+0000",121,"none","PRESERVED_SPECIMEN",3175158,6,7707728,220,690,5014,7395601,3175158,3175158,"Myrcia spectabilis DC.","Myrcia spectabilis DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia spectabilis","Myrcia","spectabilis","SPECIES","ACCEPTED","2010-05-26T00:00:00","Santa Catarina",2010,5,3,"2010-05-03T00:00:00","2018-12-06T14:17:58.061+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000025272","2673","FURB - Herbário Dr. Roberto Miguel Klein","Itapema","pt","FURB",1077404323,"BRA:FURB:FURB:0000025272","Collection","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","25272","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 584 (Arbórea)","Stival-Santos, A",60,0,"Canto da Praia.","2018-10-11T17:23:43.000+0000","","",NA,"","","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","","","",NA,NA,NA,NA,"","","","","","Itapema","Santa Catarina","brazil",639,"Itapema",4208302,-48.633919,-27.109199,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.089444,-48.599722,"original coordinates","original coordinates OK"
