"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","fieldNotes","elevation","elevationAccuracy","continent","language","ownerInstitutionCode","associatedOccurrences","individualCount","preparations","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","infraspecificEpithet","eventRemarks","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","higherGeography","organismID","datasetID","accessRights","fieldNumber","identificationRemarks","georeferencedDate","typeStatus","typifiedName","verbatimTaxonRank","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"34","Stryphnodendron polyphyllum",1316167099,-19.397,-43.401611,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:47.459+0000","2018-09-25T14:05:33.863+0000",126,"none","PRESERVED_SPECIMEN",2951726,6,7707728,220,1370,5386,2951701,2951726,2951726,"Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","Stryphnodendron polyphyllum","Stryphnodendron","polyphyllum","SPECIES","ACCEPTED","2008-01-01T00:00:00","Minas Gerais",2008,3,12,"2008-03-12T00:00:00","2018-08-21T18:33:48.000+0000","2018-12-09T14:25:57.572+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000198858","229","SPF - Herbário da Universidade de São Paulo","Itambé do Mato Dentro","Serra do Cipó","SPF",1316167099,"BRA:USP:SPF:0000198858","Collection","Santos, MF","198858","","USP","","Borges, LM","",NA,NA,"","pt","Universidade de São Paulo, USP",NA,NA,"","","","","","",NA,"",NA,"","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"Itambé do Mato Dentro","Minas Gerais","brazil",2561,"Itambé do Mato Dentro",3132800,-43.351088,-19.397162,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.397,-43.401611,"original coordinates","original coordinates OK"
"35","Stryphnodendron polyphyllum",1087182532,-19.974722,-43.603056,"gass84,txmatfuz","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:48.229+0000","2018-01-05T18:24:12.151+0000",137,"none","PRESERVED_SPECIMEN",2951726,6,7707728,220,1370,5386,2951701,2951726,2951726,"Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","Stryphnodendron polyphyllum","Stryphnodendron","polyphyllum","SPECIES","ACCEPTED","none","Minas Gerais",2008,5,7,"2008-05-07T00:00:00","2016-09-19T18:43:18.000+0000","2018-12-08T13:03:11.291+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000007632","2641","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Barão de Cocais","Mina de Gongo Soco, região da barragem","BHZB",1087182532,"BRA:FZB-BH:BHZB:0000007632","Collection","Rezende, S.G.","7632","","FZB-BH","; Habitat: Floresta Estacional Semiecidual Montana; Bioma: Mata Atlântica","Rezende, S.G.","",868,0,"","pt","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)",NA,NA,"","","","","","",NA,"",NA,"","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"Barão de Cocais","Minas Gerais","brazil",2452,"Barão de Cocais",3105400,-43.496196,-19.892185,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.974722,-43.603056,"original coordinates","original coordinates OK"
"36","Stryphnodendron polyphyllum",1090705689,-19.085833,-50.832778,"cdround,gass84","7aac2a16-2b16-410c-8649-6aae7a752ebb","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:38:39.872+0000","2018-11-07T17:23:01.283+0000",128,"none","PRESERVED_SPECIMEN",2951726,6,7707728,220,1370,5386,2951701,2951726,2951726,"Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","Stryphnodendron polyphyllum","Stryphnodendron","polyphyllum","SPECIES","ACCEPTED","none","Goiás",2008,8,29,"2008-08-29T00:00:00","2018-10-10T13:22:14.000+0000","2018-12-08T04:44:18.844+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HJ - Herbario Jataiense Prof. Germano Guarim Neto","BRA:UFG:HJ:0000005872","1262","HJ - Herbario Jataiense Prof. Germano Guarim Neto","São Simão","UHE Salto do Rio Verdinho.","HJ",1090705689,"BRA:UFG:HJ:0000005872","Collection","Guilherme, FAG; Carneiro, SES; Bernasol, WP","5872","","Universidade Federal de Goiás (UFG)","Cerrado.","","",NA,NA,"","pt","Universidade Federal de Goiás (UFG)",NA,NA,"","","","","","",NA,"",NA,"","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"São Simão","Goiás","brazil",2632,"São Simão",5220405,-50.590488,-19.01075,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-19.085833,-50.832778,"original coordinates","original coordinates outside municipality original in sao simao falls in itaruma"
"37","Stryphnodendron polyphyllum",1094859213,-20.208611,-43.436111,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:17.193+0000","2018-11-14T17:19:17.259+0000",124,"none","PRESERVED_SPECIMEN",2951726,6,7707728,220,1370,5386,2951701,2951726,2951726,"Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","Stryphnodendron polyphyllum","Stryphnodendron","polyphyllum","SPECIES","ACCEPTED","none","Minas Gerais",2008,8,10,"2008-08-10T00:00:00","","2018-11-14T17:19:17.344+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000141856","2414","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Catas Altas","Região da Mina de Fabrica Nova.","HUEFS",1094859213,"BRA:UEFS:HUEFS:0000141856","Collection","Rezende, S.G.","141856","","UEFS","Floresta Estacional Semidecidual Montana.","","",891,0,"","pt","Universidade Estadual de Feira de Santana (UEFS)",NA,NA,"","","","","","",NA,"",NA,"","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"Catas Altas","Minas Gerais","brazil",2396,"Catas Altas",3115359,-43.408175,-20.07551,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.208611,-43.436111,"original coordinates","original coordinates outside municipality original in catas altas falls in mariana"
"38","Stryphnodendron polyphyllum",1087647395,-20.522222,-43.890556,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:37.994+0000","2017-12-29T14:10:11.145+0000",121,"none","PRESERVED_SPECIMEN",2951726,6,7707728,220,1370,5386,2951701,2951726,2951726,"Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","Stryphnodendron polyphyllum","Stryphnodendron","polyphyllum","SPECIES","ACCEPTED","none","Minas Gerais",2008,9,NA,"2008-09-01T00:00:00","2017-03-31T17:52:54.000+0000","2018-12-08T13:05:41.631+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000135442","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Congonhas","Área do Distito Industrial de Congonhas","BHCB",1087647395,"BRA:UFMG:BHCB:0000135442","Collection","Mendes, MS; Machado, GC","135442","","Universidade Federal de Minas Gerais (UFMG)","Floresta Estacional Semidecidual","","",940,0,"SOUTH_AMERICA","pt","Universidade Federal de Minas Gerais (UFMG)",NA,NA,"","","","","","",NA,"",NA,"","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"Congonhas","Minas Gerais","brazil",2251,"Congonhas",3118007,-43.861725,-20.516381,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.522222,-43.890556,"original coordinates","original coordinates OK"
"39","Stryphnodendron polyphyllum",1087512797,-23.04875,-48.523917,"gass84","166db736-ab3e-4e33-b766-96bbbb7f6b4a","f22ff2ae-6384-4d40-9ded-4d96befcacf0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:19.934+0000","2018-09-24T16:40:30.839+0000",126,"none","PRESERVED_SPECIMEN",2951726,6,7707728,220,1370,5386,2951701,2951726,2951726,"Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","Stryphnodendron polyphyllum","Stryphnodendron","polyphyllum","SPECIES","ACCEPTED","none","S.Paulo",2007,3,15,"2007-03-15T00:00:00","2018-08-31T13:12:01.000+0000","2018-12-08T13:04:52.434+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BOTUw - Xiloteca ""Profa. Dra. Maria Aparecida Mourão Brasil""","BRA:UNESPFCA:BOTUW:0000002000","","BOTUw - Xiloteca ""Profa. Dra. Maria Aparecida Mourão Brasil""","Pratânia","Fazenda Palmeira da Serra","BOTUW",1087512797,"BRA:UNESPFCA:BOTUW:0000002000","Collection","Sonsin, J.O & Campos J.C","2000","","UNESPFCA","Mata ciliar, altura da arvore 6,0 m, Circunferência altura do peito 38 cm.","Campos, J.C","",NA,NA,"","pt","Universidade Estadual Paulista, UNESP",NA,NA,"","","","","","",NA,"",NA,"","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"Pratânia","S.Paulo","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-23.04875,-48.523917,"original coordinates","original coordinates outside municipality original in pratania falls in botucatu"
"40","Stryphnodendron polyphyllum",1563408549,-19.421667,-43.475,"gass84","2273e40d-26c2-4959-aea2-b6abcce16d09","04481953-6112-489f-bb8d-9703d787e3ea","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:26.647+0000","2018-12-03T15:53:16.852+0000",122,"none","PRESERVED_SPECIMEN",2951726,6,7707728,220,1370,5386,2951701,2951726,2951726,"Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","Stryphnodendron polyphyllum","Stryphnodendron","polyphyllum","SPECIES","ACCEPTED","2007-07-28T00:00:00","Minas Gerais",2007,6,9,"2007-06-09T00:00:00","2018-11-14T19:04:21.000+0000","2018-12-07T14:53:36.849+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ICN - Herbário do Instituto de Ciências Naturais","BRA:UFRGS:ICN:0000193635","7","ICN - Herbário do Instituto de Ciências Naturais","Itambé do Mato Dentro","Trilha para a Cachoeira da Maçã","ICN",1563408549,"BRA:UFRGS:ICN:0000193635","Collection","Gontijo, FD","193635","","UFRGS","Doação BHCB 109669","Gontijo, FD","",707,0,"SOUTH_AMERICA","pt","Universidade Federal do Rio Grande do Sul (UFRGS)",NA,NA,"","","","","","",NA,"",NA,"","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"Itambé do Mato Dentro","Minas Gerais","brazil",2561,"Itambé do Mato Dentro",3132800,-43.351088,-19.397162,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.421667,-43.475,"original coordinates","original coordinates outside municipality original in itambe do mato dentro falls in itabira"
"41","Stryphnodendron polyphyllum",1837439450,-20.921111,-49.926111,"gass84,preneglat,preneglon","f70fdd5a-e761-43b6-a854-462826cc7933","92bd7d31-3255-4f1c-8552-cbb6fbe60478","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:20:55.137+0000","2018-10-02T19:47:16.308+0000",113,"none","PRESERVED_SPECIMEN",2951726,6,7707728,220,1370,5386,2951701,2951726,2951726,"Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","Stryphnodendron polyphyllum","Stryphnodendron","polyphyllum","SPECIES","ACCEPTED","none","São Paulo",2007,10,19,"2007-10-19T00:00:00","2018-10-01T18:10:37.000+0000","2018-12-08T03:40:14.438+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SJRP - Herbário de São José do Rio Preto","BRA:UNESPSJRP:SJRP:0000033303","2358","SJRP - Herbário de São José do Rio Preto","União Paulista (G4)","Fazenda Boa Vista","SJRP",1837439450,"BRA:UNESPSJRP:SJRP:0000033303","Collection","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","33303","","UNESPSJRP","Geografia: Árvore, 4m, fruto maduro marrom.","","",NA,NA,"SOUTH_AMERICA","pt","Universidade Estadual Paulista, UNESP",NA,NA,"","","","","","",NA,"",NA,"","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"União Paulista (G4)","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-20.921111,-49.926111,"original coordinates","original coordinates outside municipality original in uniao paulista (g4) falls in uniao paulista"
"42","Stryphnodendron polyphyllum",1930246232,-16.85736,-43.02681,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:57:36.789+0000","2018-11-18T15:57:36.860+0000",96,"none","PRESERVED_SPECIMEN",2951726,6,7707728,220,1370,5386,2951701,2951726,2951726,"Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","Stryphnodendron polyphyllum","Stryphnodendron","polyphyllum","SPECIES","ACCEPTED","2009-01-01T00:00:00","Minas Gerais",2007,11,20,"2007-11-20T00:00:00","","2018-12-07T17:03:01.155+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","af5840fa-e62b-40bd-afc7-ffb41dd1ffc8","4933","Vascular plants","","SÃ£o Domings. Encostas do ribeirÃ£o SÃ£o Domingos, em trilha para o alto da Serra da Canastra.","NY",1930246232,"af5840fa-e62b-40bd-afc7-ffb41dd1ffc8","PhysicalObject","R. C. Forzza","1184123","","NY","","R. D. Ribeiro; E. S. Lima","",1080.5,41.5,"SOUTH_AMERICA","en","",NA,NA,"sheet","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1462624","Mata perturbada e cerrado de altitude. Em mata alterada.","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","20 Nov 2007",324,"Botumirim",324,"3409-3681 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.85736,-43.02681,"original coordinates","original coordinates outside municipality original in  falls in botumirim"
"43","Stryphnodendron polyphyllum",1424297947,-16.913889,-51.690555,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:58.624+0000","2018-09-24T20:02:13.476+0000",207,"none","PRESERVED_SPECIMEN",2951726,6,7707728,220,1370,5386,2951701,2951726,2951726,"Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","Stryphnodendron polyphyllum","Stryphnodendron","polyphyllum","SPECIES","ACCEPTED","2008-11-16T00:00:00","Goiás",2007,11,16,"2007-11-16T00:00:00","2017-10-18T13:01:01.731+0000","2018-12-06T16:58:59.811+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:587014","404","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Caiapônia","Bacia do Rio Caiapó. Ponto 66. Folha: SE-22-V-B. .","RB",1424297947,"urn:catalog:JBRJ:RB:587014","PhysicalObject","S. Sousa Silva ; J. D. A. Pereira & L. A. Dambrós","RB00587014","RB 495929","JBRJ","Arvoreta tortuosa ca. 3,0 m de altura. Cálice e corola cor verde; anteras jovem vermelhas. Comum.","S. Sousa Silva","Vegetação: Cerrado típico alterado.",834,NA,"","","",NA,NA,"","","","","","",NA,"",NA,"","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"Caiapônia","Goiás","brazil",2905,"Caiapônia",5204409,-51.816149,-17.006145,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-16.913889,-51.690555,"original coordinates","original coordinates OK"
"44","Stryphnodendron polyphyllum",1424152193,-22.956944,-44.295833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:39:29.369+0000","2018-09-24T20:00:56.104+0000",207,"none","PRESERVED_SPECIMEN",2951726,6,7707728,220,1370,5386,2951701,2951726,2951726,"Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","Stryphnodendron polyphyllum","Stryphnodendron","polyphyllum","SPECIES","ACCEPTED","none","Rio de Janeiro",2006,3,20,"2006-03-20T00:00:00","2014-07-08T03:16:36.155+0000","2018-12-06T16:57:43.282+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:419160","629","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Angra dos Reis","próximo ao Lixão, loteamento abandonado.","RB",1424152193,"urn:catalog:JBRJ:RB:419160","PhysicalObject","Robson D. Ribeiro; Ronaldo Marquete & Luciana F.G.da Silva","RB00419160","RB 421973","JBRJ","Árvore com 7 metros de altura, tronco estriguloso branco-acinzentado, com aproximadamente 33 cm de DAP. Final dos ramos com indumento amarronzado vinoso. Inflorescências racemosas com flores alvas e tecas da antera arroxeadas. Frutos jovens e passados. Flor em álcool.","","",NA,NA,"","","",NA,NA,"","","","","","",NA,"",NA,"","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"Angra dos Reis","Rio de Janeiro","brazil",1369,"Angra dos Reis",330010,-44.400267,-22.90214,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.956944,-44.295833,"original coordinates","original coordinates OK"
"45","Stryphnodendron polyphyllum",1424221354,-23.322222,-44.407222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:12.915+0000","2018-09-24T20:01:32.132+0000",207,"none","PRESERVED_SPECIMEN",2951726,6,7707728,220,1370,5386,2951701,2951726,2951726,"Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","Stryphnodendron polyphyllum","Stryphnodendron","polyphyllum","SPECIES","ACCEPTED","2006-08-24T00:00:00","Rio de Janeiro",2006,5,7,"2006-05-07T00:00:00","2015-10-27T12:22:42.088+0000","2018-12-06T16:58:18.004+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:491026","37","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Paraty","Praia de Martim de Sá/ APA Cairuçu.","RB",1424221354,"urn:catalog:JBRJ:RB:491026","PhysicalObject","R.Borges","RB00491026","RB 443805","JBRJ","","Luciana F.G.Silva","",NA,NA,"","","",NA,NA,"","","","","","",NA,"",NA,"","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"Paraty","Rio de Janeiro","brazil",NA,"",NA,NA,NA,"","","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-23.322222,-44.407222,"original coordinates","original coordinates outside Brazil"
"46","Stryphnodendron polyphyllum",1424153778,-22.452222,-44.611667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:39:30.254+0000","2018-09-24T20:00:56.993+0000",207,"none","PRESERVED_SPECIMEN",2951726,6,7707728,220,1370,5386,2951701,2951726,2951726,"Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","Stryphnodendron polyphyllum","Stryphnodendron","polyphyllum","SPECIES","ACCEPTED","none","Rio de Janeiro",2006,10,10,"2006-10-10T00:00:00","2017-10-16T16:02:37.193+0000","2018-12-06T16:57:44.155+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:420684","6455","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Itatiaia","Parque Nacional de Itatiaia, estrada para Lago Azul, churrasqueira próximo ao Rio Campo Belo. Parque Nacional de Itatiaia","RB",1424153778,"urn:catalog:JBRJ:RB:420684","PhysicalObject","H. C. de Lima; R. D. Ribeiro, L. F. G. da Silva, B. Neder e J. E. Meireles","RB00420684","RB 431021","JBRJ","Árvore pequena, ca. 12 m de altura. Tronco com casca lisa, pardacenta, DAP 13 cm. Inflorescência decumbentes, botões esverdeados, flores com cálice e corola esverdeados, estames vinosos. Flores creme vinoso após a antese. Final do ramos e folhas com indulmento pulverulento castanho-ferrugineo. Ocasional. Fotos H. C. de Lima. Material acool 70º e DNA.","","Mata de encosta.",900,NA,"","","",NA,NA,"","","","","","",NA,"",NA,"","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"Itatiaia","Rio de Janeiro","brazil",1561,"Itatiaia",3302254,-44.580977,-22.439525,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.452222,-44.611667,"original coordinates","original coordinates OK"
"47","Stryphnodendron polyphyllum",1090737063,-20.680444,-54.404139,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:18.302+0000","2018-07-04T12:03:44.245+0000",126,"none","PRESERVED_SPECIMEN",2951726,6,7707728,220,1370,5386,2951701,2951726,2951726,"Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","Stryphnodendron polyphyllum","Stryphnodendron","polyphyllum","SPECIES","ACCEPTED","none","Mato Grosso do Sul",2006,12,12,"2006-12-12T00:00:00","2018-06-12T18:35:04.000+0000","2018-12-08T04:44:32.114+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000018512","4615","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Campo Grande","","CGMS",1090737063,"BRA:UFMS:CGMS:0000018512","Collection","G.A. Damasceno-Junior","18512","","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","HABITAT:Mancha de cerrado rala e aberta. Solo arenoso. Relevo plano ondulado.; HABITO:Árvore.;FLOR:Flor branca.;","G.A. Damasceno-Júnior","",595,0,"","pt","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)",NA,NA,"","","","","","",NA,"",NA,"","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"Campo Grande","Mato Grosso do Sul","brazil",2106,"Campo Grande",5002704,-54.24991,-20.912651,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-20.680444,-54.404139,"original coordinates","original coordinates OK"
