"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","modified","otherCatalogNumbers","continent","identifiedBy","elevation","elevationAccuracy","fieldNotes","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","coordinateUncertaintyInMeters","references","habitat","institutionID","county","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","georeferenceSources","higherGeography","higherClassification","verbatimElevation","georeferencedDate","typeStatus","dynamicProperties","fieldNumber","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"27","Dipteryx lacunifera",1424291473,-9.191111,-44.435833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:54.903+0000","2018-09-24T20:02:10.282+0000",207,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,23,"2009-01-23T00:00:00","2018-12-06T16:58:56.442+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:580940","26","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bom Jesus","Angelical- Fazenda do Senhor Beja.","","RB",1424291473,"urn:catalog:JBRJ:RB:580940","PhysicalObject","","Ribeiro, F.S. de","RB00580940","JBRJ","","Arbusto, flor branca, substrato, fruto comestível medicinal","2018-04-04T09:28:18.973+0000","RB 492527","","CCARVALHO",291,NA,"Cerrado. Substrato latossolo amarelo","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.191111,-44.435833,"original coordinates","original coordinates OK"
"28","Dipteryx lacunifera",1303590026,-9.266111,-44.265833,"gass84,preneglat,preneglon","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:16.771+0000","2018-10-24T15:38:29.332+0000",124,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","2009-08-17T00:00:00","Piauí",2009,1,24,"2009-01-24T00:00:00","2018-12-07T20:27:27.701+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000025561","6","TEPB - Herbário Graziela Barroso","Bom Jesus","Pitombeira","pt","TEPB",1303590026,"BRA:UFPI:TEPB:0000025561","Collection","","Ribeiro, F. S. de C.","25561","UFPI","Universidade Federal do Piauí, UFPI","Arbusto, Flor branca, substrato latossolo amarelo, fruto comestível e medicinal. Ambiente: Cerrado <ll>dwc_commonname:</ll> Fava- de-morcego ou Castanha -do - Gurguéia","2018-10-08T19:10:55.000+0000","","","Mansano, V. F.",369,0,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.266111,-44.265833,"original coordinates","original coordinates OK"
"29","Dipteryx lacunifera",1424291495,-9.191944,-44.2275,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:54.900+0000","2018-09-24T20:02:10.211+0000",207,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,24,"2009-01-24T00:00:00","2018-12-06T16:58:56.193+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:580931","20","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bom Jesus","Porteiras.","","RB",1424291495,"urn:catalog:JBRJ:RB:580931","PhysicalObject","","Ribeiro, F.S. de","RB00580931","JBRJ","","Arbusto, flor branca, substrato, fruto comestível medicinal","2018-04-04T09:40:56.990+0000","RB 492518","","CCARVALHO",334,NA,"Cerrado. Substrato latossolo amarelo","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.191944,-44.2275,"original coordinates","original coordinates OK"
"30","Dipteryx lacunifera",1077577415,-8.700278,-44.276667,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:07.430+0000","2018-08-03T12:05:10.162+0000",130,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,23,"2009-01-23T00:00:00","2018-12-09T10:54:47.043+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000084156","25","IPA - Herbário - IPA Dárdano de Andrade Lima","Palmeira do Piauí","Anajá.","pt","IPA",1077577415,"BRA:IPA:IPA:0000084156","Collection","","Ribeiro, F.S.","84156","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Arbusto, flor branca, substrato latossolo amarelo, fruto comestível e medicinal.","2018-07-10T14:15:42.000+0000","","SOUTH_AMERICA","",331,0,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Palmeira do Piauí","Piauí","brazil",4170,"Palmeira do Piauí",2207405,-44.46517,-8.556467,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.700278,-44.276667,"original coordinates","original coordinates OK"
"31","Dipteryx lacunifera",1424291483,-9.155833,-44.591944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:54.872+0000","2018-09-24T20:02:10.235+0000",207,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,25,"2009-01-25T00:00:00","2018-12-06T16:58:56.111+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:580920","15","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bom Jesus","Vereda Seca.","","RB",1424291483,"urn:catalog:JBRJ:RB:580920","PhysicalObject","","Ribeiro, F.S. de","RB00580920","JBRJ","","Arbusto, flor branca, substrato, fruto comestível medicinal","2018-04-04T09:22:21.528+0000","RB 492509","","CCARVALHO",328,NA,"Cerrado. Substrato latossolo amarelo","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.155833,-44.591944,"original coordinates","original coordinates OK"
"32","Dipteryx lacunifera",1077577397,-9.266111,-44.265833,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:07.424+0000","2018-08-03T12:05:10.039+0000",130,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,24,"2009-01-24T00:00:00","2018-12-09T10:54:47.149+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000084141","06","IPA - Herbário - IPA Dárdano de Andrade Lima","Bom Jesus","Pitombeira.Cerrado.","pt","IPA",1077577397,"BRA:IPA:IPA:0000084141","Collection","","Ribeiro, F.S.","84141","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Arbusto, flor branca, substrato latossolo amarelo, fruto comestível e medicinal.","2018-07-10T14:15:42.000+0000","","SOUTH_AMERICA","",369,0,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.266111,-44.265833,"original coordinates","original coordinates OK"
"33","Dipteryx lacunifera",1094867512,-9.185278,-44.242778,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:22.557+0000","2018-11-14T17:19:22.562+0000",124,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","2017-06-01T00:00:00","Piauí",2009,1,24,"2009-01-24T00:00:00","2018-11-14T17:19:22.572+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000150269","7","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Bom Jesus","Pati.","pt","HUEFS",1094867512,"BRA:UEFS:HUEFS:0000150269","Collection","","Ribeiro, F.S.de","150269","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","","","","C.Carvalho",341,0,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.185278,-44.242778,"original coordinates","original coordinates OK"
"34","Dipteryx lacunifera",1424291475,-9.207778,-44.216667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:54.872+0000","2018-09-24T20:02:10.145+0000",207,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,24,"2009-01-24T00:00:00","2018-12-06T16:58:56.420+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:580911","11","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bom Jesus","Pati.","","RB",1424291475,"urn:catalog:JBRJ:RB:580911","PhysicalObject","","Ribeiro, F.S. de","RB00580911","JBRJ","","Arbusto, flor branca, substrato, fruto comestível medicinal","2018-04-04T09:41:00.366+0000","RB 492505","","CCARVALHO",342,NA,"Cerrado. Substrato latossolo amarelo","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.207778,-44.216667,"original coordinates","original coordinates OK"
"35","Dipteryx lacunifera",1303590023,-9.200556,-44.2325,"gass84,preneglat,preneglon","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:16.801+0000","2018-10-24T15:38:29.335+0000",124,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","2009-08-17T00:00:00","Piauí",2009,1,24,"2009-01-24T00:00:00","2018-12-07T20:27:27.687+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000025564","9","TEPB - Herbário Graziela Barroso","Bom Jesus","Pati","pt","TEPB",1303590023,"BRA:UFPI:TEPB:0000025564","Collection","","Ribeiro, F. S. de C.","25564","UFPI","Universidade Federal do Piauí, UFPI","Arbusto, Flor branca, substrato latossolo amarelo, fruto comestível e medicinal. Ambiente: Cerrado <ll>dwc_commonname:</ll> Fava- de-morcego ou Castanha -do - Gurguéia","2018-10-08T19:10:55.000+0000","","","Mansano, V. F.",333,0,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.200556,-44.2325,"original coordinates","original coordinates OK"
"36","Dipteryx lacunifera",1094801881,-3.866111,-42.366667,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:39.620+0000","2018-11-14T17:18:39.649+0000",124,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","2017-06-01T00:00:00","Piauí",2004,1,17,"2004-01-17T00:00:00","2018-11-14T17:18:39.704+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000084003","225","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Esperantina","Quilombo Olho D'água dos Pires.","pt","HUEFS",1094801881,"BRA:UEFS:HUEFS:0000084003","Collection","","Franco, E.A.","84003","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Transição mata/cerrado.","","","","C.Carvalho",NA,NA,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Esperantina","Piauí","brazil",5251,"Esperantina",2203701,-42.189561,-3.823399,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-3.866111,-42.366667,"original coordinates","original coordinates OK"
"37","Dipteryx lacunifera",1077567262,-3.865833,-42.368333,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:03.984+0000","2018-08-03T12:05:03.991+0000",130,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","2005-01-20T00:00:00","Piauí",2004,2,7,"2004-02-07T00:00:00","2018-12-09T10:54:43.002+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000067469","IPA-67469","IPA - Herbário - IPA Dárdano de Andrade Lima","Esperantina","Quilombo Olho D'água dos Pires","pt","IPA",1077567262,"BRA:IPA:IPA:0000067469","Collection","","Franco, P.","67469","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","","2018-07-10T14:15:42.000+0000","","SOUTH_AMERICA","Cano, O.; Costa e Silva, M.B.",NA,NA,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Esperantina","Piauí","brazil",5251,"Esperantina",2203701,-42.189561,-3.823399,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-3.865833,-42.368333,"original coordinates","original coordinates OK"
"38","Dipteryx lacunifera",1094768350,-5.0375,-42.801944,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:19.154+0000","2018-11-14T17:18:19.159+0000",124,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","2017-06-01T00:00:00","Piauí",2000,6,20,"2000-06-20T00:00:00","2018-11-14T17:18:19.192+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000050334","1033","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Teresina","Embrapa/ Meio Norte","pt","HUEFS",1094768350,"BRA:UEFS:HUEFS:0000050334","Collection","","Alencar, M.E.","50334","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Área cultivada.","","","","C.Carvalho",NA,NA,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Teresina","Piauí","brazil",5060,"Teresina",2211001,-42.740228,-5.102141,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-5.0375,-42.801944,"original coordinates","original coordinates OK"
"39","Dipteryx lacunifera",1087723079,-2.599917,-44.276111,"gass84,txmatfuz","d71abe29-0cc7-451c-9eaf-42514a361885","1d7b2ad8-96e2-48e6-b6b1-b589b1025261","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:57.889+0000","2018-03-06T11:59:25.551+0000",127,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Maranhão",1993,6,NA,"1993-06-01T00:00:00","2018-12-08T13:06:11.891+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SLUI - Herbário Rosa Mochel","BRA:UEMA:SLUI:0000001769","","SLUI - Herbário Rosa Mochel","São Luis","Parque Estadual do Bacanga - Reserva Florestal do Sacavém.","pt","SLUI",1087723079,"BRA:UEMA:SLUI:0000001769","Collection","","F.H. Muniz","1769","UEMA","Universidade Estadual do Maranhão (UEMA)","","2018-03-02T17:28:49.000+0000","","","",NA,NA,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"São Luis","Maranhão","brazil",5407,"São Luís",2111300,-44.309201,-2.631207,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.599917,-44.276111,"original coordinates","original coordinates OK"
"40","Dipteryx lacunifera",1801179385,-2.567703,-44.262222,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:26.778+0000","2018-11-23T18:22:26.795+0000",122,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Maranhão",1991,3,20,"1991-03-20T00:00:00","2018-12-08T01:46:35.396+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000003014","","MAR - Herbário do Maranhão","São Luís","Reserva Florestal do Sacavém (Mata da CAEMA)","pt","MAR",1801179385,"BRA:UFMA:MAR:0000003014","Collection","","Ferreira,J.;Barroso,E","3014","UFMA","Universidade Federal do Maranhão (UFMA)","","2018-11-01T18:57:32.000+0000","","","",NA,NA,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"São Luís","Maranhão","brazil",5407,"São Luís",2111300,-44.309201,-2.631207,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.567703,-44.262222,"original coordinates","original coordinates OK"
"41","Dipteryx lacunifera",1077545175,-5.95,-43.916667,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:55.947+0000","2018-08-03T12:04:52.499+0000",130,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","1998-08-01T00:00:00","Maranhão",1984,3,27,"1984-03-27T00:00:00","2018-12-09T10:54:33.943+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000042743","1","IPA - Herbário - IPA Dárdano de Andrade Lima","Buriti Bravo","Latossolo vermelho amarelo, textura média. Relevo suave, ondulado","pt","IPA",1077545175,"BRA:IPA:IPA:0000042743","Collection","","Hora, D.; Silva, S.B. da; Silva, S.B. da","42743","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Árvore com 8m de altura, diâmetro à altura do peito 45cm, diâmetro da copa 5m; caule cinza, fruto marrom-claro. frequência baixa","2018-07-10T14:15:42.000+0000","","SOUTH_AMERICA","Lima, H.C. de",NA,NA,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Buriti Bravo","Maranhão","brazil",4937,"Buriti Bravo",2102309,-43.829675,-5.788062,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-5.95,-43.916667,"original coordinates","original coordinates OK"
"42","Dipteryx lacunifera",1260582507,-5.8,-44.05,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T08:02:56.481+0000","2018-06-20T08:02:56.548+0000",28,"none","PRESERVED_SPECIMEN",1,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","1986-01-01T00:00:00","Maranhão",1983,2,21,"1983-02-21T00:00:00","2018-12-09T00:37:01.828+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:3190782","Santos 628","Tropicos","","Munic. de Fortuna, lugar Caiçara, a 15km SE de Fortuna.","","MO",1260582507,"urn:catalog:MO:Tropicos:3190782","PhysicalObject","","dos Santos","3190782","MO","MOBOT","","2012-04-13T09:13:00.000+0000","","SOUTH_AMERICA","H.C. de Lima",NA,NA,"","No opinion","ICNafp",13000480,"http://www.tropicos.org/Specimen/3190782","http://biocol.org/urn:lsid:biocol.org:col:15859",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","Maranhão","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-5.8,-44.05,"original coordinates","original coordinates outside municipality original in  falls in buriti bravo"
