"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","modified","preparations","otherCatalogNumbers","fieldNotes","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","collectionID","rights","coordinateUncertaintyInMeters","habitat","verbatimElevation","georeferenceProtocol","georeferenceSources","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","verbatimTaxonRank","higherClassification","identificationRemarks","georeferencedDate","typeStatus","typifiedName","higherGeography","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"42","Vellozia squamata",1323871232,-15.873889,-47.847778,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:01.507+0000","2018-10-09T15:48:44.075+0000",135,"none","PRESERVED_SPECIMEN",7395469,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia flavicans Mart. ex Schult. & Schult.f.","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","flavicans","SPECIES","SYNONYM","2005-01-01T00:00:00",1050,0,"SOUTH_AMERICA","Distrito Federal",2005,4,7,"2005-04-07T00:00:00","2018-12-06T08:48:38.066+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000021713","95","HEPH - Herbário Ezechias Paulo Heringer","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo a Caesb","pt","HEPH",1323871232,"BRA:JBB:HEPH:0000021713","Collection","Moreira, KRS","21713","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Erva; flor lilás no apice base creme, anteras amarelas, filete branco;; Cerrado típico; solo Pedregoso; relevo Inclinado","Moreira, KRS",NA,"2018-09-21T17:27:31.000+0000","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.873889,-47.847778,"original coordinates","original coordinates OK"
"43","Vellozia squamata",1090704302,-18.439444,-51.995278,"cdround,gass84","7aac2a16-2b16-410c-8649-6aae7a752ebb","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:38:39.056+0000","2018-11-07T17:23:00.688+0000",128,"none","PRESERVED_SPECIMEN",4939313,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia flavicans Mart.","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","flavicans","SPECIES","SYNONYM","none",NA,NA,"","Goiás",2005,4,26,"2005-04-26T00:00:00","2018-12-08T04:44:18.378+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","HJ - Herbario Jataiense Prof. Germano Guarim Neto","BRA:UFG:HJ:0000004481","2325","HJ - Herbario Jataiense Prof. Germano Guarim Neto","Serranópolis","RPPN Pousada das Araras.","pt","HJ",1090704302,"BRA:UFG:HJ:0000004481","Collection","Souza, L.F.","4481","Universidade Federal de Goiás (UFG)","Universidade Federal de Goiás (UFG)","Cerrado.","",NA,"2018-10-10T13:23:13.000+0000","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"Serranópolis","Goiás","brazil",2765,"Serranópolis",5220504,-52.21204,-18.225544,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-18.439444,-51.995278,"original coordinates","original coordinates OK"
"44","Vellozia squamata",1087242052,-14.163333,-47.593056,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:58.011+0000","2018-01-05T18:33:51.558+0000",114,"none","PRESERVED_SPECIMEN",2863569,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia squamata Pohl","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","squamata","SPECIES","ACCEPTED","none",1155,0,"SOUTH_AMERICA","Goiás",2005,4,22,"2005-04-22T00:00:00","2018-12-08T13:03:22.160+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000018855","275","UB - Herbário da Universidade de Brasília","Alto Paraíso de Goiás","","pt","UB",1087242052,"BRA:UnB:UB:0000018855","Collection","Chaves, E; Bezerra, KMG; Petroli, C","18855","UnB","Universidade de Brasília (UnB)","Estilete branco, estígma amarelo, estames amarelos, pólen amarelo, pedúnculo vináceo. Abelhas e vespas visitantes. Borda da mata.; Arbusto 2,3m. Flor lilás; Mata de galeria e fitofisionomias associadas.","Chaves, E",NA,"2017-01-18T18:30:55.000+0000","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.163333,-47.593056,"original coordinates","original coordinates OK"
"45","Vellozia squamata",1090704239,-18.439444,-51.995278,"cdround,gass84","7aac2a16-2b16-410c-8649-6aae7a752ebb","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:38:39.062+0000","2018-11-07T17:23:00.713+0000",128,"none","PRESERVED_SPECIMEN",4939313,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia flavicans Mart.","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","flavicans","SPECIES","SYNONYM","none",NA,NA,"","Goiás",2005,5,28,"2005-05-28T00:00:00","2018-12-08T04:44:18.280+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","HJ - Herbario Jataiense Prof. Germano Guarim Neto","BRA:UFG:HJ:0000004477","2679","HJ - Herbario Jataiense Prof. Germano Guarim Neto","Serranópolis","RPPN Pousada das Araras.","pt","HJ",1090704239,"BRA:UFG:HJ:0000004477","Collection","Souza, L.F.","4477","Universidade Federal de Goiás (UFG)","Universidade Federal de Goiás (UFG)","Cerrado.","",NA,"2018-10-10T13:23:13.000+0000","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"Serranópolis","Goiás","brazil",2765,"Serranópolis",5220504,-52.21204,-18.225544,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-18.439444,-51.995278,"original coordinates","original coordinates OK"
"46","Vellozia squamata",1087242063,-14.163333,-47.593056,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:58.067+0000","2018-01-05T18:33:51.567+0000",114,"none","PRESERVED_SPECIMEN",2863569,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia squamata Pohl","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","squamata","SPECIES","ACCEPTED","none",1155,0,"SOUTH_AMERICA","Goiás",2005,7,2,"2005-07-02T00:00:00","2018-12-08T13:03:22.176+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000018899","319","UB - Herbário da Universidade de Brasília","Alto Paraíso de Goiás","","pt","UB",1087242063,"BRA:UnB:UB:0000018899","Collection","Chaves, E; Passos, FB","18899","UnB","Universidade de Brasília (UnB)","Borda da mata.; Arbusto 2,3m. Fruto verde fosco.; Mata de galeria e fitofisionomias associadas.","Chaves, E",NA,"2017-01-18T18:30:55.000+0000","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.163333,-47.593056,"original coordinates","original coordinates OK"
"47","Vellozia squamata",1090704260,-18.439444,-51.995278,"cdround,gass84","7aac2a16-2b16-410c-8649-6aae7a752ebb","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:38:39.064+0000","2018-11-07T17:23:00.692+0000",128,"none","PRESERVED_SPECIMEN",4939313,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia flavicans Mart.","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","flavicans","SPECIES","SYNONYM","none",NA,NA,"","Goiás",2005,10,26,"2005-10-26T00:00:00","2018-12-08T04:44:18.322+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","HJ - Herbario Jataiense Prof. Germano Guarim Neto","BRA:UFG:HJ:0000004478","2740","HJ - Herbario Jataiense Prof. Germano Guarim Neto","Serranópolis","RPPN Pousada das Araras.","pt","HJ",1090704260,"BRA:UFG:HJ:0000004478","Collection","Souza, L.F.","4478","Universidade Federal de Goiás (UFG)","Universidade Federal de Goiás (UFG)","Cerrado.","",NA,"2018-10-10T13:23:13.000+0000","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"Serranópolis","Goiás","brazil",2765,"Serranópolis",5220504,-52.21204,-18.225544,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-18.439444,-51.995278,"original coordinates","original coordinates OK"
"48","Vellozia squamata",1090704269,-18.439444,-51.995278,"cdround,gass84","7aac2a16-2b16-410c-8649-6aae7a752ebb","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:38:39.069+0000","2018-11-07T17:23:00.692+0000",128,"none","PRESERVED_SPECIMEN",4939313,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia flavicans Mart.","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","flavicans","SPECIES","SYNONYM","none",NA,NA,"","Goiás",2005,11,24,"2005-11-24T00:00:00","2018-12-08T04:44:18.296+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","HJ - Herbario Jataiense Prof. Germano Guarim Neto","BRA:UFG:HJ:0000004479","2741","HJ - Herbario Jataiense Prof. Germano Guarim Neto","Serranópolis","RPPN Pousada das Araras.","pt","HJ",1090704269,"BRA:UFG:HJ:0000004479","Collection","Souza, L.F.","4479","Universidade Federal de Goiás (UFG)","Universidade Federal de Goiás (UFG)","Cerrado.","",NA,"2018-10-10T13:23:13.000+0000","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"Serranópolis","Goiás","brazil",2765,"Serranópolis",5220504,-52.21204,-18.225544,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-18.439444,-51.995278,"original coordinates","original coordinates OK"
"49","Vellozia squamata",1095237292,-12.946111,-47.537222,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:23.346+0000","2018-11-23T18:21:23.398+0000",123,"none","PRESERVED_SPECIMEN",2863569,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia squamata Pohl","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","squamata","SPECIES","ACCEPTED","none",332,0,"","Tocantins",2004,3,29,"2004-03-29T00:00:00","2018-11-23T18:22:32.114+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000061123","3976","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PARANA","Ponto 4 da fitossociologia. Fazenda Chaparral.","pt","CEN",1095237292,"BRA:Cenargen:CEN:0000061123","Collection","Anderson Cássio Sevilha","61123","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Estames amarelos.","B. M. T. Walter",1,"","Unicata","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"PARANA","Tocantins","brazil",3504,"Paranã",1716208,-47.81372,-12.696852,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.946111,-47.537222,"original coordinates","original coordinates OK"
"50","Vellozia squamata",1095237502,-12.838611,-47.221111,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:23.446+0000","2018-11-23T18:21:23.476+0000",123,"none","PRESERVED_SPECIMEN",2863569,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia squamata Pohl","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","squamata","SPECIES","ACCEPTED","none",479,0,"","Tocantins",2004,4,2,"2004-04-02T00:00:00","2018-11-23T18:22:32.199+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000061318","4113","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PARANA","","pt","CEN",1095237502,"BRA:Cenargen:CEN:0000061318","Collection","Anderson Cássio Sevilha","61318","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","B. M. T. Walter",1,"","Unicata","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"PARANA","Tocantins","brazil",3504,"Paranã",1716208,-47.81372,-12.696852,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.838611,-47.221111,"original coordinates","original coordinates outside municipality original in parana falls in arraias"
"51","Vellozia squamata",1087260504,-14.072694,-47.509333,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:09.929+0000","2018-01-05T18:33:59.510+0000",114,"none","PRESERVED_SPECIMEN",2863569,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia squamata Pohl","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","squamata","SPECIES","ACCEPTED","2007-06-20T00:00:00",9999,0,"SOUTH_AMERICA","Distrito Federal",2004,5,10,"2004-05-10T00:00:00","2018-12-08T13:03:30.444+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000037627","253","UB - Herbário da Universidade de Brasília","Brasília","Fazenda Sucupira, Riacho Fundo I","pt","UB",1087260504,"BRA:UnB:UB:0000037627","Collection","Pereira, FFO","37627","UnB","Universidade de Brasília (UnB)","Subarbusto 1,4m. Folha velha e madura. Corola roxa e cálice lilás. Flor aberta; Cerrado rupestre","Correia, CAS",NA,"2017-01-18T18:30:55.000+0000","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-14.072694,-47.509333,"original coordinates","original coordinates outside municipality original in brasilia falls in alto paraiso de goias"
"52","Vellozia squamata",1087241677,-14.163333,-47.593056,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:57.836+0000","2018-01-05T18:33:51.393+0000",114,"none","PRESERVED_SPECIMEN",2863569,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia squamata Pohl","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","squamata","SPECIES","ACCEPTED","none",1155,0,"SOUTH_AMERICA","Goiás",2004,5,1,"2004-05-01T00:00:00","2018-12-08T13:03:21.979+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000018525","18","UB - Herbário da Universidade de Brasília","Alto Paraíso de Goiás","Fazenda Portal da Chapada, Trilha de Visita","pt","UB",1087241677,"BRA:UnB:UB:0000018525","Collection","Chaves, E; Soares-Silva, LH; Mendes, VC","18525","UnB","Universidade de Brasília (UnB)","Ovário ínfero verde claro, pedúnculo roxo, estames e estígmas amarelos e estilete branco. Borda da mata.; Arbusto 2,3m. Flor lilás; Mata de galeria.","Chaves, E",NA,"2017-01-18T18:30:55.000+0000","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.163333,-47.593056,"original coordinates","original coordinates OK"
"53","Vellozia squamata",1094807887,-15.866667,-47.833333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:42.817+0000","2018-09-10T18:26:37.642+0000",124,"none","PRESERVED_SPECIMEN",2863569,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia squamata Pohl","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","squamata","SPECIES","ACCEPTED","none",1070,0,"","Distrito Federal",2004,6,18,"2004-06-18T00:00:00","2018-09-10T18:26:49.190+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000090039","5","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Brasília","Jardim Botânico de Brasília, próximo ao Mirante.","pt","HUEFS",1094807887,"BRA:UEFS:HUEFS:0000090039","Collection","Silva, R.O.de","90039","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado de altitude com presença de Vellozia squamata.","",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.866667,-47.833333,"original coordinates","original coordinates OK"
"54","Vellozia squamata",1095250535,-15.656666,-47.74,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:30.162+0000","2018-11-23T18:21:30.252+0000",123,"none","PRESERVED_SPECIMEN",2863569,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia squamata Pohl","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","squamata","SPECIES","ACCEPTED","none",1206,0,"","Distrito Federal",2003,4,1,"2003-04-01T00:00:00","2018-11-23T18:22:43.354+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000075362","2503","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","CPAC- Chapadão.","pt","CEN",1095250535,"BRA:Cenargen:CEN:0000075362","Collection","José Carlos de Souza Silva","75362","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação da Embrapa cerrados.","B. M. T. Walter",0,"","Exsicatas","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.656666,-47.74,"original coordinates","original coordinates OK"
"55","Vellozia squamata",1323870956,-15.933333,-47.911667,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:00.160+0000","2018-09-10T18:28:43.178+0000",135,"none","PRESERVED_SPECIMEN",2863569,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia squamata Pohl","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","squamata","SPECIES","ACCEPTED","2003-01-01T00:00:00",1020,0,"SOUTH_AMERICA","Distrito Federal",2003,5,7,"2003-05-07T00:00:00","2018-12-06T08:48:37.905+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000019283","4695","HEPH - Herbário Ezechias Paulo Heringer","Brasília","APA Gama e Cabeça de Veado área da MOA","pt","HEPH",1323870956,"BRA:JBB:HEPH:0000019283","Collection","Fonseca, ML","19283","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Arbusto; pétalas liláses e estigma amarelos;; Cerrado denso; Solo latossolo vermelho; Relevo Plano","Fonseca, ML",NA,"2018-08-17T14:59:44.000+0000","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.933333,-47.911667,"original coordinates","original coordinates OK"
"56","Vellozia squamata",1095229962,-11.61028,-46.46917,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:19.610+0000","2018-11-23T18:21:19.628+0000",123,"none","PRESERVED_SPECIMEN",2863569,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia squamata Pohl","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","squamata","SPECIES","ACCEPTED","none",722,0,"","Tocantins",2003,9,25,"2003-09-25T00:00:00","2018-11-23T18:22:23.799+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000053148","742","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","DIANOPOLIS","","pt","CEN",1095229962,"BRA:Cenargen:CEN:0000053148","Collection","Aldicir Osni Scariot","53148","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","B. M. T. Walter",3,"","Exsicatas","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"DIANOPOLIS","Tocantins","brazil",3642,"Dianópolis",1707009,-46.808436,-11.70079,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-11.61028,-46.46917,"original coordinates","original coordinates OK"
"57","Vellozia squamata",1087260392,-15.883333,-48.016667,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:09.921+0000","2018-01-05T18:33:59.481+0000",114,"none","PRESERVED_SPECIMEN",2863569,6,7707728,196,554,3738,2693690,2863569,2863569,"Vellozia squamata Pohl","Vellozia squamata Pohl","Plantae","Tracheophyta","Pandanales","Velloziaceae","Vellozia","Vellozia squamata","Vellozia","squamata","SPECIES","ACCEPTED","none",9999,0,"SOUTH_AMERICA","Distrito Federal",2003,9,13,"2003-09-13T00:00:00","2018-12-08T13:03:30.388+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000037575","2933","UB - Herbário da Universidade de Brasília","Brasília","Fazenda Sucupira, Riacho Fundo I","pt","UB",1087260392,"BRA:UnB:UB:0000037575","Collection","Munhoz, CBR","37575","UnB","Universidade de Brasília (UnB)","Arbusto 1,2m. Muitos frutos castanhos, maduros; Cerrado rupestre","Incógnito",NA,"2017-01-18T18:30:55.000+0000","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,"Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.883333,-48.016667,"original coordinates","original coordinates OK"
