"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","elevation","elevationAccuracy","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","otherCatalogNumbers","fieldNotes","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","georeferencedDate","georeferenceProtocol","georeferenceSources","verbatimTaxonRank","higherClassification","higherGeography","rights","fieldNumber","organismID","datasetID","accessRights","infraspecificEpithet","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"33","Sparattanthelium botocudorum",1213519109,-9.908489,-36.359772,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:09.510+0000","2018-11-23T18:21:09.603+0000",125,"none","PRESERVED_SPECIMEN",7326419,6,7707728,220,407,2495,7326411,7326419,7326419,"Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.","Plantae","Tracheophyta","Laurales","Hernandiaceae","Sparattanthelium","Sparattanthelium botocudorum","Sparattanthelium","botocudorum","SPECIES","ACCEPTED","none","Alagoas",2011,6,9,"2011-06-09T00:00:00","","2018-11-23T18:22:01.011+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000054006","2167","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Teotônio Vilela","Fazenda Gulandi.","pt","MAC",1213519109,"BRA:IMA:MAC:0000054006","Collection","I.A.Bayma","54006","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Árvore ca. 5 m de altura. Inflorescência verde.; Mata Atlântica.","","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"",NA,NA,"","","","","",NA,NA,"","","","","","Teotônio Vilela","Alagoas","brazil",3921,"Teotônio Vilela",2709152,-36.371049,-9.964013,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.908489,-36.359772,"original coordinates","original coordinates OK"
"34","Sparattanthelium botocudorum",1094943626,-12.966667,-38.5,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:45.228+0000","2018-12-03T16:16:32.963+0000",122,"none","PRESERVED_SPECIMEN",7326419,6,7707728,220,407,2495,7326411,7326419,7326419,"Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.","Plantae","Tracheophyta","Laurales","Hernandiaceae","Sparattanthelium","Sparattanthelium botocudorum","Sparattanthelium","botocudorum","SPECIES","ACCEPTED","2011-11-01T00:00:00","Bahia",2011,7,26,"2011-07-26T00:00:00","2018-08-28T19:08:42.000+0000","2018-12-03T16:18:04.272+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000101554","18740","ALCB - Herbário Alexandre Leal Costa","Salvador","Rio Ipitanga.","pt","ALCB",1094943626,"BRA:UFBA:ALCB:0000101554","Collection","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Gomes, FS","101554","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","escandente. Folhas cartáceas, discolores. Inflorescência em botões.","Guedes, ML","SOUTH_AMERICA",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"",NA,NA,"","","","","",NA,NA,"","","","","","Salvador","Bahia","brazil",3474,"Salvador",2927408,-38.51033,-12.871185,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.966667,-38.5,"original coordinates","original coordinates OK"
"35","Sparattanthelium botocudorum",1208842237,-4.15,-41.65,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:46.029+0000","2018-12-03T16:16:11.499+0000",122,"none","PRESERVED_SPECIMEN",7326419,6,7707728,220,407,2495,7326411,7326419,7326419,"Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.","Plantae","Tracheophyta","Laurales","Hernandiaceae","Sparattanthelium","Sparattanthelium botocudorum","Sparattanthelium","botocudorum","SPECIES","ACCEPTED","2012-03-01T00:00:00","Piauí",2011,8,3,"2011-08-03T00:00:00","2018-08-28T19:08:42.000+0000","2018-12-03T16:17:10.335+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000104007","19216","ALCB - Herbário Alexandre Leal Costa","Piripiri","","pt","ALCB",1208842237,"BRA:UFBA:ALCB:0000104007","Collection","Guedes, ML; Gomes, FS; Silveira, ER","104007","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","escandente. Folhas cartáceas, discolores, face abaxial vilosa. Fruto aquênio.","Guedes, ML","SOUTH_AMERICA",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"",NA,NA,"","","","","",NA,NA,"","","","","","Piripiri","Piauí","brazil",5168,"Piripiri",2208403,-41.771407,-4.331244,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-4.15,-41.65,"original coordinates","original coordinates outside municipality original in piripiri falls in brasileira"
"36","Sparattanthelium botocudorum",1928537060,-7.2635158165274,-34.9071243651247,"cdrep,elmms","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:50:13.925+0000","2018-11-18T14:50:14.118+0000",96,"none","PRESERVED_SPECIMEN",7326419,6,7707728,220,407,2495,7326411,7326419,7326419,"Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.","Plantae","Tracheophyta","Laurales","Hernandiaceae","Sparattanthelium","Sparattanthelium botocudorum","Sparattanthelium","botocudorum","SPECIES","ACCEPTED","none","Paraíba",2011,8,30,"2011-08-30T00:00:00","","2018-12-08T19:26:46.608+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","365b1b84-6273-4ac4-888b-544db0a1586e","316","Vascular plants","","Granja da CIMEPAR","en","NY",1928537060,"365b1b84-6273-4ac4-888b-544db0a1586e","PhysicalObject","L. A. Pereira","02098329","NY","","","","SOUTH_AMERICA",56,56,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2479628","","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","30 Aug 2011",242,"Conde","sheet",242,"367 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","","",NA,"",NA,"",NA,NA,"Label","","","","",NA,NA,"","","","","","","Paraíba","brazil",NA,"",NA,NA,NA,"","","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.2635158165274,-34.9071243651247,"original coordinates","original coordinates outside municipality original in  falls in conde"
"37","Sparattanthelium botocudorum",1089183308,-13.715278,-39.628333,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:18.235+0000","2018-11-24T12:33:18.441+0000",128,"none","PRESERVED_SPECIMEN",7326419,6,7707728,220,407,2495,7326411,7326419,7326419,"Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.","Plantae","Tracheophyta","Laurales","Hernandiaceae","Sparattanthelium","Sparattanthelium botocudorum","Sparattanthelium","botocudorum","SPECIES","ACCEPTED","none","Bahia",2011,8,25,"2011-08-25T00:00:00","2018-11-05T21:14:28.000+0000","2018-12-08T04:38:50.304+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000047166","15483","JPB - Herbário Lauro Pires Xavier","Itamari","Fazenda Mesquita, 11 Km E of Itamari on BA 549 towards Gandu, then N Fazenda Mesquita 3 Km through cacau forest.","pt","JPB",1089183308,"BRA:UFPB:JPB:0000047166","Collection","Thomas, WW; Amorim, BS; Chagas, MA; Pessoa, MC; Lourenço, AR; Setubal, RB; Miranda, FM","47166","UFPB","Universidade Federal da Paraíba, UFPB","Liana, fruit olive green. [Ethanol].; Submontane moist forest, actively being logged.; HABITAT: Submontane moist forest, actively being logged.; DESC: Liana, fruit olive green. [Ethanol].","","SOUTH_AMERICA",365,35,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"",NA,NA,"","","","","",NA,NA,"","","","","","Itamari","Bahia","brazil",3375,"Itamari",2915700,-39.659766,-13.768192,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.715278,-39.628333,"original coordinates","original coordinates OK"
"38","Sparattanthelium botocudorum",1213519621,-9.665278,-35.799556,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:10.921+0000","2018-11-23T18:21:10.926+0000",125,"none","PRESERVED_SPECIMEN",7326419,6,7707728,220,407,2495,7326411,7326419,7326419,"Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.","Plantae","Tracheophyta","Laurales","Hernandiaceae","Sparattanthelium","Sparattanthelium botocudorum","Sparattanthelium","botocudorum","SPECIES","ACCEPTED","none","Alagoas",2011,9,26,"2011-09-26T00:00:00","","2018-11-23T18:22:04.458+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000056007","7885","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Coqueiro Seco","Floresta na encosta, Antropizada. Vegetação sobre terreno terciário. Formação de barreiras.","pt","MAC",1213519621,"BRA:IMA:MAC:0000056007","Collection","O.J.Pereira; L.F.D.Valentim; R.P.Lyra-Lemos","56007","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Planta escandente.; Mata Atlântica.","","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"",NA,NA,"","","","","",NA,NA,"","","","","","Coqueiro Seco","Alagoas","brazil",3969,"Coqueiro Seco",2702207,-35.809627,-9.641023,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.665278,-35.799556,"original coordinates","original coordinates OK"
"39","Sparattanthelium botocudorum",1089184578,-8.740028,-34.970375,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:19.552+0000","2018-11-24T12:33:19.599+0000",128,"none","PRESERVED_SPECIMEN",7326419,6,7707728,220,407,2495,7326411,7326419,7326419,"Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.","Plantae","Tracheophyta","Laurales","Hernandiaceae","Sparattanthelium","Sparattanthelium botocudorum","Sparattanthelium","botocudorum","SPECIES","ACCEPTED","none","Pernambuco",2011,9,30,"2011-09-30T00:00:00","2018-11-05T21:14:28.000+0000","2018-12-08T04:38:50.902+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000048393","81","JPB - Herbário Lauro Pires Xavier","Recife","Jardim Botânico do Recife, Borda da mata","pt","JPB",1089184578,"BRA:UFPB:JPB:0000048393","Collection","Mendonça, ED; Amorim, BS; Araújo, D; Maciel, JR; Chagas, MA","48393","UFPB","Universidade Federal da Paraíba, UFPB","Arbusto ca 4m alt., folhas simples alternas, frutos verdes com calice persistente.; Floresta Atlântica; HABITAT: Floresta Atlântica; DESC: Arbusto ca 4m alt., folhas simples alternas, frutos verdes com calice persistente.","","SOUTH_AMERICA",9999,0,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"",NA,NA,"","","","","",NA,NA,"","","","","","Recife","Pernambuco","brazil",4261,"Recife",2611606,-34.933243,-8.03913,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.740028,-34.970375,"original coordinates","original coordinates outside Brazil"
"40","Sparattanthelium botocudorum",1094905308,-11.541667,-37.484167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:45.458+0000","2018-09-10T18:27:28.050+0000",124,"none","PRESERVED_SPECIMEN",7326419,6,7707728,220,407,2495,7326411,7326419,7326419,"Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.","Plantae","Tracheophyta","Laurales","Hernandiaceae","Sparattanthelium","Sparattanthelium botocudorum","Sparattanthelium","botocudorum","SPECIES","ACCEPTED","none","Bahia",2011,10,19,"2011-10-19T00:00:00","","2018-09-10T18:27:53.995+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000188445","3255","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jandaíra","Beira da estrada para Abadia","pt","HUEFS",1094905308,"BRA:UEFS:HUEFS:0000188445","Collection","Matos, E.N.de","188445","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"",NA,NA,"","","","","",NA,NA,"","","","","","Jandaíra","Bahia","brazil",3653,"Jandaíra",2917904,-37.597289,-11.597756,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.541667,-37.484167,"original coordinates","original coordinates OK"
"41","Sparattanthelium botocudorum",1077609727,-9.806389,-36.425833,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:09.628+0000","2018-11-23T18:21:09.727+0000",125,"none","PRESERVED_SPECIMEN",7326419,6,7707728,220,407,2495,7326411,7326419,7326419,"Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.","Plantae","Tracheophyta","Laurales","Hernandiaceae","Sparattanthelium","Sparattanthelium botocudorum","Sparattanthelium","botocudorum","SPECIES","ACCEPTED","none","Alagoas",2011,11,5,"2011-11-05T00:00:00","2018-11-22T16:48:41.000+0000","2018-12-09T10:54:59.903+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000054225","1122","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Rio Largo","Flexa.","pt","MAC",1077609727,"BRA:IMA:MAC:0000054225","Collection","J.W.Alves-Silva; W.T.C.C.Santos","54225","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Arbusto escandente. Botões cinzas. Frutos verdes.; Mata Atlântica.","","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"",NA,NA,"","","","","",NA,NA,"","","","","","Rio Largo","Alagoas","brazil",4003,"Rio Largo",2707701,-35.864153,-9.478091,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.806389,-36.425833,"original coordinates","original coordinates outside municipality original in rio largo falls in junqueiro"
"42","Sparattanthelium botocudorum",1090667470,-9.349167,-56.773889,"gass84","22331d58-4a7e-40da-b7db-652a4d4d85ed","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-25T12:34:30.416+0000","2017-12-29T14:48:14.014+0000",118,"none","PRESERVED_SPECIMEN",7326419,6,7707728,220,407,2495,7326411,7326419,7326419,"Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.","Plantae","Tracheophyta","Laurales","Hernandiaceae","Sparattanthelium","Sparattanthelium botocudorum","Sparattanthelium","botocudorum","SPECIES","ACCEPTED","2011-11-04T00:00:00","Pará",2011,11,4,"2011-11-04T00:00:00","2017-12-21T17:34:06.000+0000","2018-12-08T04:44:02.572+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HERBAM - Herbário da Amazônia Meridional","BRA:UNEMAT:HERBAM:0000007131","Laranja 434531","HERBAM - Herbário da Amazônia Meridional","Jacareacanga","Terra Firme.","pt","HERBAM",1090667470,"BRA:UNEMAT:HERBAM:0000007131","Collection","Soares, CRA; Matos, DL; Piva, JH; Santos, ML; Silva, ES","7131","UNEMAT","Universidade do Estado de Mato Grosso (UNEMAT)","UHE Teles Pires","Piva, JH","",199,0,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"",NA,NA,"","","","","",NA,NA,"","","","","","Jacareacanga","Pará","brazil",4424,"Jacareacanga",1503754,-57.303127,-7.445992,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-9.349167,-56.773889,"original coordinates","original coordinates OK"
"43","Sparattanthelium botocudorum",1587312959,-9.577389,-36.305839,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:02.808+0000","2018-11-23T18:21:02.856+0000",125,"none","PRESERVED_SPECIMEN",7326419,6,7707728,220,407,2495,7326411,7326419,7326419,"Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.","Plantae","Tracheophyta","Laurales","Hernandiaceae","Sparattanthelium","Sparattanthelium botocudorum","Sparattanthelium","botocudorum","SPECIES","ACCEPTED","2010-01-21T00:00:00","Alagoas",2010,1,21,"2010-01-21T00:00:00","","2018-11-23T18:21:49.449+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000045419","6923","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Maribondo","Fazenda Boca da Mata.","pt","MAC",1587312959,"BRA:IMA:MAC:0000045419","Collection","Chagas-Mota","45419","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Trepadeira. Frutos brancos.; Mata Atlântica.","E.C.O.Chagas","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"",NA,NA,"","","","","",NA,NA,"","","","","","Maribondo","Alagoas","brazil",3984,"Maribondo",2704807,-36.295714,-9.558755,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.577389,-36.305839,"original coordinates","original coordinates OK"
"44","Sparattanthelium botocudorum",1077237950,-12.966667,-38.5,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:44.044+0000","2018-12-03T16:16:05.388+0000",122,"none","PRESERVED_SPECIMEN",7326419,6,7707728,220,407,2495,7326411,7326419,7326419,"Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.","Plantae","Tracheophyta","Laurales","Hernandiaceae","Sparattanthelium","Sparattanthelium botocudorum","Sparattanthelium","botocudorum","SPECIES","ACCEPTED","2011-04-01T00:00:00","Bahia",2010,2,4,"2010-02-04T00:00:00","2018-08-28T19:08:42.000+0000","2018-12-06T14:16:37.491+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000098930","18065","ALCB - Herbário Alexandre Leal Costa","Salvador","Região Metropolitana Salvador, Cabula Mata do 19 BC. Ponto 04","pt","ALCB",1077237950,"BRA:UFBA:ALCB:0000098930","Collection","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Tiago; Natassia; et al.","98930","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores. Fruto do tipo aquênio.","Guedes, ML","SOUTH_AMERICA",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"",NA,NA,"","","","","",NA,NA,"","","","","","Salvador","Bahia","brazil",3474,"Salvador",2927408,-38.51033,-12.871185,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.966667,-38.5,"original coordinates","original coordinates OK"
"45","Sparattanthelium botocudorum",1087684460,-10.4529,-37.1854,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:46:59.584+0000","2018-09-24T19:50:10.641+0000",132,"none","PRESERVED_SPECIMEN",7326419,6,7707728,220,407,2495,7326411,7326419,7326419,"Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.","Plantae","Tracheophyta","Laurales","Hernandiaceae","Sparattanthelium","Sparattanthelium botocudorum","Sparattanthelium","botocudorum","SPECIES","ACCEPTED","2012-04-23T00:00:00","Sergipe",2010,2,2,"2010-02-02T00:00:00","2018-08-31T18:26:47.000+0000","2018-12-08T13:05:58.285+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000020880","227","ASE - Herbário da Universidade Federal de Sergipe","Areia Branca","Povoado cajueiro","pt","ASE",1087684460,"BRA:UFS:ASE:0000020880","Collection","Lima, JS","20880","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","","Araújo, D","SOUTH_AMERICA",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"",NA,NA,"","","","","",NA,NA,"","","","","","Areia Branca","Sergipe","brazil",3769,"Areia Branca",2800506,-37.331991,-10.788646,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.4529,-37.1854,"original coordinates","original coordinates outside municipality original in areia branca falls in nossa senhora das dores"
"46","Sparattanthelium botocudorum",1587313756,-9.954767,-36.544578,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:03.376+0000","2018-11-23T18:21:03.442+0000",125,"none","PRESERVED_SPECIMEN",7326419,6,7707728,220,407,2495,7326411,7326419,7326419,"Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.","Plantae","Tracheophyta","Laurales","Hernandiaceae","Sparattanthelium","Sparattanthelium botocudorum","Sparattanthelium","botocudorum","SPECIES","ACCEPTED","2010-03-06T00:00:00","Alagoas",2010,3,6,"2010-03-06T00:00:00","","2018-11-23T18:21:50.425+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000046233","7737","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","São Sebastião","Fazenda Indiana.","pt","MAC",1587313756,"BRA:IMA:MAC:0000046233","Collection","Chagas-Mota; M.Caju","46233","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Trepadeira. Estéril.; Mata Atlântica.","E.C.O.Chagas","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"",NA,NA,"","","","","",NA,NA,"","","","","","São Sebastião","Alagoas","brazil",3922,"São Sebastião",2708808,-36.54989,-9.9635,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.954767,-36.544578,"original coordinates","original coordinates OK"
"47","Sparattanthelium botocudorum",1089253830,-3.543333,-41.390556,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:26.895+0000","2018-09-24T19:20:41.771+0000",128,"none","PRESERVED_SPECIMEN",7326419,6,7707728,220,407,2495,7326411,7326419,7326419,"Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.","Plantae","Tracheophyta","Laurales","Hernandiaceae","Sparattanthelium","Sparattanthelium botocudorum","Sparattanthelium","botocudorum","SPECIES","ACCEPTED","2010-04-01T00:00:00","Ceará",2010,4,29,"2010-04-29T00:00:00","2018-08-13T19:45:15.000+0000","2018-12-08T04:39:23.533+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000047996","1836","EAC - Herbário Prisco Bezerra","Viçosa do Ceará","Pl. Ibiapaba, Sítio Engenho Velho, área de litígio, Solo arenoso","pt","EAC",1089253830,"BRA:UFC:EAC:0000047996","Collection","Souza, E.B.","47996","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Arbusto, escandente formando moita, ca.4m, caule verde com mancha escura, folha cartácea discolor, infloresc. com pedúnculo verde a castanho, flor com perianto verde-esbranquiçado, fruto imaturo verde e maduro branco-gelo.; Carrasco","Souza, E.B.","SOUTH_AMERICA",220,0,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"",NA,NA,"","","","","",NA,NA,"","","","","","Viçosa do Ceará","Ceará","brazil",5298,"Viçosa do Ceará",2314102,-41.135418,-3.543808,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.543333,-41.390556,"original coordinates","original coordinates outside municipality original in vicosa do ceara falls in cocal dos alves"
