"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","elevation","elevationAccuracy","preparations","otherCatalogNumbers","fieldNotes","institutionID","higherGeography","endDayOfYear","startDayOfYear","higherClassification","references","nomenclaturalCode","verbatimEventDate","county","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","verbatimElevation","habitat","typeStatus","typifiedName","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"32","Croton agoensis",1424065030,-15.696667,-45.521944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:38:35.771+0000","2018-09-24T20:00:09.198+0000",207,"none","PRESERVED_SPECIMEN",3057723,6,7707728,220,1414,4691,3057454,3057723,3057723,"Croton agoensis Baill.","Croton agoensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton agoensis","Croton","agoensis","SPECIES","ACCEPTED","2017-08-23T00:00:00","","Minas Gerais",2005,7,14,"2005-07-14T00:00:00","2017-10-18T11:33:46.211+0000","2018-12-06T16:56:46.218+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:303483","4042","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Chapada Gaúcha","Estrada Urucuia - Serra das Araras, 61 km de Urucuia. Reserva Florestal Veredas do Acari.","","RB",1424065030,"urn:catalog:JBRJ:RB:303483","PhysicalObject","R.C. Forzza; B.R.Silva & R.Dias-Melo","RB00303483","JBRJ","","Subarbusto até 40 cm alt., freqüente. Folhas discolores. Flores creme.","R.C.SODRÉ",NA,660,NA,"","RB 419698","Cerrado sobre solo arenoso com campo graminoso.","","",NA,NA,"","","","","","","",NA,"",NA,"","","","","","",NA,NA,NA,"Chapada Gaúcha","Minas Gerais","brazil",3145,"Chapada Gaúcha",3116159,-45.456408,-15.469994,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.696667,-45.521944,"original coordinates","original coordinates OK"
"33","Croton agoensis",1094818633,-11.834722,-45.807222,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:49.899+0000","2018-09-10T18:26:42.870+0000",124,"none","PRESERVED_SPECIMEN",3057723,6,7707728,220,1414,4691,3057454,3057723,3057723,"Croton agoensis Baill.","Croton agoensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton agoensis","Croton","agoensis","SPECIES","ACCEPTED","2006-03-01T00:00:00","","Bahia",2005,9,5,"2005-09-05T00:00:00","","2018-09-10T18:26:55.019+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000100884","4005","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Barreiras","Rio de Janeiro. Veredas.","pt","HUEFS",1094818633,"BRA:UEFS:HUEFS:0000100884","Collection","Melo, E.","100884","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado s.s.","D.S.Carneiro-Torres",NA,750,0,"","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","","","","",NA,NA,NA,"Barreiras","Bahia","brazil",3594,"Barreiras",2903201,-45.522683,-12.018207,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.834722,-45.807222,"original coordinates","original coordinates OK"
"34","Croton agoensis",1090509968,-12.885,-41.528611,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:28.086+0000","2018-11-24T12:34:28.110+0000",122,"none","PRESERVED_SPECIMEN",3057723,6,7707728,220,1414,4691,3057454,3057723,3057723,"Croton agoensis Baill.","Croton agoensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton agoensis","Croton","agoensis","SPECIES","ACCEPTED","none","","Bahia",2005,10,29,"2005-10-29T00:00:00","2018-11-14T17:44:13.000+0000","2018-12-08T04:42:57.656+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000120153","636","CEPEC - Herbário do Centro de Pesquisas do Cacau","MUCUGÊ","Estrada para Guiné.","pt","CEPEC",1090509968,"BRA:CEPLAC:CEPEC:0000120153","Collection","J. G. de C.-Sobrinho","120153","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","D. S. Carneiro-Torres",NA,NA,NA,"","30/12/2005","","","",NA,NA,"","","","","","","",NA,"",NA,"","","","","","",NA,NA,NA,"MUCUGÊ","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.885,-41.528611,"original coordinates","original coordinates OK"
"35","Croton agoensis",1095229525,-11.559722,-46.48,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:19.392+0000","2018-11-23T18:21:19.478+0000",123,"none","PRESERVED_SPECIMEN",3057723,6,7707728,220,1414,4691,3057454,3057723,3057723,"Croton agoensis Baill.","Croton agoensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton agoensis","Croton","agoensis","SPECIES","ACCEPTED","none","","Tocantins",2003,9,24,"2003-09-24T00:00:00","","2018-11-23T18:22:23.558+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000052697","678","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","DIANOPOLIS","Ponto 404 (2).","pt","CEN",1095229525,"BRA:Cenargen:CEN:0000052697","Collection","Aldicir Osni Scariot","52697","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Sem látex.","R. C. Sodré",4,746,0,"Exsicatas","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","","","","",NA,NA,NA,"DIANOPOLIS","Tocantins","brazil",3642,"Dianópolis",1707009,-46.808436,-11.70079,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-11.559722,-46.48,"original coordinates","original coordinates OK"
"36","Croton agoensis",1095229258,-11.70889,-46.33611,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:19.184+0000","2018-11-23T18:21:19.333+0000",123,"none","PRESERVED_SPECIMEN",3057723,6,7707728,220,1414,4691,3057454,3057723,3057723,"Croton agoensis Baill.","Croton agoensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton agoensis","Croton","agoensis","SPECIES","ACCEPTED","none","","Tocantins",2003,9,30,"2003-09-30T00:00:00","","2018-11-23T18:22:23.049+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000052225","3431","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","DIANOPOLIS","","pt","CEN",1095229258,"BRA:Cenargen:CEN:0000052225","Collection","Taciana Barbosa Cavalcanti","52225","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","R. C. Sodré",2,603,0,"Exsicatas","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","","","","",NA,NA,NA,"DIANOPOLIS","Tocantins","brazil",3642,"Dianópolis",1707009,-46.808436,-11.70079,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-11.70889,-46.33611,"original coordinates","original coordinates outside municipality original in dianopolis falls in novo jardim"
"37","Croton agoensis",1077218294,-12.099167,-45.769444,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:30.744+0000","2018-12-03T16:16:12.719+0000",122,"none","PRESERVED_SPECIMEN",3057723,6,7707728,220,1414,4691,3057454,3057723,3057723,"Croton agoensis Baill.","Croton agoensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton agoensis","Croton","agoensis","SPECIES","ACCEPTED","2004-03-01T00:00:00","SOUTH_AMERICA","Bahia",2003,9,20,"2003-09-20T00:00:00","2018-08-28T19:03:39.000+0000","2018-12-06T14:16:29.331+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000063517","10843","ALCB - Herbário Alexandre Leal Costa","Luis Eduardo Magalhães","Oeste, Entrada da mata","pt","ALCB",1077218294,"BRA:UFBA:ALCB:0000063517","Collection","Guedes, ML; Xavier, AB; Anjos, BA dos","63517","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","1m de altura, tomentoso. Folhas membranáceas, discolores, com a face abaxial tomentosa esbranquiçadas. Inflorescência terminal, flores femininas basais tomentosas com tépalas sepalóides creme.","Guedes, ML",NA,760,0,"","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","","","","",NA,NA,NA,"Luis Eduardo Magalhães","Bahia","brazil",3565,"Luís Eduardo Magalhães",2919553,-46.015091,-12.201359,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.099167,-45.769444,"original coordinates","original coordinates OK"
"38","Croton agoensis",1837448809,-12.088333,-45.572222,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:32.136+0000","2018-12-03T16:16:14.229+0000",122,"none","PRESERVED_SPECIMEN",3057723,6,7707728,220,1414,4691,3057454,3057723,3057723,"Croton agoensis Baill.","Croton agoensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton agoensis","Croton","agoensis","SPECIES","ACCEPTED","2004-01-01T00:00:00","SOUTH_AMERICA","Bahia",2003,11,28,"2003-11-28T00:00:00","2018-08-28T19:03:39.000+0000","2018-12-08T03:40:18.928+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000066052","162","ALCB - Herbário Alexandre Leal Costa","Luis Eduardo Magalhães","Oeste, Fazenda Raul Botelho","pt","ALCB",1837448809,"BRA:UFBA:ALCB:0000066052","Collection","Xavier, AB; Guedes, ML; Anjos, BA dos","66052","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","1 m de altura. Folhas membranáceas, discolores. Inflorescência terminal com botões creme.; Cerrado antropizado.","Guedes, ML",NA,765,0,"","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","","","","",NA,NA,NA,"Luis Eduardo Magalhães","Bahia","brazil",3565,"Luís Eduardo Magalhães",2919553,-46.015091,-12.201359,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.088333,-45.572222,"original coordinates","original coordinates outside municipality original in luis eduardo magalhaes falls in barreiras"
"39","Croton agoensis",1424482871,-11.693889,-47.701667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:48.587+0000","2018-09-24T20:04:01.858+0000",207,"none","PRESERVED_SPECIMEN",3057723,6,7707728,220,1414,4691,3057454,3057723,3057723,"Croton agoensis Baill.","Croton agoensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton agoensis","Croton","agoensis","SPECIES","ACCEPTED","none","","Tocantins",2003,12,7,"2003-12-07T00:00:00","","2018-12-06T17:00:52.052+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:85796","2344","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Natividade","Serra da natividade, alto da serra 9,1 km da rodovia Natividade-Dianópolis, entrada por Jacuba.","","RB",1424482871,"urn:catalog:JBRJ:RB:85796","PhysicalObject","R. Mello-Silva; R.C. Forzza, B.R. Silva, R.D. Melo","RB00085796","JBRJ","","Subarbusto até 60 centímetros de altura. Folhas discolores, verde claras na face abaxial. ramos superiores e inflorescências ou ferrugíneos ou argênteos","Inês Cordeiro",NA,NA,NA,"","RB 396473","","","",NA,NA,"","","","","","","",NA,"",NA,"","","","","","",NA,NA,NA,"Natividade","Tocantins","brazil",3629,"Natividade",1714203,-47.648626,-11.797878,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-11.693889,-47.701667,"original coordinates","original coordinates OK"
"40","Croton agoensis",1424478225,-13.980556,-46.351111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:45.956+0000","2018-09-24T20:03:59.261+0000",207,"none","PRESERVED_SPECIMEN",3057723,6,7707728,220,1414,4691,3057454,3057723,3057723,"Croton agoensis Baill.","Croton agoensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton agoensis","Croton","agoensis","SPECIES","ACCEPTED","none","","Goiás",2003,12,4,"2003-12-04T00:00:00","2017-10-19T01:35:23.538+0000","2018-12-06T17:00:46.370+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:84698","2300","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Guarani de Goiás","Estrada Posse-Guarani de Goiás 18 km ao norte da estação rodoviária de Posse.","","RB",1424478225,"urn:catalog:JBRJ:RB:84698","PhysicalObject","R.Mello-Silva; R.C.Forzza, B.R.Silva, R.D.melo","RB00084698","JBRJ","","Folhas discolores, verde-claras na face abaxial, inflorescencia ocre-claro, pétalas creme","R.Riina",NA,817,NA,"","RB 396372","cerrado","","",NA,NA,"","","","","","","",NA,"",NA,"","","","","","",NA,NA,NA,"Guarani de Goiás","Goiás","brazil",3354,"Guarani de Goiás",5209408,-46.431531,-13.889968,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.980556,-46.351111,"original coordinates","original coordinates OK"
"41","Croton agoensis",1077214886,-12.4925,-45.200556,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:28.374+0000","2018-12-03T16:15:56.118+0000",122,"none","PRESERVED_SPECIMEN",3057723,6,7707728,220,1414,4691,3057454,3057723,3057723,"Croton agoensis Baill.","Croton agoensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton agoensis","Croton","agoensis","SPECIES","ACCEPTED","2002-05-01T00:00:00","SOUTH_AMERICA","Bahia",2002,3,29,"2002-03-29T00:00:00","2018-08-28T19:03:39.000+0000","2018-12-06T14:16:27.978+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000057268","543","ALCB - Herbário Alexandre Leal Costa","São Desidério","Oeste, Bairro Estivas","pt","ALCB",1077214886,"BRA:UFBA:ALCB:0000057268","Collection","Loureiro, DM; Guedes, ML; Santana, DL","57268","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","1,20m. Folhas membranáceas, discolores, tomentosa. Inflorescência terminal, flores femininas na base da inflorescência. Frequente.","Guedes, ML",NA,NA,NA,"","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","","","","",NA,NA,NA,"São Desidério","Bahia","brazil",3489,"São Desidério",2928901,-45.482902,-12.798637,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.4925,-45.200556,"original coordinates","original coordinates OK"
"42","Croton agoensis",1095233188,-10.37139,-46.58278,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:21.262+0000","2018-11-23T18:21:21.297+0000",123,"none","PRESERVED_SPECIMEN",3057723,6,7707728,220,1414,4691,3057454,3057723,3057723,"Croton agoensis Baill.","Croton agoensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton agoensis","Croton","agoensis","SPECIES","ACCEPTED","none","","Tocantins",2002,6,17,"2002-06-17T00:00:00","","2018-11-23T18:22:27.510+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000056577","2894","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","MATEIROS","Parque Estadual do Jalapão. Mumbuca - Brejo do Antônio. Local de extração do Capim Dourado.","pt","CEN",1095233188,"BRA:Cenargen:CEN:0000056577","Collection","Taciana Barbosa Cavalcanti","56577","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","R. C. Sodré",5,480,0,"Exsicatas","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","","","","",NA,NA,NA,"MATEIROS","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.37139,-46.58278,"original coordinates","original coordinates OK"
"43","Croton agoensis",1094786685,-12.460278,-41.518889,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:30.332+0000","2018-09-10T18:26:25.627+0000",124,"none","PRESERVED_SPECIMEN",3057723,6,7707728,220,1414,4691,3057454,3057723,3057723,"Croton agoensis Baill.","Croton agoensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton agoensis","Croton","agoensis","SPECIES","ACCEPTED","none","","Bahia",2002,12,15,"2002-12-15T00:00:00","","2018-09-10T18:26:36.301+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000068672","3961","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Palmeiras","c. 5km L de Campo de São Paulo","pt","HUEFS",1094786685,"BRA:UEFS:HUEFS:0000068672","Collection","França, F.","68672","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado, campo sujo.","",NA,NA,NA,"","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","","","","",NA,NA,NA,"Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.460278,-41.518889,"original coordinates","original coordinates OK"
"44","Croton agoensis",1090436040,-12.366667,-45.483333,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:28.956+0000","2018-11-24T12:33:28.966+0000",122,"none","PRESERVED_SPECIMEN",3057723,6,7707728,220,1414,4691,3057454,3057723,3057723,"Croton agoensis Baill.","Croton agoensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton agoensis","Croton","agoensis","SPECIES","ACCEPTED","none","","Bahia",2001,4,2,"2001-04-02T00:00:00","2018-11-14T17:44:13.000+0000","2018-12-08T04:42:26.237+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000036184","131","CEPEC - Herbário do Centro de Pesquisas do Cacau","SÃO DESIDÉRIO","Ao lado da Distilaria AISA.","pt","CEPEC",1090436040,"BRA:CEPLAC:CEPEC:0000036184","Collection","J. E. da R. Collares","36184","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","F. Hurbath",NA,NA,NA,"","30/10/2013","","","",NA,NA,"","","","","","","",NA,"",NA,"","","","","","",NA,NA,NA,"SÃO DESIDÉRIO","Bahia","brazil",3489,"São Desidério",2928901,-45.482902,-12.798637,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.366667,-45.483333,"original coordinates","original coordinates outside municipality original in sao desiderio falls in barreiras"
"45","Croton agoensis",1094780795,-14.068889,-44.496389,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:26.844+0000","2018-09-10T18:26:22.582+0000",124,"none","PRESERVED_SPECIMEN",3057723,6,7707728,220,1414,4691,3057454,3057723,3057723,"Croton agoensis Baill.","Croton agoensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton agoensis","Croton","agoensis","SPECIES","ACCEPTED","2005-11-01T00:00:00","","Bahia",2001,4,18,"2001-04-18T00:00:00","","2018-09-10T18:26:32.943+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000062778","3647","HUEFS - Herbario da Universidade Estadual de Feira de Santana","","Rod. Cocos/Coribe, 14 km da sede do município.","pt","HUEFS",1094780795,"BRA:UEFS:HUEFS:0000062778","Collection","Jardim, J.G.","62778","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","A.P.S.Gomes et al.",NA,670,0,"","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","","","","",NA,NA,NA,"","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.068889,-44.496389,"original coordinates","original coordinates outside municipality original in  falls in cocos"
"46","Croton agoensis",1087233716,-10.55,-46.133333,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:52.717+0000","2018-01-05T18:33:48.026+0000",114,"none","PRESERVED_SPECIMEN",3057723,6,7707728,220,1414,4691,3057454,3057723,3057723,"Croton agoensis Baill.","Croton agoensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton agoensis","Croton","agoensis","SPECIES","ACCEPTED","2011-01-12T00:00:00","SOUTH_AMERICA","Tocantins",2001,5,7,"2001-05-07T00:00:00","2016-09-19T18:44:35.000+0000","2018-12-08T13:03:18.171+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000009886","916","UB - Herbário da Universidade de Brasília","Mateiros","Jalapão","pt","UB",1087233716,"BRA:UnB:UB:0000009886","Collection","Soares-Silva, LH; Proença, CEB; Sampaio, AB; Simon, MF","9886","UnB","Universidade de Brasília (UnB)","Frutos imaturos verde-castanho.; SubArbusto 1m. Flor creme; Campo arenoso.","Alves, ASA",NA,640,0,"","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","","","","",NA,NA,NA,"Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.55,-46.133333,"original coordinates","original coordinates OK"
