"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","individualCount","modified","preparations","occurrenceRemarks","otherCatalogNumbers","identificationQualifier","fieldNotes","elevation","elevationAccuracy","nomenclaturalCode","verbatimEventDate","verbatimTaxonRank","higherClassification","higherGeography","georeferenceProtocol","references","habitat","institutionID","endDayOfYear","county","startDayOfYear","collectionID","rights","nomenclaturalStatus","taxonID","bibliographicCitation","typeStatus","dynamicProperties","fieldNumber","coordinateUncertaintyInMeters","verbatimElevation","georeferenceSources","organismID","datasetID","accessRights","identificationRemarks","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Ephedranthus parviflorus",1095243481,-13.011666,-48.133888,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:26.738+0000","2018-11-23T18:21:26.859+0000",123,"none","PRESERVED_SPECIMEN",3156204,6,7707728,220,718,9291,3156201,3156204,3156204,"Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore","Plantae","Tracheophyta","Magnoliales","Annonaceae","Ephedranthus","Ephedranthus parviflorus","Ephedranthus","parviflorus","SPECIES","ACCEPTED","none","","Tocantins",2007,11,23,"2007-11-23T00:00:00","2018-11-23T18:22:38.393+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000067909","12328","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PARANA","Cerca de 500 m a leste da sede da fazenda do coronel Valente (ribeirão Funil).","pt","CEN",1095243481,"BRA:Cenargen:CEN:0000067909","Collection","Glocimar Pereira-Silva","67909","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","B. M. Gomes",4,"","Exsicatas","Área de influência indireta.","",NA,NA,290,0,"","","","","","","","","",NA,"",NA,"","","",NA,"","","",NA,NA,"","",NA,"","","","PARANA","Tocantins","brazil",3504,"Paranã",1716208,-47.81372,-12.696852,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-13.011666,-48.133888,"original coordinates","original coordinates OK"
"12","Ephedranthus parviflorus",1095186003,-7.079122,-41.42705,"gass84,iddatunl","a59636ef-6028-4fa4-8895-553ba8af3b02","9ceb2103-24bb-44db-9211-13712279a055","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:22.165+0000","2017-12-29T14:57:23.029+0000",127,"none","PRESERVED_SPECIMEN",3156204,6,7707728,220,718,9291,3156201,3156204,3156204,"Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore","Plantae","Tracheophyta","Magnoliales","Annonaceae","Ephedranthus","Ephedranthus parviflorus","Ephedranthus","parviflorus","SPECIES","ACCEPTED","2006-07-01T00:00:00","","Piauí",2006,2,17,"2006-02-17T00:00:00","2018-07-07T12:40:10.568+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUCPE - Herbário da Universidade Católica de Pernambuco","BRA:UNICAP:HUCPE:0000001248","2192","HUCPE - Herbário da Universidade Católica de Pernambuco","Teresina","Junco","pt","HUCPE",1095186003,"BRA:UNICAP:HUCPE:0000001248","Collection","Oliveira, M.; Arthur Galileu; Arthur Galileu","1248","UNICAP","Universidade Católica de Pernambuco (UNICAP)","M. Oliveira",NA,"","","Árvore com mais ou menos 5,0m de altura; frutos variando entre as cores laranja, vermelha e roxa. Ocasional.","",NA,NA,9999,0,"","","","","","","","","",NA,"",NA,"","","",NA,"","","",NA,NA,"","",NA,"","","","Teresina","Piauí","brazil",5060,"Teresina",2211001,-42.740228,-5.102141,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-7.079122,-41.42705,"original coordinates","original coordinates outside municipality original in teresina falls in picos"
"13","Ephedranthus parviflorus",1087673159,-5.089444,-42.801944,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:46:55.583+0000","2018-09-24T19:50:05.236+0000",132,"none","PRESERVED_SPECIMEN",3156204,6,7707728,220,718,9291,3156201,3156204,3156204,"Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore","Plantae","Tracheophyta","Magnoliales","Annonaceae","Ephedranthus","Ephedranthus parviflorus","Ephedranthus","parviflorus","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Piauí",2006,3,21,"2006-03-21T00:00:00","2018-12-08T13:05:53.275+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000009223","2219","ASE - Herbário da Universidade Federal de Sergipe","Teresina","Junco","pt","ASE",1087673159,"BRA:UFS:ASE:0000009223","Collection","M.Oliveira; Galileu, A","9223","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","",NA,"2018-08-31T18:21:18.000+0000","","Árvore. 5. m. Frutos arroxeados.; Árvore. 5. m. Frutos arroxeados.; Floresta Decidual Mista","",NA,NA,NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,"","","",NA,NA,"","",NA,"","","","Teresina","Piauí","brazil",5060,"Teresina",2211001,-42.740228,-5.102141,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-5.089444,-42.801944,"original coordinates","original coordinates OK"
"14","Ephedranthus parviflorus",1095238883,-12.809722,-48.241111,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:24.176+0000","2018-11-23T18:21:24.210+0000",123,"none","PRESERVED_SPECIMEN",3156204,6,7707728,220,718,9291,3156201,3156204,3156204,"Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore","Plantae","Tracheophyta","Magnoliales","Annonaceae","Ephedranthus","Ephedranthus parviflorus","Ephedranthus","parviflorus","SPECIES","ACCEPTED","none","","Tocantins",2006,6,12,"2006-06-12T00:00:00","2018-11-23T18:22:33.737+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000062879","10625","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","SAO SALVADOR DO TOCANTINS","Canteiro de obras do UHE São Salvador, margem esquerda do Rio Tocantins.","pt","CEN",1095238883,"BRA:Cenargen:CEN:0000062879","Collection","Glocimar Pereira-Silva","62879","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","J. C. Lopes",4,"","Exsicatas","Botões florais verdes. Área de influência direta (canteiro).","",NA,NA,260,0,"","","","","","","","","",NA,"",NA,"","","",NA,"","","",NA,NA,"","",NA,"","","","SAO SALVADOR DO TOCANTINS","Tocantins","brazil",3520,"São Salvador do Tocantins",1720259,-48.364379,-12.57691,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.809722,-48.241111,"original coordinates","original coordinates OK"
"15","Ephedranthus parviflorus",1095238975,-12.827222,-48.266388,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:24.211+0000","2018-11-23T18:21:24.267+0000",123,"none","PRESERVED_SPECIMEN",3156204,6,7707728,220,718,9291,3156201,3156204,3156204,"Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore","Plantae","Tracheophyta","Magnoliales","Annonaceae","Ephedranthus","Ephedranthus parviflorus","Ephedranthus","parviflorus","SPECIES","ACCEPTED","none","","Tocantins",2006,6,15,"2006-06-15T00:00:00","2018-11-23T18:22:33.896+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000062951","10701","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","SAO SALVADOR DO TOCANTINS","Corrego obá, estrada para o corrego mutum.","pt","CEN",1095238975,"BRA:Cenargen:CEN:0000062951","Collection","Glocimar Pereira-Silva","62951","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","J. C. Lopes",4,"","Exsicatas","Área de influência direta (lago). Botões florais ferrugineos.","",NA,NA,260,0,"","","","","","","","","",NA,"",NA,"","","",NA,"","","",NA,NA,"","",NA,"","","","SAO SALVADOR DO TOCANTINS","Tocantins","brazil",3520,"São Salvador do Tocantins",1720259,-48.364379,-12.57691,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.827222,-48.266388,"original coordinates","original coordinates outside municipality original in sao salvador do tocantins falls in palmeiropolis"
"16","Ephedranthus parviflorus",1095246455,-13.019444,-48.100555,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:28.071+0000","2018-11-23T18:21:28.355+0000",123,"none","PRESERVED_SPECIMEN",3156204,6,7707728,220,718,9291,3156201,3156204,3156204,"Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore","Plantae","Tracheophyta","Magnoliales","Annonaceae","Ephedranthus","Ephedranthus parviflorus","Ephedranthus","parviflorus","SPECIES","ACCEPTED","none","","Tocantins",2006,10,24,"2006-10-24T00:00:00","2018-11-23T18:22:40.542+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000071195","11053","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PARANA","Entroncamento balsa do Coronel Valente - Rio Custódio, km 05.","pt","CEN",1095246455,"BRA:Cenargen:CEN:0000071195","Collection","Glocimar Pereira-Silva","71195","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","B. M. Gomes",4,"","Exsicatas","Área de influência indireta.","",NA,NA,350,0,"","","","","","","","","",NA,"",NA,"","","",NA,"","","",NA,NA,"","",NA,"","","","PARANA","Tocantins","brazil",3504,"Paranã",1716208,-47.81372,-12.696852,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-13.019444,-48.100555,"original coordinates","original coordinates OK"
"17","Ephedranthus parviflorus",1086978660,-3.483889,-41.543056,"gass84","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:14.640+0000","2018-10-24T15:38:27.837+0000",124,"none","PRESERVED_SPECIMEN",3156204,6,7707728,220,718,9291,3156201,3156204,3156204,"Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore","Plantae","Tracheophyta","Magnoliales","Annonaceae","Ephedranthus","Ephedranthus parviflorus","Ephedranthus","parviflorus","SPECIES","ACCEPTED","none","","Piauí",2004,2,22,"2004-02-22T00:00:00","2018-12-08T13:01:48.402+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000020345","591","TEPB - Herbário Graziela Barroso","Cocal","Baixa dos Pilões","pt","TEPB",1086978660,"BRA:UFPI:TEPB:0000020345","Collection","Chaves, E. M. F.","20345","UFPI","Universidade Federal do Piauí, UFPI","Cavalcanti",NA,"2018-10-08T19:08:42.000+0000","","árvore, 10m, fruto verde, substrato arenoso. Uso: comida de porco Ambiente: Carrasco","",NA,NA,NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,"","","",NA,NA,"","",NA,"","","","Cocal","Piauí","brazil",5311,"Cocal",2202703,-41.547282,-3.455109,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-3.483889,-41.543056,"original coordinates","original coordinates OK"
"18","Ephedranthus parviflorus",1086978068,-3.561944,-41.5135,"gass84","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:14.254+0000","2018-10-24T15:38:27.531+0000",124,"none","PRESERVED_SPECIMEN",3156204,6,7707728,220,718,9291,3156201,3156204,3156204,"Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore","Plantae","Tracheophyta","Magnoliales","Annonaceae","Ephedranthus","Ephedranthus parviflorus","Ephedranthus","parviflorus","SPECIES","ACCEPTED","2003-06-04T00:00:00","","Piauí",2003,3,29,"2003-03-29T00:00:00","2018-12-08T13:01:48.105+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000018820","216","TEPB - Herbário Graziela Barroso","Cocal","Baixa dos Pilões","pt","TEPB",1086978068,"BRA:UFPI:TEPB:0000018820","Collection","Chaves, E. M. F.","18820","UFPI","Universidade Federal do Piauí, UFPI","M.J. da Silva",NA,"2018-10-08T19:08:42.000+0000","","árvore, 10m, fruto imaturo amarelo e maduro preto, ovário dialicarpelar, baixa frequencia, substrato arenoso Ambiente: Carrasco","",NA,NA,200,0,"","","","","","","","","",NA,"",NA,"","","",NA,"","","",NA,NA,"","",NA,"","","","Cocal","Piauí","brazil",5311,"Cocal",2202703,-41.547282,-3.455109,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-3.561944,-41.5135,"original coordinates","original coordinates OK"
"19","Ephedranthus parviflorus",1137435328,-13.432222,-48.112222,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","none","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","NL","DWC_ARCHIVE","2018-12-11T19:21:53.584+0000","2018-01-23T11:28:43.617+0000",81,"none","PRESERVED_SPECIMEN",3156204,6,7707728,220,718,9291,3156201,3156204,3156204,"Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore","Plantae","Tracheophyta","Magnoliales","Annonaceae","Ephedranthus","Ephedranthus parviflorus","Ephedranthus","parviflorus","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Goiás",2001,11,27,"2001-11-27T00:00:00","2018-12-10T08:23:39.245+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","U.1072662","","","","Cavalcante - GO. Rio do Carmo (rio Tocantins) km 4 (próximo ao pequeno cusro d'agua perene).","","Botany",1137435328,"http://data.biodiversitydata.nl/naturalis/specimen/U.1072662","","Silva GP da","U.1072662","","","Lopes JC",NA,"","","","",NA,NA,NA,NA,"ICN","2001/11/27","species","Plantae|Magnoliopsidae|Magnoliales|Annonaceae","","","","","",NA,"",NA,"","","",NA,"","","",NA,NA,"","",NA,"","","","","Goiás","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.432222,-48.112222,"original coordinates","original coordinates outside municipality original in  falls in cavalcante"
"20","Ephedranthus parviflorus",1095222437,-13.43222,-48.112222,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:14.215+0000","2018-11-23T18:21:14.228+0000",123,"none","PRESERVED_SPECIMEN",3156204,6,7707728,220,718,9291,3156201,3156204,3156204,"Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore","Plantae","Tracheophyta","Magnoliales","Annonaceae","Ephedranthus","Ephedranthus parviflorus","Ephedranthus","parviflorus","SPECIES","ACCEPTED","none","","Goiás",2001,11,27,"2001-11-27T00:00:00","2018-11-23T18:22:11.915+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000044024","5741","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CAVALCANTE","Rio do Carmo (Rio Tocantins) km 4 (próximo ao pequeno curso d#?#àgua perene).","pt","CEN",1095222437,"BRA:Cenargen:CEN:0000044024","Collection","Glocimar Pereira-Silva","44024","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","J. C. Lopes",5,"","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava. Influência direta (lago).","",NA,NA,350,0,"","","","","","","","","",NA,"",NA,"","","",NA,"","","",NA,NA,"","",NA,"","","","CAVALCANTE","Goiás","brazil",3384,"Cavalcante",5205307,-47.696037,-13.635097,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.43222,-48.112222,"original coordinates","original coordinates OK"
"21","Ephedranthus parviflorus",1095222472,-13.5725,-48.10278,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:14.275+0000","2018-11-23T18:21:14.300+0000",123,"none","PRESERVED_SPECIMEN",3156204,6,7707728,220,718,9291,3156201,3156204,3156204,"Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore","Plantae","Tracheophyta","Magnoliales","Annonaceae","Ephedranthus","Ephedranthus parviflorus","Ephedranthus","parviflorus","SPECIES","ACCEPTED","none","","Goiás",2001,11,29,"2001-11-29T00:00:00","2018-11-23T18:22:12.051+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000044056","5776","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CAVALCANTE","Balsa do Rio Tocantins (Serra Branca) Rio Macacão, cerca de 800 m do Rio Tocantins.","pt","CEN",1095222472,"BRA:Cenargen:CEN:0000044056","Collection","Glocimar Pereira-Silva","44056","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","J. C. Lopes",5,"","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava. Influência direta (lago).","",NA,NA,310,0,"","","","","","","","","",NA,"",NA,"","","",NA,"","","",NA,NA,"","",NA,"","","","CAVALCANTE","Goiás","brazil",3384,"Cavalcante",5205307,-47.696037,-13.635097,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.5725,-48.10278,"original coordinates","original coordinates OK"
"22","Ephedranthus parviflorus",1213571346,-14.723056,-52.360556,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:39.504+0000","2018-01-05T18:34:20.244+0000",114,"none","PRESERVED_SPECIMEN",3156204,6,7707728,220,718,9291,3156201,3156204,3156204,"Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore","Plantae","Tracheophyta","Magnoliales","Annonaceae","Ephedranthus","Ephedranthus parviflorus","Ephedranthus","parviflorus","SPECIES","ACCEPTED","1999-04-01T00:00:00","SOUTH_AMERICA","Mato Grosso",1998,11,9,"1998-11-09T00:00:00","2018-07-08T01:33:09.182+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000114717","169","UB - Herbário da Universidade de Brasília","Nova Xavantina","Reserva Biológica Mário Viana.","pt","UB",1213571346,"BRA:UnB:UB:0000114717","Collection","Marimon, BS","114717","UnB","Universidade de Brasília (UnB)","Ratter, JA",NA,"","","Árvore 10m.; Mata de Galeria. Solo com afloramento de quartzito","",NA,NA,9999,0,"","","","","","","","","",NA,"",NA,"","","",NA,"","","",NA,NA,"","",NA,"","","","Nova Xavantina","Mato Grosso","brazil",3271,"Nova Xavantina",5106257,-52.410201,-14.59297,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-14.723056,-52.360556,"original coordinates","original coordinates OK"
"23","Ephedranthus parviflorus",1213571353,-14.567778,-51.974722,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:39.498+0000","2018-01-05T18:34:20.213+0000",114,"none","PRESERVED_SPECIMEN",3156204,6,7707728,220,718,9291,3156201,3156204,3156204,"Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore","Plantae","Tracheophyta","Magnoliales","Annonaceae","Ephedranthus","Ephedranthus parviflorus","Ephedranthus","parviflorus","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Mato Grosso",1997,3,13,"1997-03-13T00:00:00","2018-07-08T01:33:09.086+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000114718","79","UB - Herbário da Universidade de Brasília","Água Boa","Reserva Indígena Areões, a 8km da Aldeia Mutum.","pt","UB",1213571353,"BRA:UnB:UB:0000114718","Collection","Marimon, BS","114718","UnB","Universidade de Brasília (UnB)","Marimon, BS",NA,"","","Botões florais jovens.; Árvore 19m.; Mata seca.","",NA,NA,9999,0,"","","","","","","","","",NA,"",NA,"","","",NA,"","","",NA,NA,"","",NA,"","","","Água Boa","Mato Grosso","brazil",3350,"Água Boa",5100201,-52.500435,-13.976751,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-14.567778,-51.974722,"original coordinates","original coordinates outside municipality original in agua boa falls in nova nazare"
"24","Ephedranthus parviflorus",1213571417,-9.633333,-48.383333,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:39.498+0000","2018-01-05T18:34:20.238+0000",114,"none","PRESERVED_SPECIMEN",3156204,6,7707728,220,718,9291,3156201,3156204,3156204,"Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore","Plantae","Tracheophyta","Magnoliales","Annonaceae","Ephedranthus","Ephedranthus parviflorus","Ephedranthus","parviflorus","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Tocantins",1997,10,31,"1997-10-31T00:00:00","2018-07-08T01:33:09.084+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000114725","7860","UB - Herbário da Universidade de Brasília","","16km from Lajeado on the road to Tocantínia.","pt","UB",1213571417,"BRA:UnB:UB:0000114725","Collection","Ratter, JA","114725","UnB","Universidade de Brasília (UnB)","",NA,"","","With characteristic Annonaceous regular branched form.; Small, erect, smooth-barked tree 4m.; Cerradão.","",NA,NA,9999,0,"","","","","","","","","",NA,"",NA,"","","",NA,"","","",NA,NA,"","",NA,"","","","","Tocantins","brazil",NA,"",NA,NA,NA,"","","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-9.633333,-48.383333,"original coordinates","original coordinates outside municipality original in  falls in tocantinia"
"25","Ephedranthus parviflorus",1095588888,-14.066667,-47.3,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:06.897+0000","2018-06-04T19:35:53.525+0000",118,"none","PRESERVED_SPECIMEN",3156204,6,7707728,220,718,9291,3156201,3156204,3156204,"Ephedranthus parviflorus S.Moore","Ephedranthus parviflorus S.Moore","Plantae","Tracheophyta","Magnoliales","Annonaceae","Ephedranthus","Ephedranthus parviflorus","Ephedranthus","parviflorus","SPECIES","ACCEPTED","1997-11-16T00:00:00","SOUTH_AMERICA","Goiás",1997,11,16,"1997-11-16T00:00:00","2018-07-07T12:40:10.693+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000261637","871","MBM - Herbário do Museu Botânico Municipal","Alto Paraíso de Goiás","Fazenda Santo Antonio","pt","MBM",1095588888,"BRA:MBM:MBM:0000261637","Collection","Nobrega, MG; Silva, MA","261637","MBM","Museu Botânico Municipal de Curitiba, MBM","Nobrega, MG",NA,"","","Árvore 9m; fruto verde, frequente.; Mata de galeria bem alterada; solo calcareo.","",NA,NA,750,0,"","","","","","","","","",NA,"",NA,"","","",NA,"","","",NA,NA,"","",NA,"","","","Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.066667,-47.3,"original coordinates","original coordinates OK"
