"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","recordNumber","elevation","elevationAccuracy","occurrenceRemarks","otherCatalogNumbers","continent","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","county","fieldNotes","coordinateUncertaintyInMeters","references","habitat","institutionID","preparations","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","georeferenceSources","verbatimElevation","verbatimTaxonRank","higherClassification","individualCount","georeferencedDate","typeStatus","typifiedName","higherGeography","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Salacia grandifolia",1090577126,-23.373315,-45.082151,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:28.378+0000","2017-12-29T14:14:15.645+0000",129,"none","PRESERVED_SPECIMEN",7922977,6,7707728,220,950,6715,3169160,7922977,7922977,"Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don","Plantae","Tracheophyta","Celastrales","Celastraceae","Salacia","Salacia grandifolia","Salacia","grandifolia","SPECIES","ACCEPTED","2007-10-01T00:00:00","São Paulo",2007,10,1,"2007-10-01T00:00:00","2017-10-31T16:17:52.000+0000","2018-12-08T04:43:29.194+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000050270","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","pt","IAC",1090577126,"BRA:IAC:IAC:0000050270","Collection","E. Ramos; H.R. Gonçalves & S. Santos","50270","IAC","Instituto Agronômico de Campinas, IAC","E. Ramos et al.","601",NA,NA,"Subparcela 58, Indivíduo H0867","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,"Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.373315,-45.082151,"original coordinates","original coordinates OK"
"12","Salacia grandifolia",1090573917,-23.4339,-45.0711,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:26.270+0000","2017-12-29T14:14:14.291+0000",129,"none","PRESERVED_SPECIMEN",7922977,6,7707728,220,950,6715,3169160,7922977,7922977,"Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don","Plantae","Tracheophyta","Celastrales","Celastraceae","Salacia","Salacia grandifolia","Salacia","grandifolia","SPECIES","ACCEPTED","2007-05-08T00:00:00","São Paulo",2006,5,18,"2006-05-18T00:00:00","2017-06-09T13:54:27.000+0000","2018-12-08T04:43:26.925+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000047063","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","Picinguaba, Casa da Farinha, parcela E47, linha 5x7","pt","IAC",1090573917,"BRA:IAC:IAC:0000047063","Collection","L.C. Bernacci & Y.V. Bakker","47063","IAC","Instituto Agronômico de Campinas, IAC","L.C. Bernacci","4241",NA,NA,"Indivíduo E0596","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,"Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.4339,-45.0711,"original coordinates","original coordinates OK"
"13","Salacia grandifolia",1090575819,-23.373498,-45.080223,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:27.403+0000","2017-12-29T14:14:15.072+0000",129,"none","PRESERVED_SPECIMEN",7922977,6,7707728,220,950,6715,3169160,7922977,7922977,"Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don","Plantae","Tracheophyta","Celastrales","Celastraceae","Salacia","Salacia grandifolia","Salacia","grandifolia","SPECIES","ACCEPTED","2006-09-11T00:00:00","São Paulo",2006,9,11,"2006-09-11T00:00:00","2017-10-31T16:17:52.000+0000","2018-12-08T04:43:27.846+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000048959","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","pt","IAC",1090575819,"BRA:IAC:IAC:0000048959","Collection","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","48959","IAC","Instituto Agronômico de Campinas, IAC","J.A.M.A. Gomes et al.","316",NA,NA,"subparcela 23, indivíduo G 378","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,"Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.373498,-45.080223,"original coordinates","original coordinates OK"
"14","Salacia grandifolia",1423946306,-15.488055,-44.829444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:13.956+0000","2018-09-24T19:58:16.990+0000",207,"none","PRESERVED_SPECIMEN",7922977,6,7707728,220,950,6715,3169160,7922977,7922977,"Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don","Plantae","Tracheophyta","Celastrales","Celastraceae","Salacia","Salacia grandifolia","Salacia","grandifolia","SPECIES","ACCEPTED","none","Minas Gerais",2003,9,14,"2003-09-14T00:00:00","2016-01-19T14:15:18.337+0000","2018-12-06T16:55:45.316+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:123347","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Januária","Januária. estrada pandeiros, sentido parque nacional grande sertao veredas.","","RB",1423946306,"urn:catalog:JBRJ:RB:123347","PhysicalObject","M.G. Bovini; R O Castelloes, R Ribeiro, J C Silva","RB00123347","JBRJ","","J.A. Lombardi","2370",NA,NA,"Arbusto escandente heliófilo. Folhas cartáceas discolores. Pétalas amareladas e estames amarelos.","RB 389701","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,"Januária","Minas Gerais","brazil",3170,"Januária",3135209,-44.846873,-15.322006,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.488055,-44.829444,"original coordinates","original coordinates OK"
"15","Salacia grandifolia",1090490112,-14.466667,-39.1,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:12.496+0000","2018-11-24T12:34:12.508+0000",122,"none","PRESERVED_SPECIMEN",7922977,6,7707728,220,950,6715,3169160,7922977,7922977,"Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don","Plantae","Tracheophyta","Celastrales","Celastraceae","Salacia","Salacia grandifolia","Salacia","grandifolia","SPECIES","ACCEPTED","none","Bahia",2003,12,18,"2003-12-18T00:00:00","2018-11-14T17:45:37.000+0000","2018-12-08T04:42:49.410+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000098299","CEPEC - Herbário do Centro de Pesquisas do Cacau","URUÇUCA","Rod. Serra Grande/Uruçuca, ca. 14Km ao W. Parque Est. Serra do Condurú. Serra do Condurú.","pt","CEPEC",1090490112,"BRA:CEPLAC:CEPEC:0000098299","Collection","J. G. Jardim","98299","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","J. A. Lombardi","4164",NA,NA,"","30/12/2011","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,"URUÇUCA","Bahia","brazil",3281,"Uruçuca",2932705,-39.232321,-14.527691,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.466667,-39.1,"original coordinates","original coordinates OK"
"16","Salacia grandifolia",1587302399,-19.925556,-40.635278,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:39.206+0000","2018-09-25T14:05:10.380+0000",126,"none","PRESERVED_SPECIMEN",7922977,6,7707728,220,950,6715,3169160,7922977,7922977,"Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don","Plantae","Tracheophyta","Celastrales","Celastraceae","Salacia","Salacia grandifolia","Salacia","grandifolia","SPECIES","ACCEPTED","2014-09-01T00:00:00","Espírito Santo",2002,1,29,"2002-01-29T00:00:00","","2018-09-25T14:05:10.391+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000151880","SPF - Herbário da Universidade de São Paulo","Santa Teresa","","pt","SPF",1587302399,"BRA:USP:SPF:0000151880","Collection","Fiaschi, P","151880","USP","Universidade de São Paulo, USP","Lombardi, JA","943",770,0,"","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,"Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.925556,-40.635278,"original coordinates","original coordinates OK"
"17","Salacia grandifolia",1123799429,-19.931111,-40.620556,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:28.927+0000","2017-12-15T16:34:32.749+0000",129,"none","PRESERVED_SPECIMEN",7922977,6,7707728,220,950,6715,3169160,7922977,7922977,"Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don","Plantae","Tracheophyta","Celastrales","Celastraceae","Salacia","Salacia grandifolia","Salacia","grandifolia","SPECIES","ACCEPTED","none","Espírito Santo",2002,4,20,"2002-04-20T00:00:00","2017-10-26T10:55:47.000+0000","2018-12-08T12:04:50.220+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000016700","MBML-Herbario - Herbário Mello Leitão","Santa Teresa","São Lourenço","pt","MBML-HERBARIO",1123799429,"BRA:MBML:MBML-HERBARIO:0000016700","Collection","A. P. Fontana; et al","16700","MBML","Museu de Biologia Professor Mello Leitão, MBML","J. A. Lombardi/Fev.-2003","335",NA,NA,"Arbusto, folhas discolores, flores com cálice marrom e corola verde com base marrom, estames amarelos.","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,"Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.931111,-40.620556,"original coordinates","original coordinates OK"
"18","Salacia grandifolia",1090492623,-14.386667,-39.079167,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:14.238+0000","2018-11-24T12:34:14.323+0000",122,"none","PRESERVED_SPECIMEN",7922977,6,7707728,220,950,6715,3169160,7922977,7922977,"Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don","Plantae","Tracheophyta","Celastrales","Celastraceae","Salacia","Salacia grandifolia","Salacia","grandifolia","SPECIES","ACCEPTED","none","Bahia",2002,11,3,"2002-11-03T00:00:00","2018-11-14T17:45:37.000+0000","2018-12-08T04:42:50.596+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000100864","CEPEC - Herbário do Centro de Pesquisas do Cacau","URUÇUCA","Estrada de Itacaré para Serra Grande, pouco após Km 43, ramal à direita após acesso para a cachoeira Tijuípe. Rumo a Tesouras.","pt","CEPEC",1090492623,"BRA:CEPLAC:CEPEC:0000100864","Collection","P. Fiaschi","100864","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","J. A. Lombardi","2223",NA,NA,"","30/12/2011","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,"URUÇUCA","Bahia","brazil",3281,"Uruçuca",2932705,-39.232321,-14.527691,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.386667,-39.079167,"original coordinates","original coordinates outside municipality original in urucuca falls in itacare"
"19","Salacia grandifolia",1424087326,-15.918056,-47.916111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:38:51.142+0000","2018-09-24T20:00:21.855+0000",207,"none","PRESERVED_SPECIMEN",7922977,6,7707728,220,950,6715,3169160,7922977,7922977,"Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don","Plantae","Tracheophyta","Celastrales","Celastraceae","Salacia","Salacia grandifolia","Salacia","grandifolia","SPECIES","ACCEPTED","none","Distrito Federal",2002,12,4,"2002-12-04T00:00:00","2017-10-19T03:06:08.451+0000","2018-12-06T16:56:59.308+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:332850","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Distrito Federal","APA Gma - Cabeça de Veado. Fazenda Água limpa (FAL-UnB) - Área da ""MOA""-RA do Lago Sul.","","RB",1424087326,"urn:catalog:JBRJ:RB:332850","PhysicalObject","M.L. Fonseca; D. Alvarenga","RB00332850","JBRJ","","J.A. Lombardi","3875",1025,NA,"Arbusto heliófito ca. 2,70 m altura; folhas discolores, cartáceas; frutos imaturos cor verde e maduros alaranjados, comestíveis. Comum.","RB 393592","","","",NA,"","","","Relevo: plano; Solo: latossolo vermelho; Vegetação: cerrado denso.",NA,"","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,"Distrito Federal","Distrito Federal","brazil",NA,"",NA,NA,NA,"","","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.918056,-47.916111,"original coordinates","original coordinates outside municipality original in distrito federal falls in brasilia"
"20","Salacia grandifolia",1089068290,-24.0251,-46.49057,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:24.254+0000","2018-12-03T16:41:06.987+0000",122,"none","PRESERVED_SPECIMEN",7922977,6,7707728,220,950,6715,3169160,7922977,7922977,"Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don","Plantae","Tracheophyta","Celastrales","Celastraceae","Salacia","Salacia grandifolia","Salacia","grandifolia","SPECIES","ACCEPTED","2009-06-01T00:00:00","São Paulo",2001,4,16,"2001-04-16T00:00:00","2018-11-21T16:29:49.000+0000","2018-12-08T04:38:01.040+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000121655","UEC - Herbário da Universidade Estadual de Campinas","Itanhaém","Parque Estadual da Serra do Mar","pt","UEC",1089068290,"BRA:UNICAMP:UEC:0000121655","Collection","Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.","121655","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Lombardi, J.A.","157",NA,NA,"Árvora, ca. 3m alt; flores creme.; Floresta ombrófila densa baixomontana no entorno do vale.","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,"Itanhaém","São Paulo","brazil",1037,"Itanhaém",3522109,-46.835166,-24.091687,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.0251,-46.49057,"original coordinates","original coordinates outside municipality original in itanhaem falls in praia grande"
"21","Salacia grandifolia",1123793408,-19.922222,-40.589167,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:23.233+0000","2017-12-15T16:34:29.811+0000",129,"none","PRESERVED_SPECIMEN",7922977,6,7707728,220,950,6715,3169160,7922977,7922977,"Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don","Plantae","Tracheophyta","Celastrales","Celastraceae","Salacia","Salacia grandifolia","Salacia","grandifolia","SPECIES","ACCEPTED","none","Espírito Santo",1999,7,20,"1999-07-20T00:00:00","2017-09-14T14:44:04.000+0000","2018-12-08T12:04:47.527+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000010698","MBML-Herbario - Herbário Mello Leitão","Santa Teresa","Santo Antônio","pt","MBML-HERBARIO",1123793408,"BRA:MBML:MBML-HERBARIO:0000010698","Collection","L. Kollmann; E. Bausen & W. Pizziolo","10698","MBML","Museu de Biologia Professor Mello Leitão, MBML","J. A. Lombardi/Fev.-2003","2717",NA,NA,"Arbusto 1m. Flores amarelas.","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,"Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.922222,-40.589167,"original coordinates","original coordinates OK"
"22","Salacia grandifolia",1089109972,-23.2012,-44.5006,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:47.926+0000","2018-12-03T16:41:24.862+0000",122,"none","PRESERVED_SPECIMEN",7922977,6,7707728,220,950,6715,3169160,7922977,7922977,"Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don","Plantae","Tracheophyta","Celastrales","Celastraceae","Salacia","Salacia grandifolia","Salacia","grandifolia","SPECIES","ACCEPTED","none","São Paulo",1998,1,24,"1998-01-24T00:00:00","2018-11-21T16:29:49.000+0000","2018-12-08T04:38:24.479+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000174066","UEC - Herbário da Universidade Estadual de Campinas","Ubatuba","Picinguaba","pt","UEC",1089109972,"BRA:UNICAMP:UEC:0000174066","Collection","Pedroni, F.; Sanchez, M.","174066","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Sanchez, M.","1852",120,0,"Árvore 987 com 7 m de altura, vegetativo.; Mata Atlântica de Encosta, próximo à trilha do corisco.","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,"Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.2012,-44.5006,"original coordinates","original coordinates outside Brazil"
"23","Salacia grandifolia",1123791344,-19.931389,-40.6075,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:21.150+0000","2017-12-15T16:34:28.866+0000",129,"none","PRESERVED_SPECIMEN",7922977,6,7707728,220,950,6715,3169160,7922977,7922977,"Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don","Plantae","Tracheophyta","Celastrales","Celastraceae","Salacia","Salacia grandifolia","Salacia","grandifolia","SPECIES","ACCEPTED","none","Espírito Santo",1998,9,22,"1998-09-22T00:00:00","2017-09-14T14:44:04.000+0000","2018-12-08T12:04:46.794+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000008635","MBML-Herbario - Herbário Mello Leitão","Santa Teresa","Estação Biológica Caixa D'Água","pt","MBML-HERBARIO",1123791344,"BRA:MBML:MBML-HERBARIO:0000008635","Collection","L. Kollmann; E. Bausen & W. Pizziolo","8635","MBML","Museu de Biologia Professor Mello Leitão, MBML","J. A. Lombardi/Fev.-2003","597",NA,NA,"Mata de encosta. Trepadeira 8m. Botões marrons.","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,"Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.931389,-40.6075,"original coordinates","original coordinates OK"
"24","Salacia grandifolia",1089109991,-23.2012,-44.5006,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:47.867+0000","2018-12-03T16:41:24.856+0000",122,"none","PRESERVED_SPECIMEN",7922977,6,7707728,220,950,6715,3169160,7922977,7922977,"Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don","Plantae","Tracheophyta","Celastrales","Celastraceae","Salacia","Salacia grandifolia","Salacia","grandifolia","SPECIES","ACCEPTED","none","São Paulo",1997,1,10,"1997-01-10T00:00:00","2018-11-21T16:29:49.000+0000","2018-12-08T04:38:24.446+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000174061","UEC - Herbário da Universidade Estadual de Campinas","Ubatuba","Picinguaba. Próximo à trilha do corisco.","pt","UEC",1089109991,"BRA:UNICAMP:UEC:0000174061","Collection","Pedroni, F.; Belinello, R.; Sanchez, M.; Laps, R.R.","174061","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Sanchez, M.","1455",120,0,"Árvore 987 com 7 m de altura, vegetativo.; Mata Atlântica de Encosta.","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,"Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.2012,-44.5006,"original coordinates","original coordinates outside Brazil"
"25","Salacia grandifolia",1423948438,-12.596111,-45.621111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:16.734+0000","2018-09-24T19:58:19.850+0000",207,"none","PRESERVED_SPECIMEN",7922977,6,7707728,220,950,6715,3169160,7922977,7922977,"Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don","Plantae","Tracheophyta","Celastrales","Celastraceae","Salacia","Salacia grandifolia","Salacia","grandifolia","SPECIES","ACCEPTED","none","Bahia",1997,9,7,"1997-09-07T00:00:00","2017-10-19T02:49:34.735+0000","2018-12-06T16:55:46.411+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:125446","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Desidério","Estrada de chão entre Roda Velha e Estiva, ca. de 26,8km de Roda Velha; cerrado; solo com textura arenosa; relevo plano; alt. aproximada:.","","RB",1423948438,"urn:catalog:JBRJ:RB:125446","PhysicalObject","R. C. Mendonça; E> cardorso, D. Alvarenga, M> Aparecida da Silva, F.C.A Oliveira","RB00125446","JBRJ","","J.A.Lombardi","3243",745,NA,"Arbusto ca. 1m ha; heliófito: folha cartáceas discolores verdes, frutos indeiscentes: imaturos  de cor verde. Frutro com sabor adocicado, aliumento para a fauna","RB 327476","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,"São Desidério","Bahia","brazil",3489,"São Desidério",2928901,-45.482902,-12.798637,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.596111,-45.621111,"original coordinates","original coordinates OK"
