"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","continent","language","ownerInstitutionCode","elevation","elevationAccuracy","individualCount","preparations","fieldNotes","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","references","habitat","institutionID","verbatimEventDate","endDayOfYear","startDayOfYear","created","associatedSequences","higherClassification","rights","fieldNumber","verbatimElevation","higherGeography","organismID","datasetID","accessRights","georeferenceSources","coordinateUncertaintyInMeters","georeferenceProtocol","identificationQualifier","georeferencedDate","verbatimLocality","eventRemarks","verbatimCoordinateSystem","disposition","verbatimTaxonRank","identificationRemarks","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"147","Cordia sellowiana",1702645681,-8.012778,-34.950278,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:56.928+0000","2018-06-04T12:04:24.950+0000",128,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2001-07-25T00:00:00","Pernambuco",2001,7,19,"2001-07-19T00:00:00","2018-05-07T19:55:52.000+0000","2018-12-08T11:34:37.711+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000036979","173","PEUFR - Herbário Professor Vasconcelos Sobrinho","São Lourenço da Mata","Estação Ecológica do Tapacurá","PEUFR",1702645681,"BRA:UFRPE:PEUFR:0000036979","Collection","K. Almeida; T.M.C. da Silva","36979","","UFRPE","Árvore com cerca de 7m; frutos verdes quando imaturos e amarelos quando maduros","K. Almeida","","pt","Universidade Federal Rural de Pernambuco, UFRPE",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","São Lourenço da Mata","Pernambuco","brazil",4263,"São Lourenço da Mata",2613701,-35.10282,-8.023366,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.012778,-34.950278,"original coordinates","original coordinates outside municipality original in sao lourenco da mata falls in recife"
"148","Cordia sellowiana",1702645682,-8.012778,-34.950278,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:56.912+0000","2018-06-04T12:04:25.058+0000",128,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2001-07-12T00:00:00","Pernambuco",2001,7,4,"2001-07-04T00:00:00","2018-05-07T19:55:52.000+0000","2018-12-08T11:34:37.711+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000036980","160","PEUFR - Herbário Professor Vasconcelos Sobrinho","São Lourenço da Mata","Estação Ecológica do Tapacurá","PEUFR",1702645682,"BRA:UFRPE:PEUFR:0000036980","Collection","K.Almeida","36980","","UFRPE","Arbusto com cerca de 3,5m; frutos imaturos verdes e amarelados quando maduros.","K.Almeida","","pt","Universidade Federal Rural de Pernambuco, UFRPE",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","São Lourenço da Mata","Pernambuco","brazil",4263,"São Lourenço da Mata",2613701,-35.10282,-8.023366,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.012778,-34.950278,"original coordinates","original coordinates outside municipality original in sao lourenco da mata falls in recife"
"149","Cordia sellowiana",1213676896,-19.175358,-57.580981,"gass84,iddatunl","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:37.420+0000","2018-06-04T19:36:10.416+0000",118,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2003-09-01T00:00:00","Mato Grosso do Sul",2001,10,18,"2001-10-18T00:00:00","","2018-07-08T01:32:43.048+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000398800","2822","MBM - Herbário do Museu Botânico Municipal","Ladário","Fazenda Vale do Paraíso, Morro Santa Cruz","MBM",1213676896,"BRA:MBM:MBM:0000398800","Collection","Damasceno-Junior, GA; Ishii, HI; Silva, RR; Lima, MS; Velasques, JS; Sório, VF","398800","","MBM","Árvore de 15,00 m de altura. Fruto marrom.; Mata decídual de encosta. Solo litólico e rico em ferro. Morro.","Damasceno-Junior, GA","SOUTH_AMERICA","pt","Museu Botânico Municipal de Curitiba, MBM",400,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Ladário","Mato Grosso do Sul","brazil",2614,"Ladário",5005202,-57.571558,-19.100064,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-19.175358,-57.580981,"original coordinates","original coordinates OK"
"150","Cordia sellowiana",1090509074,-22.570833,-43.468889,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:27.371+0000","2018-11-24T12:34:27.406+0000",122,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","Rio de Janeiro",2001,11,14,"2001-11-14T00:00:00","2018-11-14T14:08:17.000+0000","2018-12-08T04:42:57.204+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000119185","5942","CEPEC - Herbário do Centro de Pesquisas do Cacau","Nova Iguaçu","REBIO Tinguá. Estrada do Ouro, trilha p/ o rancho dos Bobos. Mato escuro, vale entre as Serraas do Tinguá e do Coito.","CEPEC",1090509074,"BRA:CEPLAC:CEPEC:0000119185","Collection","H. C. de Lima","119185","30/12/2002","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","E. F. Guimarães","","pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Nova Iguaçu","Rio de Janeiro","brazil",1460,"Nova Iguaçu",3303500,-43.503733,-22.689201,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.570833,-43.468889,"original coordinates","original coordinates OK"
"151","Cordia sellowiana",1095186164,-8.979501,-35.937693,"gass84","a59636ef-6028-4fa4-8895-553ba8af3b02","9ceb2103-24bb-44db-9211-13712279a055","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:22.242+0000","2017-12-29T14:57:23.632+0000",127,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","Alagoas",2001,11,12,"2001-11-12T00:00:00","","2018-07-07T12:39:33.924+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUCPE - Herbário da Universidade Católica de Pernambuco","BRA:UNICAP:HUCPE:0000001403","704","HUCPE - Herbário da Universidade Católica de Pernambuco","Ibateguara","Área descampada - capoeira.","HUCPE",1095186164,"BRA:UNICAP:HUCPE:0000001403","Collection","Oliveira, M.; A. A. Grillo; A. A. Grillo","1403","","UNICAP","Árvore com cerca de 4,0m de altura. Frutos imaturos verdes. Frequente.","","","pt","Universidade Católica de Pernambuco (UNICAP)",9999,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Ibateguara","Alagoas","brazil",4100,"Ibateguara",2703007,-35.896841,-8.956431,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-8.979501,-35.937693,"original coordinates","original coordinates OK"
"152","Cordia sellowiana",1090757817,-22.540211,-54.843636,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:25.505+0000","2017-12-29T14:19:57.882+0000",126,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","Mato Grosso do Sul",2001,12,17,"2001-12-17T00:00:00","2017-10-10T15:04:07.000+0000","2018-12-08T04:44:40.999+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000044218","1198","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Caarapó","Fazenda VR (Rancho Verde).","CGMS",1090757817,"BRA:UFMS:CGMS:0000044218","Collection","A. Sciamarelli","44218","","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","HABITO:Árvore. 6m de altura.;FLOR:Flor ausente.;FRUTO:Fruto imaturo verde.;","","","pt","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Caarapó","Mato Grosso do Sul","brazil",1499,"Caarapó",5002407,-54.804969,-22.588339,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-22.540211,-54.843636,"original coordinates","original coordinates OK"
"153","Cordia sellowiana",1077577634,-8.012778,-34.950278,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:07.503+0000","2018-08-03T12:05:10.228+0000",130,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2002-01-15T00:00:00","Pernambuco",2001,12,20,"2001-12-20T00:00:00","2018-07-10T14:08:23.000+0000","2018-12-09T10:54:47.321+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000084387","234","IPA - Herbário - IPA Dárdano de Andrade Lima","São Lourenço da Mata","Estação Ecológica do Tapacurá, Interior da mata.","IPA",1077577634,"BRA:IPA:IPA:0000084387","Collection","Almeida, K.; Lima, A.; Lima, A.","84387","","IPA","Árvore ca. 4m de altura. Inflorescência ferrugínea.","Almeida, K.","SOUTH_AMERICA","pt","Empresa Pernambucana de Pesquisa Agropecuária, IPA",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","São Lourenço da Mata","Pernambuco","brazil",4263,"São Lourenço da Mata",2613701,-35.10282,-8.023366,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.012778,-34.950278,"original coordinates","original coordinates outside municipality original in sao lourenco da mata falls in recife"
"154","Cordia sellowiana",1090952534,-7.583333,-35.5,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:54.684+0000","2018-11-01T13:56:12.010+0000",128,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","Pernambuco",2000,1,13,"2000-01-13T00:00:00","2018-05-07T19:55:51.000+0000","2018-12-09T06:15:28.957+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000031342","809","PEUFR - Herbário Professor Vasconcelos Sobrinho","São Vicente Férrer","Mata do Estado","PEUFR",1090952534,"BRA:UFRPE:PEUFR:0000031342","Collection","E.M.N. Ferraz; Gilson; Manoel (mateiros)","31342","","UFRPE","Arvoreta com ca. De 5m de altura; caule ferrugíneo; frutos imaturos verdes; cálice verde","A. Laurênio","","pt","Universidade Federal Rural de Pernambuco, UFRPE",600,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","São Vicente Férrer","Pernambuco","brazil",4374,"São Vicente Ferrer",2613800,-35.491283,-7.602613,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.583333,-35.5,"original coordinates","original coordinates OK"
"155","Cordia sellowiana",1077577635,-8.012778,-34.950278,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:07.506+0000","2018-08-03T12:05:10.237+0000",130,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2000-04-05T00:00:00","Pernambuco",2000,1,24,"2000-01-24T00:00:00","2018-07-10T14:08:23.000+0000","2018-12-09T10:54:47.328+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000084386","770","IPA - Herbário - IPA Dárdano de Andrade Lima","São Lourenço da Mata","Estação Ecológica do Tapacurá, Trilha da mata.","IPA",1077577635,"BRA:IPA:IPA:0000084386","Collection","Rodal, M.J.N.; Silva, T.M.C.; Silva, T.M.C.","84386","","IPA","Árvore ca. 8m de altura. Flores alvas.","Silva, T.M.C.","SOUTH_AMERICA","pt","Empresa Pernambucana de Pesquisa Agropecuária, IPA",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","São Lourenço da Mata","Pernambuco","brazil",4263,"São Lourenço da Mata",2613701,-35.10282,-8.023366,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.012778,-34.950278,"original coordinates","original coordinates outside municipality original in sao lourenco da mata falls in recife"
"156","Cordia sellowiana",1135891074,-23.45,-45.36,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:04.251+0000","2018-01-05T16:39:27.843+0000",81,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","São Paulo",2000,4,20,"2000-04-20T00:00:00","2015-08-18T19:22:58.000+0000","2018-12-06T21:47:53.624+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA068940","4560","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","São Sebastião","Parque Estadual da Serra do Mar, trilha das cachoeiras do ribeirão de Itu. Floresta Ombrófila Densa de Encosta com sinais de perturbação. Beira de rio.","ESA",1135891074,"BRA:ESALQ:ESA:0ESA068940","Collection","Ivanauskas, N.M.; Mazine, F.F.; Moura, C.; Oliveira, R.C.; Paranaguá, P.A.; Silveira, E.R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","ESA068940","","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","Vidal, E.; Mendes, J.C.T.; Valente, R.O.A.","","pt","Escola Superior de Agricultura Luiz de Queiroz, ESALQ",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","São Sebastião","São Paulo","brazil",1100,"São Sebastião",3550704,-45.603109,-23.752538,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.45,-45.36,"original coordinates","original coordinates outside municipality original in sao sebastiao falls in natividade da serra"
"157","Cordia sellowiana",1089108521,-22.49,-46.55,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:47.021+0000","2018-12-03T16:41:24.389+0000",122,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","São Paulo",2000,5,18,"2000-05-18T00:00:00","2018-11-21T16:22:27.000+0000","2018-12-08T04:38:23.916+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000172422","1766","UEC - Herbário da Universidade Estadual de Campinas","Campinas","Mata Ribeirão da Cahoeira (Área C1); área total: 244,9ha.","UEC",1089108521,"BRA:UNICAMP:UEC:0000172422","Collection","Santos, K.; Belinello, R.","172422","","UNICAMP","Árvore semidecídua, zoocórica; córtex rugoso, madeira leve; altura total: 19m; altura do fuste: 11m; PAP: 87cm. 26-50% de copa infestada por lianas.; Floresta estacional semidecidual.","Santos, K.","","pt","Universidade Estadual de Campinas, UNICAMP",653,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Campinas","São Paulo","brazil",1373,"Campinas",3509502,-47.043665,-22.883678,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.49,-46.55,"original coordinates","original coordinates outside municipality original in campinas falls in socorro"
"158","Cordia sellowiana",1089108515,-22.48,-46.53,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:47.049+0000","2018-12-03T16:41:24.393+0000",122,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","São Paulo",2000,6,10,"2000-06-10T00:00:00","2018-11-21T16:22:27.000+0000","2018-12-08T04:38:23.889+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000172421","1860","UEC - Herbário da Universidade Estadual de Campinas","Campinas","Mata da Fazenda SAntana do Atalaia (Fragmento M4); área total: 25,2ha.","UEC",1089108515,"BRA:UNICAMP:UEC:0000172421","Collection","Santos, K.; Belinello, R.","172421","","UNICAMP","Árvore semidecídua, zoocórica; córtex rugoso, madeira leve; altura total: 15m; altura do fuste: 14m; PAP: 53cm. 76-100% de copa infestada por lianas.; Floresta estacional semidecidual.","Santos, K.","","pt","Universidade Estadual de Campinas, UNICAMP",733,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Campinas","São Paulo","brazil",1373,"Campinas",3509502,-47.043665,-22.883678,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.48,-46.53,"original coordinates","original coordinates outside municipality original in campinas falls in monte siao"
"159","Cordia sellowiana",1089108425,-22.33,-46.53,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:46.952+0000","2018-12-03T16:41:24.192+0000",122,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","São Paulo",2000,7,6,"2000-07-06T00:00:00","2018-11-21T16:22:27.000+0000","2018-12-08T04:38:23.872+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000172315","2721","UEC - Herbário da Universidade Estadual de Campinas","Itatiba","Mata da Fazenda Malabar.","UEC",1089108425,"BRA:UNICAMP:UEC:0000172315","Collection","Santos, K.; Belinello, R.","172315","","UNICAMP","Árvore semidecídua, zoocórica; córtex rugoso, madeira leve; altura total: 13m; altura do fuste: 10m; PAP: 36cm.; Mata da torre (Fragmento P4); área total: 12,5ha. Floresta Estacional Semidecidual.","Santos, K.","","pt","Universidade Estadual de Campinas, UNICAMP",808,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Itatiba","São Paulo","brazil",1337,"Itatiba",3523404,-46.814257,-23.006578,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.33,-46.53,"original coordinates","original coordinates outside municipality original in itatiba falls in jacutinga"
"160","Cordia sellowiana",1929129086,-22.5941489469391,-46.520395963319,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:05:23.372+0000","2018-11-18T15:05:23.385+0000",96,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2000-01-01T00:00:00","SÃ£o Paulo",2000,8,20,"2000-08-20T00:00:00","","2018-12-07T21:58:56.091+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","604c21b9-da12-4c8b-9d76-3b12f68a6413","440","Vascular plants","","Bairro Jaboticabal, ao longo da estrada Socorro-Aguas de LindÃ³ia","NY",1929129086,"604c21b9-da12-4c8b-9d76-3b12f68a6413","PhysicalObject","M. Groppo, Jr.","486257","","NY","","M. Groppo, Jr.","SOUTH_AMERICA","en","",0,0,NA,"sheet","","","ICN","Socorro",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452238","Al longo de estrada vicinal","http://biocol.org/urn:lsid:biocol.org:col:15556","20 Aug 2000",233,233,"","","","","","","",NA,"","","CRIA (Centro de ReferÃªncia em InformaÃ§Ã£o Ambiental)",17674,"Other source","","","","","","","","","","","","SÃ£o Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.5941489469391,-46.520395963319,"original coordinates","original coordinates outside municipality original in  falls in socorro"
