"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","locality","otherCatalogNumbers","fieldNotes","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimTaxonRank","higherClassification","higherGeography","fieldNumber","verbatimLocality","previousIdentifications","individualCount","organismID","datasetID","accessRights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"40","Cryptocarya moschata",1260768621,-22.35638,-47.48083,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T08:03:37.257+0000","2016-03-21T16:18:13.884+0000",28,"none","PRESERVED_SPECIMEN",7304739,6,7707728,220,407,6688,3011993,7304739,7304739,"Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya moschata","Cryptocarya","moschata","SPECIES","ACCEPTED","2007-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","",2001,1,24,"2001-01-24T00:00:00","2014-04-28T05:14:00.000+0000","2018-12-09T00:38:35.074+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:3359676","Moraes 2352","Tropicos","","","MO",1260768621,"urn:catalog:MO:Tropicos:3359676","PhysicalObject","Pedro L.R. de Moraes","3359676","MO","MOBOT","","P.L.R. de Moraes","Fazenda São José, Rio Claro, SP.","","",NA,"","","","","","ICNafp","","",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859","","No opinion",17800745,"http://www.tropicos.org/Specimen/3359676","","","",NA,"","",NA,NA,"","","","","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-22.35638,-47.48083,"original coordinates","original coordinates outside municipality original in  falls in rio claro"
"41","Cryptocarya moschata",1259096299,-22.90638,-47.05166,"gass84,iddatunl","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T07:57:55.258+0000","2016-03-21T15:11:43.222+0000",28,"none","PRESERVED_SPECIMEN",7304739,6,7707728,220,407,6688,3011993,7304739,7304739,"Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya moschata","Cryptocarya","moschata","SPECIES","ACCEPTED","2008-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","São Paulo",2001,1,28,"2001-01-28T00:00:00","2014-04-27T20:21:00.000+0000","2018-07-07T07:18:13.333+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:1841784","Moraes 2369","Tropicos","","","MO",1259096299,"urn:catalog:MO:Tropicos:1841784","PhysicalObject","Pedro L.R. de Moraes","1841784","MO","MOBOT","","Pedro Moraes(HUEFS)","Bosque dos Jequitibás, Campinas.","","",NA,"","","","","","ICNafp","","",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859","","No opinion",17800745,"http://www.tropicos.org/Specimen/1841784","","","",NA,"","",NA,NA,"","","","","","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.90638,-47.05166,"original coordinates","original coordinates outside municipality original in  falls in campinas"
"42","Cryptocarya moschata",1928170264,-22.58061,-46.8247,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:47:33.243+0000","2018-11-18T14:47:33.329+0000",96,"none","PRESERVED_SPECIMEN",7304739,6,7707728,220,407,6688,3011993,7304739,7304739,"Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya moschata","Cryptocarya","moschata","SPECIES","ACCEPTED","2007-01-01T00:00:00",0,0,"SOUTH_AMERICA","SÃ£o Paulo",2001,1,23,"2001-01-23T00:00:00","","2018-12-05T23:33:40.740+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","1c8f6ceb-8ad5-4d89-8145-d218b6404780","2355","Vascular plants","","en","NY",1928170264,"1c8f6ceb-8ad5-4d89-8145-d218b6404780","PhysicalObject","P. L. R. de Moraes","1144968","NY","","","P. L. R. de Moraes","Fazenda Palmital.","","",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1301718","","http://biocol.org/urn:lsid:biocol.org:col:15556","Santo AntÃ´nio de Posse","sheet","ICN","23 Jan 2001","",23,23,"http://biocol.org/urn:lsid:biocol.org:col:15556","","",NA,"","","","",NA,"","",NA,NA,"","","","","","SÃ£o Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.58061,-46.8247,"original coordinates","original coordinates outside municipality original in  falls in amparo"
"43","Cryptocarya moschata",1259096322,-21.94888,-48.00138,"gass84,iddatunl","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T07:57:55.213+0000","2016-03-21T15:11:43.303+0000",28,"none","PRESERVED_SPECIMEN",7304739,6,7707728,220,407,6688,3011993,7304739,7304739,"Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya moschata","Cryptocarya","moschata","SPECIES","ACCEPTED","2008-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","São Paulo",2001,1,24,"2001-01-24T00:00:00","2014-04-27T20:21:00.000+0000","2018-07-07T07:18:12.928+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:1841808","Moraes 2347","Tropicos","","","MO",1259096322,"urn:catalog:MO:Tropicos:1841808","PhysicalObject","Pedro L.R. de Moraes","1841808","MO","MOBOT","","Pedro Moraes(HUEFS)","Mata do Alemão, Ibaté.","","",NA,"","","","","","ICNafp","","",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859","","No opinion",17800745,"http://www.tropicos.org/Specimen/1841808","","","",NA,"","",NA,NA,"","","","","","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-21.94888,-48.00138,"original coordinates","original coordinates outside municipality original in  falls in ibate"
"44","Cryptocarya moschata",1424240508,-22.886389,-47.073611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:24.843+0000","2018-09-24T20:01:42.722+0000",207,"none","PRESERVED_SPECIMEN",7304739,6,7707728,220,407,6688,3011993,7304739,7304739,"Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya moschata","Cryptocarya","moschata","SPECIES","ACCEPTED","none",NA,NA,"","São Paulo",2001,1,28,"2001-01-28T00:00:00","2014-07-22T19:25:06.785+0000","2018-12-06T16:58:28.358+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:523634","2366","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Campinas","","RB",1424240508,"urn:catalog:JBRJ:RB:523634","PhysicalObject","Pedro L. R. de Moraes","RB00523634","JBRJ","","Árvore 12 m, DAP 92,95 cm, frutos início de dispersão.","Pedro L. R. de Moraes","Bosque dos Italianos.","RB 464659","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,NA,"","","","","Campinas","São Paulo","brazil",1373,"Campinas",3509502,-47.043665,-22.883678,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.886389,-47.073611,"original coordinates","original coordinates OK"
"45","Cryptocarya moschata",1423951566,-21.948889,-48.015,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:49.177+0000","2018-09-24T19:58:33.571+0000",207,"none","PRESERVED_SPECIMEN",7304739,6,7707728,220,407,6688,3011993,7304739,7304739,"Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya moschata","Cryptocarya","moschata","SPECIES","ACCEPTED","none",NA,NA,"","São Paulo",2001,1,24,"2001-01-24T00:00:00","2014-07-22T07:48:16.920+0000","2018-12-06T16:55:48.166+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:128652","2347","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Ibaté","","RB",1423951566,"urn:catalog:JBRJ:RB:128652","PhysicalObject","P. L. R. de Moraes","RB00128652","JBRJ","","Árvore, 20m, DAP 79,58cm, frutos em início de dispersão, maduros amarelos, imaturos verdes.","Pedro Moraes","Mata do Alemão.","RB 379426","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,NA,"","","","","Ibaté","São Paulo","brazil",1723,"Ibaté",3519303,-48.027241,-21.950712,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-21.948889,-48.015,"original coordinates","original coordinates OK"
"46","Cryptocarya moschata",1260767952,-22.88666,-47.07305,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T08:03:37.195+0000","2016-03-21T16:18:10.918+0000",28,"none","PRESERVED_SPECIMEN",7304739,6,7707728,220,407,6688,3011993,7304739,7304739,"Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya moschata","Cryptocarya","moschata","SPECIES","ACCEPTED","2006-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","",2001,1,28,"2001-01-28T00:00:00","2014-04-28T05:14:00.000+0000","2018-12-09T00:38:34.751+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:3359084","Moraes 2367","Tropicos","","","MO",1260767952,"urn:catalog:MO:Tropicos:3359084","PhysicalObject","Pedro L.R. de Moraes","3359084","MO","MOBOT","","P.L.R. de Moraes","Bosque dos Italianos, Campinas, SP.","","",NA,"","","","","","ICNafp","","",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859","","No opinion",17800745,"http://www.tropicos.org/Specimen/3359084","","","",NA,"","",NA,NA,"","","","","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-22.88666,-47.07305,"original coordinates","original coordinates outside municipality original in  falls in campinas"
"47","Cryptocarya moschata",1259096189,-22.88666,-47.07388,"gass84,iddatunl","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T07:57:55.250+0000","2016-03-21T15:11:43.159+0000",28,"none","PRESERVED_SPECIMEN",7304739,6,7707728,220,407,6688,3011993,7304739,7304739,"Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya moschata","Cryptocarya","moschata","SPECIES","ACCEPTED","2008-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","São Paulo",2001,1,28,"2001-01-28T00:00:00","2014-04-27T20:21:00.000+0000","2018-07-07T07:18:12.877+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:1841693","Moraes 2366","Tropicos","","","MO",1259096189,"urn:catalog:MO:Tropicos:1841693","PhysicalObject","Pedro L.R. de Moraes","1841693","MO","MOBOT","","Pedro Moraes(HUEFS)","Bosque dos Italianos, Campinas.","","",NA,"","","","","","ICNafp","","",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859","","No opinion",17800745,"http://www.tropicos.org/Specimen/1841693","","","",NA,"","",NA,NA,"","","","","","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.88666,-47.07388,"original coordinates","original coordinates outside municipality original in  falls in campinas"
"48","Cryptocarya moschata",1259096239,-22.58055,-46.82444,"gass84,iddatunl","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T07:57:55.253+0000","2016-03-21T15:11:43.201+0000",28,"none","PRESERVED_SPECIMEN",7304739,6,7707728,220,407,6688,3011993,7304739,7304739,"Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya moschata","Cryptocarya","moschata","SPECIES","ACCEPTED","2008-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","São Paulo",2001,1,23,"2001-01-23T00:00:00","2014-04-27T20:21:00.000+0000","2018-07-07T07:18:12.877+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:1841726","Moraes 2376","Tropicos","","","MO",1259096239,"urn:catalog:MO:Tropicos:1841726","PhysicalObject","Pedro L.R. de Moraes","1841726","MO","MOBOT","","Pedro Moraes(HUEFS)","Fazenda Palmital, Santo Antônio de Posse.","","",NA,"","","","","","ICNafp","","",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859","","No opinion",17800745,"http://www.tropicos.org/Specimen/1841726","","","",NA,"","",NA,NA,"","","","","","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.58055,-46.82444,"original coordinates","original coordinates outside municipality original in  falls in amparo"
"49","Cryptocarya moschata",1260768743,-23.58222,-46.82583,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T08:03:37.378+0000","2016-03-21T16:18:14.408+0000",28,"none","PRESERVED_SPECIMEN",7304739,6,7707728,220,407,6688,3011993,7304739,7304739,"Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya moschata","Cryptocarya","moschata","SPECIES","ACCEPTED","2007-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","",2001,1,23,"2001-01-23T00:00:00","2014-04-28T05:14:00.000+0000","2018-12-09T00:38:35.096+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:3359720","Moraes 2358","Tropicos","","","MO",1260768743,"urn:catalog:MO:Tropicos:3359720","PhysicalObject","Pedro L.R. de Moraes","3359720","MO","MOBOT","","P.L.R. de Moraes","Fazenda Palmital, Santo Antonio de Posse, SP.","","",NA,"","","","","","ICNafp","","",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859","","No opinion",17800745,"http://www.tropicos.org/Specimen/3359720","","","",NA,"","",NA,NA,"","","","","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-23.58222,-46.82583,"original coordinates","original coordinates outside municipality original in  falls in carapicuiba"
"50","Cryptocarya moschata",1259096207,-22.35888,-47.48166,"gass84,iddatunl","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T07:57:55.231+0000","2016-03-21T15:11:43.154+0000",28,"none","PRESERVED_SPECIMEN",7304739,6,7707728,220,407,6688,3011993,7304739,7304739,"Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya moschata","Cryptocarya","moschata","SPECIES","ACCEPTED","2008-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","São Paulo",2001,1,24,"2001-01-24T00:00:00","2014-04-27T20:21:00.000+0000","2018-07-07T07:18:13.519+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:1841708","Moraes 2351","Tropicos","","","MO",1259096207,"urn:catalog:MO:Tropicos:1841708","PhysicalObject","Pedro L.R. de Moraes","1841708","MO","MOBOT","","Pedro Moraes(HUEFS)","Fazenda São José, Rio Claro.","","",NA,"","","","","","ICNafp","","",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859","","No opinion",17800745,"http://www.tropicos.org/Specimen/1841708","","","",NA,"","",NA,NA,"","","","","","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.35888,-47.48166,"original coordinates","original coordinates outside municipality original in  falls in rio claro"
"51","Cryptocarya moschata",1090580661,-23.3186,-46.5867,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:30.506+0000","2017-12-29T14:14:17.227+0000",129,"none","PRESERVED_SPECIMEN",7304739,6,7707728,220,407,6688,3011993,7304739,7304739,"Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya moschata","Cryptocarya","moschata","SPECIES","ACCEPTED","2001-04-20T00:00:00",NA,NA,"","São Paulo",2001,4,20,"2001-04-20T00:00:00","2017-06-09T13:57:12.000+0000","2018-12-08T04:43:31.424+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000053808","1154","IAC - Herbário do Instituto Agronômico de Campinas","Mairiporã","pt","IAC",1090580661,"BRA:IAC:IAC:0000053808","Collection","J.B. Baitello","53808","IAC","Instituto Agronômico de Campinas, IAC","Nome popular: ""canela-noz-moscada""","J.B. Baitello","Região da Serra da Cantareira, Clube dos Médicos, entrada de Santa Inês","","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,NA,"","","","","Mairiporã","São Paulo","brazil",1235,"Mairiporã",3528502,-46.561308,-23.317292,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.3186,-46.5867,"original coordinates","original coordinates OK"
"52","Cryptocarya moschata",1087376773,-24.547794,-47.241119,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:38.314+0000","2018-09-25T13:55:32.482+0000",120,"none","PRESERVED_SPECIMEN",7304739,6,7707728,220,407,6688,3011993,7304739,7304739,"Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya moschata","Cryptocarya","moschata","SPECIES","ACCEPTED","none",NA,NA,"","São Paulo",2001,5,8,"2001-05-08T00:00:00","2018-09-10T11:10:16.000+0000","2018-12-08T13:04:24.415+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000362933","2432","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Iguape","pt","SP",1087376773,"BRA:IBt:SP:0000362933","Collection","Moraes, PLR","362933","Instituto de Botânica, IBT","Instituto de Botânica, IBT","","Moraes, PLR","Estação Ecológica Juréia-Itatins, Núcleo Rio Verde","","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,NA,"","","","","Iguape","São Paulo","brazil",975,"Iguape",3520301,-47.474658,-24.549358,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.547794,-47.241119,"original coordinates","original coordinates OK"
"53","Cryptocarya moschata",1087376784,-24.386953,-47.017503,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:38.337+0000","2018-09-25T13:55:32.523+0000",120,"none","PRESERVED_SPECIMEN",7304739,6,7707728,220,407,6688,3011993,7304739,7304739,"Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya moschata","Cryptocarya","moschata","SPECIES","ACCEPTED","none",NA,NA,"","São Paulo",2001,5,30,"2001-05-30T00:00:00","2018-09-10T11:10:16.000+0000","2018-12-08T13:04:24.372+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000362937","2439","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Peruíbe","pt","SP",1087376784,"BRA:IBt:SP:0000362937","Collection","Moraes, PLR","362937","Instituto de Botânica, IBT","Instituto de Botânica, IBT","","Moraes, PLR","Estação Ecológica Juréia-Itatins, Núcleo Arpoador, trilha do Fundão","","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,NA,"","","","","Peruíbe","São Paulo","brazil",1008,"Peruíbe",3537602,-47.013118,-24.279695,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.386953,-47.017503,"original coordinates","original coordinates OK"
"54","Cryptocarya moschata",1090570082,-23.76789,-47.045723,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:23.701+0000","2017-12-29T14:14:12.651+0000",129,"none","PRESERVED_SPECIMEN",7304739,6,7707728,220,407,6688,3011993,7304739,7304739,"Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya moschata","Cryptocarya","moschata","SPECIES","ACCEPTED","2001-08-10T00:00:00",NA,NA,"","São Paulo",2001,8,10,"2001-08-10T00:00:00","2017-10-31T16:16:56.000+0000","2018-12-08T04:43:25.062+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000043191","3484","IAC - Herbário do Instituto Agronômico de Campinas","Ibiúna","pt","IAC",1090570082,"BRA:IAC:IAC:0000043191","Collection","L.C. Bernacci; G.A.D.C. Franco; E.Q. Santos & E. Furlan","43191","IAC","Instituto Agronômico de Campinas, IAC","","L.C. Bernacci et al.","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Dito, indivíduo X 9.4","","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,NA,"","","","","Ibiúna","São Paulo","brazil",1090,"Ibiúna",3519709,-47.215202,-23.802162,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.76789,-47.045723,"original coordinates","original coordinates OK"
