"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","georeferencedDate","fieldNumber","verbatimLocality","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"41","Aiouea sellowiana",1424366434,-25.252778,-49.9975,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:40.680+0000","2018-09-24T20:02:49.438+0000",207,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2010-09-15T00:00:00",900,NA,"","Paraná",2010,8,31,"2010-08-31T00:00:00","2017-10-19T00:51:31.635+0000","2018-12-06T16:59:42.360+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:655661","5624","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Ponta Grossa","Arenitos / Parque Estadual de Vila Velha.","","RB",1424366434,"urn:catalog:JBRJ:RB:655661","PhysicalObject","O. N. Veiga; M. Verdi, E. M. Martins","RB00655661","JBRJ","","Altura: 5m; Hábito: arbórea.","A. Quinet","RB 515590","Estepe.","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Ponta Grossa","Paraná","brazil",912,"Ponta Grossa",4119905,-50.080932,-25.14133,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.252778,-49.9975,"original coordinates","original coordinates OK"
"42","Aiouea sellowiana",1424315334,-26.549722,-49.9475,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:09.113+0000","2018-09-24T20:02:22.797+0000",207,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","none",747,NA,"","Santa Catarina",2010,11,3,"2010-11-03T00:00:00","2017-10-18T23:55:12.042+0000","2018-12-06T16:59:08.395+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:604786","1671","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Itaiópolis","Arroio das Pombas.","","RB",1424315334,"urn:catalog:JBRJ:RB:604786","PhysicalObject","A. Korte; A. Kniess","RB00604786","JBRJ","","Arbórea médio, 8m alt.","","RB 505476","Floresta Ombrófila Densa","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Itaiópolis","Santa Catarina","brazil",767,"Itaiópolis",4208104,-49.891436,-26.471774,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.549722,-49.9475,"original coordinates","original coordinates OK"
"43","Aiouea sellowiana",1077366197,-24.045833,-49.073333,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:24.554+0000","2018-10-24T15:38:49.729+0000",122,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2010-10-07T00:00:00",NA,NA,"","São Paulo",2010,12,7,"2010-12-07T00:00:00","2018-10-01T14:26:01.000+0000","2018-12-06T14:17:41.635+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000042612","2535","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","Itapeva","Estaçãp Experimental, próximo à ponte antiga, cerradinho.","pt","FLOR",1077366197,"BRA:UFSC:FLOR:0000042612","Collection","Baitello, J.B.; Lima, C.R. & Cielo-Filho, R.","42612","Universidade Federal de Santa Catarina (UFSC)","Universidade Federal de Santa Catarina (UFSC)","árvore, flor jovem, 7m altura. Recebido de SPSF Nº 44760.","Baitello, J.B.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Itapeva","São Paulo","brazil",1064,"Itapeva",3522406,-48.871639,-23.913268,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.045833,-49.073333,"original coordinates","original coordinates outside municipality original in itapeva falls in itabera"
"44","Aiouea sellowiana",1086913142,-24.045833,-49.073333,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:57.380+0000","2018-11-24T08:56:57.597+0000",126,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2010-12-07T00:00:00",NA,NA,"SOUTH_AMERICA","São Paulo",2010,12,7,"2010-12-07T00:00:00","2018-11-05T15:54:41.000+0000","2018-12-08T13:01:18.860+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000044760","2535","SPSF - Herbário Dom Bento José Pickel","Itapeva","Estação Experimental","pt","SPSF",1086913142,"BRA:IF:SPSF:0000044760","Collection","J.B.Baitello & C.R.Lima & R.Cielo-Filho","44760","IF","Instituto Florestal, IF","COLETA: Árvore 7m, fruto jovem; GEOGRAFIA: Cerradinho próximo a ponte antigo;","J.B.Baitello","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Itapeva","São Paulo","brazil",1064,"Itapeva",3522406,-48.871639,-23.913268,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.045833,-49.073333,"original coordinates","original coordinates outside municipality original in itapeva falls in itabera"
"45","Aiouea sellowiana",1086913212,-24.079167,-49.054444,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:57.444+0000","2018-11-24T08:56:57.712+0000",126,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","none",NA,NA,"SOUTH_AMERICA","São Paulo",2010,12,9,"2010-12-09T00:00:00","2018-11-05T15:54:41.000+0000","2018-12-08T13:01:18.852+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000044859","370","SPSF - Herbário Dom Bento José Pickel","Itapeva","Estação Experimental","pt","SPSF",1086913212,"BRA:IF:SPSF:0000044859","Collection","C.R.Lima & J.B.Baitello & R.Cielo-Filho","44859","IF","Instituto Florestal, IF","COLETA: Árvore 2m, fruto verde; GEOGRAFIA: Borda Cerrado / Campo Cerrado;","J.B.Baitello","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Itapeva","São Paulo","brazil",1064,"Itapeva",3522406,-48.871639,-23.913268,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.079167,-49.054444,"original coordinates","original coordinates OK"
"46","Aiouea sellowiana",1077397211,-27.629167,-49.410833,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:04.080+0000","2018-10-24T15:38:04.407+0000",121,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2009-11-28T00:00:00",772,0,"","Santa Catarina",2009,11,28,"2009-11-28T00:00:00","2018-10-11T17:21:19.000+0000","2018-12-06T14:17:55.178+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000018145","1114","FURB - Herbário Dr. Roberto Miguel Klein","Alfredo Wagner","Soldadinho.","pt","FURB",1077397211,"BRA:FURB:FURB:0000018145","Collection","Korte, A.; Kniess, A.","18145","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 310 (Arbórea)","Korte, A","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Alfredo Wagner","Santa Catarina","brazil",488,"Alfredo Wagner",4200705,-49.330592,-27.706005,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.629167,-49.410833,"original coordinates","original coordinates OK"
"47","Aiouea sellowiana",1094716731,-27.629167,-49.410833,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:44.648+0000","2018-11-24T12:32:44.666+0000",128,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2009-11-28T00:00:00",772,0,"","",2009,11,28,"2009-11-28T00:00:00","","2018-11-24T12:32:45.015+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000009519","1114","CRI - Herbário Pe. Dr. Raulino Reitz","Alfredo","Soldadinho.","pt","CRI",1094716731,"BRA:UNESC:CRI:0000009519","Collection","A. Korte; A. Kniess","9519","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Floresta Ombrófila Mista","A. Korte","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Alfredo","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-27.629167,-49.410833,"original coordinates","original coordinates outside municipality original in alfredo falls in alfredo wagner"
"48","Aiouea sellowiana",1077396937,-27.630278,-49.500556,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:03.897+0000","2018-10-24T15:38:04.372+0000",121,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2010-09-15T00:00:00",642,0,"","Santa Catarina",2009,11,25,"2009-11-25T00:00:00","2018-10-11T17:21:19.000+0000","2018-12-06T14:17:55.119+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000017867","1003","FURB - Herbário Dr. Roberto Miguel Klein","Alfredo Wagner","Alto Limeirinha.","pt","FURB",1077396937,"BRA:FURB:FURB:0000017867","Collection","Korte, A.; Kniess, A.","17867","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 309 (Arbórea)","Quinet, A","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Alfredo Wagner","Santa Catarina","brazil",488,"Alfredo Wagner",4200705,-49.330592,-27.706005,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.630278,-49.500556,"original coordinates","original coordinates OK"
"49","Aiouea sellowiana",1090517781,-24.15,-50.3,"gass84,txmatfuz","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:38.021+0000","2018-11-24T12:34:38.061+0000",122,"none","PRESERVED_SPECIMEN",4180321,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Martius ex Nees) Angely","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","none",NA,NA,"","Paraná",2008,9,26,"2008-09-26T00:00:00","2018-11-14T17:45:58.000+0000","2018-12-08T04:43:00.964+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000131915","312","CEPEC - Herbário do Centro de Pesquisas do Cacau","jaguariaiva","Parque Estadual do Cerrado.","pt","CEPEC",1090517781,"BRA:CEPLAC:CEPEC:0000131915","Collection","J. B. S. Pereira","131915","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","Pereira & Falleiros","30/12/2008","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"jaguariaiva","Paraná","brazil",1000,"Jaguariaíva",4112009,-49.705016,-24.330567,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.15,-50.3,"original coordinates","original coordinates outside municipality original in jaguariaiva falls in ventania"
"50","Aiouea sellowiana",1927884624,-25.2317,-49.9933,"elmms,gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:45:23.662+0000","2018-11-18T14:45:23.764+0000",96,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2008-01-01T00:00:00",500,500,"SOUTH_AMERICA","ParanÃ¡",2008,11,7,"2008-11-07T00:00:00","","2018-12-05T23:30:59.264+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","083fc6a7-2589-4b45-a262-71614395a0d3","240","Vascular plants","","Parque Estadual de Vila Velha.","en","NY",1927884624,"083fc6a7-2589-4b45-a262-71614395a0d3","PhysicalObject","M. L. Brotto","1039638","NY","","","M. L. Brotto","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1488663","Estepe gramineo-lenhoso emmeio aos arenitos.","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","07 Nov 2008",312,"Ponta Grossa","sheet",312,"3281 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"","ParanÃ¡","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.2317,-49.9933,"original coordinates","original coordinates outside municipality original in  falls in ponta grossa"
"51","Aiouea sellowiana",1086671956,-25.231667,-49.993333,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:45.454+0000","2017-12-29T14:11:26.149+0000",125,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2008-11-07T00:00:00",1000,0,"","Paraná",2008,11,7,"2008-11-07T00:00:00","2017-11-30T17:14:16.000+0000","2018-12-06T13:38:51.174+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000067053","245","UPCB - Herbário do Departamento de Botânica","Ponta Grossa","Parque Estadual de Vila Velha.","pt","UPCB",1086671956,"BRA:UFPR:UPCB:0000067053","Collection","Brotto, M.L.","67053","UFPR","Universidade Federal do Paraná, UFPR","Árvore de 8 m de alt., flores esverdeadas. Floresta Ombrófila Mista Montana..","Brotto, M.L.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Ponta Grossa","Paraná","brazil",912,"Ponta Grossa",4119905,-50.080932,-25.14133,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.231667,-49.993333,"original coordinates","original coordinates OK"
"52","Aiouea sellowiana",1424320152,-25.231667,-49.993333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:11.958+0000","2018-09-24T20:02:25.362+0000",207,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","none",1000,NA,"","Paraná",2008,11,7,"2008-11-07T00:00:00","2017-10-06T21:25:02.944+0000","2018-12-06T16:59:10.957+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:610266","240","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Ponta Grossa","Parque Estadual de Vila Velha.","","RB",1424320152,"urn:catalog:JBRJ:RB:610266","PhysicalObject","Brotto, M.L; Hauck, P","RB00610266","JBRJ","","Árvore de 3 m de alt, flores creme. Estepe gramineo-lenhosa em meio aos arenitos.","Brotto, M.L","RB 507690","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Ponta Grossa","Paraná","brazil",912,"Ponta Grossa",4119905,-50.080932,-25.14133,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.231667,-49.993333,"original coordinates","original coordinates OK"
"53","Aiouea sellowiana",1077470273,-24.105972,-52.301194,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:02.776+0000","2018-11-24T12:32:02.788+0000",118,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2010-06-25T00:00:00",589,0,"","Paraná",2007,3,24,"2007-03-24T00:00:00","2018-10-30T18:00:46.000+0000","2018-12-06T14:18:22.382+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000004994","284","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Campo Mourão","Parque Estadual Lago Azul (PELA)","pt","HCF",1077470273,"BRA:UTFPR:HCF:0000004994","Collection","A.R. Silva","4994","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore ca. 7 m de altura, na beira do rio.","M.L. Brotto","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Campo Mourão","Paraná","brazil",1033,"Campo Mourão",4104303,-52.379917,-24.103737,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.105972,-52.301194,"original coordinates","original coordinates OK"
"54","Aiouea sellowiana",1889185585,-24.105972,-52.301194,"gass84","f9040e31-ee85-4b92-9963-a0272a44ec96","a84dccda-c5b2-4319-abbf-3c24601e89a2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:08.174+0000","2018-08-03T19:53:44.747+0000",111,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","HETEROTYPIC_SYNONYM","2010-06-25T00:00:00",589,0,"","Paraná",2007,3,24,"2007-03-24T00:00:00","","2018-08-03T19:53:44.767+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFMT - Herbário UFMT","BRA:UFMT:UFMT:0000043180","284","UFMT - Herbário UFMT","Campo Mourão","Parque Estadual do Lago Azul (PELA).","pt","UFMT",1889185585,"BRA:UFMT:UFMT:0000043180","Collection","Silva, A.R.","43180","UFMT","Universidade Federal de Mato Grosso (UFMT)","Árvore ca. 7 m de altura.&nf;; Beira do rio - relevo suave ondulado.","Brotto, M.L.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Campo Mourão","Paraná","brazil",1033,"Campo Mourão",4104303,-52.379917,-24.103737,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.105972,-52.301194,"original coordinates","original coordinates OK"
"55","Aiouea sellowiana",1087647404,-20.192222,-43.605278,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:38.018+0000","2017-12-29T14:10:11.265+0000",121,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","none",1400,0,"SOUTH_AMERICA","Minas Gerais",2007,7,NA,"2007-07-01T00:00:00","2017-03-31T17:54:04.000+0000","2018-12-08T13:05:41.682+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000135494","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","Mina de Capanema.","pt","BHCB",1087647404,"BRA:UFMG:BHCB:0000135494","Collection","Mendes, MS; Neves, GS","135494","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Campo Rupestre","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.192222,-43.605278,"original coordinates","original coordinates outside municipality original in mariana falls in santa barbara"
