"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","language","ownerInstitutionCode","fieldNotes","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","habitat","georeferenceProtocol","coordinateUncertaintyInMeters","georeferencedDate","georeferenceSources","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","identificationRemarks","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"25","Rhodostemonodaphne macrocalyx",1123809718,-18.871389,-40.812778,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:38.094+0000","2018-08-11T13:05:02.710+0000",129,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","none","Espírito Santo",2006,6,8,"2006-06-08T00:00:00","2018-07-16T14:40:19.000+0000","2018-12-08T12:04:54.892+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000027025","2487","MBML-Herbario - Herbário Mello Leitão","Águia Branca","Águas Claras, prop.: Zequinha","MBML-HERBARIO",1123809718,"BRA:MBML:MBML-HERBARIO:0000027025","Collection","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","27025","","MBML","Arvoreta 7m, botões florais, flores brancas. Interior de mata.","T.D.M. Barbosa/18-VII-2007",400,0,"","pt","Museu de Biologia Professor Mello Leitão, MBML","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Águia Branca","Espírito Santo","brazil",2639,"Águia Branca",3200136,-40.748582,-18.971321,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.871389,-40.812778,"original coordinates","original coordinates OK"
"26","Rhodostemonodaphne macrocalyx",1086903430,-23.810833,-46.293889,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:52.988+0000","2018-11-24T08:56:53.118+0000",126,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","2005-04-07T00:00:00","São Paulo",2005,3,22,"2005-03-22T00:00:00","2018-11-05T15:55:46.000+0000","2018-12-08T13:01:14.136+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000034716","571","SPSF - Herbário Dom Bento José Pickel","Santos","Parque Estadual da Serra do Mar, Núcleo Itutinga - Pilões","SPSF",1086903430,"BRA:IF:SPSF:0000034716","Collection","F. M. Souza & F. A. R. D. P. Arzolla & C. O. Araújo & W. Corrêa","34716","","IF","COLETA: XLS: SPSFNovo;&nf;Árvore ca. 13 m, botões amarelos e flores amarelo-claras.&nf;Floresta Ombrófila Densa Submontana.; GEOGRAFIA: Trilha do Quilombo.;","G. A. D. C. Franco",104,0,"SOUTH_AMERICA","pt","Instituto Florestal, IF","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Santos","São Paulo","brazil",1075,"Santos",3548500,-46.292594,-23.868622,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.810833,-46.293889,"original coordinates","original coordinates OK"
"27","Rhodostemonodaphne macrocalyx",1424155537,-22.455278,-42.997222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:39:31.406+0000","2018-09-24T20:00:57.879+0000",207,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","none","Rio de Janeiro",2005,8,25,"2005-08-25T00:00:00","2017-10-19T06:25:42.660+0000","2018-12-06T16:57:45.301+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:422984","883","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos, próximo à Casa do Pesquisador . Parque Nacional da Serra dos Órgãos","RB",1424155537,"urn:catalog:JBRJ:RB:422984","PhysicalObject","J. Wesenberg JW","RB00422984","RB 427598","JBRJ","Árvore, DAP 12,5 cm, altura ca. 13 m. Sem cheiro evidente","A. Quinet",1130,NA,"","","","Floresta montana","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.455278,-42.997222,"original coordinates","original coordinates OK"
"28","Rhodostemonodaphne macrocalyx",1423942675,-19.8925,-43.365278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:58.475+0000","2018-09-24T19:58:09.910+0000",207,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","none","Rio Grande do Sul",2005,10,2,"2005-10-02T00:00:00","2018-03-02T10:26:40.047+0000","2018-12-06T16:55:43.451+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1204980","126","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Bárbara","São Gonçalo do Rio Abaixo; Estação de Pesquisa e Desenvolvimento Ambiental de Peti.","RB",1423942675,"urn:catalog:JBRJ:RB:1204980","PhysicalObject","R.M. Ferreira; G.S. França","RB01204980","RB 669860","JBRJ","","L.L.S.Assis & C.C.A.Silva",NA,NA,"","","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Santa Bárbara","Rio Grande do Sul","brazil",NA,"",NA,NA,NA,"","","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-19.8925,-43.365278,"original coordinates","original coordinates outside municipality original in santa barbara falls in sao goncalo do rio abaixo"
"29","Rhodostemonodaphne macrocalyx",1123802916,-20.096389,-40.676944,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:32.328+0000","2018-08-11T13:04:59.867+0000",129,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","none","Espírito Santo",2003,2,26,"2003-02-26T00:00:00","2018-07-16T14:40:19.000+0000","2018-12-08T12:04:51.845+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000020223","3287","MBML-Herbario - Herbário Mello Leitão","Santa Maria de Jetibá","Caramuru, Sítio Jetibá","MBML-HERBARIO",1123802916,"BRA:MBML:MBML-HERBARIO:0000020223","Collection","H. Q. Boudet Fernandes; et al","20223","","MBML","Árvore, 12m de altura x 9,5cm de diâmetro. Ramos com pelos castanhos. Flores amareladas. (parcela 4, indivíduo 124).","Pedro L. R. de Moraes/05-2005",NA,NA,"","pt","Museu de Biologia Professor Mello Leitão, MBML","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Santa Maria de Jetibá","Espírito Santo","brazil",2389,"Santa Maria de Jetibá",3204559,-40.804004,-20.085432,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.096389,-40.676944,"original coordinates","original coordinates OK"
"30","Rhodostemonodaphne macrocalyx",1252618706,-14.403889,-40.154444,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:40.206+0000","2018-09-25T14:05:13.638+0000",126,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","2010-04-01T00:00:00","Bahia",2003,3,7,"2003-03-07T00:00:00","2018-08-21T18:30:31.000+0000","2018-12-08T15:43:36.822+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000157909","1067","SPF - Herbário da Universidade de São Paulo","Boa Nova","Fazenda São José.","SPF",1252618706,"BRA:USP:SPF:0000157909","Collection","Sant'Ana, SC","157909","","USP","","Moraes, PLR",850,0,"","pt","Universidade de São Paulo, USP","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Boa Nova","Bahia","brazil",3306,"Boa Nova",2903706,-40.231587,-14.358016,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.403889,-40.154444,"original coordinates","original coordinates OK"
"31","Rhodostemonodaphne macrocalyx",1123799596,-19.9075,-40.553056,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:29.102+0000","2018-08-11T13:04:58.610+0000",129,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","none","Espírito Santo",2002,4,24,"2002-04-24T00:00:00","2018-07-16T14:40:19.000+0000","2018-12-08T12:04:50.250+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000016893","172","MBML-Herbario - Herbário Mello Leitão","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML-HERBARIO",1123799596,"BRA:MBML:MBML-HERBARIO:0000016893","Collection","R.R. Vervloet; et al","16893","","MBML","Árvore a 7m de altura, flores branco esverdeados, frutos imaturos de cor verde, cálice com base vermelha e ápice verde, ainda no fruto","Pedro L. R. de Moraes/05-2005",NA,NA,"","pt","Museu de Biologia Professor Mello Leitão, MBML","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.9075,-40.553056,"original coordinates","original coordinates OK"
"32","Rhodostemonodaphne macrocalyx",1123799887,-19.9075,-40.553056,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:29.394+0000","2018-08-11T13:04:58.719+0000",129,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","none","Espírito Santo",2002,6,11,"2002-06-11T00:00:00","2018-07-16T14:40:19.000+0000","2018-12-08T12:04:50.378+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000017182","355","MBML-Herbario - Herbário Mello Leitão","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML-HERBARIO",1123799887,"BRA:MBML:MBML-HERBARIO:0000017182","Collection","R.R. Vervloet; et al","17182","","MBML","Árvore aproximado 12m, meia encosta, dossel aproximado 22m, flores e botões amarelos esverdeados, estames amarelos.","Pedro L. R. de Moraes/05-2005",NA,NA,"","pt","Museu de Biologia Professor Mello Leitão, MBML","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.9075,-40.553056,"original coordinates","original coordinates OK"
"33","Rhodostemonodaphne macrocalyx",1086898517,-24.047778,-46.818611,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:50.690+0000","2018-11-24T08:56:50.816+0000",126,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","2004-03-29T00:00:00","São Paulo",2001,4,16,"2001-04-16T00:00:00","2018-11-05T15:55:46.000+0000","2018-12-08T13:01:11.953+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000029624","166","SPSF - Herbário Dom Bento José Pickel","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","SPSF",1086898517,"BRA:IF:SPSF:0000029624","Collection","F.M.Souza & A.R.Duarte & D.Sampaio & R.Bernhardt & R.R.Rodrigues","29624","","IF","COLETA: XLS: SPSFAntigo&nf;Floresta Ombrófila Densa Baixomontana&nf;Árvore 10m altura; pétalas róseas e estames amarelos.; GEOGRAFIA: No entorno do Vale do Rio Mambu.;","J.B.Baitello",65,35,"SOUTH_AMERICA","pt","Instituto Florestal, IF","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Itanhaém","São Paulo","brazil",1037,"Itanhaém",3522109,-46.835166,-24.091687,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.047778,-46.818611,"original coordinates","original coordinates OK"
"34","Rhodostemonodaphne macrocalyx",1090568645,-22.863721,-47.086761,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:22.721+0000","2018-06-04T12:02:22.261+0000",129,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","2005-11-08T00:00:00","São Paulo",2001,9,17,"2001-09-17T00:00:00","2018-05-22T12:53:39.000+0000","2018-12-08T04:43:24.566+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000041736","567","IAC - Herbário do Instituto Agronômico de Campinas","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L4, P3","IAC",1090568645,"BRA:IAC:IAC:0000041736","Collection","J.E.A. Bertoni & A. Geremias","41736","","IAC","","J.B. Baitello",NA,NA,"","pt","Instituto Agronômico de Campinas, IAC","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Campinas","São Paulo","brazil",1373,"Campinas",3509502,-47.043665,-22.883678,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.863721,-47.086761,"original coordinates","original coordinates OK"
"35","Rhodostemonodaphne macrocalyx",1423956538,-22.283889,-43.100833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:04.108+0000","2018-09-24T19:58:45.346+0000",207,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","2015-08-26T00:00:00","Rio de Janeiro",2001,9,12,"2001-09-12T00:00:00","2017-10-18T11:29:58.159+0000","2018-12-06T16:55:50.568+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:133665","1456","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Iguaçu","Pedra 90, trilha para o pico.","RB",1423956538,"urn:catalog:JBRJ:RB:133665","PhysicalObject","S.J. Silva Neto; H.C. de Lima, L. Sylvestre e W. da Silva","RB00133665","RB 360691","JBRJ","Árvore semi - ciófila, ca. de 10 m de altura, folhas breve discolores cartáceas, frutos passados pretos.","A.QUINET",900,NA,"","","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Nova Iguaçu","Rio de Janeiro","brazil",1460,"Nova Iguaçu",3303500,-43.503733,-22.689201,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.283889,-43.100833,"original coordinates","original coordinates outside municipality original in nova iguacu falls in petropolis"
"36","Rhodostemonodaphne macrocalyx",1123794669,-19.937778,-40.6275,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:24.300+0000","2018-08-11T13:04:56.552+0000",129,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","none","Espírito Santo",2000,2,24,"2000-02-24T00:00:00","2018-07-16T14:40:19.000+0000","2018-12-08T12:04:48.068+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000011983","803","MBML-Herbario - Herbário Mello Leitão","Santa Teresa","Vila Nova, Valão de São Pedro","MBML-HERBARIO",1123794669,"BRA:MBML:MBML-HERBARIO:0000011983","Collection","V. Demuner; et al","11983","","MBML","Arvoreto 5m, botões florais, flores cor bege, estames amarelos. Beira de estrada.","A. Quinet et M.S. Kropf/2004",NA,NA,"","pt","Museu de Biologia Professor Mello Leitão, MBML","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.937778,-40.6275,"original coordinates","original coordinates OK"
"37","Rhodostemonodaphne macrocalyx",1123796729,-18.755,-40.890833,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:26.322+0000","2018-08-11T13:04:57.415+0000",129,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","none","Espírito Santo",2000,11,23,"2000-11-23T00:00:00","2018-07-16T14:40:19.000+0000","2018-12-08T12:04:49.032+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000014035","3404","MBML-Herbario - Herbário Mello Leitão","Barra de São Francisco","Córrego das Palmas","MBML-HERBARIO",1123796729,"BRA:MBML:MBML-HERBARIO:0000014035","Collection","L. Kollmann; et al","14035","","MBML","Arvoreto 10m. DAP 15cm. Frutos verde, receptáculo vermelho, flores brancas.","A. Quinet/24-08-2004",NA,NA,"","pt","Museu de Biologia Professor Mello Leitão, MBML","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Barra de São Francisco","Espírito Santo","brazil",2692,"Barra de São Francisco",3200904,-40.830955,-18.666463,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.755,-40.890833,"original coordinates","original coordinates OK"
"38","Rhodostemonodaphne macrocalyx",1123792406,-19.922222,-40.589167,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:22.201+0000","2018-08-11T13:04:55.646+0000",129,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","none","Espírito Santo",1999,1,14,"1999-01-14T00:00:00","2018-07-16T14:40:19.000+0000","2018-12-08T12:04:47.112+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000009674","1560","MBML-Herbario - Herbário Mello Leitão","Santa Teresa","Santo Antônio","MBML-HERBARIO",1123792406,"BRA:MBML:MBML-HERBARIO:0000009674","Collection","L. Kollmann; E. Bausen","9674","","MBML","Arvoreto 8m. Dap 10cm. Flores verdes.","A. Quinet et M.S. Kropf/2004",NA,NA,"","pt","Museu de Biologia Professor Mello Leitão, MBML","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.922222,-40.589167,"original coordinates","original coordinates OK"
