"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","locality","individualCount","preparations","otherCatalogNumbers","fieldNotes","fieldNumber","identificationQualifier","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","collectionID","rights","habitat","georeferencedDate","georeferenceProtocol","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimElevation","higherGeography","organismID","datasetID","accessRights","higherClassification","verbatimTaxonRank","coordinateUncertaintyInMeters","identificationRemarks","typeStatus","dynamicProperties","typifiedName","infraspecificEpithet","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"67","Aiouea saligna",1094710135,-27.315278,-48.559444,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:38.683+0000","2018-11-24T12:32:38.693+0000",128,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","none","",1996,2,17,"1996-02-17T00:00:00","","2018-11-24T12:32:39.023+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000000097","","CRI - Herbário Pe. Dr. Raulino Reitz","Governador","pt","CRI",1094710135,"BRA:UNESC:CRI:0000000097","Collection","Robson dos Santos","97","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","","Marcos Sobral",NA,NA,"","",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Governador","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-27.315278,-48.559444,"original coordinates","original coordinates outside municipality original in governador falls in governador celso ramos"
"68","Aiouea saligna",1913578564,-15.92417,-48.03333,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:05.240+0000","2018-11-23T18:21:05.259+0000",123,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","none","Distrito Federal",1996,4,11,"1996-04-11T00:00:00","2018-10-26T13:54:20.000+0000","2018-12-10T13:35:45.937+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000033289","11","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","pt","CEN",1913578564,"BRA:Cenargen:CEN:0000033289","Collection","Alexandre Bonesso Sampaio","33289","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Planta coletada no trecho abaixo do açude da sede, denominado Cabeceira, margem direita do córrego Açudinho, próximo ao córrego. Parcela nº. 3 da fitossociologia, indivíduo nº. 6.","J. B. Baitello",1080,0,"","Mata do Açudinho, Cabeceira, Fazenda Sucupira (CENARGEN/EMBRAPA).",4,"Exsicatas","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.92417,-48.03333,"original coordinates","original coordinates OK"
"69","Aiouea saligna",1086912656,-14.452222,-48.457222,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:57.236+0000","2018-11-24T08:56:57.450+0000",126,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2010-11-29T00:00:00","Goiás",1996,9,19,"1996-09-19T00:00:00","2018-11-05T15:54:36.000+0000","2018-12-08T13:01:18.610+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000044229","3149","SPSF - Herbário Dom Bento José Pickel","Niquelândia","pt","SPSF",1086912656,"BRA:IF:SPSF:0000044229","Collection","M.A.Silva & C.C.S.Ferreira","44229","IF","Instituto Florestal, IF","COLETA: Floresta mesofítica.&nf;Arbusto 2,5m altura; ramos da inflorescência vermelhos; frutos de cor verde, cálice vermelho.;","J.B.Baitello",NA,NA,"SOUTH_AMERICA","Morro do Cristo",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Niquelândia","Goiás","brazil",3284,"Niquelândia",5214606,-48.401433,-14.498918,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.452222,-48.457222,"original coordinates","original coordinates OK"
"70","Aiouea saligna",1563409267,-24.57084,-48.19478,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:03.020+0000","2018-12-03T16:41:42.195+0000",122,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","1997-06-30T00:00:00","São Paulo",1995,2,14,"1995-02-14T00:00:00","2018-11-21T16:30:15.000+0000","2018-12-07T14:53:37.250+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000076286","440","UEC - Herbário da Universidade Estadual de Campinas","Rio Vermelho","pt","UEC",1563409267,"BRA:UNICAMP:UEC:0000076286","Collection","Miyagi, P.H.; Zandoval, J.A.; Souza, J.P.","76286","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore, ca 7m alt. Frutos imaturos verdes.; Mata","Lorea, F.G.",NA,NA,"","A 14 km de Rio Vermelho em direção a Pariquera-açú. Beira da Rodovia Regis Bittencourt.",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Rio Vermelho","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.57084,-48.19478,"original coordinates","original coordinates outside municipality original in rio vermelho falls in eldorado"
"71","Aiouea saligna",1087670501,-10.4529,-37.1854,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:46:54.637+0000","2018-09-24T19:50:04.148+0000",132,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2014-06-10T00:00:00","Sergipe",1995,9,16,"1995-09-16T00:00:00","2018-08-31T18:27:06.000+0000","2018-12-08T13:05:52.080+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000006401","678","ASE - Herbário da Universidade Federal de Sergipe","Areia Branca","pt","ASE",1087670501,"BRA:UFS:ASE:0000006401","Collection","Landim, M; Proença, C; L.R.Landrum; E.Melo; F.França; Raulino, T","6401","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","arbusto. 1.5. m. .; arbusto. 1.5. m. .; Cerrado em encosta laterítica","Alves, M",NA,NA,"SOUTH_AMERICA","Estação Ecológica da Serra de Itabaiana",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Areia Branca","Sergipe","brazil",3769,"Areia Branca",2800506,-37.331991,-10.788646,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.4529,-37.1854,"original coordinates","original coordinates outside municipality original in areia branca falls in nossa senhora das dores"
"72","Aiouea saligna",1090864346,-19.288056,-39.692778,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:59.429+0000","2018-10-09T15:48:53.972+0000",142,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2001-03-01T00:00:00","Espírito Santo",1995,10,26,"1995-10-26T00:00:00","2018-10-03T13:52:41.000+0000","2018-12-09T06:14:53.499+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000010812","5504","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Linhares","pt","VIES",1090864346,"BRA:UFES:VIES:0000010812","Collection","Pereira, O.J.; Dutra, R.L. & Assis, A.M.","10812","UFES","Universidade Federal do Espírito Santo, UFES","Terrestre. Flor verde.","Baitello, J.B.",NA,NA,"","Pontal do Ipiranga.",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.288056,-39.692778,"original coordinates","original coordinates OK"
"73","Aiouea saligna",1424220421,-22.5,-42.25,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:12.281+0000","2018-09-24T20:01:31.714+0000",207,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","none","Rio de Janeiro",1994,4,26,"1994-04-26T00:00:00","2017-10-18T13:10:40.406+0000","2018-12-06T16:58:17.691+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:490198","376","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Silva Jardim","","RB",1424220421,"urn:catalog:JBRJ:RB:490198","PhysicalObject","C.Luchiari; et al.","RB00490198","JBRJ","","Arvoreta, 5m , heliófila, folha discolor, face superior verde, face inferior verde clara, os ramos que estão com frutos vináceos, fruto imaturo, cúpula vinho e aquênio verde com pontuações amarelas, fruto maduro aquênio negro.","A.Quinet",NA,NA,"","Est. Juturnaiba, esquerda - Km 9. Reserva Biológica de Poço das Antas",NA,"","RB 429177","",NA,"aff.","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Silva Jardim","Rio de Janeiro","brazil",1506,"Silva Jardim",3305604,-42.414048,-22.567613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.5,-42.25,"original coordinates","original coordinates outside municipality original in silva jardim falls in casimiro de abreu"
"74","Aiouea saligna",1086630986,-25.283333,-48.333333,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:23.335+0000","2017-12-29T14:11:09.837+0000",125,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","1995-03-01T00:00:00","Paraná",1994,11,14,"1994-11-14T00:00:00","2017-11-30T17:14:14.000+0000","2018-12-06T13:38:33.078+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000025461","219","UPCB - Herbário do Departamento de Botânica","Guaraqueçaba","pt","UPCB",1086630986,"BRA:UFPR:UPCB:0000025461","Collection","Athayde, S.F.","25461","UFPR","Universidade Federal do Paraná, UFPR","Árvore, 5 x 0,12m. Sub-bosque da floresta secundária. Material estéril..","Silva, S.M.",NA,NA,"","Morro do Quitumbê ou do Costão",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.283333,-48.333333,"original coordinates","original coordinates OK"
"75","Aiouea saligna",1931782957,-29.604167,-52.683333,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:42.017+0000","2018-11-24T12:32:42.024+0000",128,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","none","",1993,1,23,"1993-01-23T00:00:00","2018-11-23T16:25:11.000+0000","2018-12-07T06:15:06.611+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000005299","","CRI - Herbário Pe. Dr. Raulino Reitz","Brasil","pt","CRI",1931782957,"BRA:UNESC:CRI:0000005299","Collection","J. A. Jarenkow; D. B. Falkenberg","5299","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","","J. A. Jarenkow",NA,NA,"","Linha XV de Novembro.",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Brasil","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-29.604167,-52.683333,"original coordinates","original coordinates outside municipality original in brasil falls in vale do sol"
"76","Aiouea saligna",1094711274,-26.1175,-48.616389,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:39.688+0000","2018-10-25T12:34:34.189+0000",128,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","none","Santa Catarina",1993,1,21,"1993-01-21T00:00:00","","2018-10-25T12:34:46.305+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000001503","676","CRI - Herbário Pe. Dr. Raulino Reitz","Itapoá","pt","CRI",1094711274,"BRA:UNESC:CRI:0000001503","Collection","R. R. B. Negrelle","1503","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","","J. B. Baitello",NA,NA,"","Reserva Volta Velha.",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Itapoá","Santa Catarina","brazil",812,"Itapoá",4208450,-48.652853,-26.082161,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.1175,-48.616389,"original coordinates","original coordinates OK"
"77","Aiouea saligna",1094711496,-28.359444,-49.291667,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:39.830+0000","2018-10-25T12:34:34.331+0000",128,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","none","Santa Catarina",1993,3,14,"1993-03-14T00:00:00","","2018-10-25T12:34:46.546+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000001772","1749","CRI - Herbário Pe. Dr. Raulino Reitz","Orleans","pt","CRI",1094711496,"BRA:UNESC:CRI:0000001772","Collection","V. Citadini-Zanette; C. M. Martinello & R. dos Santos","1772","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","","Marcos Sobral",NA,NA,"","Rio Novo.",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Orleans","Santa Catarina","brazil",372,"Orleans",4211702,-49.372507,-28.280894,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.359444,-49.291667,"original coordinates","original coordinates OK"
"78","Aiouea saligna",1094711268,-26.1175,-48.616389,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:39.686+0000","2018-10-25T12:34:34.058+0000",128,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","none","Santa Catarina",1993,3,20,"1993-03-20T00:00:00","","2018-10-25T12:34:45.882+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000001502","","CRI - Herbário Pe. Dr. Raulino Reitz","Itapoá","pt","CRI",1094711268,"BRA:UNESC:CRI:0000001502","Collection","R. R. B. Negrelle; et al.","1502","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","","J. B. Baitello",NA,NA,"","Reserva Volta Velha. (próx. a área das parcelas).",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Itapoá","Santa Catarina","brazil",812,"Itapoá",4208450,-48.652853,-26.082161,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.1175,-48.616389,"original coordinates","original coordinates OK"
"79","Aiouea saligna",1042485034,-18.316667,-52.75,"elmms,gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:24:33.576+0000","2014-11-24T14:40:36.935+0000",50,"none","PRESERVED_SPECIMEN",4176033,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea chapadaensis Kosterm.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","chapadaensis","SPECIES","SYNONYM","1993-09-01T00:00:00","Goiás",1993,9,24,"1993-09-24T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:20:43.102+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:19371","57","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","pt","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042485034,"urn:catalog:inpa:herbarium:19371","Collection","","184875","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","Bucci, F.F.B.",450,450,"SOUTH_AMERICA","Mineiros, Parque Nacional das Emas, área do Jacuba. Centro Oeste",NA,"","","",NA,"","","01.263.896/0015-60","","",NA,"",NA,"","License Elements","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","","Goiás","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-18.316667,-52.75,"original coordinates","original coordinates outside municipality original in  falls in chapadao do ceu"
"80","Aiouea saligna",1077379117,-29.661667,-50.213333,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:38:53.289+0000","2018-10-24T15:37:56.672+0000",121,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","none","Rio Grande do Sul",1993,10,12,"1993-10-12T00:00:00","2018-10-11T17:21:18.000+0000","2018-12-06T14:17:47.374+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000000070","s.n.","FURB - Herbário Dr. Roberto Miguel Klein","Maquiné","pt","FURB",1077379117,"BRA:FURB:FURB:0000000070","Collection","Sevegnani, L.","70","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Nº antigo 871.","Sobral, M",NA,NA,"","Estação Experimental Fitotécnica de Osório.",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Maquiné","Rio Grande do Sul","brazil",113,"Maquiné",4311775,-50.209226,-29.633646,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-29.661667,-50.213333,"original coordinates","original coordinates OK"
"81","Aiouea saligna",1213549182,-16.783333,-54.1,"gass84,txmatfuz","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:25.978+0000","2018-01-05T18:34:10.453+0000",114,"none","PRESERVED_SPECIMEN",4176033,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea chapadaensis Kosterm.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","chapadaensis","SPECIES","SYNONYM","none","Mato Grosso",1993,11,7,"1993-11-07T00:00:00","","2018-07-08T01:31:32.249+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000092452","7017","UB - Herbário da Universidade de Brasília","Tatuapé","pt","UB",1213549182,"BRA:UnB:UB:0000092452","Collection","Ratter, JA","92452","UnB","Universidade de Brasília (UnB)","","Proença, CEB",9999,0,"SOUTH_AMERICA","Fazenda do Senhor Antônio, Serra Patrovina",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Tatuapé","Mato Grosso","brazil",NA,"",NA,NA,NA,"","","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-16.783333,-54.1,"original coordinates","original coordinates outside municipality original in tatuape falls in pedra preta"
