"","Familia","Nome_cientifico","Categoria","source"
"475","Asteraceae","Mikania vauthieriana","EN","rj"
"476","Asteraceae","Ophryosporus organensis","CR","rj"
"477","Asteraceae","Piptocarpha verticillata","EN","rj"
"478","Asteraceae","Senecio arctiifolius","EN","rj"
"479","Asteraceae","Senecio ramentaceus","VU","rj"
"480","Asteraceae","Stevia organensis","EN","rj"
"481","Asteraceae","Trichogoniopsis podocarpa","EN","rj"
"482","Asteraceae","Wunderlichia insignis","EN","rj"
"483","Acanthaceae","Aphelandra stephanophysa","VU","rj"
"484","Acanthaceae","Justicia meyeniana","EN","rj"
"485","Amaryllidaceae","Griffinia intermedia","EN","rj"
"486","Amaryllidaceae","Worsleya procera","EN","rj"
"487","Begoniaceae","Begonia bonitoensis","CR","rj"
"488","Begoniaceae","Begonia collaris","EN","rj"
"489","Begoniaceae","Begonia concinna","EN","rj"
"490","Begoniaceae","Begonia densifolia","EN","rj"
"491","Begoniaceae","Begonia dentatiloba","EN","rj"
"492","Begoniaceae","Begonia depauperata","EN","rj"
"493","Begoniaceae","Begonia edmundoi","EN","rj"
"494","Begoniaceae","Begonia epipsila","EN","rj"
"495","Begoniaceae","Begonia friburgensis","EN","rj"
"496","Begoniaceae","Begonia jocelinoi","CR","rj"
"497","Begoniaceae","Begonia lanstyakii","CR","rj"
"498","Begoniaceae","Begonia lunaris","EN","rj"
"499","Begoniaceae","Begonia olsoniae","VU","rj"
"500","Begoniaceae","Begonia ramentacea","VU","rj"
"501","Begoniaceae","Begonia rubropilosa","CR","rj"
"502","Begoniaceae","Begonia sanguinea","VU","rj"
"503","Begoniaceae","Begonia semidigitata","EN","rj"
"504","Begoniaceae","Begonia sylvestris","EN","rj"
"505","Begoniaceae","Begonia tomentosa","VU","rj"
"506","Bignoniaceae","Bignonia costata","VU","rj"
"507","Bignoniaceae","Fridericia elegans","EN","rj"
"508","Bignoniaceae","Jacaranda crassifolia","EN","rj"
"509","Bromeliaceae","Aechmea caesia","EN","rj"
"510","Bromeliaceae","Aechmea cariocae","EN","rj"
"511","Bromeliaceae","Aechmea fasciata","VU","rj"
"512","Bromeliaceae","Alcantarea farneyi","CR","rj"
"513","Bromeliaceae","Alcantarea geniculata","EN","rj"
"514","Bromeliaceae","Alcantarea glaziouana","EN","rj"
"515","Bromeliaceae","Alcantarea heloisae","EN","rj"
"516","Bromeliaceae","Alcantarea martinellii","VU","rj"
"517","Bromeliaceae","Alcantarea nevaresii","VU","rj"
"518","Bromeliaceae","Alcantarea tortuosa","VU","rj"
"519","Bromeliaceae","Billbergia brasiliensis","EN","rj"
"520","Bromeliaceae","Canistropsis elata","CR","rj"
"521","Bromeliaceae","Canistropsis marceloi","VU","rj"
"522","Bromeliaceae","Canistropsis pulcherrima","EN","rj"
"523","Bromeliaceae","Cryptanthus bromelioides","EN","rj"
"524","Bromeliaceae","Cryptanthus sinuosus","EN","rj"
"525","Bromeliaceae","Dyckia martinellii","CR","rj"
"526","Bromeliaceae","Dyckia pseudococcinea","CR","rj"
"527","Bromeliaceae","Neoregelia abendrothae","EN","rj"
"528","Bromeliaceae","Neoregelia bragarum","EN","rj"
"529","Bromeliaceae","Neoregelia coimbrae","EN","rj"
"530","Bromeliaceae","Neoregelia coriacea","EN","rj"
"531","Bromeliaceae","Neoregelia eltoniana","EN","rj"
"532","Bromeliaceae","Neoregelia fosteriana","CR","rj"
"533","Bromeliaceae","Neoregelia indecora","EN","rj"
"534","Bromeliaceae","Neoregelia lactea","CR","rj"
"535","Bromeliaceae","Neoregelia leucophoea","EN","rj"
"536","Bromeliaceae","Neoregelia longipedicellata","CR","rj"
"537","Bromeliaceae","Neoregelia macahensis","EN","rj"
"538","Bromeliaceae","Neoregelia petropolitana","EN","rj"
"539","Bromeliaceae","Neoregelia roethii","CR","rj"
"540","Bromeliaceae","Neoregelia sapiatibensis","EN","rj"
"541","Bromeliaceae","Neoregelia tenebrosa","EN","rj"
"542","Bromeliaceae","Nidularium altimontanum","CR","rj"
"543","Bromeliaceae","Nidularium angustifolium","EN","rj"
"544","Bromeliaceae","Nidularium apiculatum","VU","rj"
"545","Bromeliaceae","Nidularium atalaiaense","EN","rj"
"546","Bromeliaceae","Nidularium fradense","EN","rj"
"547","Bromeliaceae","Nidularium fulgens","VU","rj"
"548","Bromeliaceae","Nidularium itatiaiae","EN","rj"
"549","Bromeliaceae","Nidularium mangaratibense","CR","rj"
"550","Bromeliaceae","Nidularium rosulatum","VU","rj"
"551","Bromeliaceae","Nidularium utriculosum","CR","rj"
"552","Bromeliaceae","Nidularium viridipetalum","EN","rj"
"553","Bromeliaceae","Pitcairnia albiflos","VU","rj"
"554","Bromeliaceae","Pitcairnia corcovadensis","VU","rj"
"555","Bromeliaceae","Pitcairnia encholirioides","EN","rj"
"556","Bromeliaceae","Pitcairnia insularis","CR","rj"
"557","Bromeliaceae","Pitcairnia staminea","EN","rj"
"558","Bromeliaceae","Pitcairnia suaveolens","EN","rj"
"559","Bromeliaceae","Pitcairnia wendtiae","CR","rj"
"560","Bromeliaceae","Quesnelia lateralis","VU","rj"
"561","Bromeliaceae","Quesnelia seideliana","EN","rj"
"562","Bromeliaceae","Tillandsia brachyphylla","EN","rj"
"563","Bromeliaceae","Tillandsia carminea","EN","rj"
"564","Bromeliaceae","Tillandsia grazielae","EN","rj"
"565","Bromeliaceae","Tillandsia neglecta","CR","rj"
"566","Bromeliaceae","Tillandsia reclinata","CR","rj"
"567","Bromeliaceae","Tillandsia roseiflora","EN","rj"
"568","Bromeliaceae","Tillandsia sucrei","CR","rj"
"569","Bromeliaceae","Vriesea altimontana","EN","rj"
"570","Bromeliaceae","Vriesea altomacaensis","CR","rj"
"571","Bromeliaceae","Vriesea bleherae","CR","rj"
"572","Bromeliaceae","Vriesea botafogensis","EN","rj"
"573","Bromeliaceae","Vriesea brassicoides","EN","rj"
"574","Bromeliaceae","Vriesea costae","CR","rj"
"575","Bromeliaceae","Vriesea fluminensis","EN","rj"
"576","Bromeliaceae","Vriesea fontourae","CR","rj"
"577","Bromeliaceae","Vriesea fradensis","CR","rj"
"578","Bromeliaceae","Vriesea garlippiana","EN","rj"
"579","Bromeliaceae","Vriesea goniorachis","EN","rj"
"580","Bromeliaceae","Vriesea leptantha","CR","rj"
"581","Bromeliaceae","Vriesea nubicola","CR","rj"
"582","Bromeliaceae","Vriesea pastuchoffiana","EN","rj"
"583","Bromeliaceae","Vriesea rubyae","EN","rj"
"584","Bromeliaceae","Vriesea saundersii","EN","rj"
"585","Bromeliaceae","Vriesea sucrei","EN","rj"
"586","Bromeliaceae","Vriesea teresopolitana","CR","rj"
"587","Bromeliaceae","Vriesea thyrsoidea","EN","rj"
"588","Bromeliaceae","Vriesea vidalii","VU","rj"
"589","Bromeliaceae","Vriesea warmingii","EN","rj"
"590","Bromeliaceae","Vriesea zildae","VU","rj"
"591","Burseraceae","Tetragastris breviacuminata","EN","rj"
"592","Bromeliaceae","Vriesea eltoniana","EN","rj"
"593","Cactaceae","Pilosocereus ulei","EN","rj"
"594","Cactaceae","Rhipsalis flagelliformis","EN","rj"
"595","Cactaceae","Rhipsalis mesembryanthemoides","EN","rj"
"596","Cactaceae","Rhipsalis ormindoi","VU","rj"
"597","Cactaceae","Rhipsalis pentaptera","CR","rj"
"598","Cactaceae","Rhipsalis triangularis","EN","rj"
"599","Cactaceae","Schlumbergera russelliana","EN","rj"
"600","Calophyllaceae","Kielmeyera excelsa","VU","rj"
"601","Calophyllaceae","Kielmeyera gracilis","EN","rj"
"602","Calophyllaceae","Kielmeyera insignis","EN","rj"
"603","Campanulaceae","Lobelia santos-limae","CR","rj"
"604","Celastraceae","Maytenus samydaeformis","CR","rj"
"605","Chrysobalanaceae","Couepia parvifolia","EN","rj"
"606","Clusiaceae","Clusia fragrans","EN","rj"
"607","Clusiaceae","Clusia immersa","EN","rj"
"608","Combretaceae","Terminalia acuminata","EN","rj"
"609","Commelinaceae","Dichorisandra gaudichaudiana","EN","rj"
"610","Commelinaceae","Dichorisandra nana","EN","rj"
"611","Commelinaceae","Dichorisandra odorata","VU","rj"
"612","Commelinaceae","Dichorisandra oxypetala","EN","rj"
"613","Commelinaceae","Dichorisandra picta","CR","rj"
"614","Commelinaceae","Siderasis fuscata","EN","rj"
"615","Connaraceae","Connarus marginatus","EN","rj"
"616","Convolvulaceae","Bonamia umbellata","CR","rj"
"617","Cucurbitaceae","Wilbrandia glaziovii","EN","rj"
"618","Cyperaceae","Hypolytrum glaziovii","CR","rj"
"619","Cyperaceae","Trilepis tenuis","CR","rj"
"620","Cactaceae","Rhipsalis agudoensis","EN","rj"
"621","Calophyllaceae","Kielmeyera aureovinosa","EN","rj"
"622","Dichapetalaceae","Stephanopodium sessile","EN","rj"
"623","Dilleniaceae","Davilla glaziovii","EN","rj"
"624","Dioscoreaceae","Dioscorea bradei","EN","rj"
"625","Dioscoreaceae","Dioscorea campanulata","EN","rj"
"626","Dioscoreaceae","Dioscorea itatiaiensis","CR","rj"
"627","Dioscoreaceae","Dioscorea margarethia","CR","rj"
"628","Dioscoreaceae","Dioscorea pedalis","VU","rj"
"629","Dioscoreaceae","Dioscorea sphaeroidea","CR","rj"
"630","Ericaceae","Agarista organensis","CR","rj"
"631","Ericaceae","Agarista uleana","VU","rj"
"632","Ericaceae","Gaylussacia pruinosa","CR","rj"
"633","Ericaceae","Gaylussacia retivenia","EN","rj"
"634","Eriocaulaceae","Paepalanthus ovatus","EN","rj"
"635","Erythroxylaceae","Erythroxylum cincinnatum","EN","rj"
"636","Erythroxylaceae","Erythroxylum magnoliifolium","EN","rj"
"637","Erythroxylaceae","Erythroxylum occultum","CR","rj"
"638","Erythroxylaceae","Erythroxylum ovalifolium","VU","rj"
"639","Euphorbiaceae","Euphorbia sabulicola","CR","rj"
"640","Euphorbiaceae","Ophthalmoblapton macrophyllum","EN","rj"
"641","Euphorbiaceae","Sebastiania pteroclada","CR","rj"
"642","Fabaceae","Aeschynomene bradei","EN","rj"
"643","Fabaceae","Bauhinia albicans","EN","rj"
"644","Fabaceae","Dahlstedtia glaziovii","EN","rj"
"645","Fabaceae","Dahlstedtia grandiflora","EN","rj"
"646","Fabaceae","Dalbergia glaziovii","EN","rj"
"647","Fabaceae","Luetzelburgia trialata","EN","rj"
"648","Fabaceae","Lupinus dusenianus","CR","rj"
"649","Fabaceae","Lupinus russellianus","CR","rj"
"650","Fabaceae","Machaerium firmum","VU","rj"
"651","Fabaceae","Machaerium legale","CR","rj"
"652","Fabaceae","Machaerium macaense","EN","rj"
"653","Fabaceae","Machaerium obovatum","VU","rj"
"654","Fabaceae","Martiodendron fluminense","EN","rj"
"655","Fabaceae","Mimosa ernestii","CR","rj"
"656","Fabaceae","Mimosa glazioui","CR","rj"
"657","Fabaceae","Mimosa itatiaiensis","EN","rj"
"658","Fabaceae","Moldenhawera polysperma","VU","rj"
"659","Fabaceae","Ormosia altimontana","EN","rj"
"660","Fabaceae","Peltogyne mattosiana","EN","rj"
"661","Fabaceae","Poecilanthe fluminensis","VU","rj"
"662","Fabaceae","Senegalia miersii","EN","rj"
"663","Fabaceae","Senegalia mikanii","EN","rj"
"664","Fabaceae","Swartzia glazioviana","VU","rj"
"665","Fabaceae","Swartzia submontana","CR","rj"
"666","Fabaceae","Tachigali beaurepairei","EN","rj"
"667","Fabaceae","Tachigali spathulipetala","EN","rj"
"668","Fabaceae","Zollernia glaziovii","EN","rj"
"669","Gentianaceae","Prepusa alata","CR","rj"
"670","Gentianaceae","Prepusa connata","CR","rj"
"671","Gentianaceae","Prepusa hookeriana","EN","rj"
"672","Gesneriaceae","Besleria fluminensis","EN","rj"
"673","Gesneriaceae","Besleria macahensis","EN","rj"
"674","Gesneriaceae","Besleria melancholica","VU","rj"
"675","Gesneriaceae","Nematanthus pycnophyllus","EN","rj"
"676","Gesneriaceae","Nematanthus serpens","EN","rj"
"677","Gesneriaceae","Sinningia bulbosa","EN","rj"
"678","Gesneriaceae","Sinningia cardinalis","EN","rj"
"679","Gesneriaceae","Sinningia cochlearis","CR","rj"
"680","Gesneriaceae","Sinningia gesneriifolia","CR","rj"
"681","Gesneriaceae","Sinningia guttata","EN","rj"
"682","Gesneriaceae","Sinningia helleri","CR","rj"
"683","Gesneriaceae","Sinningia hirsuta","EN","rj"
"684","Gesneriaceae","Sinningia lateritia","EN","rj"
"685","Gesneriaceae","Sinningia lindleyi","EN","rj"
"686","Gesneriaceae","Sinningia muscicola","CR","rj"
"687","Gesneriaceae","Sinningia pusilla","EN","rj"
"688","Gesneriaceae","Vanhouttea fruticulosa","EN","rj"
"689","Gesneriaceae","Vanhouttea gardneri","EN","rj"
"690","Gesneriaceae","Vanhouttea lanata","EN","rj"
"691","Gesneriaceae","Sinningia velutina","VU","rj"
"692","Iridaceae","Neomarica itatiaica","CR","rj"
"693","Iridaceae","Neomarica northiana","EN","rj"
"694","Iridaceae","Trimezia organensis","EN","rj"
"695","Isoetaceae","Isoetes goebelii","CR","rj"
"696","Isoetaceae","Isoetes ulei","CR","rj"
"697","Lamiaceae","Salvia benthamiana","EN","rj"
"698","Lamiaceae","Salvia longibracteolata","CR","rj"
"699","Lamiaceae","Salvia rivularis","VU","rj"
"700","Lauraceae","Beilschmiedia angustifolia","EN","rj"
"701","Lauraceae","Mezilaurus navalium","CR","rj"
"702","Lauraceae","Ocotea schwackeana","EN","rj"
"703","Lecythidaceae","Couratari pyramidata","EN","rj"
"704","Lentibulariaceae","Utricularia geminiloba","VU","rj"
"705","Loasaceae","Aosa uleana","CR","rj"
"706","Loganiaceae","Strychnos dantaensis","CR","rj"
"707","Loganiaceae","Strychnos jacarepiensis","CR","rj"
"708","Loranthaceae","Struthanthus dorothyi","CR","rj"
"709","Loranthaceae","Struthanthus maricensis","CR","rj"
"710","Loranthaceae","Struthanthus pentamerus","EN","rj"
"711","Malpighiaceae","Banisteriopsis magdalenensis","CR","rj"
"712","Malpighiaceae","Heteropterys ternstroemiifolia","EN","rj"
"713","Malpighiaceae","Janusia diminuta","CR","rj"
"714","Malpighiaceae","Stigmaphyllon affine","VU","rj"
"715","Malvaceae","Abutilon anodoides","EN","rj"
"716","Malvaceae","Abutilon esculentum","EN","rj"
"717","Malvaceae","Abutilon macrophyllum","CR","rj"
"718","Malvaceae","Callianthe sellowiana","EN","rj"
"719","Malvaceae","Gaya gaudichaudiana","EN","rj"
"720","Marantaceae","Goeppertia dorothyae","CR","rj"
"721","Marantaceae","Goeppertia fatimae","VU","rj"
"722","Marantaceae","Goeppertia reginae","CR","rj"
"723","Marantaceae","Goeppertia sphaerocephala","EN","rj"
"724","Marcgraviaceae","Marcgravia comosa","EN","rj"
"725","Melastomataceae","Behuria cordifolia","EN","rj"
"726","Melastomataceae","Behuria corymbosa","EN","rj"
"727","Melastomataceae","Behuria edmundoi","CR","rj"
"728","Melastomataceae","Behuria glazioviana","VU","rj"
"729","Melastomataceae","Behuria huberioides","EN","rj"
"730","Melastomataceae","Behuria limae","VU","rj"
"731","Melastomataceae","Behuria magdalenensis","VU","rj"
"732","Melastomataceae","Behuria mourae","VU","rj"
"733","Melastomataceae","Behuria organensis","EN","rj"
"734","Melastomataceae","Bertolonia valenteana","CR","rj"
"735","Melastomataceae","Huberia minor","EN","rj"
"736","Melastomataceae","Leandra alpestris","VU","rj"
"737","Melastomataceae","Leandra altomacaensis","CR","rj"
"738","Melastomataceae","Leandra atroviridis","EN","rj"
"739","Melastomataceae","Leandra breviflora","EN","rj"
"740","Melastomataceae","Leandra chaetocalyx","VU","rj"
"741","Melastomataceae","Leandra dentata","EN","rj"
"742","Melastomataceae","Leandra laxa","EN","rj"
"743","Melastomataceae","Leandra magdalenensis","EN","rj"
"744","Melastomataceae","Leandra mollis","EN","rj"
"745","Melastomataceae","Leandra mouraei","CR","rj"
"746","Melastomataceae","Leandra multisetosa","VU","rj"
"747","Melastomataceae","Leandra niangaeformis","EN","rj"
"748","Melastomataceae","Leandra organensis","EN","rj"
"749","Melastomataceae","Leandra rubida","VU","rj"
"750","Melastomataceae","Leandra sphaerocarpa","VU","rj"
"751","Melastomataceae","Meriania excelsa","CR","rj"
"752","Melastomataceae","Meriania glabra","VU","rj"
"753","Melastomataceae","Meriania glazioviana","EN","rj"
"754","Melastomataceae","Meriania longipes","EN","rj"
"755","Melastomataceae","Meriania robusta","EN","rj"
"756","Melastomataceae","Miconia cinerea","CR","rj"
"757","Melastomataceae","Miconia elaeodendron","VU","rj"
"758","Melastomataceae","Miconia gigantea","EN","rj"
"759","Melastomataceae","Miconia penduliflora","EN","rj"
"760","Melastomataceae","Miconia subvernicosa","VU","rj"
"761","Melastomataceae","Mouriri arenicola","CR","rj"
"762","Melastomataceae","Pleiochiton micranthum","VU","rj"
"763","Melastomataceae","Pleiochiton parvifolium","EN","rj"
"764","Melastomataceae","Pleroma benthamiana","EN","rj"
"765","Melastomataceae","Pleroma elegans","EN","rj"
"766","Melastomataceae","Pleroma maximiliana","EN","rj"
"767","Melastomataceae","Pleroma thereminiana","EN","rj"
"768","Melastomataceae","Pleroma virgata","CR","rj"
"769","Melastomataceae","Tibouchina axillaris","EN","rj"
"770","Melastomataceae","Tibouchina cristata","EN","rj"
"771","Melastomataceae","Tibouchina hirsutissima","CR","rj"
"772","Melastomataceae","Tibouchina pallida","CR","rj"
"773","Meliaceae","Trichilia luciae","EN","rj"
"774","Menispermaceae","Disciphania sagittaria","EN","rj"
"775","Monimiaceae","Macropeplus friburgensis","CR","rj"
"776","Monimiaceae","Mollinedia acutissima","VU","rj"
"777","Monimiaceae","Mollinedia marliae","CR","rj"
"778","Monimiaceae","Mollinedia stenophylla","CR","rj"
"779","Moraceae","Dorstenia fischeri","VU","rj"
"780","Moraceae","Sorocea carautana","EN","rj"
"781","Myrtaceae","Calyptranthes aromatica","VU","rj"
"782","Myrtaceae","Eugenia brachysepala","VU","rj"
"783","Myrtaceae","Eugenia corcovadensis","EN","rj"
"784","Myrtaceae","Eugenia itaguahiensis","EN","rj"
"785","Myrtaceae","Eugenia marambaiensis","CR","rj"
"786","Myrtaceae","Marlierea choriophylla","EN","rj"
"787","Myrtaceae","Marlierea guanabarina","CR","rj"
"788","Myrtaceae","Marlierea martinellii","EN","rj"
"789","Myrtaceae","Marlierea occhionii","CR","rj"
"790","Myrtaceae","Myrcia magnifolia","EN","rj"
"791","Myrtaceae","Myrcia velutiflora","CR","rj"
"792","Myrtaceae","Myrcia warmingiana","EN","rj"
"793","Myrtaceae","Neomitranthes riedeliana","CR","rj"
"794","Myrtaceae","Plinia ilhensis","EN","rj"
"795","Myrtaceae","Plinia marqueteana","EN","rj"
"796","Myrtaceae","Plinia martinellii","EN","rj"
"797","Melastomataceae","Pleroma cleistoflora","CR","rj"
"798","Monimiaceae","Grazielanthus arkeocarpus","CR","rj"
"799","Myrtaceae","Eugenia farneyi","CR","rj"
"800","Myrtaceae","Eugenia gastropogena","CR","rj"
"801","Myrtaceae","Myrcia innovans","EN","rj"
"802","Ochnaceae","Luxemburgia glazioviana","VU","rj"
"803","Ochnaceae","Ouratea campos-portoi","EN","rj"
"804","Ochnaceae","Ouratea grandifolia","EN","rj"
"805","Ochnaceae","Ouratea miersii","EN","rj"
"806","Oleaceae","Chionanthus fluminensis","CR","rj"
"807","Onagraceae","Fuchsia alpestris","VU","rj"
"808","Onagraceae","Fuchsia glazioviana","EN","rj"
"809","Orchidaceae","Acianthera bidentata","VU","rj"
"810","Orchidaceae","Acianthera subrotundifolia","VU","rj"
"811","Orchidaceae","Anathallis pubipetala","EN","rj"
"812","Orchidaceae","Anathallis spannageliana","VU","rj"
"813","Orchidaceae","Barbosella macaheensis","VU","rj"
"814","Orchidaceae","Bulbophyllum macroceras","CR","rj"
"815","Orchidaceae","Campylocentrum organense","VU","rj"
"816","Orchidaceae","Cattleya dormaniana","CR","rj"
"817","Orchidaceae","Centroglossa greeniana","EN","rj"
"818","Orchidaceae","Cyclopogon venustus","EN","rj"
"819","Orchidaceae","Epidendrum ammophilum","EN","rj"
"820","Orchidaceae","Epidendrum harrisoniae","CR","rj"
"821","Orchidaceae","Gomesa pulchella","CR","rj"
"822","Orchidaceae","Lankesterella spannageliana","EN","rj"
"823","Orchidaceae","Octomeria cochlearis","EN","rj"
"824","Orchidaceae","Octomeria fimbriata","VU","rj"
"825","Orchidaceae","Octomeria rodeiensis","EN","rj"
"826","Orchidaceae","Octomeria rodriguesii","EN","rj"
"827","Orchidaceae","Pabstiella calcarata","VU","rj"
"828","Orchidaceae","Pabstiella dracula","VU","rj"
"829","Orchidaceae","Pabstiella gracilicaulis","VU","rj"
"830","Orchidaceae","Prescottia spiranthophylla","EN","rj"
"831","Orchidaceae","Rodriguezia sucrei","CR","rj"
"832","Orchidaceae","Stelis palmeiraensis","VU","rj"
"833","Orchidaceae","Zygostates ovatipetala","EN","rj"
"834","Orobanchaceae","Magdalenaea limae","CR","rj"
"835","Orchidaceae","Cattleya lobata","CR","rj"
"836","Orchidaceae","Pabstiella curti-bradei","VU","rj"
"837","Passifloraceae","Passiflora farneyi","VU","rj"
"838","Passifloraceae","Passiflora imbeana","EN","rj"
"839","Phyllanthaceae","Phyllanthus itatiaiensis","CR","rj"
"840","Phyllanthaceae","Phyllanthus rosmarinifolius","EN","rj"
"841","Picramniaceae","Picramnia grandifolia","EN","rj"
"842","Piperaceae","Peperomia arbuscula","CR","rj"
"843","Piperaceae","Peperomia pubipeduncula","CR","rj"
"844","Piperaceae","Piper giordanoi","VU","rj"
"845","Piperaceae","Piper halesiifolium","CR","rj"
"846","Piperaceae","Piper morisonianum","CR","rj"
"847","Piperaceae","Piper niteroiense","CR","rj"
"848","Piperaceae","Piper rioense","EN","rj"
"849","Piperaceae","Piper translucens","VU","rj"
"850","Piperaceae","Piper trigonodrupum","EN","rj"
"851","Plantaginaceae","Achetaria latifolia","CR","rj"
"852","Plantaginaceae","Ildefonsia bibracteata","EN","rj"
"853","Poaceae","Dichanthelium cucaense","EN","rj"
"854","Podostemaceae","Podostemum saldanhanum","EN","rj"
"855","Polygalaceae","Polygala revoluta","EN","rj"
"856","Polygonaceae","Coccoloba rigida","EN","rj"
"857","Primulaceae","Cybianthus gracillimus","CR","rj"
"858","Primulaceae","Stylogyne leptantha","EN","rj"
"859","Primulaceae","Stylogyne sordida","CR","rj"
"860","Proteaceae","Roupala gracilis","EN","rj"
"861","Pteridaceae","Doryopteris magdalenensis","CR","rj"
"862","Pteridaceae","Doryopteris subsimplex","EN","rj"
"863","Pteridaceae","Doryopteris tijucana","EN","rj"
"864","Pteridaceae","Pteris congesta","EN","rj"
"865","Poaceae","Glaziophyton mirabile","EN","rj"
"866","Rubiaceae","Bathysa sylvestrae","EN","rj"
"867","Rubiaceae","Chomelia monantha","EN","rj"
"868","Rubiaceae","Coussarea coffeoides","EN","rj"
"869","Rubiaceae","Coussarea strigosipes","EN","rj"
"870","Rubiaceae","Coussarea viridis","EN","rj"
"871","Rubiaceae","Faramea brachyloba","EN","rj"
"872","Rubiaceae","Faramea calyciflora","CR","rj"
"873","Rubiaceae","Faramea campanularis","EN","rj"
"874","Rubiaceae","Faramea filamentosa","EN","rj"
"875","Rubiaceae","Faramea includens","VU","rj"
"876","Rubiaceae","Faramea intercedens","CR","rj"
"877","Rubiaceae","Faramea leucocalyx","EN","rj"
"878","Rubiaceae","Faramea tinguana","CR","rj"
"879","Rubiaceae","Galianthe polygonoides","EN","rj"
"880","Rubiaceae","Hindsia glabra","CR","rj"
"881","Rubiaceae","Ixora heterophylla","EN","rj"
"882","Rubiaceae","Manettia pedunculata","VU","rj"
"883","Rubiaceae","Psychotria caudata","VU","rj"
"884","Rubiaceae","Psychotria clavipes","EN","rj"
"885","Rubiaceae","Psychotria subspathacea","VU","rj"
"886","Rubiaceae","Psychotria tenuinervis","EN","rj"
"887","Rubiaceae","Psychotria ulei","EN","rj"
"888","Rubiaceae","Randia itatiaiae","CR","rj"
"889","Rubiaceae","Rudgea erythrocarpa","EN","rj"
"890","Rubiaceae","Rudgea insignis","VU","rj"
"891","Rubiaceae","Rudgea parvifolia","CR","rj"
"892","Rubiaceae","Rustia simpsonii","EN","rj"
"893","Rubiaceae","Standleya erecta","CR","rj"
"894","Rubiaceae","Standleya limae","CR","rj"
"895","Rutaceae","Conchocarpus grandiflorus","EN","rj"
"896","Rutaceae","Conchocarpus ovatus","VU","rj"
"897","Rutaceae","Conchocarpus sordidus","CR","rj"
"898","Rubiaceae","Coussarea friburgensis","EN","rj"
"899","Salicaceae","Abatia microphylla","EN","rj"
"900","Sapindaceae","Allophylus heterophyllus","VU","rj"
"901","Sapindaceae","Cupania fluminensis","EN","rj"
"902","Sapindaceae","Cupania schizoneura","CR","rj"
"903","Sapindaceae","Paullinia marginata","EN","rj"
"904","Sapindaceae","Serjania fluminensis","EN","rj"
"905","Sapindaceae","Serjania littoralis","EN","rj"
"906","Seligeriaceae","Brachydontium notorogenes","CR","rj"
"907","Solanaceae","Capsicum friburgense","EN","rj"
"908","Solanaceae","Solanum friburgense","VU","rj"
"909","Symplocaceae","Symplocos dasyphylla","EN","rj"
"910","Symplocaceae","Symplocos neglecta","CR","rj"
"911","Symplocaceae","Symplocos organensis","EN","rj"
"912","Sapindaceae","Serjania tenuis","VU","rj"
"913","Thelypteridaceae","Goniopteris refracta","EN","rj"
"914","Thymelaeaceae","Funifera brasiliensis","VU","rj"
"915","Thymelaeaceae","Funifera insulae","CR","rj"
"916","Trigoniaceae","Trigonia littoralis","EN","rj"
"917","Velloziaceae","Barbacenia brevifolia","EN","rj"
"918","Velloziaceae","Barbacenia fanniae","VU","rj"
"919","Velloziaceae","Barbacenia gaveensis","CR","rj"
"920","Velloziaceae","Barbacenia seubertiana","EN","rj"
"921","Violaceae","Rinorea laevigata","EN","rj"
"922","Vochysiaceae","Callisthene dryadum","CR","rj"
"923","Xyridaceae","Xyris organensis","EN","rj"
