"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","individualCount","language","preparations","ownerInstitutionCode","elevation","elevationAccuracy","continent","nomenclaturalCode","verbatimEventDate","verbatimTaxonRank","higherClassification","habitat","institutionID","higherGeography","endDayOfYear","startDayOfYear","nomenclaturalStatus","taxonID","bibliographicCitation","collectionID","references","county","rights","identificationRemarks","georeferencedDate","georeferenceProtocol","georeferenceSources","fieldNumber","locationRemarks","fieldNotes","verbatimLocality","establishmentMeans","verbatimElevation","coordinateUncertaintyInMeters","eventRemarks","identificationQualifier","organismID","datasetID","accessRights","typeStatus","dynamicProperties","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"34","Lecythis idatimon",1928798082,-3.12,-46.08,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:52:09.987+0000","2018-11-18T14:52:10.053+0000",96,"none","PRESERVED_SPECIMEN",3082461,6,7707728,220,1353,3990,3082348,3082461,3082461,"Lecythis idatimon Aubl.","Lecythis idatimon Aubl.","Plantae","Tracheophyta","Ericales","Lecythidaceae","Lecythis","Lecythis idatimon","Lecythis","idatimon","SPECIES","ACCEPTED","none","MaranhÃ£o",1987,5,29,"1987-05-29T00:00:00","","2018-12-08T19:29:08.987+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","48d3750a-0f1c-452f-856c-d5c040789303","3107","Vascular plants","","P.I. GuajÃ¡, Rio TuriaÃ§u. GuajÃ¡ Indians. Forest inventory 3km from FUNAI post.","NY",1928798082,"48d3750a-0f1c-452f-856c-d5c040789303","PhysicalObject","W. L. BalÃ©e","195584","","NY","","",NA,"en","sheet","",0,0,"SOUTH_AMERICA","ICN","29 May 1987","","","Terra firme forest inventory","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,149,149,"",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219486","MonÃ§ao","","!S. Mori, 1989","","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","MaranhÃ£o","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-3.12,-46.08,"original coordinates","original coordinates outside municipality original in  falls in nova olinda do maranhao"
"35","Lecythis idatimon",1929486795,-3.12,-46.08,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:23:25.040+0000","2018-11-18T15:23:25.048+0000",96,"none","PRESERVED_SPECIMEN",3082461,6,7707728,220,1353,3990,3082348,3082461,3082461,"Lecythis idatimon Aubl.","Lecythis idatimon Aubl.","Plantae","Tracheophyta","Ericales","Lecythidaceae","Lecythis","Lecythis idatimon","Lecythis","idatimon","SPECIES","ACCEPTED","none","MaranhÃ£o",1987,5,29,"1987-05-29T00:00:00","","2018-11-18T15:27:19.899+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","79af9550-8120-4f64-8f56-b7b5f4c18bba","3139","Vascular plants","","P.I. GuajÃ¡, Rio TuriaÃ§u. GuajÃ¡ Indians. Forest inventory 3km from FUNAI post.","NY",1929486795,"79af9550-8120-4f64-8f56-b7b5f4c18bba","PhysicalObject","W. L. BalÃ©e","195572","","NY","","",NA,"en","sheet","",0,0,"SOUTH_AMERICA","ICN","29 May 1987","","","Terra firme forest inventory","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,149,149,"",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219475","MonÃ§ao","","!S. Mori, 1989","","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","MaranhÃ£o","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-3.12,-46.08,"original coordinates","original coordinates outside municipality original in  falls in nova olinda do maranhao"
"36","Lecythis idatimon",1929303299,-3.12,-46.08,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:21:47.239+0000","2018-11-18T15:21:47.361+0000",96,"none","PRESERVED_SPECIMEN",3082461,6,7707728,220,1353,3990,3082348,3082461,3082461,"Lecythis idatimon Aubl.","Lecythis idatimon Aubl.","Plantae","Tracheophyta","Ericales","Lecythidaceae","Lecythis","Lecythis idatimon","Lecythis","idatimon","SPECIES","ACCEPTED","none","MaranhÃ£o",1987,5,29,"1987-05-29T00:00:00","","2018-11-18T15:23:25.219+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","6ca74cc3-3845-46fc-9af5-14a99e2f3b16","3155","Vascular plants","","P.I. GuajÃ¡, Rio TuriaÃ§u. GuajÃ¡ Indians. Forest inventory 3km from FUNAI post.","NY",1929303299,"6ca74cc3-3845-46fc-9af5-14a99e2f3b16","PhysicalObject","W. L. BalÃ©e","195580","","NY","","",NA,"en","sheet","",0,0,"SOUTH_AMERICA","ICN","29 May 1987","","","Terra firme forest inventory","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,149,149,"",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219482","MonÃ§ao","","!S. Mori, 1989","","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","MaranhÃ£o","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-3.12,-46.08,"original coordinates","original coordinates outside municipality original in  falls in nova olinda do maranhao"
"37","Lecythis idatimon",1928948477,-3.12,-46.08,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:53:17.475+0000","2018-11-18T14:53:17.558+0000",96,"none","PRESERVED_SPECIMEN",3082461,6,7707728,220,1353,3990,3082348,3082461,3082461,"Lecythis idatimon Aubl.","Lecythis idatimon Aubl.","Plantae","Tracheophyta","Ericales","Lecythidaceae","Lecythis","Lecythis idatimon","Lecythis","idatimon","SPECIES","ACCEPTED","none","MaranhÃ£o",1987,5,29,"1987-05-29T00:00:00","","2018-12-08T19:30:30.498+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","53805e4d-7158-470a-b142-640193ce32b7","3150","Vascular plants","","P.I. GuajÃ¡, Rio TuriaÃ§u. GuajÃ¡ Indians. Forest inventory 3km from FUNAI post.","NY",1928948477,"53805e4d-7158-470a-b142-640193ce32b7","PhysicalObject","W. L. BalÃ©e","195568","","NY","","",NA,"en","sheet","",0,0,"SOUTH_AMERICA","ICN","29 May 1987","","","Terra firme forest inventory","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,149,149,"",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219471","MonÃ§ao","","!S. Mori, 1989","","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","MaranhÃ£o","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-3.12,-46.08,"original coordinates","original coordinates outside municipality original in  falls in nova olinda do maranhao"
"38","Lecythis idatimon",1928675460,-3.12,-46.08,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:51:15.538+0000","2018-11-18T14:51:15.770+0000",96,"none","PRESERVED_SPECIMEN",3082461,6,7707728,220,1353,3990,3082348,3082461,3082461,"Lecythis idatimon Aubl.","Lecythis idatimon Aubl.","Plantae","Tracheophyta","Ericales","Lecythidaceae","Lecythis","Lecythis idatimon","Lecythis","idatimon","SPECIES","ACCEPTED","none","MaranhÃ£o",1987,5,29,"1987-05-29T00:00:00","","2018-12-08T19:28:02.855+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","4035f64e-0ecd-4248-bc05-091c7b842085","3130","Vascular plants","","P.I. GuajÃ¡, Rio TuriaÃ§u. GuajÃ¡ Indians. Forest inventory 3km from FUNAI post.","NY",1928675460,"4035f64e-0ecd-4248-bc05-091c7b842085","PhysicalObject","W. L. BalÃ©e","195573","","NY","","",NA,"en","sheet","",0,0,"SOUTH_AMERICA","ICN","29 May 1987","","","Terra firme forest inventory","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,149,149,"",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219476","MonÃ§ao","","!S. Mori, 1989","","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","MaranhÃ£o","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-3.12,-46.08,"original coordinates","original coordinates outside municipality original in  falls in nova olinda do maranhao"
"39","Lecythis idatimon",1928063703,-3.12,-46.08,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:46:45.004+0000","2018-11-18T14:46:45.134+0000",96,"none","PRESERVED_SPECIMEN",3082461,6,7707728,220,1353,3990,3082348,3082461,3082461,"Lecythis idatimon Aubl.","Lecythis idatimon Aubl.","Plantae","Tracheophyta","Ericales","Lecythidaceae","Lecythis","Lecythis idatimon","Lecythis","idatimon","SPECIES","ACCEPTED","none","MaranhÃ£o",1987,5,29,"1987-05-29T00:00:00","","2018-12-05T23:32:41.618+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","14f4c7fe-d40c-4c0b-a9e0-c9b82f6ac877","3145","Vascular plants","","P.I. GuajÃ¡, Rio TuriaÃ§u. GuajÃ¡ Indians. Forest inventory 3km from FUNAI post.","NY",1928063703,"14f4c7fe-d40c-4c0b-a9e0-c9b82f6ac877","PhysicalObject","W. L. BalÃ©e","195571","","NY","","",NA,"en","sheet","",0,0,"SOUTH_AMERICA","ICN","29 May 1987","","","Terra firme forest inventory","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,149,149,"",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219474","MonÃ§ao","","!S. Mori, 1989","","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","MaranhÃ£o","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-3.12,-46.08,"original coordinates","original coordinates outside municipality original in  falls in nova olinda do maranhao"
"40","Lecythis idatimon",1931335833,-1.7158,-49.5283,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:26:21.888+0000","2018-11-18T16:26:21.957+0000",96,"none","PRESERVED_SPECIMEN",3082461,6,7707728,220,1353,3990,3082348,3082461,3082461,"Lecythis idatimon Aubl.","Lecythis idatimon Aubl.","Plantae","Tracheophyta","Ericales","Lecythidaceae","Lecythis","Lecythis idatimon","Lecythis","idatimon","SPECIES","ACCEPTED","1997-01-01T00:00:00","ParÃ¡",1987,10,24,"1987-10-24T00:00:00","","2018-12-07T05:44:07.570+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","fc436ab0-f7d4-4545-b689-bed15e9335a5","3615","Vascular plants","","Rio Jipuru, AnajÃ¡s.  Ilha do MarajÃ³, SÃ£o SebastiÃ£o.","NY",1931335833,"fc436ab0-f7d4-4545-b689-bed15e9335a5","PhysicalObject","B. V. Rabelo","00690096","","NY","","S. A. Mori",NA,"en","sheet","",0,0,"SOUTH_AMERICA","ICN","24 Oct 1987","","","Mata de terra firme.","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,297,297,"",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=945976","","","","","","Google Earth","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","ParÃ¡","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-1.7158,-49.5283,"original coordinates","original coordinates outside municipality original in  falls in sao sebastiao da boa vista"
"41","Lecythis idatimon",1931135883,-0.02,-50.85,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:24:52.283+0000","2018-11-18T16:24:52.451+0000",96,"none","PRESERVED_SPECIMEN",3082461,6,7707728,220,1353,3990,3082348,3082461,3082461,"Lecythis idatimon Aubl.","Lecythis idatimon Aubl.","Plantae","Tracheophyta","Ericales","Lecythidaceae","Lecythis","Lecythis idatimon","Lecythis","idatimon","SPECIES","ACCEPTED","1996-01-01T00:00:00","ParÃ¡",1987,10,27,"1987-10-27T00:00:00","","2018-12-08T04:58:59.609+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","ee57de15-e427-41c3-bd0c-360a21737289","275","Vascular plants","","Ilha de MarajÃ³.  Rio CarombÃ©, afluente do rio AnajÃ¡s","NY",1931135883,"ee57de15-e427-41c3-bd0c-360a21737289","PhysicalObject","A. S. Tavares","00689401","","NY","","S. A. Mori",NA,"en","sheet","",0,0,"SOUTH_AMERICA","ICN","27 Oct 1987","","","Mata de terra firme.","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,300,300,"",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946004","","","","","","Label","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","ParÃ¡","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-0.02,-50.85,"original coordinates","original coordinates outside municipality original in  falls in afua"
"42","Lecythis idatimon",1260689924,NA,NA,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T08:03:22.222+0000","2016-03-21T16:14:21.608+0000",28,"none","PRESERVED_SPECIMEN",3082461,6,7707728,220,1353,3990,3082348,3082461,3082461,"Lecythis idatimon Aubl.","Lecythis idatimon Aubl.","Plantae","Tracheophyta","Ericales","Lecythidaceae","Lecythis","Lecythis idatimon","Lecythis","idatimon","SPECIES","ACCEPTED","1996-01-01T00:00:00","Pará",1987,10,27,"1987-10-27T00:00:00","2008-05-27T22:02:00.000+0000","2018-12-09T00:37:56.349+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:3288286","Tavares 275","Tropicos","","Rio Carombé, afluente do rio Anajás. Mata de terra firme.","MO",1260689924,"urn:catalog:MO:Tropicos:3288286","PhysicalObject","Aldaléa S. Tavares","3288286","","MO","","S.A. Mori",NA,"","","MOBOT",NA,NA,"SOUTH_AMERICA","ICNafp","","","","","",NA,NA,NA,"No opinion",50099517,"http://www.tropicos.org/Specimen/3288286","http://biocol.org/urn:lsid:biocol.org:col:15859","","","","","","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Pará","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",NA,NA,"",NA
"43","Lecythis idatimon",1930140489,-2.72,-46.43,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:56:48.769+0000","2018-11-18T15:56:48.804+0000",96,"none","PRESERVED_SPECIMEN",3082461,6,7707728,220,1353,3990,3082348,3082461,3082461,"Lecythis idatimon Aubl.","Lecythis idatimon Aubl.","Plantae","Tracheophyta","Ericales","Lecythidaceae","Lecythis","Lecythis idatimon","Lecythis","idatimon","SPECIES","ACCEPTED","none","MaranhÃ£o",1986,11,8,"1986-11-08T00:00:00","","2018-11-18T15:56:56.443+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","a7ebfdb6-0bf8-4c20-be6b-de392f2a57bb","3027","Vascular plants","","Gurupiuna, Ka'apor Indian Reserve, affluent of Rio Gurupi","NY",1930140489,"a7ebfdb6-0bf8-4c20-be6b-de392f2a57bb","PhysicalObject","W. L. BalÃ©e","195575","","NY","","",NA,"en","sheet","",0,0,"SOUTH_AMERICA","ICN","08 Nov 1986","","","Taper forest","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,312,312,"",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219478","Carutapera","","!S. Mori, 1989","","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","MaranhÃ£o","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.72,-46.43,"original coordinates","original coordinates outside municipality original in  falls in centro novo do maranhao"
"44","Lecythis idatimon",1929369239,-3.5,-45.25,"gass84,iddatunl","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:22:22.331+0000","2018-11-18T15:22:22.361+0000",96,"none","PRESERVED_SPECIMEN",3082461,6,7707728,220,1353,3990,3082348,3082461,3082461,"Lecythis idatimon Aubl.","Lecythis idatimon Aubl.","Plantae","Tracheophyta","Ericales","Lecythidaceae","Lecythis","Lecythis idatimon","Lecythis","idatimon","SPECIES","ACCEPTED","1986-01-01T00:00:00","MaranhÃ£o",1985,1,28,"1985-01-28T00:00:00","","2018-11-18T15:24:49.795+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","7159996a-8d8d-49ce-b0f1-5f99301738ac","29","Vascular plants","","Basin of the Rio TuriaÃ§u; Ka'apor Indian Reserve; 4 km NW of settlement of Urutawy","NY",1929369239,"7159996a-8d8d-49ce-b0f1-5f99301738ac","PhysicalObject","W. L. BalÃ©e","195622","","NY","","S. A. Mori",NA,"en","sheet","",0,0,"SOUTH_AMERICA","ICN","28 Jan 1985","","","Moist terra firme forest on mild slope","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,28,28,"",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219447","MonÃ§Ã£o","","","","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","MaranhÃ£o","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-3.5,-45.25,"original coordinates","original coordinates outside municipality original in  falls in moncao"
"45","Lecythis idatimon",1260706330,0.53333,-51.86666,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T08:03:25.874+0000","2016-03-21T16:15:22.209+0000",28,"none","PRESERVED_SPECIMEN",3082461,6,7707728,220,1353,3990,3082348,3082461,3082461,"Lecythis idatimon Aubl.","Lecythis idatimon Aubl.","Plantae","Tracheophyta","Ericales","Lecythidaceae","Lecythis","Lecythis idatimon","Lecythis","idatimon","SPECIES","ACCEPTED","1985-01-01T00:00:00","Amapá",1985,1,5,"1985-01-05T00:00:00","2012-02-29T05:11:00.000+0000","2018-12-09T00:38:04.767+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:3303265","Mori 17711","Tropicos","","Mun. de Macapá, road from Cupixi to rio Vila Nova. 13.6 km SSW of Cupixi. Non-inundated moist forest.","MO",1260706330,"urn:catalog:MO:Tropicos:3303265","PhysicalObject","Scott A. Mori|Jonas Cardoso","3303265","","MO","","S. Mori",NA,"","","MOBOT",NA,NA,"SOUTH_AMERICA","ICNafp","","","","","",NA,NA,NA,"No opinion",50099517,"http://www.tropicos.org/Specimen/3303265","http://biocol.org/urn:lsid:biocol.org:col:15859","","","","","","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Amapá","brazil",NA,"",NA,NA,NA,"","","Amapá",-51.9538472,1.44881681,"Amapá","ap",0.53333,-51.86666,"original coordinates","original coordinates outside municipality original in  falls in porto grande"
"46","Lecythis idatimon",1929902543,1.35,-53.25,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:27:03.521+0000","2018-11-18T15:27:03.558+0000",96,"none","PRESERVED_SPECIMEN",3082461,6,7707728,220,1353,3990,3082348,3082461,3082461,"Lecythis idatimon Aubl.","Lecythis idatimon Aubl.","Plantae","Tracheophyta","Ericales","Lecythidaceae","Lecythis","Lecythis idatimon","Lecythis","idatimon","SPECIES","ACCEPTED","1986-01-01T00:00:00","AmapÃ¡",1985,1,1,"1985-01-01T00:00:00","","2018-12-06T11:23:04.371+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","9731aa8c-dbf6-41cb-bc53-331e4df89c70","17618","Vascular plants","","Riozinho, 122 km NW of Porto Grande on the highway ""Perimetral Norte"" (BR210).","NY",1929902543,"9731aa8c-dbf6-41cb-bc53-331e4df89c70","PhysicalObject","S. A. Mori","00689392","","NY","","S. A. Mori",NA,"en","sheet","",0,0,"SOUTH_AMERICA","ICN","01 Jan 1985","","","Non-inundated moist forest.","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,1,1,"",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=945995","MacapÃ¡","","","","","Label","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","AmapÃ¡","brazil",NA,"",NA,NA,NA,"","","Amapá",-51.9538472,1.44881681,"Amapá","ap",1.35,-53.25,"original coordinates","original coordinates outside municipality original in  falls in laranjal do jari"
"47","Lecythis idatimon",1089287836,0.533333,-51.866667,"gass84","355179f1-4631-4ebc-b50d-d55361f8c465","df39a7ee-3856-4a05-85bc-5962e8fb2427","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:26:50.480+0000","2017-12-29T14:42:20.788+0000",124,"none","PRESERVED_SPECIMEN",3082461,6,7707728,220,1353,3990,3082348,3082461,3082461,"Lecythis idatimon Aubl.","Lecythis idatimon Aubl.","Plantae","Tracheophyta","Ericales","Lecythidaceae","Lecythis","Lecythis idatimon","Lecythis","idatimon","SPECIES","ACCEPTED","none","Amapá",1985,1,5,"1985-01-05T00:00:00","2015-03-19T15:12:19.000+0000","2018-12-08T04:39:43.662+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HAMAB - Herbário Amapaense","BRA:IEPA:HAMAB:0000006264","17711","HAMAB - Herbário Amapaense","Macapá","Cupixi, Road from Cupixi to rio Vila Nova, 13,6 km SSW of Cupixi.","HAMAB",1089287836,"BRA:IEPA:HAMAB:0000006264","Collection","Mori, S.A.","6264","","IEPA","Tree, 22m x 35cm; fruits brown, nearly mature. Photos.; Non-inundated moist forest.","Mori, S.A.",NA,"pt","","Instituto de Pesquisas Científicas e Tecnológicas do Estado do Amapá (IEPA)",NA,NA,"","","","","","","",NA,NA,NA,"",NA,"","","","","","","","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Macapá","Amapá","brazil",5544,"Macapá",1600303,-50.684179,0.56923,"AMAPA","AP","Amapá",-51.9538472,1.44881681,"Amapá","ap",0.533333,-51.866667,"original coordinates","original coordinates outside municipality original in macapa falls in porto grande"
