"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","elevation","elevationAccuracy","occurrenceRemarks","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","otherCatalogNumbers","fieldNotes","identificationQualifier","individualCount","higherGeography","organismID","datasetID","accessRights","higherClassification","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"26","Picramnia gardneri",1089251509,-4.206028,-38.971167,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:25.424+0000","2018-09-24T19:20:40.620+0000",128,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2003-12-21T00:00:00","SOUTH_AMERICA","Ceará",2003,10,21,"2003-10-21T00:00:00","2018-08-13T19:48:11.000+0000","2018-12-08T04:39:22.124+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000045585","861","EAC - Herbário Prisco Bezerra","Guaramiranga","Sítio Lagoa","pt","EAC",1089251509,"BRA:UFC:EAC:0000045585","Collection","Gomes, V.","45585","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Gomes, V.",NA,NA,"Floresta Ombrófila Montana","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Guaramiranga","Ceará","brazil",5179,"Guaramiranga",2305100,-38.94698,-4.244485,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-4.206028,-38.971167,"original coordinates","original coordinates OK"
"27","Picramnia gardneri",1135902550,-24.141667,-47.994167,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:12.935+0000","2018-01-05T16:39:32.607+0000",81,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","none","","São Paulo",2002,4,21,"2002-04-21T00:00:00","2015-08-18T19:43:00.000+0000","2018-12-06T21:48:00.929+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA080759","425","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Sete Barras","Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo-Sete Barras (SP139, Km69), beira do Rio Bonito. Floresta Ombrófila Densa Montana. Borda de mata no entorno do Rio Bonito.","pt","ESA",1135902550,"BRA:ESALQ:ESA:0ESA080759","Collection","Gomes, S.M.; Antunes, R.M.; Gomes, P.B.; Nakakura, H.C.C.; Melo, M.S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","ESA080759","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Pirani, J.R.",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Sete Barras","São Paulo","brazil",1010,"Sete Barras",3551801,-47.935198,-24.274063,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.141667,-47.994167,"original coordinates","original coordinates OK"
"28","Picramnia gardneri",1587305052,-9.633333,-35.9,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:41.055+0000","2018-11-23T18:20:41.158+0000",125,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2009-03-11T00:00:00","","Alagoas",2001,8,9,"2001-08-09T00:00:00","","2018-11-23T18:20:54.832+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000014572","5740","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Pilar","Fazenda Lamarão.","pt","MAC",1587305052,"BRA:IMA:MAC:0000014572","Collection","R.P.Lyra-Lemos; C.J.Meireles; F.C.Silva","14572","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","E.C.O.Chagas",NA,NA,"Arvoreta ca. 2.5 m de altura. Frutos verdes, imaturos.; Mata Atlântica.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Pilar","Alagoas","brazil",3976,"Pilar",2706901,-36.002645,-9.613116,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.633333,-35.9,"original coordinates","original coordinates OK"
"29","Picramnia gardneri",1077592335,-9.583333,-35.55,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:41.091+0000","2018-11-23T18:20:41.270+0000",125,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2009-05-11T00:00:00","","Alagoas",2001,8,9,"2001-08-09T00:00:00","2018-11-22T16:57:11.000+0000","2018-12-09T10:54:53.132+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000014588","5756","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Pilar","Fazenda Lamarão.","pt","MAC",1077592335,"BRA:IMA:MAC:0000014588","Collection","R.P.Lyra-Lemos; et al.","14588","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","E.C.O.Chagas",NA,NA,"Arvoreta; Mata Atlântica","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Pilar","Alagoas","brazil",3976,"Pilar",2706901,-36.002645,-9.613116,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.583333,-35.55,"original coordinates","original coordinates outside Brazil"
"30","Picramnia gardneri",1252586871,-8.185733,-36.410633,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:56.473+0000","2018-08-03T12:10:22.464+0000",128,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","none","","Pernambuco",2000,2,29,"2000-02-29T00:00:00","2018-07-17T20:01:30.000+0000","2018-12-08T15:43:20.686+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000036064","325","PEUFR - Herbário Professor Vasconcelos Sobrinho","Brejo da Madre de Deus","Mata do Malhada","pt","PEUFR",1252586871,"BRA:UFRPE:PEUFR:0000036064","Collection","L. M. Nascimento; A. G. Silva","36064","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","",762.5,197.5,"Árvore com cerca de 5m de altura; frutos maduros amarelos; Frequente.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Brejo da Madre de Deus","Pernambuco","brazil",4255,"Brejo da Madre de Deus",2602605,-36.281269,-8.075257,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.185733,-36.410633,"original coordinates","original coordinates outside municipality original in brejo da madre de deus falls in belo jardim"
"31","Picramnia gardneri",1089063986,-24.5752,-47.5444,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:22.122+0000","2018-12-03T16:41:04.477+0000",122,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","none","","São Paulo",2000,2,15,"2000-02-15T00:00:00","2018-11-21T16:36:40.000+0000","2018-12-08T04:37:58.144+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000115772","233","UEC - Herbário da Universidade Estadual de Campinas","Cananéia","","pt","UEC",1089063986,"BRA:UNICAMP:UEC:0000115772","Collection","Hanazaki, N.; Peroni, N.; Mendonça, A.P.","115772","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Tamashiro, J.Y.",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Cananéia","São Paulo","brazil",925,"Cananéia",3509908,-48.007886,-25.018214,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.5752,-47.5444,"original coordinates","original coordinates outside municipality original in cananeia falls in iguape"
"32","Picramnia gardneri",1252586846,-7.583333,-35.5,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:54.617+0000","2018-08-03T12:10:21.492+0000",128,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2001-02-20T00:00:00","","Pernambuco",2000,3,17,"2000-03-17T00:00:00","2018-07-17T20:01:30.000+0000","2018-12-08T15:43:20.799+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000031257","858","PEUFR - Herbário Professor Vasconcelos Sobrinho","São Vicente Férrer","Mata do Estado","pt","PEUFR",1252586846,"BRA:UFRPE:PEUFR:0000031257","Collection","E. M. N. Ferraz; J. I. M. Melo","31257","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","E. M. N. Ferraz",600,0,"Arbusto ca. 3,0m de altura; frutos maduros verde-avermelhados.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"São Vicente Férrer","Pernambuco","brazil",4374,"São Vicente Ferrer",2613800,-35.491283,-7.602613,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.583333,-35.5,"original coordinates","original coordinates OK"
"33","Picramnia gardneri",1702649722,-23.733333,-45.533333,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:39.256+0000","2018-09-25T14:05:10.663+0000",126,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2002-10-01T00:00:00","","São Paulo",2000,4,19,"2000-04-19T00:00:00","2018-08-21T18:41:55.000+0000","2018-12-08T11:34:39.903+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000152144","2930","SPF - Herbário da Universidade de São Paulo","São Sebastião","Parque Estadual da Serra do Mar, Estrada da Limeira. Floresta Ombrófila Densa de Encosta com perturbação.","pt","SPF",1702649722,"BRA:USP:SPF:0000152144","Collection","Franco, GADC","152144","USP","Universidade de São Paulo, USP","Pirani, JR",NA,NA,"Árvore 4 m alt.; frutos vermelhos. Borda de mata.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"São Sebastião","São Paulo","brazil",1100,"São Sebastião",3550704,-45.603109,-23.752538,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.733333,-45.533333,"original coordinates","original coordinates outside municipality original in sao sebastiao falls in caraguatatuba"
"34","Picramnia gardneri",1252586848,-7.583333,-35.5,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:54.891+0000","2018-08-03T12:10:21.619+0000",128,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2001-02-20T00:00:00","","Pernambuco",2000,5,9,"2000-05-09T00:00:00","2018-07-17T20:01:30.000+0000","2018-12-08T15:43:20.754+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000032256","927","PEUFR - Herbário Professor Vasconcelos Sobrinho","São Vicente Férrer","Mata do Estado","pt","PEUFR",1252586848,"BRA:UFRPE:PEUFR:0000032256","Collection","E. M. N. Ferraz; Seu Gilson; Manoel (mateiros)","32256","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","E. M. N. Ferraz",600,0,"Arbusto ca. 2,0m de altura; frutos maduros vermelho-alaranjados; Frequente.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"São Vicente Férrer","Pernambuco","brazil",4374,"São Vicente Ferrer",2613800,-35.491283,-7.602613,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.583333,-35.5,"original coordinates","original coordinates OK"
"35","Picramnia gardneri",1424118155,-8.187222,-36.417778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:39:09.130+0000","2018-09-24T20:00:37.354+0000",207,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2000-01-14T00:00:00","","Pernambuco",1999,6,16,"1999-06-16T00:00:00","2017-10-17T12:35:35.247+0000","2018-12-06T16:57:19.576+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:383194","239","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Brejo da Madre de Deus","Mata do Malhada.","","RB",1424118155,"urn:catalog:JBRJ:RB:383194","PhysicalObject","L.M.Nascimento; A.G.da Silva","RB00383194","JBRJ","","L.M.Nascimento",762.5,197.5,"Árvore com ca. de 4m de altura. frutos laranja.","","","","",NA,"","",NA,"","RB 381630","Subida para mata área sombreada. Mata estacional.","cf.",NA,"",NA,"","","","",NA,"Brejo da Madre de Deus","Pernambuco","brazil",4255,"Brejo da Madre de Deus",2602605,-36.281269,-8.075257,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.187222,-36.417778,"original coordinates","original coordinates outside municipality original in brejo da madre de deus falls in belo jardim"
"36","Picramnia gardneri",1424118153,-8.187222,-36.417778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:39:09.143+0000","2018-09-24T20:00:37.399+0000",207,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2000-01-13T00:00:00","","Pernambuco",1999,6,16,"1999-06-16T00:00:00","2017-10-17T12:35:36.376+0000","2018-12-06T16:57:19.547+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:383206","234","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Brejo da Madre de Deus","Mata do Malhada. Trilha de subida para mata, área sombreada.","","RB",1424118153,"urn:catalog:JBRJ:RB:383206","PhysicalObject","L.M.Nascimento; A.G.da Silva","RB00383206","JBRJ","","L.M.Nascimento",762.5,197.5,"Árvore com ca. de 4m de altura. Frutos maduros laranja.","","","","",NA,"","",NA,"","RB 381588","Mata estacional.","cf.",NA,"",NA,"","","","",NA,"Brejo da Madre de Deus","Pernambuco","brazil",4255,"Brejo da Madre de Deus",2602605,-36.281269,-8.075257,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.187222,-36.417778,"original coordinates","original coordinates outside municipality original in brejo da madre de deus falls in belo jardim"
"37","Picramnia gardneri",1089063720,-24.5342,-47.478,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:21.849+0000","2018-12-03T16:41:04.428+0000",122,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","none","","São Paulo",1999,6,23,"1999-06-23T00:00:00","2018-11-21T16:36:40.000+0000","2018-12-08T04:37:57.898+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000115434","181","UEC - Herbário da Universidade Estadual de Campinas","IIha Comprida","Floresta ombrófila densa das terras baixas","pt","UEC",1089063720,"BRA:UNICAMP:UEC:0000115434","Collection","Hanazaki, N.; Peroni, N.; Teixeira, B.","115434","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Tamashiro, J.Y.",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"IIha Comprida","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.5342,-47.478,"original coordinates","original coordinates outside municipality original in iiha comprida falls in iguape"
"38","Picramnia gardneri",1089063675,-24.5342,-47.478,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:21.812+0000","2018-12-03T16:41:04.232+0000",122,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","none","","São Paulo",1999,6,23,"1999-06-23T00:00:00","2018-11-21T16:36:40.000+0000","2018-12-08T04:37:57.882+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000115435","183","UEC - Herbário da Universidade Estadual de Campinas","IIha Comprida","","pt","UEC",1089063675,"BRA:UNICAMP:UEC:0000115435","Collection","Hanazaki, N.; Peroni, N.; Teixeira, B.","115435","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Tamashiro, J.Y.",NA,NA,"Restinga","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"IIha Comprida","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.5342,-47.478,"original coordinates","original coordinates outside municipality original in iiha comprida falls in iguape"
"39","Picramnia gardneri",1252586840,-7.583333,-35.5,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:52.825+0000","2018-08-03T12:10:20.553+0000",128,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","1999-01-01T00:00:00","","Pernambuco",1998,5,7,"1998-05-07T00:00:00","2018-07-17T20:01:30.000+0000","2018-12-08T15:43:20.714+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000026209","287","PEUFR - Herbário Professor Vasconcelos Sobrinho","São Vicente Férrer","Mata do Estado","pt","PEUFR",1252586840,"BRA:UFRPE:PEUFR:0000026209","Collection","E. M. N. Ferraz; J. Urbano; A. G. Bispo","26209","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","W. W. Thomas",600,0,"Arvoreta ca. 3,0m de altura; frutos imaturos vermelho-amarelados; frequência ocasional.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"São Vicente Férrer","Pernambuco","brazil",4374,"São Vicente Ferrer",2613800,-35.491283,-7.602613,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.583333,-35.5,"original coordinates","original coordinates OK"
"40","Picramnia gardneri",1252586835,-7.583333,-35.5,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:52.788+0000","2018-08-03T12:10:20.632+0000",128,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","1999-01-01T00:00:00","","Pernambuco",1998,6,26,"1998-06-26T00:00:00","2018-07-17T20:01:30.000+0000","2018-12-08T15:43:20.679+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000026205","332","PEUFR - Herbário Professor Vasconcelos Sobrinho","São Vicente Férrer","Mata do Estado","pt","PEUFR",1252586835,"BRA:UFRPE:PEUFR:0000026205","Collection","E. M. N. Ferraz; A. G. Bispo","26205","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","W. W. Thomas",600,0,"Árvore ca. 4m de altura; frutos maduros vermelho-alaranjados; ocasional.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"São Vicente Férrer","Pernambuco","brazil",4374,"São Vicente Ferrer",2613800,-35.491283,-7.602613,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.583333,-35.5,"original coordinates","original coordinates OK"
