"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","individualCount","preparations","otherCatalogNumbers","fieldNotes","references","institutionID","county","collectionID","rights","identificationQualifier","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","habitat","coordinateUncertaintyInMeters","georeferenceSources","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","organismQuantity","organismQuantityType","locationRemarks","verbatimTaxonRank","vernacularName","georeferencedDate","acceptedNameUsage","georeferencedBy","georeferenceRemarks","verbatimLocality","previousIdentifications","identificationID","fieldNumber","organismID","datasetID","accessRights","eventID","dynamicProperties","higherGeographyID","locationID","identificationRemarks","infraspecificEpithet","coordinatePrecision","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"477","Emmotum nitens",1929061182,-16.1306220867293,-50.2156233906965,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T20:20:52.083+0000","2018-12-13T20:20:53.622+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",NA,NA,"SOUTH_AMERICA","Goiás",1997,10,27,"1997-10-27T00:00:00","2018-12-13T20:23:53.776+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","5b7cc317-f675-470d-9f3f-bb4826eb9cc0","3351","Vascular plants","","Reserva Biológica Prof. José Angelo Rizzo - Serra Dourada","en","NY",1929061182,"5b7cc317-f675-470d-9f3f-bb4826eb9cc0","PhysicalObject","V. L. Gomes-Klein","1031566","NY","","","","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162140","http://biocol.org/urn:lsid:biocol.org:col:15556","Mossâmedes","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","27 Oct 1997",30,30,"","Formação rupestre; margem da estrada que segue para o areal.",30139,"CRIA (Centro de Referência em Informação Ambiental)","","Other source","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Goiás","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-16.1306220867293,-50.2156233906965,"original coordinates","original coordinates outside municipality original in  falls in mossamedes"
"478","Emmotum nitens",1265922062,-8.63333,-46.71667,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:20:58.203+0000","2018-11-23T18:21:04.196+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",470,0,"","Maranhão",1997,11,14,"1997-11-14T00:00:00","2018-11-23T18:21:51.609+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000032174","3945","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BALSAS","Lote 16. Área de colonização agrícola (Nova de Carli), cerca de 20 km da vila Kissy, após o córrego Tem Medo.","pt","CEN",1265922062,"BRA:Cenargen:CEN:0000032174","Collection","Bruno Machado Teles Walter","32174","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Área na margem direita do córrego ""tem medo"". Não é na Mata deste (área contigua).","B. M. T. Walter","",5,"Exsicatas","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","BALSAS","Maranhão","brazil",4222,"Balsas",2101400,-46.344362,-8.239247,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-8.63333,-46.71667,"original coordinates","original coordinates OK"
"479","Emmotum nitens",1086977806,-8.633333,-46.716667,"gass84","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T15:38:25.776+0000","2018-10-24T15:38:27.653+0000",128,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",640,0,"","Maranhão",1997,11,14,"1997-11-14T00:00:00","2018-12-08T13:01:47.961+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000017992","3945","TEPB - Herbário Graziela Barroso","Balsas","Lote 16, área de colonização agrícola (Nova de Carli), cerca de 20km da vila Kissy, após o córrego Tem Medo","pt","TEPB",1086977806,"BRA:UFPI:TEPB:0000017992","Collection","B.M.T. Walter et al.","17992","UFPI","Universidade Federal do Piauí, UFPI","Árvore 12m de altura, frutos imaturos verdes, solo areno-argiloso, frequencia ocasional, relevo plano Ambiente: Cerrado denso em transição com mata de galeria","","2018-10-08T19:10:09.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Balsas","Maranhão","brazil",4222,"Balsas",2101400,-46.344362,-8.239247,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-8.633333,-46.716667,"original coordinates","original coordinates OK"
"480","Emmotum nitens",1423947330,-11.144444,-45.572778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:16.138+0000","2018-09-24T19:58:19.288+0000",207,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",560,NA,"","Bahia",1997,11,11,"1997-11-11T00:00:00","2018-12-06T16:55:45.794+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:124409","1062","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Formosa do Rio Preto","FAZENDA ESTRONDO; 20 KM APÓS A PONTE DO CÓRREGO RIACHÃO, EM DIREÇÃO À SEDE DA FAZENDA.","","RB",1423947330,"urn:catalog:JBRJ:RB:124409","PhysicalObject","D. ALVARENGA; M. APARECIDA DA SILVA, E. CARDOSO, R.C. MENDONÇA, F.C.A. OLIVEIRA","RB00124409","JBRJ","","ÁRVORE CA. 2 M HA. E 40 CM DE DAP; HELIÓFILA; CAULE COM CASCA SUBEROSA, VERRUCOSA; FOLHAS CARTÁCEAS, DISCOLOR VERDE; BOTÃO FLORAL BEGE; FLOR COM CÁLICE BEGE; FRUTOS IMATUROS COR VERDE; COMUM NO LOCAL.","M. APARECIDA DA SILVA","2017-10-17T10:46:07.392+0000",NA,"","RB 339779","CERRADO, SOLO COM TEXTURA ARENOSA, AREIA DE COR VERMELHA; RELEVO PLANO.","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Formosa do Rio Preto","Bahia","brazil",3741,"Formosa do Rio Preto",2911105,-45.761366,-11.020387,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.144444,-45.572778,"original coordinates","original coordinates OK"
"481","Emmotum nitens",1927939697,-13.582879880292,-41.8114683539125,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T19:58:00.865+0000","2018-12-13T19:58:01.075+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1998-11-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",1997,12,28,"1997-12-28T00:00:00","2018-12-13T20:00:08.859+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","0c2683bb-a95e-43e7-b787-168ef4a7089f","1175","Vascular plants","","Estrada Real, entrada a ca. 1.5km ao L de Rio de Contas.","en","NY",1927939697,"0c2683bb-a95e-43e7-b787-168ef4a7089f","PhysicalObject","J. G. Jardim","626181","NY","","","R. Duno de Stefano","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=60944","http://biocol.org/urn:lsid:biocol.org:col:15556","Rio de Contas","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","28 Dec 1997",36,36,"","Campo rupestre.",49773,"CRIA (Centro de Referência em Informação Ambiental)","","Other source","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.582879880292,-41.8114683539125,"original coordinates","original coordinates outside municipality original in  falls in rio de contas"
"482","Emmotum nitens",1423947127,-15.161111,-45.761667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:16.025+0000","2018-09-24T19:58:19.213+0000",207,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",690,NA,"","Minas Gerais",1997,12,6,"1997-12-06T00:00:00","2018-12-06T16:55:45.651+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:124208","1150","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Formoso","P.N. GRANDE SERTÃO VEREDAS, FAZ. DO SR. PORCÍLIO, BARRA DO RIO PRETO COM O RIACHO SANTA RITA.","","RB",1423947127,"urn:catalog:JBRJ:RB:124208","PhysicalObject","D. ALVARENGA; R.C. MENDONÇA, M.L.M. AZEVEDO, E. CARDOSO, M.APARECIDA DA SILVA","RB00124208","JBRJ","","ÁRV. 6 M X 35 CM DE DAP, HELIÓFILA, TRONCO COM CASCA LISA, ESFOLIANTE, FOLHAS CARTÁCEAS, DISCOLOR VERDE, BOTÃO FLORAL VERDE ACINZENTADO, FLOR COM CÁLICE VERDE E COROLA CREME. COMUM NO LOCAL.","M. APARECIDA DA SILVA","2017-10-17T10:43:00.495+0000",NA,"","RB 365073","CERRADO, SOLO COM TEXTURA ARENOSA, RELEVO PLANO.","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Formoso","Minas Gerais","brazil",3199,"Formoso",3126208,-46.154055,-15.126269,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.161111,-45.761667,"original coordinates","original coordinates OK"
"483","Emmotum nitens",1077208160,-16.266667,-39.016667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:06:16.261+0000","2018-12-03T16:15:53.330+0000",122,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2000-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",1996,1,16,"1996-01-16T00:00:00","2018-12-06T14:16:24.939+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000043846","6739","ALCB - Herbário Alexandre Leal Costa","Santa Cruz Cabrália","Extremo Sul, Projeto Cedro da Veracel Florestal","pt","ALCB",1077208160,"BRA:UFBA:ALCB:0000043846","Collection","Guedes, ML; Cabral, L; Oliveira, H","043846","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca. 11 m. de altura, CAP. 27 cm. Material estéril.; estádio médio de regeneração.","Guedes, ML","2018-08-28T19:08:53.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Santa Cruz Cabrália","Bahia","brazil",3034,"Santa Cruz Cabrália",2927705,-39.203176,-16.228954,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.266667,-39.016667,"original coordinates","original coordinates outside Brazil"
"484","Emmotum nitens",1272056856,-15.866667,-47.85,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:00:00.862+0000","2018-09-10T18:28:36.941+0000",140,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2000-01-01T00:00:00",1025,0,"SOUTH_AMERICA","Distrito Federal",1996,2,16,"1996-02-16T00:00:00","2018-12-07T13:04:17.249+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000011695","430","HEPH - Herbário Ezechias Paulo Heringer","Brasília","Jardim Botânico de Brasília Trilha de Entrada","pt","HEPH",1272056856,"BRA:JBB:HEPH:0000011695","Collection","Nóbrega, MGG","11695","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore; flor Creme; botões florais de cor creme esverdeado, com cheiro adocicado.; Cerrado s.s.","Mazine, FF","2018-08-17T14:54:01.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.866667,-47.85,"original coordinates","original coordinates OK"
"485","Emmotum nitens",1265921611,-14.636666,-48.951388,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:20:57.297+0000","2018-11-23T18:21:00.356+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",400,0,"","Goiás",1996,2,6,"1996-02-06T00:00:00","2018-11-23T18:21:45.064+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000027691","3048","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","URUACU","Estrada de terra da GO - 237 para a fazenda Ponte Alta, entre a fazenda Água Quente e Ponte Alta.","pt","CEN",1265921611,"BRA:Cenargen:CEN:0000027691","Collection","Bruno Machado Teles Walter","27691","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Espécie em plena floração na região. Área de influência do AHE Serra da Mesa.","B. M. T. Walter","",4,"Exsicatas","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","URUACU","Goiás","brazil",3294,"Uruaçu",5221601,-49.08947,-14.418167,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.636666,-48.951388,"original coordinates","original coordinates outside municipality original in uruacu falls in niquelandia"
"486","Emmotum nitens",1265921622,-14.390555,-49.003888,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:20:57.316+0000","2018-11-23T18:21:00.371+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",400,0,"","Goiás",1996,2,7,"1996-02-07T00:00:00","2018-11-23T18:21:45.068+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000027733","3090","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","URUACU","Estrada de terra da BR - 153 passando pela vila Água Branca, para a fazenda Porteira Grande, cerca de 6 km após a sede da fazenda.","pt","CEN",1265921622,"BRA:Cenargen:CEN:0000027733","Collection","Bruno Machado Teles Walter","27733","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Planta coletada na borda da mata. Área de influência do AHE Serra da Mesa.","F. F. Mazine-Capelo","",4,"Exsicatas","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","URUACU","Goiás","brazil",3294,"Uruaçu",5221601,-49.08947,-14.418167,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.390555,-49.003888,"original coordinates","original coordinates OK"
"487","Emmotum nitens",1265921598,-15.866666,-47.85,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:20:57.211+0000","2018-11-23T18:21:00.089+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",NA,NA,"","Distrito Federal",1996,2,16,"1996-02-16T00:00:00","2018-11-23T18:21:44.516+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000027355","430","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Trilha de entrada da area de visitantes Jardim B. de Brasília","pt","CEN",1265921598,"BRA:Cenargen:CEN:0000027355","Collection","Maria Goreth Gonçalves Nóbrega","27355","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Botões florais de cor creme esverdeado com cheiro adoccicado, alt. 1025 -1150 m. Doação do Sistema Herbário HEPH (11693-9). Distrito Federal.","F. F. Mazine-Capelo","",1,"Exsicatas","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.866666,-47.85,"original coordinates","original coordinates OK"
"488","Emmotum nitens",1272058080,-14.383333,-49,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:00:01.681+0000","2018-09-10T18:28:39.547+0000",140,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1996-01-01T00:00:00",400,0,"SOUTH_AMERICA","Goiás",1996,2,7,"1996-02-07T00:00:00","2018-12-07T13:04:17.738+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000014751","3090","HEPH - Herbário Ezechias Paulo Heringer","Uruaçu","BR 153 passando pela Vila Água Branca","pt","HEPH",1272058080,"BRA:JBB:HEPH:0000014751","Collection","Walter, BMT; et al.","14751","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Área de influencia do AHE Serra da Mesa. Planta coletada na borda da mata. Especie frequente na Regiao; Árvore; Mata de galeria encaixada entre morros; Solo argiloso escuro enchcarcado; Relevo Plano","Walter, BMT","2018-08-17T14:54:01.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Uruaçu","Goiás","brazil",3294,"Uruaçu",5221601,-49.08947,-14.418167,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.383333,-49,"original coordinates","original coordinates OK"
"489","Emmotum nitens",1265921886,-17.83333,-48.51667,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:20:57.919+0000","2018-11-23T18:21:02.643+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",560,0,"","Goiás",1996,3,20,"1996-03-20T00:00:00","2018-11-23T18:21:49.148+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000030244","3562","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CALDAS NOVAS","ALTERNATIVA 9; MARGEM DIREITA DO RIO CORUMBA; MARGEM ESQUERDA DO CORREGO","pt","CEN",1265921886,"BRA:Cenargen:CEN:0000030244","Collection","Glocimar Pereira-Silva","30244","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","BOTOES FLORAIS VERDE-CLARO COM PARTE SUPERIOR PRATEADA INTERNAMENTE AMARELA","F. F. Mazine-Capelo","",5,"Exsicatas","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","CALDAS NOVAS","Goiás","brazil",2827,"Caldas Novas",5204508,-48.645716,-17.709842,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-17.83333,-48.51667,"original coordinates","original coordinates outside municipality original in caldas novas falls in ipameri"
