"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre","establishmentMeans","occurrenceRemarks","location","lifeForm","vegetationType","habitat"
"125","Rubiaceae","Chomelia brasiliana A.Rich.","Chomelia brasiliana A.Rich.",13863,"Rubiaceae","Chomelia brasiliana A.Rich.",13863,NA,"LFB","name ok","","Chomelia brasiliana","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-MS","Arbusto-Árvore","Cerrado (lato sensu)-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"126","Rubiaceae","Chomelia pohliana Müll.Arg.","Chomelia pohliana Müll.Arg.",32552,"Rubiaceae","Chomelia pohliana Müll.Arg.",32552,NA,"LFB","name ok","","Chomelia pohliana","NATIVA","Endemica/Cerrado","BR-MA-BR-SP-BR-MG-BR-BA-BR-MT-BR-MS-BR-GO-BR-DF","Arbusto-Árvore","Cerrado (lato sensu)","Terrícola"
"127","Sapotaceae","Chrysophyllum rufum Mart.","Chrysophyllum rufum Mart.",14464,"Sapotaceae","Chrysophyllum rufum Mart.",14464,"murici-do-tabuleiro-PORTUGUES-Bahia","LFB","name ok","","Chrysophyllum rufum","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-SE-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL","Arbusto","Caatinga (stricto sensu)-Carrasco-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Decidual-Floresta Estacional Semidecidual","Terrícola"
"128","Canellaceae","Cinnamodendron dinisii Schwacke","Cinnamodendron dinisii Schwacke",111724,"Canellaceae","Cinnamodendron dinisii Schwacke",111724,"pau-amargo-PORTUGUES-NA/paratudo-PORTUGUES-Sudeste/pau-para-tudo-PORTUGUES-Sul/pimenteira-PORTUGUES-Sudeste","LFB","name ok","","Cinnamodendron dinisii","NATIVA","Endemica/Mata Atlântica","BR-RS-BR-SP-BR-MG-BR-SC-BR-PR","Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"129","Lauraceae","Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Cinnamomum sellowianum (Nees & Mart.) Kosterm.",8398,"Lauraceae","Cinnamomum sellowianum (Nees & Mart.) Kosterm.",8398,NA,"LFB","name ok","","Cinnamomum sellowianum","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MG-BR-SC-BR-PR","Árvore","Campo rupestre-Cerrado (lato sensu)-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"130","Menispermaceae","Cissampelos sympodialis Eichl.","Cissampelos sympodialis Eichler",10032,"Menispermaceae","Cissampelos sympodialis Eichler",10032,NA,"LFB","name ok","","Cissampelos sympodialis","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Mata Atlântica","BR-SE-BR-RN-BR-PE-BR-PB-BR-MG-BR-CE-BR-BA-BR-AL-BR-AC","Liana/volúvel/trepadeira","Caatinga (stricto sensu)-Campo rupestre-Carrasco-Cerrado (lato sensu)-Floresta de Terra Firme-Floresta Estacional Decidual","Terrícola"
"131","Verbenaceae","Citharexylum solanaceum Cham.","Citharexylum solanaceum Cham.",15137,"Verbenaceae","Citharexylum solanaceum Cham.",15137,NA,"LFB","name ok","","Citharexylum solanaceum","NATIVA","Endemica/Mata Atlântica","BR-RS-BR-ES-BR-MG-BR-SP-BR-RJ-BR-SC-BR-PR","Árvore","Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"132","Fabaceae","Clitoria fairchildiana R.A.Howard","Clitoria fairchildiana R.A.Howard",29540,"Fabaceae","Clitoria fairchildiana R.A.Howard",29540,NA,"LFB","name ok","","Clitoria fairchildiana","NATIVA","/Amazônia-/Caatinga-/Cerrado-/Mata Atlântica","BR-PR-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-TO-BR-RO-BR-PA-BR-AP-BR-AM-BR-MS-BR-GO-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS","Árvore","Área Antrópica-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta de Várzea-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"133","Clusiaceae","Clusia burle-marxii Bittrich","Clusia burle-marxii Bittrich",16868,"Clusiaceae","Clusia burle-marxii Bittrich",16868,"leite-de-mocó-PORTUGUES-nordeste","LFB","name ok","","Clusia burle-marxii","NATIVA","Endemica/Caatinga","BR-BA","Arbusto-Árvore","Campo rupestre","Rupícola-Terrícola"
"134","Clusiaceae","Clusia fluminensis Planch. & Triana","Clusia fluminensis Planch. & Triana",6834,"Clusiaceae","Clusia fluminensis Planch. & Triana",6834,NA,"LFB","name ok","","Clusia fluminensis","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-ES-BR-BA","Árvore","Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"135","Clusiaceae","Clusia hilariana Schltdl.","Clusia hilariana Schltdl.",6836,"Clusiaceae","Clusia hilariana Schltdl.",6836,NA,"LFB","name ok","","Clusia hilariana",NA,NA,NA,NA,NA,NA
"136","Clusiaceae","Clusia lanceolata Cambess.","Clusia lanceolata Cambess.",6838,"Clusiaceae","Clusia lanceolata Cambess.",6838,NA,"LFB","name ok","","Clusia lanceolata","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-SP-BR-RJ","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)-Restinga","Hemiepífita-Terrícola"
"137","Clusiaceae","Clusia melchiorii Gleason","Clusia melchiorii Gleason",6839,"Clusiaceae","Clusia melchiorii Gleason",6839,NA,"LFB","name ok","","Clusia melchiorii","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-ES-BR-PE-BR-BA","Arbusto-Árvore","Campo rupestre-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"138","Clusiaceae","Clusia obdeltifolia Bittrich","Clusia obdeltifolia Bittrich",16871,"Clusiaceae","Clusia obdeltifolia Bittrich",16871,"leite-de-mocó-PORTUGUES-nordeste","LFB","name ok","","Clusia obdeltifolia","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA","Arbusto-Árvore","Campo rupestre","Terrícola"
"139","Clusiaceae","Clusia paralicola G.Mariz","Clusia paralicola G.Mariz",6845,"Clusiaceae","Clusia paralicola G.Mariz",6845,NA,"LFB","name ok","","Clusia paralicola","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-PE-BR-PB-BR-BA-BR-AL","Arbusto-Árvore","Caatinga (stricto sensu)-Floresta Ombrófila (= Floresta Pluvial)","Hemiepífita-Terrícola"
"140","Clusiaceae","Clusia sellowiana Schltdl.","Clusia sellowiana Schltdl.",6848,"Clusiaceae","Clusia sellowiana Schltdl.",6848,NA,"LFB","name ok","","Clusia sellowiana","NATIVA","Endemica/Mata Atlântica","BR-SE-BR-BA-BR-AL","Arbusto-Árvore","Restinga","Terrícola"
"141","Clusiaceae","Clusia spiritu-sanctensis G.Mariz & Weinberg","Clusia spiritu-sanctensis G.Mariz & B.Weinberg",111781,"Clusiaceae","Clusia spiritu-sanctensis G.Mariz & B.Weinberg",111781,NA,"LFB","name ok","","Clusia spiritu-sanctensis","NATIVA","Endemica/Mata Atlântica","BR-ES","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)-Restinga","Hemiepífita-Terrícola"
"142","Clusiaceae","Clusia weddelliana Planch. & Triana","Clusia weddelliana Planch. & Triana",81832,"Clusiaceae","Clusia weddelliana Planch. & Triana",81832,NA,"LFB","name ok","","Clusia weddelliana","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-MA-BR-CE-BR-TO-BR-RO-BR-PA-BR-AC-BR-MT-BR-GO-BR-DF","Árvore","Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta de Terra Firme-Floresta Estacional Perenifólia","Hemiepífita-Terrícola"
"143","Euphorbiaceae","Cnidoscolus bahianus Pax & K.Hoffm.","Cnidoscolus bahianus (Ule) Pax & K.Hoffm.",17492,"Euphorbiaceae","Cnidoscolus bahianus (Ule) Pax & K.Hoffm.",17492,NA,"LFB","name ok","","Cnidoscolus bahianus","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-GO-BR-PE-BR-BA-BR-MT","Arbusto-Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Estacional Decidual-Vegetação Sobre Afloramentos Rochosos","Terrícola"
"144","Euphorbiaceae","Cnidoscolus oligandrus (Müll.Arg.) Pax","Cnidoscolus oligandrus (Müll.Arg.) Pax",25471,"Euphorbiaceae","Cnidoscolus oligandrus (Müll.Arg.) Pax",25471,"'penão'-PORTUGUES-Nordeste","LFB","name ok","","Cnidoscolus oligandrus","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-PE-BR-BA","Árvore","Caatinga (stricto sensu)-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"145","Euphorbiaceae","Cnidoscolus pubescens Pohl","Cnidoscolus pubescens Pohl",17493,"Euphorbiaceae","Cnidoscolus pubescens Pohl",17493,NA,"LFB","name ok","","Cnidoscolus pubescens","NATIVA","Endemica/Caatinga","BR-MG-BR-BA-BR-AL","Arbusto-Árvore","Caatinga (stricto sensu)-Floresta Estacional Decidual-Vegetação Sobre Afloramentos Rochosos","Terrícola"
"146","Euphorbiaceae","Cnidoscolus quercifolius Pohl","Cnidoscolus quercifolius Pohl",17494,"Euphorbiaceae","Cnidoscolus quercifolius Pohl",17494,"'favela-de-cachorro'-PORTUGUES-Nordeste","LFB","name ok","","Cnidoscolus quercifolius","NATIVA","Endemica/Caatinga","BR-MG-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-CE-BR-BA","Arbusto-Árvore","Área Antrópica-Caatinga (stricto sensu)-Floresta Estacional Decidual-Vegetação Sobre Afloramentos Rochosos","Terrícola"
"147","Euphorbiaceae","Cnidoscolus ulei (Pax) Pax","Cnidoscolus ulei (Pax) Pax",25472,"Euphorbiaceae","Cnidoscolus ulei (Pax) Pax",25472,NA,"LFB","name ok","","Cnidoscolus ulei","NATIVA","Endemica/Caatinga","BR-BA","Arbusto-Erva-Subarbusto","Caatinga (stricto sensu)","Terrícola"
"148","Polygonaceae","Coccoloba alnifolia Casar.","Coccoloba alnifolia Casar.",13696,"Polygonaceae","Coccoloba alnifolia Casar.",13696,"pau-de-estalo, cabuçu,-PORTUGUES-Sudeste, Nordeste","LFB","name ok","","Coccoloba alnifolia","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-MG-BR-SE-BR-RJ-BR-ES-BR-PE-BR-PB-BR-BA-BR-AL","Arbusto-Árvore","Caatinga (stricto sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Restinga","Terrícola"
"149","Polygonaceae","Coccoloba declinata Mart.","Coccoloba declinata (Vell.) Mart.",13699,"Polygonaceae","Coccoloba declinata (Vell.) Mart.",13699,NA,"LFB","name ok","","Coccoloba declinata","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SE-BR-SP-BR-RJ-BR-MG-BR-ES-BR-PE-BR-BA-BR-AL-BR-RO-BR-PA-BR-AM-BR-MT-BR-MS","Arbusto-Árvore-Liana/volúvel/trepadeira","Caatinga (stricto sensu)-Carrasco-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Decidual-Floresta Estacional Semidecidual-Restinga","Terrícola"
"150","Polygonaceae","Coccoloba glaziovii Lindau","Coccoloba glaziovii Lindau",13701,"Polygonaceae","Coccoloba glaziovii Lindau",13701,"Canaçu, cabaçu-PORTUGUES-Paraíba/Folha larga da mata-PORTUGUES-Rio de Janeiro","LFB","name ok","","Coccoloba glaziovii","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-PE-BR-PB-BR-BA","Arbusto-Árvore","Floresta Ciliar ou Galeria-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"151","Polygonaceae","Coccoloba ramosisissima Wedd.",NA,NA,"Polygonaceae","Coccoloba ramosisissima Wedd.",NA,NA,"not found",NA,"","Coccoloba ramosisissima",NA,NA,NA,NA,NA,NA
"152","Polygonaceae","Coccoloba rosea Meisn.","Coccoloba rosea Meisn.",13713,"Polygonaceae","Coccoloba rosea Meisn.",13713,"Chapelão-PORTUGUES-Bahia/pajeú-PORTUGUES-Bahia","LFB","name ok","","Coccoloba rosea","NATIVA","Endemica/Mata Atlântica","BR-RN-BR-PE-BR-ES-BR-SE-BR-BA-BR-AL","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"153","Polygonaceae","Coccoloba warmingii Meisn.","Coccoloba warmingii Meisn.",13717,"Polygonaceae","Coccoloba warmingii Meisn.",13717,"Caixão-PORTUGUES-Bahia/cauaçú-PORTUGUES-São Paulo/Catureiro-vermelho, pau-de-cachimbo-PORTUGUES-Santa Catarina","LFB","name ok","","Coccoloba warmingii","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-RS-BR-SP-BR-MG-BR-ES-BR-SC-BR-PR-BR-BA","Arbusto-Árvore","Carrasco-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista-Restinga","Terrícola"
"154","Rhamnaceae","Colubrina cordifolia Reissek","Colubrina cordifolia Reissek",20650,"Rhamnaceae","Colubrina cordifolia Reissek",20650,"Imbiriba assú-PORTUGUES-Nordeste/João vermelho-PORTUGUES-Nordeste","LFB","name ok","","Colubrina cordifolia","NATIVA","Endemica/Caatinga","BR-PI-BR-PE-BR-CE-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)-Carrasco","Terrícola"
"155","Connaraceae","Connarus suberosus Planch.","Connarus suberosus Planch.",16932,"Connaraceae","Connarus suberosus Planch.",16932,NA,"LFB","name ok","","Connarus suberosus","NATIVA","Endemica/Cerrado","BR-TO-BR-PA-BR-MT-BR-MS-BR-GO-BR-DF-BR-SP-BR-MG-BR-PI-BR-MA-BR-BA",NA,NA,NA
"156","Fabaceae","Copaifera coriacea Mart.","Copaifera coriacea Mart.",82964,"Fabaceae","Copaifera coriacea Mart.",82964,"Cacuricabra-PORTUGUES-NE/Sapucaia-PORTUGUES-NE","LFB","name ok","","Copaifera coriacea","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado","BR-PI-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terrícola"
"157","Fabaceae","Copaifera lucens Dwyer","Copaifera lucens Dwyer",78656,"Fabaceae","Copaifera lucens Dwyer",78656,NA,"LFB","name ok","","Copaifera lucens","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA","Árvore","Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"158","Fabaceae","Copaifera luetzelburgii Harms","Copaifera luetzelburgii Harms",28112,"Fabaceae","Copaifera luetzelburgii Harms",28112,"Pau-dói-PORTUGUES-NA/Podói-PORTUGUES-NA","LFB","name ok","","Copaifera luetzelburgii","NATIVA","Endemica/Cerrado","BR-PI-BR-BA-BR-TO-BR-GO","Arbusto","Cerrado (lato sensu)","Terrícola"
"159","Fabaceae","Copaifera marginata Benth.","Copaifera marginata Benth.",28114,"Fabaceae","Copaifera marginata Benth.",28114,NA,"LFB","name ok","","Copaifera marginata","NATIVA","Endemica/Cerrado","BR-MG-BR-MA-BR-BA-BR-TO-BR-MT-BR-MS-BR-GO","Arbusto","Cerrado (lato sensu)","Terrícola"
"160","Fabaceae","Copaifera martii Hayne","Copaifera martii Hayne",82966,"Fabaceae","Copaifera martii Hayne",82966,NA,"LFB","name ok","","Copaifera martii","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga","BR-PI-BR-MA-BR-PA-BR-AM","Árvore","Floresta de Terra Firme-Floresta Estacional Perenifólia-Floresta Estacional Semidecidual","Terrícola"
"161","Fabaceae","Copaifera oblongifolia Mart.","Copaifera oblongifolia Mart. ex Hayne",82968,"Fabaceae","Copaifera oblongifolia Mart. ex Hayne",82968,NA,"LFB","name ok","","Copaifera oblongifolia","NATIVA","Não endemica/Cerrado","BR-GO-BR-MS-BR-MT-BR-DF-BR-PI-BR-MA-BR-CE-BR-BA-BR-TO-BR-RR-BR-RO-BR-PA-BR-AP","Arbusto-Árvore","Cerrado (lato sensu)","Terrícola"
"162","Fabaceae","Copaifera trapezifolia Hayne","Copaifera trapezifolia Hayne",82976,"Fabaceae","Copaifera trapezifolia Hayne",82976,NA,"LFB","name ok","","Copaifera trapezifolia","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR-BR-PE-BR-BA","Árvore","Floresta Ciliar ou Galeria-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"163","Arecaceae","Copernicia prunifera (Mill.) H.E.Moore","Copernicia prunifera (Mill.) H.E.Moore",15706,"Arecaceae","Copernicia prunifera (Mill.) H.E.Moore",15706,"Carnaúba-PORTUGUES-NA","LFB","name ok","","Copernicia prunifera","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-TO-BR-MT","Erva","Palmeiral","Terrícola"
"164","Boraginaceae","Cordia incognita Gottschling & J.S.Mill.","Cordia incognita Gottschling & J.S.Mill.",116138,"Boraginaceae","Cordia incognita Gottschling & J.S.Mill.",116138,NA,"LFB","name ok","","Cordia incognita","NATIVA","Endemica/Caatinga","BR-MG-BR-BA","Árvore","Caatinga (stricto sensu)-Floresta Estacional Decidual","Terrícola"
"165","Boraginaceae","Cordia magnoliifolia Cham.","Cordia magnoliifolia Cham.",81279,"Boraginaceae","Cordia magnoliifolia Cham.",81279,NA,"LFB","name ok","","Cordia magnoliifolia","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-PR","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"166","Boraginaceae","Cordia oncocalyx Allem","Cordia oncocalyx Allemão",127463,"Boraginaceae","Cordia oncocalyx Allemão",127463,NA,"LFB","name ok","","Cordia oncocalyx","NATIVA","Endemica/Caatinga","BR-RN-BR-PE-BR-PB-BR-CE","Árvore","Caatinga (stricto sensu)","Terrícola"
"167","Boraginaceae","Cordia rufescens A.DC.","Cordia rufescens A.DC.",16526,"Boraginaceae","Cordia rufescens A.DC.",16526,"Grão-de-galo-PORTUGUES-nordeste","LFB","name ok","","Cordia rufescens","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-SE-BR-RN-BR-TO-BR-MG-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-GO","Arbusto-Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terrícola"
"168","Boraginaceae","Cordia sellowiana Cham.","Cordia sellowiana Cham.",16528,"Boraginaceae","Cordia sellowiana Cham.",16528,"freijó branco-PORTUGUES-Acre","LFB","name ok","","Cordia sellowiana","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-ES-BR-MS-BR-SE-BR-MA-BR-TO-BR-SP-BR-RJ-BR-MG-BR-PR-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL-BR-MT-BR-GO-BR-DF","Árvore","Cerrado (lato sensu)-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"169","Boraginaceae","Cordia superba Cham.","Cordia superba Cham.",16530,"Boraginaceae","Cordia superba Cham.",16530,NA,"LFB","name ok","","Cordia superba","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-ES-BR-SP-BR-GO-BR-SE-BR-RN-BR-PI-BR-PB-BR-CE-BR-AL-BR-TO-BR-RJ-BR-MG-BR-PR-BR-PE-BR-MA-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"170","Boraginaceae","Cordia taguahyensis Vell.","Cordia taguahyensis Vell.",16531,"Boraginaceae","Cordia taguahyensis Vell.",16531,NA,"LFB","name ok","","Cordia taguahyensis","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SE-BR-CE-BR-AL-BR-SP-BR-RJ-BR-MG-BR-ES-BR-PE-BR-PB-BR-MA-BR-BA","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"171","Lecythidaceae","Corythophora alta R.Knuth","Corythophora alta R.Knuth",36636,"Lecythidaceae","Corythophora alta R.Knuth",36636,"matamatá cascuda-PORTUGUES-NA/matamatá rosa-PORTUGUES-NA/ripeiro vermelho-PORTUGUES-NA","LFB","name ok","","Corythophora alta","NATIVA","Endemica/Amazônia","BR-PA-BR-AM","Árvore","Floresta de Terra Firme","Terrícola"
"172","Chrysobalanaceae","Couepia impressa Prance","Couepia impressa Prance",16770,"Chrysobalanaceae","Couepia impressa Prance",16770,"goiti de morcego-PORTUGUES-nordeste/oiti, oiti mirim, oiticica-PORTUGUES-nordeste","LFB","name ok","","Couepia impressa","NATIVA","Endemica/Mata Atlântica","BR-PE-BR-BA-BR-AL","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"173","Urticaceae","Coussapoa microcarpa (Schott) Rizzini","Coussapoa microcarpa (Schott) Rizzini",15046,"Urticaceae","Coussapoa microcarpa (Schott) Rizzini",15046,"mata-pau-PORTUGUES-São Paulo","LFB","name ok","","Coussapoa microcarpa","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-CE-BR-PI-BR-AL-BR-SE-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-PE-BR-PB-BR-BA","Arbusto-Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista-Restinga","Hemiepífita-Terrícola"
"174","Rubiaceae","Coussarea graciliflora (Mart.) Müll.Arg.","Coussarea graciliflora (Mart.) Müll.Arg.",13901,"Rubiaceae","Coussarea graciliflora (Mart.) Müll.Arg.",13901,NA,"LFB","name ok","","Coussarea graciliflora","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-BA","Arbusto","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"175","Rubiaceae","Coussarea ilheotica Müll.Arg.","Coussarea ilheotica Müll.Arg.",13903,"Rubiaceae","Coussarea ilheotica Müll.Arg.",13903,NA,"LFB","name ok","","Coussarea ilheotica","NATIVA","Endemica/Mata Atlântica","BR-PE-BR-AL-BR-MG-BR-ES-BR-BA","Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"176","Rubiaceae","Coussarea meridionalis Müll.Arg.","Coussarea meridionalis (Vell.) Müll.Arg.",13906,"Rubiaceae","Coussarea meridionalis (Vell.) Müll.Arg.",13906,NA,"LFB","name ok","","Coussarea meridionalis","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"177","Asteraceae","Critoniopsis quinqueflora (Less.) H.Rob.","Critoniopsis quinqueflora (Less.) H.Rob.",104548,"Asteraceae","Critoniopsis quinqueflora (Less.) H.Rob.",104548,NA,"LFB","name ok","","Critoniopsis quinqueflora","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-SC-BR-PR","Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"178","Euphorbiaceae","Croton agoensis Baill.","Croton agoensis Baill.",25475,"Euphorbiaceae","Croton agoensis Baill.",25475,NA,"LFB","name ok","","Croton agoensis","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-PI-BR-MA-BR-BA-BR-TO-BR-MT-BR-GO","Arbusto-Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terrícola"
"179","Euphorbiaceae","Croton blanchetianus Baill.","Croton blanchetianus Baill.",25478,"Euphorbiaceae","Croton blanchetianus Baill.",25478,"Marmeleiro-PORTUGUES-Nordeste/Marmeleiro-da-caatinga-PORTUGUES-Nordeste","LFB","name ok","","Croton blanchetianus","NATIVA","Endemica/Caatinga","BR-MG-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL","Arbusto-Árvore","Caatinga (stricto sensu)","Terrícola"
"180","Euphorbiaceae","Croton celtidifolius Baill.","Croton celtidifolius Baill.",29180,"Euphorbiaceae","Croton celtidifolius Baill.",29180,"marmeleiro-PORTUGUES-Sudeste/necorana-PORTUGUES-Sudeste/pau-de-sangue-PORTUGUES-Sudeste","LFB","name ok","","Croton celtidifolius","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"181","Euphorbiaceae","Croton macrobothrys Baill.","Croton macrobothrys Baill.",35862,"Euphorbiaceae","Croton macrobothrys Baill.",35862,"pau-sangue-PORTUGUES-sudeste do Brasil","LFB","name ok","","Croton macrobothrys","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-SC-BR-PR-BR-BA","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"182","Lauraceae","Cryptocarya mandioccana Meisn.","Cryptocarya mandioccana Meisn.",8406,"Lauraceae","Cryptocarya mandioccana Meisn.",8406,"canela-inhotinga-PORTUGUES-sudeste/noz-moscada-do-brasil-PORTUGUES-sudeste","LFB","name ok","","Cryptocarya mandioccana","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR-BR-BA","Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"183","Lauraceae","Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.",8408,"Lauraceae","Cryptocarya moschata Nees & Mart.",8408,"canela-batalha-PORTUGUES-sudeste/louro-precioso-PORTUGUES-nordeste","LFB","name ok","","Cryptocarya moschata","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-RJ-BR-SP-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-PE-BR-BA-BR-AL-BR-TO-BR-MT-BR-GO-BR-DF","Árvore","Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual","Terrícola"
"184","Lauraceae","Cryptocarya saligna Mez","Cryptocarya saligna Mez",8410,"Lauraceae","Cryptocarya saligna Mez",8410,"anhuvinha-branca-PORTUGUES-sudeste/canela-oiti-PORTUGUES-sudeste","LFB","name ok","","Cryptocarya saligna","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES","Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
