"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","language","ownerInstitutionCode","modified","fieldNotes","references","created","associatedSequences","taxonID","higherClassification","coordinateUncertaintyInMeters","habitat","institutionID","county","preparations","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","higherGeography","fieldNumber","verbatimLocality","nomenclaturalStatus","bibliographicCitation","individualCount","verbatimElevation","georeferencedDate","typeStatus","organismID","datasetID","accessRights","verbatimCoordinateSystem","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Mollinedia widgrenii",1089277841,-22.585833,-52.891389,"gass84","08a179fe-9cd1-4d33-afef-266dd55c59cf","6cfcf69e-9ec1-48e1-be34-5201bdb63bd7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:43.377+0000","2017-12-29T14:22:48.712+0000",131,"none","PRESERVED_SPECIMEN",3782801,6,7707728,220,407,2494,3034105,3782801,3782801,"Mollinedia widgrenii A.DC.","Mollinedia widgrenii A.DC.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia widgrenii","Mollinedia","widgrenii","SPECIES","ACCEPTED","2012-04-01T00:00:00","Paraná",2012,1,11,"2012-01-11T00:00:00","2018-12-08T04:39:37.969+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEM - Herbário UEM","BRA:UEM:HUEM:0000022756","5","HUEM - Herbário UEM","Diamante do Norte","Estação Ecológica de Caiuá, várzea próximo ao ribeirão Conceição","HUEM",1089277841,"BRA:UEM:HUEM:0000022756","Collection","Silva, V.L.","22756","","UEM","Arvoreta, cerca de 4 m de altura; frutos de coloração verde.; Floresta Estacional Semidecidual","Romagnolo, M.B.",250,0,"","pt","Universidade Estadual de Maringá, UEM","2016-06-07T14:25:02.000+0000","","","","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","Diamante do Norte","Paraná","brazil",1479,"Diamante do Norte",4107108,-52.893056,-22.634703,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-22.585833,-52.891389,"original coordinates","original coordinates OK"
"12","Mollinedia widgrenii",1089278809,-23.059917,-53.428361,"gass84","08a179fe-9cd1-4d33-afef-266dd55c59cf","6cfcf69e-9ec1-48e1-be34-5201bdb63bd7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:44.094+0000","2017-12-29T14:22:49.289+0000",131,"none","PRESERVED_SPECIMEN",3782801,6,7707728,220,407,2494,3034105,3782801,3782801,"Mollinedia widgrenii A.DC.","Mollinedia widgrenii A.DC.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia widgrenii","Mollinedia","widgrenii","SPECIES","ACCEPTED","none","Paraná",2012,2,25,"2012-02-25T00:00:00","2018-12-08T04:39:38.337+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEM - Herbário UEM","BRA:UEM:HUEM:0000023900","154","HUEM - Herbário UEM","Diamante do Norte","Estação Ecológica do Caiuá, trilha da cachoeira","HUEM",1089278809,"BRA:UEM:HUEM:0000023900","Collection","Pascotto, C.R.","23900","","UEM","Arvoreta, cerca de 6 m; botões de coloração verde-claro; frutos imaturos de coloração verde; frutos maturos de coloração vermelha.; Floresta Estacional Semidecidual.","M.B.Romagnolo",250,0,"","pt","Universidade Estadual de Maringá, UEM","2016-07-07T14:32:05.000+0000","","","","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","Diamante do Norte","Paraná","brazil",1479,"Diamante do Norte",4107108,-52.893056,-22.634703,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-23.059917,-53.428361,"original coordinates","original coordinates outside municipality original in diamante do norte falls in querencia do norte"
"13","Mollinedia widgrenii",1090828568,-22.1775,-48.27,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:23.986+0000","2018-10-25T12:33:46.730+0000",122,"none","PRESERVED_SPECIMEN",3782801,6,7707728,220,407,2494,3034105,3782801,3782801,"Mollinedia widgrenii A.DC.","Mollinedia widgrenii A.DC.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia widgrenii","Mollinedia","widgrenii","SPECIES","ACCEPTED","2012-03-01T00:00:00","São Paulo",2012,3,20,"2012-03-20T00:00:00","2018-12-09T06:14:37.717+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000064044","685","HUFU - Herbarium Uberlandense","Analândia","Fazenda Pedra Vermelha, Parque Rawitsher. Em trilha no fragmento florestal adjacente à Oca dos Curutus","HUFU",1090828568,"BRA:UFU:HUFU:0000064044","Collection","Biral, L.; Coan, A.I.; Dinato, D.; Fidélis, A.; Sousa, N.L. & Silva, A.L.","64044","","UFU","Árvore, folhas cartáceas, frutos imaturos verdes.","Biral, L.",0,0,"","pt","Universidade Federal de Uberlândia (UFU)","2018-10-24T15:05:13.000+0000","","","","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","Analândia","São Paulo","brazil",1666,"Analândia",3502002,-47.678046,-22.120829,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.1775,-48.27,"original coordinates","original coordinates outside municipality original in analandia falls in dourado"
"14","Mollinedia widgrenii",1090142670,-21.550056,-44.277128,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:57.402+0000","2017-12-29T14:12:32.374+0000",140,"none","PRESERVED_SPECIMEN",3782801,6,7707728,220,407,2494,3034105,3782801,3782801,"Mollinedia widgrenii A.DC.","Mollinedia widgrenii A.DC.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia widgrenii","Mollinedia","widgrenii","SPECIES","ACCEPTED","2011-01-01T00:00:00","Minas Gerais",2011,6,8,"2011-06-08T00:00:00","2018-12-08T04:39:52.577+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000002041","13922","HUFSJ - Herbário da Universidade Federal de São João Del Rei","Ritápolis","Floresta Nacional de Ritápolis","HUFSJ",1090142670,"BRA:UFSJ:HUFSJ:0000002041","Collection","Sobral, M; Castro, DG; Passos, R; Pinhe","2041","","UFSJ","Arbusto 2-2,5 m, em interior de mata; frutos maduros negros.","Sobral, M",92,0,"","pt","Universidade Federal de São João Del Rei (UFSJ)","2016-09-19T22:17:47.000+0000","","","","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","Ritápolis","Minas Gerais","brazil",2081,"Ritápolis",3156106,-44.375981,-20.985826,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.550056,-44.277128,"original coordinates","original coordinates outside municipality original in ritapolis falls in madre de deus de minas"
"15","Mollinedia widgrenii",1424399550,-20.195555,-44.481389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:00.834+0000","2018-09-24T20:03:13.557+0000",207,"none","PRESERVED_SPECIMEN",3782801,6,7707728,220,407,2494,3034105,3782801,3782801,"Mollinedia widgrenii A.DC.","Mollinedia widgrenii A.DC.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia widgrenii","Mollinedia","widgrenii","SPECIES","ACCEPTED","2016-01-01T00:00:00","Minas Gerais",2011,11,17,"2011-11-17T00:00:00","2018-12-06T17:00:01.954+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:695395","572","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Itatiaiuçu","Parcela P12 dos estudos para o EIA do Complexo Serra Azul.","RB",1424399550,"urn:catalog:JBRJ:RB:695395","PhysicalObject","E.M.Saddi; João Henrique Martins, Roni Chaves & Kleber Silva","RB00695395","RB 538229","JBRJ","Árvore de aproximadamente 7m de altura. Ramos e folhas na face abaxial densamente pilosas. Frutos verdes.","LIRIO",NA,NA,"","","","2016-07-11T10:01:27.499+0000","","","","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","Itatiaiuçu","Minas Gerais","brazil",2356,"Itatiaiuçu",3133709,-44.453685,-20.209601,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.195555,-44.481389,"original coordinates","original coordinates OK"
"16","Mollinedia widgrenii",1944225413,-22.41,-49.7,"cudc,gass84","ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","none","9e4f3516-2b98-4700-a39a-3f109252508c","GB","DWC_ARCHIVE","2018-12-11T20:38:59.750+0000","2018-11-19T17:31:20.227+0000",95,"none","PRESERVED_SPECIMEN",3782801,6,7707728,220,407,2494,3034105,3782801,3782801,"Mollinedia widgrenii A.DC.","Mollinedia widgrenii A.DC.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia widgrenii","Mollinedia","widgrenii","SPECIES","ACCEPTED","none","",2011,12,1,"2011-12-01T00:00:00","2018-11-19T17:36:55.982+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","MG718479","","","","Brazil:Parcela permanente 10.24ha, Estacao Ecologica de Caetetus, Galia county, Sao Paulo State","",1944225413,"MG718479","","R.A.F. Lima & I. Marechaux",NA,"","","","",590,NA,"","","","2018-10-04T00:00:00.000+0000","","http://www.ebi.ac.uk/ena/data/view/MG718479","2018-10-04","MG718479",765230,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Magnoliidae;Laurales;Monimiaceae;Mollinedia",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-22.41,-49.7,"original coordinates","original coordinates outside municipality original in  falls in galia"
"17","Mollinedia widgrenii",1087183178,-20.114167,-43.865,"gass84","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:48.657+0000","2018-01-05T18:24:12.455+0000",137,"none","PRESERVED_SPECIMEN",3782801,6,7707728,220,407,2494,3034105,3782801,3782801,"Mollinedia widgrenii A.DC.","Mollinedia widgrenii A.DC.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia widgrenii","Mollinedia","widgrenii","SPECIES","ACCEPTED","none","Minas Gerais",2010,4,5,"2010-04-05T00:00:00","2018-12-08T13:03:11.619+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000008276","4164","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Rio Acima","Rio do peixe, Bacia do córrego Mostarda","BHZB",1087183178,"BRA:FZB-BH:BHZB:0000008276","Collection","Rezende, S.G et al.","8276","","FZB-BH","; Habitat: Floresta Estacional Semidecidual Sub-Montana; Bioma: Mata Atlântica","",950,0,"","pt","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)","2016-05-17T18:57:57.000+0000","","","","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","Rio Acima","Minas Gerais","brazil",2385,"Rio Acima",3154804,-43.772547,-20.10621,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.114167,-43.865,"original coordinates","original coordinates outside municipality original in rio acima falls in nova lima"
"18","Mollinedia widgrenii",1090821288,-18.930833,-48.063889,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:19.602+0000","2018-09-25T14:25:55.415+0000",122,"none","PRESERVED_SPECIMEN",3782801,6,7707728,220,407,2494,3034105,3782801,3782801,"Mollinedia widgrenii A.DC.","Mollinedia widgrenii A.DC.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia widgrenii","Mollinedia","widgrenii","SPECIES","ACCEPTED","none","Minas Gerais",2009,1,NA,"2009-01-01T00:00:00","2018-12-09T06:14:34.472+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000056077","613","HUFU - Herbarium Uberlandense","Uberlândia","Fazenda São Pedro-Itaú","HUFU",1090821288,"BRA:UFU:HUFU:0000056077","Collection","PPFES","56077","","UFU","Árvore com cerca de 5 m de altura e 17 cm de circunferência.; Floresta Estacional semidecidual.","",0,0,"","pt","Universidade Federal de Uberlândia (UFU)","2018-09-12T13:16:24.000+0000","","","","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","Uberlândia","Minas Gerais","brazil",2627,"Uberlândia",3170206,-48.332227,-19.028177,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.930833,-48.063889,"original coordinates","original coordinates OK"
"19","Mollinedia widgrenii",1086910230,-21.213889,-47.848889,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:56.093+0000","2018-11-24T08:56:56.124+0000",126,"none","PRESERVED_SPECIMEN",3782801,6,7707728,220,407,2494,3034105,3782801,3782801,"Mollinedia widgrenii A.DC.","Mollinedia widgrenii A.DC.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia widgrenii","Mollinedia","widgrenii","SPECIES","ACCEPTED","2009-03-10T00:00:00","São Paulo",2009,3,3,"2009-03-03T00:00:00","2018-12-08T13:01:17.365+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000041644","6281","SPSF - Herbário Dom Bento José Pickel","Ribeirão Preto","Estação Ecológica de Ribeirão Preto","SPSF",1086910230,"BRA:IF:SPSF:0000041644","Collection","N.M.Ivanauskas & G.A.D.C. Franco & E.Furlan & I.F.de A.Mattos & G.Durigan & F.Bianco","41644","","IF","COLETA: Floresta Estacional Semidecidual&nf;Arvore 8m; frutos inteiros verdes.; GEOGRAFIA: Mata Santa Teresa;","G.A.D.C. Franco",575,0,"SOUTH_AMERICA","pt","Instituto Florestal, IF","2018-11-05T15:55:51.000+0000","","","","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","Ribeirão Preto","São Paulo","brazil",1986,"Ribeirão Preto",3543402,-47.821643,-21.210883,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-21.213889,-47.848889,"original coordinates","original coordinates OK"
"20","Mollinedia widgrenii",1089091865,-22.5724,-46.5555,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:38.433+0000","2018-12-03T16:41:31.730+0000",122,"none","PRESERVED_SPECIMEN",3782801,6,7707728,220,407,2494,3034105,3782801,3782801,"Mollinedia widgrenii A.DC.","Mollinedia widgrenii A.DC.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia widgrenii","Mollinedia","widgrenii","SPECIES","ACCEPTED","2009-12-01T00:00:00","São Paulo",2009,8,30,"2009-08-30T00:00:00","2018-12-08T04:38:15.189+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000151626","202","UEC - Herbário da Universidade Estadual de Campinas","Valinhos","Clube de Campo Valinhos, mata ciliar","UEC",1089091865,"BRA:UNICAMP:UEC:0000151626","Collection","Costa, A.C.M.","151626","","UNICAMP","Árvore ca 3m, botões florais verdes. Borda da trilha.","Costa, A.C.M.",955,0,"","pt","Universidade Estadual de Campinas, UNICAMP","2018-11-21T16:34:52.000+0000","","","","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","Valinhos","São Paulo","brazil",1344,"Valinhos",3556206,-46.981103,-22.975198,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.5724,-46.5555,"original coordinates","original coordinates outside municipality original in valinhos falls in socorro"
"21","Mollinedia widgrenii",1089091834,-22.5724,-46.5555,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:38.424+0000","2018-12-03T16:41:31.421+0000",122,"none","PRESERVED_SPECIMEN",3782801,6,7707728,220,407,2494,3034105,3782801,3782801,"Mollinedia widgrenii A.DC.","Mollinedia widgrenii A.DC.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia widgrenii","Mollinedia","widgrenii","SPECIES","ACCEPTED","2009-12-01T00:00:00","São Paulo",2009,8,2,"2009-08-02T00:00:00","2018-12-08T04:38:15.230+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000151605","181","UEC - Herbário da Universidade Estadual de Campinas","Valinhos","Clube de Campo Valinhos, mata ciliar","UEC",1089091834,"BRA:UNICAMP:UEC:0000151605","Collection","Costa, A.C.M.","151605","","UNICAMP","Árvore ca 1,5m, botões florais brancos com tricomas. Borda da trilha.","Costa, A.C.M.",955,0,"","pt","Universidade Estadual de Campinas, UNICAMP","2018-11-21T16:34:52.000+0000","","","","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","Valinhos","São Paulo","brazil",1344,"Valinhos",3556206,-46.981103,-22.975198,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.5724,-46.5555,"original coordinates","original coordinates outside municipality original in valinhos falls in socorro"
"22","Mollinedia widgrenii",1090578906,-22.1158,-46.6828,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:29.514+0000","2017-12-29T14:14:16.348+0000",129,"none","PRESERVED_SPECIMEN",3782801,6,7707728,220,407,2494,3034105,3782801,3782801,"Mollinedia widgrenii A.DC.","Mollinedia widgrenii A.DC.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia widgrenii","Mollinedia","widgrenii","SPECIES","ACCEPTED","2009-10-31T00:00:00","São Paulo",2009,10,31,"2009-10-31T00:00:00","2018-12-08T04:43:30.605+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000052073","790","IAC - Herbário do Instituto Agronômico de Campinas","Espírito Santo do Pinhal","Margem esquerda. FL-B1.","IAC",1090578906,"BRA:IAC:IAC:0000052073","Collection","J.A.M.A. Gomes & C. Aquino","52073","","IAC","Coordenada do material: 46W44#?#65"" ,22S16#?#60""","J.A.M.A. Gomes & C. Aquino",NA,NA,"","pt","Instituto Agronômico de Campinas, IAC","2017-06-09T13:58:29.000+0000","","","","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","Espírito Santo do Pinhal","São Paulo","brazil",1637,"Espírito Santo do Pinhal",3515186,-46.793314,-22.19257,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.1158,-46.6828,"original coordinates","original coordinates outside municipality original in espirito santo do pinhal falls in santo antonio do jardim"
"23","Mollinedia widgrenii",1090581140,-22.6819,-46.6808,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:30.808+0000","2017-12-29T14:14:17.353+0000",129,"none","PRESERVED_SPECIMEN",3782801,6,7707728,220,407,2494,3034105,3782801,3782801,"Mollinedia widgrenii A.DC.","Mollinedia widgrenii A.DC.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia widgrenii","Mollinedia","widgrenii","SPECIES","ACCEPTED","2009-10-09T00:00:00","São Paulo",2009,10,9,"2009-10-09T00:00:00","2018-12-08T04:43:31.689+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000054355","4785","IAC - Herbário do Instituto Agronômico de Campinas","Monte Alegre do Sul","IAC, Estação Experimental","IAC",1090581140,"BRA:IAC:IAC:0000054355","Collection","L.C. Bernacci","54355","","IAC","","L.C. Bernacci",NA,NA,"","pt","Instituto Agronômico de Campinas, IAC","2017-06-09T13:58:29.000+0000","","","","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","Monte Alegre do Sul","São Paulo","brazil",1452,"Monte Alegre do Sul",3531209,-46.667604,-22.704203,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.6819,-46.6808,"original coordinates","original coordinates OK"
"24","Mollinedia widgrenii",1089091719,-22.5724,-46.5555,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:38.384+0000","2018-12-03T16:41:31.459+0000",122,"none","PRESERVED_SPECIMEN",3782801,6,7707728,220,407,2494,3034105,3782801,3782801,"Mollinedia widgrenii A.DC.","Mollinedia widgrenii A.DC.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia widgrenii","Mollinedia","widgrenii","SPECIES","ACCEPTED","2009-12-01T00:00:00","São Paulo",2009,11,2,"2009-11-02T00:00:00","2018-12-08T04:38:15.128+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000151501","76","UEC - Herbário da Universidade Estadual de Campinas","Valinhos","Clube de Campo Valinhos, mata ciliar","UEC",1089091719,"BRA:UNICAMP:UEC:0000151501","Collection","Costa, A.C.M.","151501","","UNICAMP","Árvore ca 10m, frutos marrons. Borda da trilha.","Costa, A.C.M.",955,0,"","pt","Universidade Estadual de Campinas, UNICAMP","2018-11-21T16:34:52.000+0000","","","","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","Valinhos","São Paulo","brazil",1344,"Valinhos",3556206,-46.981103,-22.975198,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.5724,-46.5555,"original coordinates","original coordinates outside municipality original in valinhos falls in socorro"
"25","Mollinedia widgrenii",1086959705,-23.165,-51.165833,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:49.930+0000","2018-09-14T17:57:07.283+0000",126,"none","PRESERVED_SPECIMEN",3782801,6,7707728,220,407,2494,3034105,3782801,3782801,"Mollinedia widgrenii A.DC.","Mollinedia widgrenii A.DC.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia widgrenii","Mollinedia","widgrenii","SPECIES","ACCEPTED","2008-01-01T00:00:00","Paraná",2008,4,8,"2008-04-08T00:00:00","2018-12-08T13:01:39.298+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000044061","73","FUEL - Herbário da Universidade Estadual de Londrina","Sertanópolis","Fazenda próximo a base do pedágio, Beira da Estrada que corta a entrada da Fazenda.","FUEL",1086959705,"BRA:UEL:FUEL:0000044061","Collection","Cotarelli, VM; Francisco, EM","44061","","Universidade Estadual de Londrina, UEL","Àrvore 4m, frutos esféricos imaturos verdes.","Cotarelli, VM",562,0,"","pt","Universidade Estadual de Londrina, UEL","2018-09-12T15:53:04.000+0000","","","","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","Sertanópolis","Paraná","brazil",1321,"Sertanópolis",4126504,-51.072541,-23.057001,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-23.165,-51.165833,"original coordinates","original coordinates OK"
